Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,tGOV1.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.202,34.403698,0.40000004,-9.89307e-10,0.4,0.99999994,0.9919935,0.99999994,0.99598414
0.204,34.403698,0.40000004,-9.982076e-10,0.4,0.99999994,0.9919935,0.99999994,0.99598414
0.206,34.403698,0.40000004,-1.0070886e-09,0.4,0.99999994,0.9919935,0.99999994,0.99598414
0.208,34.403698,0.40000004,-1.0159501e-09,0.4,0.99999994,0.9919935,0.99999994,0.99598414
0.21,34.403698,0.40000004,-1.0247919e-09,0.4,0.99999994,0.9919935,0.99999994,0.99598414
0.212,34.403698,0.40000004,-1.0336142e-09,0.4,0.99999994,0.9919935,0.99999994,0.99598414
0.214,34.403698,0.40000004,-1.0424168e-09,0.4,0.99999994,0.9919935,0.99999994,0.99598414
0.216,34.403698,0.40000004,-1.0511999e-09,0.4,0.99999994,0.9919935,0.99999994,0.99598414
0.218,34.403698,0.40000004,-1.0599633e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.22,34.403698,0.40000004,-1.0687072e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.222,34.403698,0.40000004,-1.0774315e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.224,34.403698,0.40000004,-1.0861361e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.226,34.403698,0.40000004,-1.0948211e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.228,34.403698,0.40000004,-1.1034866e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.23,34.403698,0.40000004,-1.1121325e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.232,34.403698,0.40000004,-1.1207587e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.234,34.403698,0.40000004,-1.1293654e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.236,34.403698,0.40000004,-1.1379524e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.238,34.403698,0.40000004,-1.1465199e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.24,34.403698,0.40000004,-1.1550677e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.242,34.403698,0.40000004,-1.163596e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.244,34.403698,0.40000004,-1.1721046e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.246,34.403698,0.40000004,-1.1805937e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.248,34.403698,0.40000004,-1.1890632e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.25,34.403698,0.40000004,-1.197513e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.252,34.403698,0.40000004,-1.2059432e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.254,34.403698,0.40000004,-1.214354e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.256,34.403698,0.40000004,-1.222745e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.258,34.403698,0.40000004,-1.2311164e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.26,34.403698,0.40000004,-1.2394683e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.262,34.403698,0.40000004,-1.2478005e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.264,34.403698,0.40000004,-1.2557866e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.266,34.403698,0.40000004,-1.2637178e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.268,34.403698,0.40000004,-1.2716188e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.27,34.403698,0.40000004,-1.2794897e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.272,34.403698,0.40000004,-1.2873304e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.274,34.403698,0.40000004,-1.2951409e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.276,34.403698,0.40000004,-1.3029212e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.278,34.403698,0.40000004,-1.3106713e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.28,34.403698,0.40000004,-1.3183913e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.282,34.403698,0.40000004,-1.3260811e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.284,34.403698,0.40000004,-1.3337407e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.286,34.403698,0.40000004,-1.3413701e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.288,34.403698,0.40000004,-1.3489694e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.29,34.403698,0.40000004,-1.3565384e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.292,34.403698,0.40000004,-1.3640773e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.294,34.403698,0.40000004,-1.371586e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.296,34.403698,0.40000004,-1.3790645e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.298,34.403698,0.40000004,-1.3865129e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.3,34.403698,0.40000004,-1.393931e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.302,34.403698,0.40000004,-1.401319e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.304,34.403698,0.40000004,-1.4086768e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.306,34.403698,0.40000004,-1.4160044e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.308,34.403698,0.40000004,-1.4233018e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.31,34.403698,0.40000004,-1.4305691e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.312,34.403698,0.40000004,-1.4378062e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.314,34.403698,0.40000004,-1.4450131e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.316,34.403698,0.40000004,-1.4521898e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.318,34.403698,0.40000004,-1.4593363e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.32,34.403698,0.40000004,-1.4664527e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.322,34.403698,0.40000004,-1.4735388e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.324,34.403698,0.40000004,-1.4805949e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.326,34.403698,0.40000004,-1.4876207e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.328,34.403698,0.40000004,-1.4946163e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.33,34.403698,0.40000004,-1.5015817e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.332,34.403698,0.40000004,-1.5085171e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.334,34.403694,0.40000004,-1.5154221e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.336,34.403694,0.40000004,-1.5222971e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.338,34.403694,0.40000004,-1.5291418e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.34,34.403694,0.40000004,-1.5359564e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.342,34.403694,0.40000004,-1.5427407e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.344,34.403694,0.40000004,-1.5494949e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.346,34.403694,0.40000004,-1.5562189e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.348,34.403694,0.40000004,-1.5629127e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.35,34.403694,0.40000004,-1.5695764e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.352,34.403694,0.40000004,-1.5762098e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.354,34.403694,0.40000004,-1.5828131e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.356,34.403694,0.40000004,-1.5893863e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.358,34.403694,0.40000004,-1.5959292e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.36,34.403694,0.40000004,-1.602442e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.362,34.403694,0.40000004,-1.6089245e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.364,34.403694,0.40000004,-1.6153769e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.366,34.403694,0.40000004,-1.6217991e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.368,34.403694,0.40000004,-1.6281911e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.37,34.403694,0.40000004,-1.6345529e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.372,34.403694,0.40000004,-1.6408847e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.374,34.403694,0.40000004,-1.6471862e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.376,34.403694,0.40000004,-1.6534574e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.378,34.403694,0.40000004,-1.6596986e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.38,34.403694,0.40000004,-1.6659095e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.382,34.403694,0.40000004,-1.6720902e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.384,34.403694,0.40000004,-1.6782409e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.386,34.403694,0.40000004,-1.6843612e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.388,34.403694,0.40000004,-1.6904514e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.39,34.403694,0.40000004,-1.6965115e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.392,34.403694,0.40000004,-1.7025413e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.394,34.403694,0.40000004,-1.7085411e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.396,34.403694,0.40000004,-1.7145105e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.398,34.403694,0.40000004,-1.7204499e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.4,34.403694,0.40000004,-1.7263591e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.402,34.403694,0.40000004,-1.732238e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.404,34.403694,0.40000004,-1.7380868e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.406,34.403694,0.40000004,-1.7439054e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.408,34.403694,0.40000004,-1.7496937e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.41,34.403694,0.40000004,-1.755452e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.412,34.403694,0.40000004,-1.7611801e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.414,34.403694,0.40000004,-1.766878e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.416,34.403694,0.40000004,-1.7725457e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.418,34.403694,0.40000004,-1.7781832e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.42,34.403694,0.40000004,-1.7837904e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.422,34.403694,0.40000004,-1.7893677e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.424,34.403694,0.40000004,-1.7949147e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.426,34.403694,0.40000004,-1.8004315e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.428,34.403694,0.40000004,-1.8059181e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.43,34.403694,0.40000004,-1.8113745e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.432,34.403694,0.40000004,-1.8168007e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.434,34.403694,0.40000004,-1.8221968e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.436,34.403694,0.40000004,-1.8275627e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.438,34.403694,0.40000004,-1.8328984e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.44,34.403694,0.40000004,-1.8382039e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.442,34.403694,0.40000004,-1.8434793e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.444,34.403694,0.40000004,-1.8487245e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.446,34.403694,0.40000004,-1.8539394e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.448,34.403694,0.40000004,-1.8591243e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.45,34.403694,0.40000004,-1.864279e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.452,34.403694,0.40000004,-1.8694033e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.454,34.40369,0.40000004,-1.8744977e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.456,34.40369,0.40000004,-1.8795616e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.458,34.40369,0.40000004,-1.8845956e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.46,34.40369,0.40000004,-1.8895994e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.462,34.40369,0.40000004,-1.894573e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.464,34.40369,0.40000004,-1.8995163e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.466,34.40369,0.40000004,-1.9044295e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.468,34.40369,0.40000004,-1.9093125e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.47,34.40369,0.40000004,-1.9141653e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.472,34.40369,0.40000004,-1.9189879e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.474,34.40369,0.40000004,-1.9237805e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.476,34.40369,0.40000004,-1.9285427e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.478,34.40369,0.40000004,-1.9332749e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.48,34.40369,0.40000004,-1.9379767e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.482,34.40369,0.40000004,-1.9426485e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.484,34.40369,0.40000004,-1.94729e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.486,34.40369,0.40000004,-1.9519015e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.488,34.40369,0.40000004,-1.9564825e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.49,34.40369,0.40000004,-1.9610336e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.492,34.40369,0.40000004,-1.9655546e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.494,34.40369,0.40000004,-1.9700452e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.496,34.40369,0.40000004,-1.9745057e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.498,34.40369,0.40000004,-1.978936e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.5,34.40369,0.40000004,-1.9833362e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.502,34.40369,0.40000004,-1.987706e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.504,34.40369,0.40000004,-1.9920459e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.506,34.40369,0.40000004,-1.9963553e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.508,34.40369,0.40000004,-2.0006348e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.51,34.40369,0.40000004,-2.004884e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.512,34.40369,0.40000004,-2.009103e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.514,34.40369,0.40000004,-2.013292e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.516,34.40369,0.40000004,-2.0174507e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.518,34.40369,0.40000004,-2.0215791e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.52,34.40369,0.40000004,-2.0256774e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.522,34.40369,0.40000004,-2.0297455e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.524,34.40369,0.40000004,-2.0337834e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.526,34.40369,0.40000004,-2.0377775e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.528,34.40369,0.40000004,-2.0417388e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.53,34.40369,0.40000004,-2.0456696e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.532,34.40369,0.40000004,-2.0495703e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.534,34.40369,0.40000004,-2.0534403e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.536,34.40369,0.40000004,-2.05728e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.538,34.40369,0.40000004,-2.061089e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.54,34.40369,0.40000004,-2.0648678e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.542,34.40369,0.40000004,-2.0686164e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.544,34.40369,0.40000004,-2.0723343e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.546,34.40369,0.40000004,-2.0760218e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.548,34.40369,0.40000004,-2.0796789e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.55,34.40369,0.40000004,-2.0833055e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.552,34.40369,0.40000004,-2.0869018e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.554,34.40369,0.40000004,-2.0904676e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.556,34.40369,0.40000004,-2.094003e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.558,34.40369,0.40000004,-2.097508e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.56,34.403687,0.40000004,-2.1009825e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.562,34.403687,0.40000004,-2.1044266e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.564,34.403687,0.40000004,-2.1078403e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.566,34.403687,0.40000004,-2.1112236e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.568,34.403687,0.40000004,-2.1145765e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.57,34.403687,0.40000004,-2.117899e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.572,34.403687,0.40000004,-2.121191e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.574,34.403687,0.40000004,-2.1244526e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.576,34.403687,0.40000004,-2.1276838e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.578,34.403687,0.40000004,-2.1308846e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.58,34.403687,0.40000004,-2.134055e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.582,34.403687,0.40000004,-2.1371946e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.584,34.403687,0.40000004,-2.1403042e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.586,34.403687,0.40000004,-2.1433832e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.588,34.403687,0.40000004,-2.146432e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.59,34.403687,0.40000004,-2.1494502e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.592,34.403687,0.40000004,-2.1524378e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.594,34.403687,0.40000004,-2.1553952e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.596,34.403687,0.40000004,-2.1583222e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.598,34.403687,0.40000004,-2.1612188e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.6,34.403687,0.40000004,-2.1640847e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.602,34.403687,0.40000004,-2.1669204e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.604,34.403687,0.40000004,-2.1697257e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.606,34.403687,0.40000004,-2.1725004e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.608,34.403687,0.40000004,-2.1752449e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.61,34.403687,0.40000004,-2.177959e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.612,34.403687,0.40000004,-2.1806423e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.614,34.403687,0.40000004,-2.1832955e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.616,34.403687,0.40000004,-2.1859181e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.618,34.403687,0.40000004,-2.1885105e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.62,34.403687,0.40000004,-2.1910724e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.622,34.403687,0.40000004,-2.1936037e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.624,34.403687,0.40000004,-2.1961049e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.626,34.403687,0.40000004,-2.1985753e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.628,34.403687,0.40000004,-2.2010156e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.63,34.403687,0.40000004,-2.2034252e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.632,34.403687,0.40000004,-2.2058047e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.634,34.403687,0.40000004,-2.2081534e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.636,34.403687,0.40000004,-2.2104718e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.638,34.403687,0.40000004,-2.21276e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.64,34.403687,0.40000004,-2.2150175e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.642,34.403687,0.40000004,-2.2172448e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.644,34.403687,0.40000004,-2.2194415e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.646,34.403687,0.40000004,-2.2216078e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.648,34.403687,0.40000004,-2.2237439e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.65,34.403687,0.4,-2.2258493e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.652,34.403687,0.4,-2.2279243e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.654,34.403687,0.4,-2.229969e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.656,34.403687,0.4,-2.2319833e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.658,34.403687,0.4,-2.233967e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.66,34.403687,0.4,-2.2359203e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.662,34.403687,0.4,-2.2378435e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.664,34.403687,0.4,-2.239736e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.666,34.403687,0.4,-2.241598e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.668,34.403687,0.4,-2.2434297e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.67,34.403687,0.4,-2.245231e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.672,34.403687,0.4,-2.247002e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.674,34.403683,0.4,-2.2487423e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.676,34.403683,0.4,-2.2504523e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.678,34.403683,0.4,-2.2521318e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.68,34.403683,0.4,-2.253781e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.682,34.403683,0.4,-2.2553996e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.684,34.403683,0.4,-2.256988e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.686,34.403683,0.4,-2.2585458e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.688,34.403683,0.4,-2.2600732e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.69,34.403683,0.4,-2.2615703e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.692,34.403683,0.4,-2.2630369e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.694,34.403683,0.4,-2.264473e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.696,34.403683,0.4,-2.2658788e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.698,34.403683,0.4,-2.2672542e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.7,34.403683,0.4,-2.268599e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.702,34.403683,0.4,-2.2699136e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.704,34.403683,0.4,-2.2711977e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.706,34.403683,0.4,-2.2724513e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.708,34.403683,0.4,-2.2736746e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.71,34.403683,0.4,-2.2748674e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.712,34.403683,0.4,-2.2760296e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.714,34.403683,0.4,-2.2771616e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.716,34.403683,0.4,-2.2782631e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.718,34.403683,0.4,-2.2793343e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.72,34.403683,0.4,-2.280375e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.722,34.403683,0.4,-2.281385e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.724,34.403683,0.4,-2.282365e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.726,34.403683,0.4,-2.2833144e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.728,34.403683,0.4,-2.2842335e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
0.73,34.403683,0.4,-2.2851219e-09,0.4,0.99999994,0.9919935,0.99999994,0.9959841
