Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.318,34.557516899717264,0.35739233809080856,0.4,-0.00033826446003682673,0.989362509661886,0.9858840625156264,0.995844534836411,0.990839407758144
5.32,34.54551921030167,0.3573390014278469,0.4,-0.00032827191958101294,0.989364355966956,0.9858853862293486,0.9958452846733796,0.990840425292713
5.322,34.5338814532565,0.357290350755779,0.4,-0.00031826839987919423,0.9893666561651406,0.9858869602840543,0.9958462126552206,0.9908416587090481
5.324,34.52260400412019,0.3572463784431702,0.4,-0.00030825499586226466,0.9893694098724705,0.9858887845241857,0.9958473186732149,0.9908431078740518
5.326,34.51168719904817,0.35720707645365457,0.4,-0.000298232800528361,0.9893726166468982,0.9858908587575165,0.9958486025919274,0.9908447726226238
5.328,34.50113133488414,0.3571724363485225,0.4,-0.0002882029048487398,0.9893762759885026,0.9858931827552785,0.9958500642493034,0.9908466527577751
5.33,34.49093666923476,0.35714244928930206,0.4,-0.0002781663976742934,0.9893803873396995,0.9858957562522944,0.9958517034567682,0.990848748050745
5.332,34.48110342054757,0.35711710604032576,0.4,-0.0002681243656426316,0.9893849500854589,0.9858985789471162,0.9958535199993332,0.9908510582411257
5.334,34.471631768192395,0.35709639697129353,0.4,-0.00025807789308581575,0.9893899635535334,0.9859016505021697,0.9958555136357057,0.9908535830369916
5.336,34.46252185254598,0.35708031205981683,0.4,-0.0002480280619386716,0.9893954270146899,0.9859049705439061,0.9958576840984033,0.9908563221150329
5.338,34.45377377507996,0.35706884089395585,0.4,-0.00023797595164773075,0.9894013396829499,0.9859085386629572,0.9958600310938718,0.9908592751206959
5.34,34.445387598452,0.35706197267474526,0.4,-0.00022792263908072755,0.9894077007158375,0.9859123544142984,0.9958625543026096,0.9908624416683273
5.342,34.43736334660033,0.3570596962187073,0.4,-0.00021786919843673762,0.989414509214634,0.9859164173174162,0.995865253379293,0.9908658213413228
5.344,34.42970100484136,0.3570619999603518,0.4,-0.00020781670115688366,0.9894217642246383,0.9859207268564814,0.9958681279529094,0.9908694136922838
5.346,34.422400519970616,0.35706887195466713,0.4,-0.00019776621583565947,0.9894294647354352,0.985925282480528,0.9958711776268908,0.9908732182431741
5.348,34.41546180036678,0.35708029987959755,0.4,-0.00018771880813279787,0.9894376096811708,0.9859300836036382,0.9958744019792558,0.9908772344854865
5.35,34.4088847160989,0.3570962710385062,0.4,-0.00017767554068576842,0.9894461979408319,0.9859351296051303,0.9958778005627503,0.9908814618804092
5.352,34.40266909903682,0.35711677236262973,0.4,-0.00016763747302283135,0.9894552283385342,0.9859404198297546,0.9958813729049969,0.9908858998590012
5.354,34.39681474296461,0.357141790413517,0.4,-0.00015760566147669772,0.9894646996438166,0.9859459535878923,0.9958851185086449,0.9908905478223692
