Time(s) " gENROE.delta" " gENROE.PELEC" " gENROE.PMECH" " gENROE.SPEED" " iEEEST.VOTHSG" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
6.72582 " 32.3836" " 0.392404" " 0.4" " -0.000180398" " 0.016" " 1.01264" " 0.999574" " 32.3836" " 1.12964"
6.73082 " 32.3676" " 0.39217" " 0.4" " -0.000175849" " 0.016" " 1.01265" " 0.99958" " 32.3676" " 1.12964"
6.73582 " 32.352" " 0.391946" " 0.4" " -0.000171166" " 0.016" " 1.01265" " 0.999586" " 32.352" " 1.12964"
6.74082 " 32.3368" " 0.391731" " 0.4" " -0.000166357" " 0.016" " 1.01266" " 0.999591" " 32.3368" " 1.12964"
6.74582 " 32.322" " 0.391526" " 0.4" " -0.000161426" " 0.016" " 1.01267" " 0.999597" " 32.322" " 1.12964"
6.75082 " 32.3077" " 0.391333" " 0.4" " -0.000156379" " 0.016" " 1.01268" " 0.999607" " 32.3077" " 1.12964"
6.75582 " 32.2939" " 0.391148" " 0.4" " -0.000151224" " 0.016" " 1.01268" " 0.999611" " 32.2939" " 1.12964"
6.76082 " 32.2805" " 0.390973" " 0.4" " -0.000145964" " 0.016" " 1.01269" " 0.999615" " 32.2805" " 1.12964"
6.76582 " 32.2676" " 0.390808" " 0.4" " -0.000140607" " 0.016" " 1.01269" " 0.999619" " 32.2676" " 1.12964"
6.77082 " 32.2552" " 0.390653" " 0.4" " -0.000135157" " 0.016" " 1.0127" " 0.999623" " 32.2552" " 1.12964"
6.77582 " 32.2433" " 0.390509" " 0.4" " -0.000129622" " 0.016" " 1.0127" " 0.999626" " 32.2433" " 1.12964"
6.78082 " 32.2318" " 0.390376" " 0.4" " -0.000124006" " 0.016" " 1.01271" " 0.999629" " 32.2318" " 1.12964"
6.78582 " 32.2209" " 0.390253" " 0.4" " -0.000118317" " 0.016" " 1.01271" " 0.999632" " 32.2209" " 1.12964"
6.79082 " 32.2105" " 0.39014" " 0.4" " -0.000112561" " 0.016" " 1.01271" " 0.999635" " 32.2105" " 1.12964"
6.79582 " 32.2007" " 0.390039" " 0.4" " -0.000106743" " 0.016" " 1.01272" " 0.999637" " 32.2007" " 1.12964"
6.80082 " 32.1913" " 0.389947" " 0.4" " -0.000100871" " 0.016" " 1.01272" " 0.999639" " 32.1913" " 1.12964"
6.80582 " 32.1825" " 0.389867" " 0.4" " -9.49491e-05" " 0.016" " 1.01272" " 0.99964" " 32.1825" " 1.12964"
6.81082 " 32.1742" " 0.389796" " 0.4" " -8.8985e-05" " 0.016" " 1.01272" " 0.999642" " 32.1742" " 1.12964"
6.81582 " 32.1665" " 0.389737" " 0.4" " -8.29844e-05" " 0.016" " 1.01273" " 0.999643" " 32.1665" " 1.12964"
6.82082 " 32.1593" " 0.389688" " 0.4" " -7.69536e-05" " 0.016" " 1.01273" " 0.999644" " 32.1593" " 1.12964"
6.82582 " 32.1526" " 0.38965" " 0.4" " -7.08989e-05" " 0.016" " 1.01273" " 0.999644" " 32.1526" " 1.12964"
6.83082 " 32.1465" " 0.389622" " 0.4" " -6.48262e-05" " 0.016" " 1.01273" " 0.999644" " 32.1465" " 1.12964"
6.83582 " 32.141" " 0.389605" " 0.4" " -5.8742e-05" " 0.016" " 1.01273" " 0.999644" " 32.141" " 1.12964"
6.84082 " 32.136" " 0.389598" " 0.4" " -5.2652e-05" " 0.016" " 1.01273" " 0.999644" " 32.136" " 1.12964"
6.84582 " 32.1315" " 0.389602" " 0.4" " -4.65626e-05" " 0.016" " 1.01273" " 0.999643" " 32.1315" " 1.12964"
6.85082 " 32.1276" " 0.389615" " 0.4" " -4.04795e-05" " 0.016" " 1.01273" " 0.999643" " 32.1276" " 1.12964"
6.85582 " 32.1242" " 0.389639" " 0.4" " -3.44089e-05" " 0.016" " 1.01273" " 0.999641" " 32.1242" " 1.12964"
6.86082 " 32.1214" " 0.389673" " 0.4" " -2.83565e-05" " 0.016" " 1.01272" " 0.99964" " 32.1214" " 1.12964"
6.86582 " 32.1191" " 0.389717" " 0.4" " -2.23284e-05" " 0.016" " 1.01272" " 0.999639" " 32.1191" " 1.12964"
6.87082 " 32.1174" " 0.389771" " 0.4" " -1.63301e-05" " 0.016" " 1.01272" " 0.999637" " 32.1174" " 1.12964"
6.87582 " 32.1162" " 0.389834" " 0.4" " -1.03676e-05" " 0.016" " 1.01272" " 0.999635" " 32.1162" " 1.12964"
6.88082 " 32.1155" " 0.389907" " 0.4" " -4.44635e-06" " 0.016" " 1.01271" " 0.999633" " 32.1155" " 1.12964"
6.88582 " 32.1154" " 0.389989" " 0.4" " 1.42811e-06" " 0.016" " 1.01271" " 0.99963" " 32.1154" " 1.12964"
6.89082 " 32.1158" " 0.390081" " 0.4" " 7.25037e-06" " 0.016" " 1.01271" " 0.999627" " 32.1158" " 1.12964"
6.89582 " 32.1167" " 0.390182" " 0.4" " 1.3015e-05" " 0.016" " 1.0127" " 0.999624" " 32.1167" " 1.12964"
6.90082 " 32.1181" " 0.390291" " 0.4" " 1.87168e-05" " 0.016" " 1.0127" " 0.999621" " 32.1181" " 1.12964"
6.90582 " 32.1201" " 0.39041" " 0.4" " 2.43508e-05" " 0.016" " 1.0127" " 0.999618" " 32.1201" " 1.12964"
6.91082 " 32.1225" " 0.390537" " 0.4" " 2.99116e-05" " 0.016" " 1.01269" " 0.999615" " 32.1225" " 1.12964"
6.91582 " 32.1254" " 0.390672" " 0.4" " 3.53945e-05" " 0.016" " 1.01269" " 0.999611" " 32.1254" " 1.12964"
6.92083 " 32.1289" " 0.390815" " 0.4" " 4.07946e-05" " 0.016" " 1.01268" " 0.999607" " 32.1289" " 1.12964"
6.92583 " 32.1328" " 0.390967" " 0.4" " 4.61075e-05" " 0.016" " 1.01268" " 0.999603" " 32.1328" " 1.12964"
6.93083 " 32.1372" " 0.391126" " 0.4" " 5.13281e-05" " 0.016" " 1.01267" " 0.999599" " 32.1372" " 1.12964"
6.93583 " 32.142" " 0.391293" " 0.4" " 5.64523e-05" " 0.016" " 1.01267" " 0.999594" " 32.142" " 1.12964"
6.94083 " 32.1474" " 0.391467" " 0.4" " 6.14757e-05" " 0.016" " 1.01266" " 0.99959" " 32.1474" " 1.12964"
6.94583 " 32.1531" " 0.391648" " 0.4" " 6.6394e-05" " 0.016" " 1.01265" " 0.999585" " 32.1531" " 1.12964"
6.95083 " 32.1593" " 0.391836" " 0.4" " 7.12035e-05" " 0.016" " 1.01265" " 0.99958" " 32.1593" " 1.12964"
6.95583 " 32.1659" " 0.392031" " 0.4" " 7.59e-05" " 0.016" " 1.01264" " 0.999575" " 32.1659" " 1.12964"
6.96083 " 32.173" " 0.392234" " 0.4" " 8.04799e-05" " 0.016" " 1.01264" " 0.999575" " 32.173" " 1.12964"
6.96583 " 32.1804" " 0.392441" " 0.4" " 8.49376e-05" " 0.016" " 1.01263" " 0.999569" " 32.1804" " 1.12964"
6.97083 " 32.1883" " 0.392654" " 0.4" " 8.92721e-05" " 0.016" " 1.01262" " 0.999564" " 32.1883" " 1.12964"
6.97583 " 32.1965" " 0.392872" " 0.4" " 9.34796e-05" " 0.016" " 1.01262" " 0.999559" " 32.1965" " 1.12964"
6.98083 " 32.2051" " 0.393097" " 0.4" " 9.75568e-05" " 0.016" " 1.01261" " 0.999553" " 32.2051" " 1.12964"
6.98583 " 32.2141" " 0.393325" " 0.4" " 0.0001015" " 0.016" " 1.0126" " 0.999548" " 32.2141" " 1.12964"
6.99083 " 32.2234" " 0.393559" " 0.4" " 0.000105308" " 0.016" " 1.0126" " 0.999542" " 32.2234" " 1.12964"
6.99583 " 32.233" " 0.393798" " 0.4" " 0.000108977" " 0.016" " 1.01259" " 0.999536" " 32.233" " 1.12964"
7.00083 " 32.243" " 0.39404" " 0.4" " 0.000112504" " 0.016" " 1.01258" " 0.99953" " 32.243" " 1.12964"
7.00583 " 32.2533" " 0.394287" " 0.4" " 0.000115888" " 0.016" " 1.01257" " 0.999524" " 32.2533" " 1.12964"
7.01083 " 32.2639" " 0.394537" " 0.4" " 0.000119125" " 0.016" " 1.01256" " 0.999518" " 32.2639" " 1.12964"
7.01583 " 32.2747" " 0.394791" " 0.4" " 0.000122215" " 0.016" " 1.01256" " 0.999512" " 32.2747" " 1.12964"
7.02083 " 32.2859" " 0.395048" " 0.4" " 0.000125155" " 0.016" " 1.01255" " 0.999505" " 32.2859" " 1.12964"
7.02583 " 32.2973" " 0.395308" " 0.4" " 0.000127943" " 0.016" " 1.01254" " 0.999499" " 32.2973" " 1.12964"
7.03083 " 32.3089" " 0.39557" " 0.4" " 0.000130577" " 0.016" " 1.01253" " 0.999493" " 32.3089" " 1.12964"
7.03583 " 32.3208" " 0.395835" " 0.4" " 0.000133057" " 0.016" " 1.01252" " 0.999486" " 32.3208" " 1.12964"
7.04083 " 32.3329" " 0.396102" " 0.4" " 0.000135381" " 0.016" " 1.01252" " 0.99948" " 32.3329" " 1.12964"
7.04583 " 32.3452" " 0.39637" " 0.4" " 0.000137549" " 0.016" " 1.01251" " 0.999473" " 32.3452" " 1.12964"
7.05083 " 32.3576" " 0.39664" " 0.4" " 0.000139558" " 0.016" " 1.0125" " 0.999466" " 32.3576" " 1.12964"
7.05583 " 32.3703" " 0.396912" " 0.4" " 0.000141409" " 0.016" " 1.01249" " 0.99946" " 32.3703" " 1.12964"
7.06083 " 32.3831" " 0.397184" " 0.4" " 0.0001431" " 0.016" " 1.01248" " 0.999453" " 32.3831" " 1.12964"
7.06583 " 32.396" " 0.397457" " 0.4" " 0.000144632" " 0.016" " 1.01247" " 0.999447" " 32.396" " 1.12964"
7.07083 " 32.4091" " 0.39773" " 0.4" " 0.000146004" " 0.016" " 1.01247" " 0.99944" " 32.4091" " 1.12964"
7.07583 " 32.4223" " 0.398003" " 0.4" " 0.000147216" " 0.016" " 1.01246" " 0.999433" " 32.4223" " 1.12964"
7.08083 " 32.4356" " 0.398276" " 0.4" " 0.000148268" " 0.016" " 1.01245" " 0.999427" " 32.4356" " 1.12964"
7.08583 " 32.449" " 0.398549" " 0.4" " 0.00014916" " 0.016" " 1.01244" " 0.99942" " 32.449" " 1.12964"
7.09083 " 32.4625" " 0.398821" " 0.4" " 0.000149893" " 0.016" " 1.01243" " 0.999413" " 32.4625" " 1.12964"
7.09583 " 32.476" " 0.399092" " 0.4" " 0.000150467" " 0.016" " 1.01242" " 0.999407" " 32.476" " 1.12964"
7.10083 " 32.4896" " 0.399361" " 0.4" " 0.000150884" " 0.016" " 1.01242" " 0.9994" " 32.4896" " 1.12964"
7.10583 " 32.5032" " 0.399629" " 0.4" " 0.000151143" " 0.016" " 1.01241" " 0.999394" " 32.5032" " 1.12964"
7.11083 " 32.5168" " 0.399896" " 0.4" " 0.000151245" " 0.016" " 1.0124" " 0.999387" " 32.5168" " 1.12964"
7.11583 " 32.5304" " 0.40016" " 0.4" " 0.000151193" " 0.016" " 1.01239" " 0.999381" " 32.5304" " 1.12964"
7.12083 " 32.544" " 0.400423" " 0.4" " 0.000150987" " 0.016" " 1.01238" " 0.999374" " 32.544" " 1.12964"
7.12583 " 32.5576" " 0.400682" " 0.4" " 0.000150628" " 0.016" " 1.01237" " 0.999368" " 32.5576" " 1.12964"
7.13083 " 32.5711" " 0.400939" " 0.4" " 0.000150119" " 0.016" " 1.01237" " 0.999362" " 32.5711" " 1.12964"
7.13583 " 32.5846" " 0.401193" " 0.4" " 0.00014946" " 0.016" " 1.01236" " 0.999356" " 32.5846" " 1.12964"
7.14083 " 32.598" " 0.401444" " 0.4" " 0.000148654" " 0.016" " 1.01235" " 0.99935" " 32.598" " 1.12964"
7.14583 " 32.6114" " 0.401691" " 0.4" " 0.000147703" " 0.016" " 1.01234" " 0.999344" " 32.6114" " 1.12964"
7.15083 " 32.6246" " 0.401935" " 0.4" " 0.000146608" " 0.016" " 1.01234" " 0.999338" " 32.6246" " 1.12964"
7.15583 " 32.6378" " 0.402175" " 0.4" " 0.000145373" " 0.016" " 1.01233" " 0.999332" " 32.6378" " 1.12964"
7.16083 " 32.6508" " 0.402411" " 0.4" " 0.000143998" " 0.016" " 1.01232" " 0.999326" " 32.6508" " 1.12964"
7.16583 " 32.6637" " 0.402642" " 0.4" " 0.000142488" " 0.016" " 1.01232" " 0.999321" " 32.6637" " 1.12964"
7.17083 " 32.6765" " 0.402869" " 0.4" " 0.000140843" " 0.016" " 1.01231" " 0.999315" " 32.6765" " 1.12964"
7.17583 " 32.6891" " 0.403092" " 0.4" " 0.000139068" " 0.016" " 1.0123" " 0.99931" " 32.6891" " 1.12964"
7.18083 " 32.7015" " 0.403309" " 0.4" " 0.000137165" " 0.016" " 1.0123" " 0.999305" " 32.7015" " 1.12964"
7.18583 " 32.7138" " 0.403522" " 0.4" " 0.000135137" " 0.016" " 1.01229" " 0.9993" " 32.7138" " 1.12964"
7.19083 " 32.7258" " 0.403729" " 0.4" " 0.000132986" " 0.016" " 1.01228" " 0.999294" " 32.7258" " 1.12964"
7.19583 " 32.7377" " 0.403931" " 0.4" " 0.000130716" " 0.016" " 1.01228" " 0.99929" " 32.7377" " 1.12964"
7.20083 " 32.7494" " 0.404128" " 0.4" " 0.00012833" " 0.016" " 1.01227" " 0.999285" " 32.7494" " 1.12964"
7.20583 " 32.7608" " 0.404317" " 0.4" " 0.000125832" " 0.016" " 1.01226" " 0.999276" " 32.7608" " 1.12964"
7.21083 " 32.772" " 0.404502" " 0.4" " 0.000123226" " 0.016" " 1.01226" " 0.999271" " 32.772" " 1.12964"
7.21583 " 32.783" " 0.404681" " 0.4" " 0.000120514" " 0.016" " 1.01225" " 0.999267" " 32.783" " 1.12964"
7.22083 " 32.7937" " 0.404854" " 0.4" " 0.0001177" " 0.016" " 1.01225" " 0.999263" " 32.7937" " 1.12964"
7.22583 " 32.8042" " 0.405021" " 0.4" " 0.000114787" " 0.016" " 1.01224" " 0.999259" " 32.8042" " 1.12964"
7.23083 " 32.8144" " 0.405182" " 0.4" " 0.000111779" " 0.016" " 1.01224" " 0.999256" " 32.8144" " 1.12964"
7.23583 " 32.8243" " 0.405336" " 0.4" " 0.000108679" " 0.016" " 1.01223" " 0.999252" " 32.8243" " 1.12964"
7.24083 " 32.834" " 0.405483" " 0.4" " 0.000105493" " 0.016" " 1.01223" " 0.999249" " 32.834" " 1.12964"
7.24583 " 32.8433" " 0.405624" " 0.4" " 0.000102223" " 0.016" " 1.01223" " 0.999246" " 32.8433" " 1.12964"
7.25083 " 32.8524" " 0.405758" " 0.4" " 9.88731e-05" " 0.016" " 1.01222" " 0.999243" " 32.8524" " 1.12964"
7.25583 " 32.8611" " 0.405886" " 0.4" " 9.5448e-05" " 0.016" " 1.01222" " 0.99924" " 32.8611" " 1.12964"
7.26083 " 32.8696" " 0.406006" " 0.4" " 9.1951e-05" " 0.016" " 1.01222" " 0.999237" " 32.8696" " 1.12964"
7.26583 " 32.8777" " 0.40612" " 0.4" " 8.83867e-05" " 0.016" " 1.01221" " 0.999235" " 32.8777" " 1.12964"
7.27083 " 32.8855" " 0.406226" " 0.4" " 8.47588e-05" " 0.016" " 1.01221" " 0.999233" " 32.8855" " 1.12964"
7.27583 " 32.8929" " 0.406326" " 0.4" " 8.10717e-05" " 0.016" " 1.01221" " 0.999231" " 32.8929" " 1.12964"
7.28083 " 32.9001" " 0.406418" " 0.4" " 7.73292e-05" " 0.016" " 1.01221" " 0.999229" " 32.9001" " 1.12964"
7.28583 " 32.9069" " 0.406503" " 0.4" " 7.3536e-05" " 0.016" " 1.0122" " 0.999227" " 32.9069" " 1.12964"
7.29083 " 32.9133" " 0.406581" " 0.4" " 6.96959e-05" " 0.016" " 1.0122" " 0.999225" " 32.9133" " 1.12964"
7.29583 " 32.9194" " 0.406652" " 0.4" " 6.58132e-05" " 0.016" " 1.0122" " 0.999224" " 32.9194" " 1.12964"
7.30083 " 32.9251" " 0.406715" " 0.4" " 6.18922e-05" " 0.016" " 1.0122" " 0.999223" " 32.9251" " 1.12964"
7.30583 " 32.9305" " 0.406772" " 0.4" " 5.79371e-05" " 0.016" " 1.0122" " 0.999222" " 32.9305" " 1.12964"
7.31083 " 32.9356" " 0.406821" " 0.4" " 5.3952e-05" " 0.016" " 1.0122" " 0.999221" " 32.9356" " 1.12964"
7.31583 " 32.9403" " 0.406863" " 0.4" " 4.99414e-05" " 0.016" " 1.0122" " 0.999221" " 32.9403" " 1.12964"
7.32083 " 32.9446" " 0.406898" " 0.4" " 4.59093e-05" " 0.016" " 1.01219" " 0.99922" " 32.9446" " 1.12964"
7.32583 " 32.9485" " 0.406925" " 0.4" " 4.18599e-05" " 0.016" " 1.01219" " 0.99922" " 32.9485" " 1.12964"
7.33083 " 32.9521" " 0.406946" " 0.4" " 3.77973e-05" " 0.016" " 1.01219" " 0.99922" " 32.9521" " 1.12964"
7.33583 " 32.9553" " 0.406959" " 0.4" " 3.3726e-05" " 0.016" " 1.01219" " 0.99922" " 32.9553" " 1.12964"
7.34083 " 32.9582" " 0.406965" " 0.4" " 2.96499e-05" " 0.016" " 1.01219" " 0.99922" " 32.9582" " 1.12964"
7.34583 " 32.9607" " 0.406964" " 0.4" " 2.55733e-05" " 0.016" " 1.0122" " 0.999221" " 32.9607" " 1.12964"
7.35083 " 32.9628" " 0.406956" " 0.4" " 2.15002e-05" " 0.016" " 1.0122" " 0.999221" " 32.9628" " 1.12964"
7.35583 " 32.9645" " 0.406942" " 0.4" " 1.74346e-05" " 0.016" " 1.0122" " 0.999222" " 32.9645" " 1.12964"
7.36084 " 32.9659" " 0.40692" " 0.4" " 1.33807e-05" " 0.016" " 1.0122" " 0.999223" " 32.9659" " 1.12964"
7.36584 " 32.9669" " 0.406892" " 0.4" " 9.3423e-06" " 0.016" " 1.0122" " 0.999224" " 32.9669" " 1.12964"
7.37084 " 32.9676" " 0.406857" " 0.4" " 5.32346e-06" " 0.016" " 1.0122" " 0.999225" " 32.9676" " 1.12964"
7.37584 " 32.9679" " 0.406815" " 0.4" " 1.32791e-06" " 0.016" " 1.0122" " 0.999227" " 32.9679" " 1.12964"
7.38084 " 32.9678" " 0.406767" " 0.4" " -2.64039e-06" " 0.016" " 1.0122" " 0.999228" " 32.9678" " 1.12964"
7.38584 " 32.9674" " 0.406712" " 0.4" " -6.57762e-06" " 0.016" " 1.01221" " 0.99923" " 32.9674" " 1.12964"
7.39084 " 32.9666" " 0.406651" " 0.4" " -1.04801e-05" " 0.016" " 1.01221" " 0.999232" " 32.9666" " 1.12964"
7.39584 " 32.9655" " 0.406584" " 0.4" " -1.43444e-05" " 0.016" " 1.01221" " 0.999234" " 32.9655" " 1.12964"
7.40084 " 32.9641" " 0.40651" " 0.4" " -1.81663e-05" " 0.016" " 1.01221" " 0.999236" " 32.9641" " 1.12964"
7.40584 " 32.9623" " 0.406431" " 0.4" " -2.19431e-05" " 0.016" " 1.01222" " 0.999238" " 32.9623" " 1.12964"
7.41084 " 32.9601" " 0.406346" " 0.4" " -2.56709e-05" " 0.016" " 1.01222" " 0.999241" " 32.9601" " 1.12964"
7.41584 " 32.9576" " 0.406255" " 0.4" " -2.93463e-05" " 0.016" " 1.01222" " 0.999243" " 32.9576" " 1.12964"
7.42084 " 32.9548" " 0.406159" " 0.4" " -3.29661e-05" " 0.016" " 1.01223" " 0.999246" " 32.9548" " 1.12964"
7.42584 " 32.9517" " 0.406057" " 0.4" " -3.6527e-05" " 0.016" " 1.01223" " 0.999249" " 32.9517" " 1.12964"
7.43084 " 32.9482" " 0.405949" " 0.4" " -4.00261e-05" " 0.016" " 1.01223" " 0.999251" " 32.9482" " 1.12964"
7.43584 " 32.9445" " 0.405837" " 0.4" " -4.34599e-05" " 0.016" " 1.01224" " 0.999254" " 32.9445" " 1.12964"
7.44084 " 32.9404" " 0.405719" " 0.4" " -4.68259e-05" " 0.016" " 1.01224" " 0.999258" " 32.9404" " 1.12964"
7.44584 " 32.9361" " 0.405597" " 0.4" " -5.01209e-05" " 0.016" " 1.01224" " 0.999261" " 32.9361" " 1.12964"
7.45084 " 32.9314" " 0.40547" " 0.4" " -5.33423e-05" " 0.016" " 1.01225" " 0.999264" " 32.9314" " 1.12964"
7.45584 " 32.9265" " 0.405338" " 0.4" " -5.64875e-05" " 0.016" " 1.01225" " 0.999267" " 32.9265" " 1.12964"
7.46084 " 32.9212" " 0.405202" " 0.4" " -5.95536e-05" " 0.016" " 1.01226" " 0.999271" " 32.9212" " 1.12964"
7.46584 " 32.9157" " 0.405062" " 0.4" " -6.25383e-05" " 0.016" " 1.01226" " 0.999274" " 32.9157" " 1.12964"
7.47084 " 32.91" " 0.404918" " 0.4" " -6.54393e-05" " 0.016" " 1.01226" " 0.999278" " 32.91" " 1.12964"
7.47584 " 32.9039" " 0.40477" " 0.4" " -6.82541e-05" " 0.016" " 1.01227" " 0.999281" " 32.9039" " 1.12964"
7.48084 " 32.8977" " 0.404618" " 0.4" " -7.09807e-05" " 0.016" " 1.01227" " 0.999285" " 32.8977" " 1.12964"
7.48584 " 32.8912" " 0.404463" " 0.4" " -7.36169e-05" " 0.016" " 1.01228" " 0.999289" " 32.8912" " 1.12964"
7.49084 " 32.8844" " 0.404304" " 0.4" " -7.61608e-05" " 0.016" " 1.01228" " 0.999293" " 32.8844" " 1.12964"
7.49584 " 32.8774" " 0.404142" " 0.4" " -7.86104e-05" " 0.016" " 1.01229" " 0.999296" " 32.8774" " 1.12964"
7.50084 " 32.8703" " 0.403978" " 0.4" " -8.09641e-05" " 0.016" " 1.01229" " 0.9993" " 32.8703" " 1.12964"
7.50584 " 32.8629" " 0.40381" " 0.4" " -8.32202e-05" " 0.016" " 1.0123" " 0.999304" " 32.8629" " 1.12964"
7.51084 " 32.8553" " 0.40364" " 0.4" " -8.53771e-05" " 0.016" " 1.0123" " 0.999308" " 32.8553" " 1.12964"
7.51584 " 32.8475" " 0.403467" " 0.4" " -8.74332e-05" " 0.016" " 1.01231" " 0.999312" " 32.8475" " 1.12964"
7.52084 " 32.8395" " 0.403293" " 0.4" " -8.93875e-05" " 0.016" " 1.01231" " 0.999316" " 32.8395" " 1.12964"
7.52584 " 32.8314" " 0.403116" " 0.4" " -9.12387e-05" " 0.016" " 1.01231" " 0.99932" " 32.8314" " 1.12964"
7.53084 " 32.8231" " 0.402938" " 0.4" " -9.29857e-05" " 0.016" " 1.01232" " 0.999324" " 32.8231" " 1.12964"
7.53584 " 32.8147" " 0.402757" " 0.4" " -9.46275e-05" " 0.016" " 1.01232" " 0.999328" " 32.8147" " 1.12964"
7.54084 " 32.8061" " 0.402576" " 0.4" " -9.6163e-05" " 0.016" " 1.01233" " 0.999332" " 32.8061" " 1.12964"
7.54584 " 32.7973" " 0.402393" " 0.4" " -9.75917e-05" " 0.016" " 1.01233" " 0.999336" " 32.7973" " 1.12964"
7.55084 " 32.7885" " 0.402209" " 0.4" " -9.8913e-05" " 0.016" " 1.01234" " 0.99934" " 32.7885" " 1.12964"
7.55584 " 32.7795" " 0.402024" " 0.4" " -0.000100126" " 0.016" " 1.01234" " 0.999344" " 32.7795" " 1.12964"
7.56084 " 32.7705" " 0.401838" " 0.4" " -0.000101231" " 0.016" " 1.01235" " 0.999348" " 32.7705" " 1.12964"
7.56584 " 32.7613" " 0.401652" " 0.4" " -0.000102227" " 0.016" " 1.01235" " 0.999352" " 32.7613" " 1.12964"
7.57084 " 32.7521" " 0.401466" " 0.4" " -0.000103113" " 0.016" " 1.01236" " 0.999355" " 32.7521" " 1.12964"
7.57584 " 32.7427" " 0.40128" " 0.4" " -0.000103891" " 0.016" " 1.01236" " 0.999359" " 32.7427" " 1.12964"
7.58084 " 32.7334" " 0.401093" " 0.4" " -0.00010456" " 0.016" " 1.01237" " 0.999363" " 32.7334" " 1.12964"
7.58584 " 32.7239" " 0.400907" " 0.4" " -0.00010512" " 0.016" " 1.01237" " 0.999367" " 32.7239" " 1.12964"
7.59084 " 32.7144" " 0.400722" " 0.4" " -0.00010557" " 0.016" " 1.01237" " 0.99937" " 32.7144" " 1.12964"
7.59584 " 32.7049" " 0.400537" " 0.4" " -0.000105913" " 0.016" " 1.01238" " 0.999374" " 32.7049" " 1.12964"
7.60084 " 32.6954" " 0.400352" " 0.4" " -0.000106148" " 0.016" " 1.01238" " 0.999377" " 32.6954" " 1.12964"
7.60584 " 32.6858" " 0.400169" " 0.4" " -0.000106275" " 0.016" " 1.01239" " 0.999381" " 32.6858" " 1.12964"
7.61084 " 32.6762" " 0.399987" " 0.4" " -0.000106295" " 0.016" " 1.01239" " 0.999384" " 32.6762" " 1.12964"
7.61584 " 32.6667" " 0.399806" " 0.4" " -0.00010621" " 0.016" " 1.01239" " 0.999388" " 32.6667" " 1.12964"
7.62084 " 32.6571" " 0.399627" " 0.4" " -0.000106019" " 0.016" " 1.0124" " 0.999391" " 32.6571" " 1.12964"
7.62584 " 32.6476" " 0.39945" " 0.4" " -0.000105724" " 0.016" " 1.0124" " 0.999394" " 32.6476" " 1.12964"
7.63084 " 32.6381" " 0.399274" " 0.4" " -0.000105326" " 0.016" " 1.0124" " 0.999397" " 32.6381" " 1.12964"
7.63584 " 32.6286" " 0.3991" " 0.4" " -0.000104826" " 0.016" " 1.01241" " 0.9994" " 32.6286" " 1.12964"
7.64084 " 32.6192" " 0.398929" " 0.4" " -0.000104225" " 0.016" " 1.01241" " 0.999403" " 32.6192" " 1.12964"
7.64584 " 32.6098" " 0.398759" " 0.4" " -0.000103525" " 0.016" " 1.01241" " 0.999406" " 32.6098" " 1.12964"
7.65084 " 32.6006" " 0.398592" " 0.4" " -0.000102726" " 0.016" " 1.01242" " 0.999409" " 32.6006" " 1.12964"
7.65584 " 32.5913" " 0.398428" " 0.4" " -0.000101832" " 0.016" " 1.01242" " 0.999411" " 32.5913" " 1.12964"
7.66084 " 32.5822" " 0.398266" " 0.4" " -0.000100841" " 0.016" " 1.01242" " 0.999414" " 32.5822" " 1.12964"
7.66584 " 32.5732" " 0.398108" " 0.4" " -9.97582e-05" " 0.016" " 1.01242" " 0.999416" " 32.5732" " 1.12964"
7.67084 " 32.5643" " 0.397952" " 0.4" " -9.85835e-05" " 0.016" " 1.01243" " 0.999418" " 32.5643" " 1.12964"
7.67584 " 32.5554" " 0.3978" " 0.4" " -9.7319e-05" " 0.016" " 1.01243" " 0.99942" " 32.5554" " 1.12964"
7.68084 " 32.5467" " 0.397651" " 0.4" " -9.59667e-05" " 0.016" " 1.01243" " 0.999422" " 32.5467" " 1.12964"
7.68584 " 32.5382" " 0.397505" " 0.4" " -9.45286e-05" " 0.016" " 1.01243" " 0.999424" " 32.5382" " 1.12964"
7.69084 " 32.5297" " 0.397363" " 0.4" " -9.30066e-05" " 0.016" " 1.01243" " 0.999426" " 32.5297" " 1.12964"
7.69584 " 32.5214" " 0.397224" " 0.4" " -9.1403e-05" " 0.016" " 1.01244" " 0.999428" " 32.5214" " 1.12964"
7.70084 " 32.5133" " 0.397089" " 0.4" " -8.97198e-05" " 0.016" " 1.01244" " 0.999429" " 32.5133" " 1.12964"
7.70584 " 32.5053" " 0.396958" " 0.4" " -8.79595e-05" " 0.016" " 1.01244" " 0.999431" " 32.5053" " 1.12964"
7.71084 " 32.4974" " 0.396831" " 0.4" " -8.61242e-05" " 0.016" " 1.01244" " 0.999432" " 32.4974" " 1.12964"
7.71584 " 32.4898" " 0.396708" " 0.4" " -8.42163e-05" " 0.016" " 1.01244" " 0.999433" " 32.4898" " 1.12964"
7.72084 " 32.4823" " 0.39659" " 0.4" " -8.22381e-05" " 0.016" " 1.01244" " 0.999434" " 32.4823" " 1.12964"
7.72584 " 32.475" " 0.396475" " 0.4" " -8.01923e-05" " 0.016" " 1.01244" " 0.999435" " 32.475" " 1.12964"
