Time(s); gENROE.delta; gENROE.PELEC; gENROE.PMECH; gENROE.SPEED; pSS2A.VOTHSG; GEN1.V; LOAD.V; GEN2.V; FAULT.V
6.74082; 32.3507; 0.393396; 0.4; -0.000143516; 0.016; 0.991293; 0.999534; 32.3507; 1.12964
6.74582; 32.3379; 0.39322; 0.4; -0.000139572; 0.016; 0.991293; 0.999534; 32.3379; 1.12964
6.75082; 32.3256; 0.393053; 0.4; -0.000135528; 0.016; 0.991293; 0.999534; 32.3256; 1.12964
6.75582; 32.3135; 0.392893; 0.4; -0.00013139; 0.016; 0.991293; 0.999534; 32.3135; 1.12964
6.76082; 32.3019; 0.392741; 0.4; -0.000127162; 0.016; 0.991293; 0.999534; 32.3019; 1.12964
6.76582; 32.2906; 0.392598; 0.4; -0.000122848; 0.016; 0.991293; 0.999534; 32.2906; 1.12964
6.77082; 32.2798; 0.392464; 0.4; -0.000118455; 0.016; 0.991293; 0.999534; 32.2798; 1.12964
6.77582; 32.2693; 0.392338; 0.4; -0.000113986; 0.016; 0.991293; 0.999534; 32.2693; 1.12964
6.78082; 32.2593; 0.39222; 0.4; -0.000109447; 0.016; 0.991293; 0.999534; 32.2593; 1.12964
6.78582; 32.2496; 0.392111; 0.4; -0.000104844; 0.016; 0.991293; 0.999534; 32.2496; 1.12964
6.79082; 32.2404; 0.392011; 0.4; -0.00010018; 0.016; 0.991293; 0.999534; 32.2404; 1.12964
6.79582; 32.2316; 0.391919; 0.4; -9.54609e-05; 0.016; 0.991293; 0.999534; 32.2316; 1.12964
6.80082; 32.2232; 0.391836; 0.4; -9.0692e-05; 0.016; 0.991293; 0.999534; 32.2232; 1.12964
6.80582; 32.2153; 0.391762; 0.4; -8.58783e-05; 0.016; 0.991293; 0.999534; 32.2153; 1.12964
6.81082; 32.2077; 0.391696; 0.4; -8.10249e-05; 0.016; 0.991293; 0.999534; 32.2077; 1.12964
6.81582; 32.2007; 0.391639; 0.4; -7.61368e-05; 0.016; 0.991293; 0.999534; 32.2007; 1.12964
6.82082; 32.194; 0.391591; 0.4; -7.12193e-05; 0.016; 0.991293; 0.999534; 32.194; 1.12964
6.82582; 32.1879; 0.391551; 0.4; -6.62772e-05; 0.016; 0.991293; 0.999534; 32.1879; 1.12964
6.83082; 32.1821; 0.39152; 0.4; -6.13159e-05; 0.016; 0.991293; 0.999534; 32.1821; 1.12964
6.83582; 32.1768; 0.391498; 0.4; -5.634e-05; 0.016; 0.991293; 0.999534; 32.1768; 1.12964
6.84082; 32.172; 0.391484; 0.4; -5.13547e-05; 0.016; 0.991293; 0.999534; 32.172; 1.12964
6.84582; 32.1676; 0.391479; 0.4; -4.63651e-05; 0.016; 0.991293; 0.999534; 32.1676; 1.12964
6.85082; 32.1636; 0.391482; 0.4; -4.13761e-05; 0.016; 0.991293; 0.999534; 32.1636; 1.12964
6.85582; 32.1601; 0.391494; 0.4; -3.63926e-05; 0.016; 0.991293; 0.999534; 32.1601; 1.12964
6.86082; 32.1571; 0.391513; 0.4; -3.14195e-05; 0.016; 0.991293; 0.999534; 32.1571; 1.12964
6.86582; 32.1545; 0.391541; 0.4; -2.64613e-05; 0.016; 0.991293; 0.999534; 32.1545; 1.12964
6.87082; 32.1523; 0.391578; 0.4; -2.1523e-05; 0.016; 0.991293; 0.999534; 32.1523; 1.12964
6.87582; 32.1506; 0.391622; 0.4; -1.66095e-05; 0.016; 0.991293; 0.999534; 32.1506; 1.12964
6.88082; 32.1493; 0.391674; 0.4; -1.17252e-05; 0.016; 0.991293; 0.999534; 32.1493; 1.12964
6.88582; 32.1485; 0.391734; 0.4; -6.87464e-06; 0.016; 0.991293; 0.999534; 32.1485; 1.12964
6.89082; 32.1481; 0.391801; 0.4; -2.0626e-06; 0.016; 0.991293; 0.999534; 32.1481; 1.12964
6.89582; 32.1481; 0.391876; 0.4; 2.70685e-06; 0.016; 0.991293; 0.999534; 32.1481; 1.12964
6.90082; 32.1486; 0.391958; 0.4; 7.42911e-06; 0.016; 0.991293; 0.999534; 32.1486; 1.12964
6.90582; 32.1495; 0.392048; 0.4; 1.21002e-05; 0.016; 0.991293; 0.999534; 32.1495; 1.12964
6.91082; 32.1508; 0.392145; 0.4; 1.67155e-05; 0.016; 0.991293; 0.999534; 32.1508; 1.12964
6.91582; 32.1525; 0.392248; 0.4; 2.12714e-05; 0.016; 0.991293; 0.999534; 32.1525; 1.12964
6.92083; 32.1546; 0.392359; 0.4; 2.57634e-05; 0.016; 0.991293; 0.999534; 32.1546; 1.12964
6.92583; 32.1571; 0.392476; 0.4; 3.01881e-05; 0.016; 0.991293; 0.999534; 32.1571; 1.12964
6.93083; 32.16; 0.392599; 0.4; 3.45413e-05; 0.016; 0.991293; 0.999534; 32.16; 1.12964
6.93583; 32.1633; 0.392729; 0.4; 3.88196e-05; 0.016; 0.991293; 0.999534; 32.1633; 1.12964
6.94083; 32.167; 0.392865; 0.4; 4.30191e-05; 0.016; 0.991293; 0.999534; 32.167; 1.12964
6.94583; 32.1711; 0.393007; 0.4; 4.71364e-05; 0.016; 0.991293; 0.999534; 32.1711; 1.12964
6.95083; 32.1755; 0.393154; 0.4; 5.11683e-05; 0.016; 0.991293; 0.999534; 32.1755; 1.12964
6.95583; 32.1803; 0.393307; 0.4; 5.51115e-05; 0.016; 0.991293; 0.999534; 32.1803; 1.12964
6.96083; 32.1854; 0.393466; 0.4; 5.89627e-05; 0.016; 0.991293; 0.999534; 32.1854; 1.12964
6.96583; 32.1909; 0.393629; 0.4; 6.27189e-05; 0.016; 0.991293; 0.999534; 32.1909; 1.12964
6.97083; 32.1967; 0.393798; 0.4; 6.63772e-05; 0.016; 0.991293; 0.999534; 32.1967; 1.12964
6.97583; 32.2029; 0.393971; 0.4; 6.99347e-05; 0.016; 0.991293; 0.999534; 32.2029; 1.12964
6.98083; 32.2093; 0.394149; 0.4; 7.33889e-05; 0.016; 0.991293; 0.999534; 32.2093; 1.12964
6.98583; 32.2161; 0.394331; 0.4; 7.67372e-05; 0.016; 0.991293; 0.999534; 32.2161; 1.12964
6.99083; 32.2231; 0.394517; 0.4; 7.9977e-05; 0.016; 0.991293; 0.999534; 32.2231; 1.12964
6.99583; 32.2305; 0.394707; 0.4; 8.31063e-05; 0.016; 0.991293; 0.999534; 32.2305; 1.12964
7.00083; 32.2381; 0.394901; 0.4; 8.61228e-05; 0.016; 0.991293; 0.999534; 32.2381; 1.12964
7.00583; 32.246; 0.3951; 0.4; 8.90245e-05; 0.016; 0.991293; 0.999534; 32.246; 1.12964
7.01083; 32.2541; 0.3953; 0.4; 9.18075e-05; 0.016; 0.991293; 0.999534; 32.2541; 1.12964
7.01583; 32.2625; 0.395503; 0.4; 9.44726e-05; 0.016; 0.991293; 0.999534; 32.2625; 1.12964
7.02083; 32.2711; 0.395709; 0.4; 9.70176e-05; 0.016; 0.991293; 0.999534; 32.2711; 1.12964
7.02583; 32.28; 0.395918; 0.4; 9.94409e-05; 0.016; 0.991293; 0.999534; 32.28; 1.12964
7.03083; 32.289; 0.396128; 0.4; 0.000101741; 0.016; 0.991293; 0.999534; 32.289; 1.12964
7.03583; 32.2983; 0.396342; 0.4; 0.000103917; 0.016; 0.991293; 0.999534; 32.2983; 1.12964
7.04083; 32.3078; 0.396556; 0.4; 0.000105967; 0.016; 0.991293; 0.999534; 32.3078; 1.12964
7.04583; 32.3174; 0.396772; 0.4; 0.000107891; 0.016; 0.991293; 0.999534; 32.3174; 1.12964
7.05083; 32.3272; 0.39699; 0.4; 0.000109688; 0.016; 0.991293; 0.999534; 32.3272; 1.12964
7.05583; 32.3371; 0.397209; 0.4; 0.000111357; 0.016; 0.991293; 0.999534; 32.3371; 1.12964
7.06083; 32.3472; 0.397429; 0.4; 0.000112897; 0.016; 0.991293; 0.999534; 32.3472; 1.12964
7.06583; 32.3575; 0.397649; 0.4; 0.000114308; 0.016; 0.991293; 0.999534; 32.3575; 1.12964
7.07083; 32.3678; 0.39787; 0.4; 0.00011559; 0.016; 0.991293; 0.999534; 32.3678; 1.12964
7.07583; 32.3783; 0.398091; 0.4; 0.000116742; 0.016; 0.991293; 0.999534; 32.3783; 1.12964
7.08083; 32.3888; 0.398312; 0.4; 0.000117765; 0.016; 0.991293; 0.999534; 32.3888; 1.12964
7.08583; 32.3995; 0.398534; 0.4; 0.000118658; 0.016; 0.991293; 0.999534; 32.3995; 1.12964
7.09083; 32.4102; 0.398754; 0.4; 0.000119423; 0.016; 0.991293; 0.999534; 32.4102; 1.12964
7.09583; 32.421; 0.398974; 0.4; 0.000120058; 0.016; 0.991293; 0.999534; 32.421; 1.12964
7.10083; 32.4318; 0.399193; 0.4; 0.000120564; 0.016; 0.991293; 0.999534; 32.4318; 1.12964
7.10583; 32.4427; 0.399412; 0.4; 0.000120943; 0.016; 0.991293; 0.999534; 32.4427; 1.12964
7.11083; 32.4536; 0.399628; 0.4; 0.000121195; 0.016; 0.991293; 0.999534; 32.4536; 1.12964
7.11583; 32.4645; 0.399844; 0.4; 0.00012132; 0.016; 0.991293; 0.999534; 32.4645; 1.12964
7.12083; 32.4754; 0.400058; 0.4; 0.00012132; 0.016; 0.991293; 0.999534; 32.4754; 1.12964
7.12583; 32.4864; 0.40027; 0.4; 0.000121196; 0.016; 0.991293; 0.999534; 32.4864; 1.12964
7.13083; 32.4973; 0.400479; 0.4; 0.000120948; 0.016; 0.991293; 0.999534; 32.4973; 1.12964
7.13583; 32.5081; 0.400687; 0.4; 0.000120579; 0.016; 0.991293; 0.999534; 32.5081; 1.12964
7.14083; 32.519; 0.400892; 0.4; 0.000120089; 0.016; 0.991293; 0.999534; 32.519; 1.12964
7.14583; 32.5298; 0.401095; 0.4; 0.00011948; 0.016; 0.991293; 0.999534; 32.5298; 1.12964
7.15083; 32.5405; 0.401295; 0.4; 0.000118753; 0.016; 0.991293; 0.999534; 32.5405; 1.12964
7.15583; 32.5511; 0.401491; 0.4; 0.000117911; 0.016; 0.991293; 0.999534; 32.5511; 1.12964
7.16083; 32.5617; 0.401683; 0.4; 0.000116955; 0.016; 0.991293; 0.999534; 32.5617; 1.12964
7.16583; 32.5722; 0.401873; 0.4; 0.000115889; 0.016; 0.991293; 0.999534; 32.5722; 1.12964
7.17083; 32.5826; 0.40206; 0.4; 0.000114712; 0.016; 0.991293; 0.999534; 32.5826; 1.12964
7.17583; 32.5928; 0.402244; 0.4; 0.000113427; 0.016; 0.991293; 0.999534; 32.5928; 1.12964
7.18083; 32.603; 0.402423; 0.4; 0.000112037; 0.016; 0.991293; 0.999534; 32.603; 1.12964
7.18583; 32.613; 0.402599; 0.4; 0.000110543; 0.016; 0.991293; 0.999534; 32.613; 1.12964
7.19083; 32.6229; 0.40277; 0.4; 0.000108948; 0.016; 0.991293; 0.999534; 32.6229; 1.12964
7.19583; 32.6326; 0.402938; 0.4; 0.000107255; 0.016; 0.991293; 0.999534; 32.6326; 1.12964
7.20083; 32.6422; 0.4031; 0.4; 0.000105465; 0.016; 0.991293; 0.999534; 32.6422; 1.12964
7.20583; 32.6516; 0.403259; 0.4; 0.000103582; 0.016; 0.991293; 0.999534; 32.6516; 1.12964
7.21083; 32.6609; 0.403413; 0.4; 0.000101608; 0.016; 0.991293; 0.999534; 32.6609; 1.12964
7.21583; 32.6699; 0.403562; 0.4; 9.95465e-05; 0.016; 0.991293; 0.999534; 32.6699; 1.12964
7.22083; 32.6788; 0.403707; 0.4; 9.73992e-05; 0.016; 0.991293; 0.999534; 32.6788; 1.12964
7.22583; 32.6874; 0.403846; 0.4; 9.51694e-05; 0.016; 0.991293; 0.999534; 32.6874; 1.12964
7.23083; 32.6959; 0.403981; 0.4; 9.28601e-05; 0.016; 0.991293; 0.999534; 32.6959; 1.12964
7.23583; 32.7042; 0.40411; 0.4; 9.04744e-05; 0.016; 0.991293; 0.999534; 32.7042; 1.12964
7.24083; 32.7122; 0.404234; 0.4; 8.80152e-05; 0.016; 0.991293; 0.999534; 32.7122; 1.12964
7.24583; 32.72; 0.404353; 0.4; 8.54856e-05; 0.016; 0.991293; 0.999534; 32.72; 1.12964
7.25083; 32.7276; 0.404466; 0.4; 8.28885e-05; 0.016; 0.991293; 0.999534; 32.7276; 1.12964
7.25583; 32.7349; 0.404575; 0.4; 8.02275e-05; 0.016; 0.991293; 0.999534; 32.7349; 1.12964
7.26083; 32.742; 0.404677; 0.4; 7.75054e-05; 0.016; 0.991293; 0.999534; 32.742; 1.12964
7.26583; 32.7489; 0.404775; 0.4; 7.47255e-05; 0.016; 0.991293; 0.999534; 32.7489; 1.12964
7.27083; 32.7555; 0.404866; 0.4; 7.18911e-05; 0.016; 0.991293; 0.999534; 32.7555; 1.12964
7.27583; 32.7618; 0.404952; 0.4; 6.90057e-05; 0.016; 0.991293; 0.999534; 32.7618; 1.12964
7.28083; 32.7679; 0.405032; 0.4; 6.60724e-05; 0.016; 0.991293; 0.999534; 32.7679; 1.12964
7.28583; 32.7737; 0.405107; 0.4; 6.30946e-05; 0.016; 0.991293; 0.999534; 32.7737; 1.12964
7.29083; 32.7793; 0.405175; 0.4; 6.00756e-05; 0.016; 0.991293; 0.999534; 32.7793; 1.12964
7.29583; 32.7845; 0.405238; 0.4; 5.7019e-05; 0.016; 0.991293; 0.999534; 32.7845; 1.12964
7.30083; 32.7895; 0.405295; 0.4; 5.39279e-05; 0.016; 0.991293; 0.999534; 32.7895; 1.12964
7.30583; 32.7943; 0.405347; 0.4; 5.08059e-05; 0.016; 0.991293; 0.999534; 32.7943; 1.12964
7.31083; 32.7987; 0.405393; 0.4; 4.76561e-05; 0.016; 0.991293; 0.999534; 32.7987; 1.12964
7.31583; 32.8028; 0.405432; 0.4; 4.44822e-05; 0.016; 0.991293; 0.999534; 32.8028; 1.12964
7.32083; 32.8067; 0.405466; 0.4; 4.12874e-05; 0.016; 0.991293; 0.999534; 32.8067; 1.12964
7.32583; 32.8103; 0.405495; 0.4; 3.80752e-05; 0.016; 0.991293; 0.999534; 32.8103; 1.12964
7.33083; 32.8135; 0.405517; 0.4; 3.48491e-05; 0.016; 0.991293; 0.999534; 32.8135; 1.12964
7.33583; 32.8165; 0.405534; 0.4; 3.16121e-05; 0.016; 0.991293; 0.999534; 32.8165; 1.12964
7.34083; 32.8192; 0.405545; 0.4; 2.83679e-05; 0.016; 0.991293; 0.999534; 32.8192; 1.12964
7.34583; 32.8216; 0.40555; 0.4; 2.51194e-05; 0.016; 0.991293; 0.999534; 32.8216; 1.12964
7.35083; 32.8238; 0.40555; 0.4; 2.18703e-05; 0.016; 0.991293; 0.999534; 32.8238; 1.12964
7.35583; 32.8256; 0.405544; 0.4; 1.86237e-05; 0.016; 0.991293; 0.999534; 32.8256; 1.12964
7.36084; 32.8271; 0.405533; 0.4; 1.53829e-05; 0.016; 0.991293; 0.999534; 32.8271; 1.12964
7.36584; 32.8283; 0.405517; 0.4; 1.21509e-05; 0.016; 0.991293; 0.999534; 32.8283; 1.12964
7.37084; 32.8293; 0.405494; 0.4; 8.9311e-06; 0.016; 0.991293; 0.999534; 32.8293; 1.12964
7.37584; 32.83; 0.405467; 0.4; 5.72663e-06; 0.016; 0.991293; 0.999534; 32.83; 1.12964
7.38084; 32.8303; 0.405434; 0.4; 2.54065e-06; 0.016; 0.991293; 0.999534; 32.8303; 1.12964
7.38584; 32.8304; 0.405396; 0.4; -6.23888e-07; 0.016; 0.991293; 0.999534; 32.8304; 1.12964
7.39084; 32.8302; 0.405353; 0.4; -3.764e-06; 0.016; 0.991293; 0.999534; 32.8302; 1.12964
7.39584; 32.8297; 0.405305; 0.4; -6.87678e-06; 0.016; 0.991293; 0.999534; 32.8297; 1.12964
7.40084; 32.829; 0.405251; 0.4; -9.95917e-06; 0.016; 0.991293; 0.999534; 32.829; 1.12964
7.40584; 32.8279; 0.405194; 0.4; -1.30083e-05; 0.016; 0.991293; 0.999534; 32.8279; 1.12964
7.41084; 32.8266; 0.405131; 0.4; -1.60216e-05; 0.016; 0.991293; 0.999534; 32.8266; 1.12964
7.41584; 32.8251; 0.405063; 0.4; -1.89962e-05; 0.016; 0.991293; 0.999534; 32.8251; 1.12964
7.42084; 32.8232; 0.404991; 0.4; -2.19293e-05; 0.016; 0.991293; 0.999534; 32.8232; 1.12964
7.42584; 32.8211; 0.404915; 0.4; -2.48183e-05; 0.016; 0.991293; 0.999534; 32.8211; 1.12964
7.43084; 32.8187; 0.404834; 0.4; -2.76606e-05; 0.016; 0.991293; 0.999534; 32.8187; 1.12964
7.43584; 32.8161; 0.404749; 0.4; -3.0454e-05; 0.016; 0.991293; 0.999534; 32.8161; 1.12964
7.44084; 32.8133; 0.40466; 0.4; -3.3196e-05; 0.016; 0.991293; 0.999534; 32.8133; 1.12964
7.44584; 32.8101; 0.404567; 0.4; -3.58839e-05; 0.016; 0.991293; 0.999534; 32.8101; 1.12964
7.45084; 32.8068; 0.40447; 0.4; -3.85157e-05; 0.016; 0.991293; 0.999534; 32.8068; 1.12964
7.45584; 32.8032; 0.404369; 0.4; -4.10891e-05; 0.016; 0.991293; 0.999534; 32.8032; 1.12964
7.46084; 32.7994; 0.404265; 0.4; -4.3602e-05; 0.016; 0.991293; 0.999534; 32.7994; 1.12964
7.46584; 32.7954; 0.404157; 0.4; -4.60524e-05; 0.016; 0.991293; 0.999534; 32.7954; 1.12964
7.47084; 32.7911; 0.404046; 0.4; -4.84383e-05; 0.016; 0.991293; 0.999534; 32.7911; 1.12964
7.47584; 32.7866; 0.403932; 0.4; -5.07578e-05; 0.016; 0.991293; 0.999534; 32.7866; 1.12964
7.48084; 32.782; 0.403815; 0.4; -5.30092e-05; 0.016; 0.991293; 0.999534; 32.782; 1.12964
7.48584; 32.7771; 0.403695; 0.4; -5.51905e-05; 0.016; 0.991293; 0.999534; 32.7771; 1.12964
7.49084; 32.772; 0.403572; 0.4; -5.73002e-05; 0.016; 0.991293; 0.999534; 32.772; 1.12964
7.49584; 32.7668; 0.403446; 0.4; -5.93368e-05; 0.016; 0.991293; 0.999534; 32.7668; 1.12964
7.50084; 32.7613; 0.403318; 0.4; -6.12989e-05; 0.016; 0.991293; 0.999534; 32.7613; 1.12964
7.50584; 32.7557; 0.403187; 0.4; -6.31849e-05; 0.016; 0.991293; 0.999534; 32.7557; 1.12964
7.51084; 32.75; 0.403055; 0.4; -6.49936e-05; 0.016; 0.991293; 0.999534; 32.75; 1.12964
7.51584; 32.744; 0.40292; 0.4; -6.67238e-05; 0.016; 0.991293; 0.999534; 32.744; 1.12964
7.52084; 32.7379; 0.402784; 0.4; -6.83743e-05; 0.016; 0.991293; 0.999534; 32.7379; 1.12964
7.52584; 32.7317; 0.402645; 0.4; -6.99441e-05; 0.016; 0.991293; 0.999534; 32.7317; 1.12964
7.53084; 32.7254; 0.402505; 0.4; -7.14323e-05; 0.016; 0.991293; 0.999534; 32.7254; 1.12964
7.53584; 32.7189; 0.402364; 0.4; -7.28379e-05; 0.016; 0.991293; 0.999534; 32.7189; 1.12964
7.54084; 32.7122; 0.402221; 0.4; -7.41604e-05; 0.016; 0.991293; 0.999534; 32.7122; 1.12964
7.54584; 32.7055; 0.402078; 0.4; -7.53987e-05; 0.016; 0.991293; 0.999534; 32.7055; 1.12964
7.55084; 32.6987; 0.401933; 0.4; -7.65525e-05; 0.016; 0.991293; 0.999534; 32.6987; 1.12964
7.55584; 32.6917; 0.401787; 0.4; -7.76213e-05; 0.016; 0.991293; 0.999534; 32.6917; 1.12964
7.56084; 32.6847; 0.401641; 0.4; -7.86045e-05; 0.016; 0.991293; 0.999534; 32.6847; 1.12964
