Time,cSVGN1.Q,GEN1.V,LOAD.V,GEN2.V,SHUNT.V,FAULT.V
2.21042, 0.0974979, 0.938749, 0.959923, 0.978642, 0.974284, 0.96928
2.21047, 0.0975095, 0.938825, 0.959969, 0.978673, 0.974323, 0.969319
2.21052, 0.0975211, 0.938901, 0.960015, 0.978704, 0.974361, 0.969357
2.21057, 0.0975327, 0.938977, 0.960061, 0.978735, 0.9744, 0.969396
2.21062, 0.0975443, 0.939053, 0.960107, 0.978765, 0.974439, 0.969434
2.21067, 0.0975559, 0.939129, 0.960153, 0.978796, 0.974478, 0.969472
2.21072, 0.0975675, 0.939205, 0.960199, 0.978827, 0.974517, 0.969511
2.21077, 0.0975791, 0.93928, 0.960244, 0.978858, 0.974555, 0.969549
2.21082, 0.0975906, 0.939356, 0.96029, 0.978889, 0.974594, 0.969587
2.21087, 0.0976021, 0.939431, 0.960336, 0.978919, 0.974633, 0.969625
2.21092, 0.0976136, 0.939507, 0.960381, 0.97895, 0.974671, 0.969663
2.21097, 0.0976251, 0.939582, 0.960427, 0.978981, 0.974709, 0.969702
2.21102, 0.0976366, 0.939657, 0.960472, 0.979011, 0.974748, 0.969739
2.21107, 0.0976481, 0.939732, 0.960518, 0.979042, 0.974786, 0.969777
2.21112, 0.0976596, 0.939807, 0.960563, 0.979072, 0.974824, 0.969815
2.21117, 0.097671, 0.939881, 0.960608, 0.979102, 0.974863, 0.969853
2.21122, 0.0976825, 0.939956, 0.960653, 0.979133, 0.974901, 0.969891
2.21127, 0.0976939, 0.940031, 0.960698, 0.979163, 0.974939, 0.969929
2.21132, 0.0977053, 0.940105, 0.960744, 0.979194, 0.974977, 0.969966
2.21137, 0.0977167, 0.940179, 0.960789, 0.979224, 0.975015, 0.970004
2.21142, 0.097728, 0.940254, 0.960833, 0.979254, 0.975053, 0.970042
2.21147, 0.0977394, 0.940328, 0.960878, 0.979284, 0.975091, 0.970079
2.21152, 0.0977508, 0.940402, 0.960923, 0.979314, 0.975129, 0.970117
2.21157, 0.0977621, 0.940476, 0.960968, 0.979344, 0.975167, 0.970154
2.21162, 0.0977734, 0.94055, 0.961013, 0.979374, 0.975204, 0.970191
2.21167, 0.0977848, 0.940623, 0.961057, 0.979404, 0.975242, 0.970229
2.21172, 0.0977961, 0.940697, 0.961102, 0.979434, 0.97528, 0.970266
2.21177, 0.0978073, 0.940771, 0.961146, 0.979464, 0.975317, 0.970303
2.21182, 0.0978186, 0.940844, 0.961191, 0.979494, 0.975355, 0.97034
2.21187, 0.0978298, 0.940917, 0.961235, 0.979524, 0.975392, 0.970377
2.21192, 0.0978411, 0.940991, 0.96128, 0.979554, 0.97543, 0.970414
2.21197, 0.0978523, 0.941064, 0.961324, 0.979583, 0.975467, 0.970451
2.21202, 0.0978636, 0.941137, 0.961368, 0.979613, 0.975504, 0.970488
2.21207, 0.0978748, 0.94121, 0.961412, 0.979643, 0.975542, 0.970525
2.21212, 0.097886, 0.941283, 0.961456, 0.979672, 0.975579, 0.970562
2.21217, 0.0978971, 0.941355, 0.9615, 0.979702, 0.975616, 0.970599
2.21222, 0.0979083, 0.941428, 0.961544, 0.979732, 0.975653, 0.970636
2.21227, 0.0979195, 0.9415, 0.961588, 0.979761, 0.97569, 0.970672
2.21232, 0.0979306, 0.941573, 0.961632, 0.97979, 0.975727, 0.970709
2.21237, 0.0979417, 0.941645, 0.961675, 0.97982, 0.975764, 0.970746
2.21242, 0.0979528, 0.941718, 0.961719, 0.979849, 0.975801, 0.970782
2.21247, 0.097964, 0.94179, 0.961763, 0.979879, 0.975838, 0.970819
2.21252, 0.097975, 0.941862, 0.961806, 0.979908, 0.975875, 0.970855
2.21257, 0.0979861, 0.941934, 0.96185, 0.979937, 0.975911, 0.970891
2.21262, 0.0979972, 0.942005, 0.961893, 0.979966, 0.975948, 0.970928
2.21267, 0.0980082, 0.942077, 0.961937, 0.979995, 0.975985, 0.970964
2.21272, 0.0980192, 0.942149, 0.96198, 0.980025, 0.976021, 0.971
2.21277, 0.0980302, 0.94222, 0.962023, 0.980054, 0.976058, 0.971036
2.21282, 0.0980413, 0.942292, 0.962066, 0.980083, 0.976094, 0.971072
2.21287, 0.0980523, 0.942363, 0.96211, 0.980112, 0.976131, 0.971108
2.21292, 0.0980632, 0.942434, 0.962153, 0.980141, 0.976167, 0.971144
2.21297, 0.0980742, 0.942506, 0.962196, 0.98017, 0.976204, 0.97118
2.21302, 0.0980852, 0.942577, 0.962239, 0.980198, 0.97624, 0.971216
2.21307, 0.0980961, 0.942648, 0.962281, 0.980227, 0.976276, 0.971252
2.21312, 0.098107, 0.942719, 0.962324, 0.980256, 0.976312, 0.971288
2.21317, 0.0981179, 0.942789, 0.962367, 0.980285, 0.976349, 0.971324
2.21322, 0.0981289, 0.94286, 0.96241, 0.980313, 0.976385, 0.971359
2.21327, 0.0981398, 0.942931, 0.962452, 0.980342, 0.976421, 0.971395
2.21332, 0.0981506, 0.943001, 0.962495, 0.980371, 0.976457, 0.971431
2.21337, 0.0981615, 0.943071, 0.962538, 0.980399, 0.976493, 0.971466
2.21342, 0.0981724, 0.943142, 0.96258, 0.980428, 0.976528, 0.971502
2.21347, 0.0981832, 0.943212, 0.962622, 0.980456, 0.976564, 0.971537
2.21352, 0.098194, 0.943282, 0.962665, 0.980485, 0.9766, 0.971573
2.21357, 0.0982049, 0.943352, 0.962707, 0.980513, 0.976636, 0.971608
2.21362, 0.0982156, 0.943422, 0.962749, 0.980542, 0.976671, 0.971643
2.21367, 0.0982264, 0.943492, 0.962792, 0.98057, 0.976707, 0.971679
2.21372, 0.0982372, 0.943562, 0.962834, 0.980598, 0.976743, 0.971714
2.21377, 0.098248, 0.943631, 0.962876, 0.980627, 0.976778, 0.971749
2.21382, 0.0982587, 0.943701, 0.962918, 0.980655, 0.976814, 0.971784
2.21387, 0.0982694, 0.94377, 0.96296, 0.980683, 0.976849, 0.971819
2.21392, 0.0982802, 0.943839, 0.963001, 0.980711, 0.976884, 0.971854
2.21397, 0.0982909, 0.943909, 0.963043, 0.980739, 0.97692, 0.971889
2.21402, 0.0983016, 0.943978, 0.963085, 0.980767, 0.976955, 0.971924
2.21407, 0.0983123, 0.944047, 0.963127, 0.980795, 0.97699, 0.971959
2.21412, 0.0983229, 0.944116, 0.963168, 0.980823, 0.977025, 0.971994
2.21417, 0.0983336, 0.944185, 0.96321, 0.980851, 0.977061, 0.972028
2.21422, 0.0983443, 0.944254, 0.963252, 0.980879, 0.977096, 0.972063
2.21427, 0.0983549, 0.944322, 0.963293, 0.980907, 0.977131, 0.972098
2.21432, 0.0983655, 0.944391, 0.963334, 0.980935, 0.977166, 0.972132
2.21437, 0.0983761, 0.944459, 0.963376, 0.980963, 0.977201, 0.972167
2.21442, 0.0983867, 0.944528, 0.963417, 0.98099, 0.977235, 0.972202
