Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eSDC1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.214,0.90922517,0.002490629,0.009367525,2.1796901,0.31563848,1.0549725e-20,0.012824165,0.0064120824
2.216,0.91513985,0.002483842,0.00945953,2.1867921,0.31520814,3.0425743e-32,0.012824165,0.0064120824
2.218,0.92111236,0.0024772522,0.009551529,2.1938856,0.3147897,1.4365617e-32,0.012824165,0.0064120824
2.22,0.9271427,0.0024708586,0.00964352,2.2009704,0.31438324,3.7234126e-21,0.012824165,0.0064120824
2.222,0.93323076,0.002464665,0.009735505,2.2080464,0.31398895,1.8344471e-32,0.012824165,0.0064120824
2.224,0.93937665,0.002458651,0.0098274825,2.2151136,0.31360564,3.4999312e-33,0.012824165,0.0064120824
2.226,0.94558036,0.002452808,0.0099194525,2.222172,0.31323278,1.5003454e-32,0.012824165,0.0064120824
2.228,0.95184183,0.002447127,0.010011416,2.2292213,0.31286982,8.2172784e-21,0.012824165,0.0064120824
2.23,0.95816106,0.0024415997,0.010103373,2.2362614,0.3125163,7.0281066e-33,0.012824165,0.0064120824
2.232,0.9645381,0.002436239,0.010195321,2.243292,0.31217304,1.4561573e-21,0.012824165,0.0064120824
2.234,0.9709729,0.0024310257,0.010287263,2.2503133,0.31183884,2.462398e-32,0.012824165,0.0064120824
2.236,0.97746545,0.0024259533,0.010379198,2.257325,0.31151333,1.0553617e-20,0.012824165,0.0064120824
2.238,0.98401576,0.002421015,0.010471126,2.264327,0.31119612,5.1549225e-21,0.012824165,0.0064120824
2.24,0.99062383,0.002416204,0.010563046,2.2713194,0.31088674,1.5533519e-21,0.012824165,0.0064120824
2.242,0.99728966,0.00241152,0.010654959,2.2783017,0.3105853,3.559908e-21,0.012824165,0.0064120824
2.244,1.0040133,0.0024069601,0.010746865,2.285274,0.3102915,1.1432129e-32,0.012824165,0.0064120824
2.246,1.0107945,0.0024025165,0.010838763,2.2922363,0.31000495,1.0136546e-33,0.012824165,0.0064120824
2.248,1.0176337,0.0023981852,0.010930654,2.2991884,0.30972537,4.2370547e-33,0.012824165,0.0064120824
2.25,1.0245304,0.002393962,0.011022537,2.30613,0.30945253,1.4765947e-21,0.012824165,0.0064120824
2.252,1.031485,0.0023898426,0.011114413,2.3130612,0.3091862,2.8175024e-32,0.012824165,0.0064120824
2.254,1.0384972,0.0023858242,0.011206281,2.3199818,0.30892614,1.5292331e-32,0.012824165,0.0064120824
2.256,1.0455672,0.0023819031,0.011298142,2.326892,0.30867216,9.916621e-33,0.012824165,0.0064120824
2.258,1.0526949,0.002378076,0.011389996,2.333791,0.3084241,1.0819117e-32,0.012824165,0.0064120824
2.26,1.0598803,0.0023743403,0.011481842,2.3406794,0.30818173,3.843036e-21,0.012824165,0.0064120824
2.262,1.0671234,0.0023706933,0.011573681,2.3475566,0.30794495,3.734053e-33,0.012824165,0.0064120824
2.264,1.0744241,0.0023671284,0.011665512,2.3544228,0.30771333,2.144022e-32,0.012824165,0.0064120824
2.266,1.0817827,0.0023636438,0.011757335,2.3612778,0.30748677,2.3639583e-20,0.012824165,0.0064120824
2.268,1.089199,0.0023602375,0.011849151,2.3681216,0.30726513,4.9759804e-33,0.012824165,0.0064120824
2.27,1.0966728,0.0023569067,0.011940959,2.3749537,0.30704823,1.7980736e-32,0.012824165,0.0064120824
2.272,1.1042043,0.0023536487,0.012032759,2.3817747,0.30683595,2.8586233e-32,0.012824165,0.0064120824
2.274,1.1117936,0.002350461,0.012124552,2.3885837,0.3066281,3.277398e-32,0.012824165,0.0064120824
2.276,1.1194406,0.0023473417,0.012216338,2.3953812,0.30642456,6.452065e-33,0.012824165,0.0064120824
2.278,1.127145,0.0023442886,0.012308116,2.4021666,0.3062252,3.8493737e-32,0.012824165,0.0064120824
2.28,1.1349074,0.0023412996,0.012399886,2.4089403,0.30602995,9.312955e-33,0.012824165,0.0064120824
2.282,1.1427273,0.0023383726,0.012491648,2.415702,0.30583858,9.663152e-33,0.012824165,0.0064120824
2.284,1.1506048,0.0023355063,0.012583403,2.4224515,0.30565107,1.2913846e-22,0.012824165,0.0064120824
2.286,1.15854,0.0023326979,0.012675149,2.429189,0.30546725,2.8686364e-32,0.012824165,0.0064120824
2.288,1.1665329,0.0023299467,0.012766888,2.435914,0.30528706,1.3539793e-20,0.012824165,0.0064120824
2.29,1.1745833,0.0023272512,0.01285862,2.4426265,0.30511042,1.6462976e-32,0.012824165,0.0064120824
2.292,1.1826915,0.0023246103,0.012950344,2.4493268,0.30493727,5.3104945e-33,0.012824165,0.0064120824
2.294,1.1908573,0.0023220223,0.01304206,2.4560142,0.3047675,2.9464338e-20,0.012824165,0.0064120824
2.296,1.1990806,0.0023194868,0.013133768,2.462689,0.30460104,1.15474335e-32,0.012824165,0.0064120824
2.298,1.2073616,0.0023170025,0.013225469,2.469351,0.30443788,1.4528902e-20,0.012824165,0.0064120824
2.3,1.2157003,0.002314569,0.013317161,2.4760003,0.30427796,2.291587e-20,0.012824165,0.0064120824
2.302,1.2240964,0.002312185,0.013408846,2.4826365,0.30412123,5.0451124e-32,0.012824165,0.0064120824
2.304,1.2325503,0.0023098506,0.013500524,2.4892597,0.30396765,5.9809028e-21,0.012824165,0.0064120824
2.306,1.2410617,0.002307561,0.013592193,2.4958696,0.30381694,7.422554e-33,0.012824165,0.0064120824
2.308,1.2496308,0.0023053056,0.013683855,2.5024664,0.30366844,1.1335339e-20,0.012824165,0.0064120824
2.31,1.2582574,0.0023030925,0.013775508,2.5090501,0.30352268,1.8027231e-32,0.012824165,0.0064120824
2.312,1.2669415,0.002300921,0.013867154,2.5156202,0.30337954,5.620578e-20,0.012824165,0.0064120824
2.314,1.2756834,0.00229879,0.013958792,2.5221767,0.30323902,2.942924e-32,0.012824165,0.0064120824
2.316,1.2844827,0.0022966985,0.014050422,2.52872,0.30310103,1.5788752e-32,0.012824165,0.0064120824
2.318,1.2933396,0.002294646,0.014142045,2.5352492,0.30296558,1.27144866e-20,0.012824165,0.0064120824
2.32,1.3022541,0.002292632,0.014233659,2.5417647,0.30283257,2.0500248e-32,0.012824165,0.0064120824
2.322,1.3112261,0.0022906554,0.014325266,2.5482666,0.302702,3.321584e-20,0.012824165,0.0064120824
2.324,1.3202558,0.002288716,0.014416865,2.5547547,0.30257383,1.4289315e-32,0.012824165,0.0064120824
2.326,1.329343,0.002286813,0.014508456,2.5612285,0.302448,2.6500274e-32,0.012824165,0.0064120824
2.328,1.3384876,0.0022849424,0.0146000385,2.5676885,0.3023243,5.201043e-21,0.012824165,0.0064120824
2.33,1.3476899,0.002283102,0.014691615,2.5741343,0.30220252,9.340464e-21,0.012824165,0.0064120824
2.332,1.3569497,0.002281294,0.014783181,2.5805657,0.30208284,2.9162734e-32,0.012824165,0.0064120824
2.334,1.366267,0.002279518,0.014874741,2.586983,0.3019652,1.3504355e-32,0.012824165,0.0064120824
2.336,1.3756418,0.002277773,0.014966292,2.593386,0.30184963,8.981119e-33,0.012824165,0.0064120824
2.338,1.3850741,0.0022760592,0.015057837,2.5997744,0.30173606,9.0458405e-32,0.012824165,0.0064120824
2.34,1.394564,0.0022743754,0.015149372,2.6061482,0.30162442,1.9894528e-32,0.012824165,0.0064120824
2.342,1.4041114,0.0022727216,0.0152409,2.6125076,0.30151474,1.5231934e-32,0.012824165,0.0064120824
2.344,1.4137163,0.002271097,0.015332419,2.6188524,0.30140695,2.552515e-32,0.012824165,0.0064120824
2.346,1.4233787,0.0022695013,0.015423932,2.6251824,0.30130106,1.4007342e-32,0.012824165,0.0064120824
2.348,1.4330987,0.0022679344,0.015515436,2.6314974,0.30119702,1.341433e-32,0.012824165,0.0064120824
2.35,1.442876,0.0022663923,0.015606932,2.6377978,0.3010946,3.802503e-21,0.012824165,0.0064120824
2.352,1.4527109,0.0022648755,0.01569842,2.644083,0.30099383,1.5172652e-20,0.012824165,0.0064120824
2.354,1.4626032,0.0022633846,0.0157899,2.6503534,0.30089474,9.530984e-33,0.012824165,0.0064120824
2.356,1.472553,0.0022619194,0.015881373,2.6566088,0.30079734,1.8329179e-32,0.012824165,0.0064120824
2.358,1.4825604,0.0022604794,0.015972838,2.662849,0.30070156,5.0789244e-32,0.012824165,0.0064120824
2.36,1.4926251,0.002259064,0.016064294,2.6690738,0.3006074,5.7582525e-32,0.012824165,0.0064120824
2.362,1.5027473,0.002257673,0.016155742,2.6752834,0.30051485,3.0371312e-32,0.012824165,0.0064120824
2.364,1.512927,0.0022563064,0.016247183,2.6814778,0.3004239,1.0489896e-32,0.012824165,0.0064120824
2.366,1.5231642,0.0022549634,0.016338617,2.6876566,0.30033445,2.5287268e-20,0.012824165,0.0064120824
2.368,1.5334587,0.002253644,0.01643004,2.6938202,0.3002466,6.9677435e-33,0.012824165,0.0064120824
2.37,1.5438107,0.002252348,0.016521458,2.699968,0.30016023,2.6567427e-33,0.012824165,0.0064120824
2.372,1.5542202,0.0022510723,0.016612865,2.7061005,0.30007523,3.372676e-32,0.012824165,0.0064120824
2.374,1.564687,0.0022498185,0.016704267,2.7122173,0.29999167,3.3303674e-32,0.012824165,0.0064120824
2.376,1.5752114,0.0022485866,0.01679566,2.7183182,0.2999095,1.989006e-32,0.012824165,0.0064120824
2.378,1.5857931,0.002247376,0.016887045,2.7244036,0.29982877,6.858404e-32,0.012824165,0.0064120824
2.38,1.5964323,0.0022461866,0.01697842,2.730473,0.2997494,5.741814e-32,0.012824165,0.0064120824
2.382,1.6071289,0.002245018,0.01706979,2.7365267,0.29967144,1.6571194e-20,0.012824165,0.0064120824
2.384,1.6178828,0.0022438702,0.017161151,2.7425644,0.29959482,1.7342574e-32,0.012824165,0.0064120824
2.386,1.6286942,0.0022427428,0.017252503,2.7485862,0.29951954,1.11368546e-32,0.012824165,0.0064120824
2.388,1.639563,0.002241636,0.017343849,2.754592,0.29944563,1.3395528e-20,0.012824165,0.0064120824
2.39,1.6504891,0.002240549,0.017435186,2.7605817,0.29937303,1.1580794e-20,0.012824165,0.0064120824
2.392,1.6614727,0.002239482,0.017526515,2.7665553,0.2993017,2.8873109e-21,0.012824165,0.0064120824
2.394,1.6725136,0.0022384336,0.017617835,2.7725127,0.29923165,6.0408798e-33,0.012824165,0.0064120824
2.3946536,1.6761334,0.002238095,0.01764767,2.7744555,0.29920903,1.3621226e-32,0.012824165,0.0064120824
2.3946536,1.6761334,0.002238095,0.01764767,2.7744555,0.29920903,1.3621226e-32,0.012824165,0.0064120824
2.396,1.6836119,0.0022374047,0.017709149,2.7784538,0.2991629,8.645732e-33,0.012824165,0.0064120824
2.398,1.6947675,0.0022363954,0.017800454,2.7843788,0.2990954,9.4025795e-23,0.012824165,0.0064120824
2.4,1.7059805,0.0022354042,0.01789175,2.7902873,0.2990291,2.1996008e-32,0.012824165,0.0064120824
2.402,1.717251,0.0022344317,0.01798304,2.7961795,0.29896405,1.5063524e-32,0.012824165,0.0064120824
2.404,1.7285787,0.0022334773,0.01807432,2.8020554,0.2989002,1.1674243e-32,0.012824165,0.0064120824
2.406,1.7399638,0.0022325409,0.018165592,2.8079147,0.2988375,9.177276e-33,0.012824165,0.0064120824
2.408,1.7514063,0.002231622,0.018256858,2.8137577,0.29877603,1.3124131e-32,0.012824165,0.0064120824
2.41,1.7629061,0.002230721,0.018348115,2.819584,0.2987157,2.5690782e-32,0.012824165,0.0064120824
2.412,1.7744632,0.0022298375,0.018439364,2.8253937,0.29865655,1.9292148e-21,0.012824165,0.0064120824
2.414,1.7860776,0.002228971,0.018530603,2.831187,0.29859853,7.291703e-33,0.012824165,0.0064120824
2.416,1.7977494,0.0022281217,0.018621838,2.8369634,0.29854164,8.9936955e-33,0.012824165,0.0064120824
2.418,1.8094785,0.0022272894,0.018713063,2.8427234,0.29848585,1.3867479e-32,0.012824165,0.0064120824
2.42,1.821265,0.0022264738,0.018804278,2.8484664,0.2984312,4.8977105e-22,0.012824165,0.0064120824
2.422,1.8331087,0.0022256747,0.018895488,2.8541927,0.29837763,3.5076596e-32,0.012824165,0.0064120824
2.424,1.8450097,0.0022248921,0.018986689,2.8599021,0.29832518,4.2205866e-22,0.012824165,0.0064120824
2.426,1.856968,0.002224126,0.01907788,2.8655949,0.2982738,1.8440155e-32,0.012824165,0.0064120824
2.428,1.8689837,0.0022233757,0.019169066,2.8712707,0.2982235,8.605102e-22,0.012824165,0.0064120824
2.43,1.8810567,0.0022226416,0.019260243,2.8769295,0.29817426,9.923327e-33,0.012824165,0.0064120824
2.432,1.8931868,0.0022219236,0.019351412,2.8825715,0.29812607,1.1126869e-32,0.012824165,0.0064120824
2.434,1.9053743,0.0022212209,0.019442571,2.8881962,0.29807895,4.7684744e-33,0.012824165,0.0064120824
2.436,1.9176191,0.002220534,0.019533724,2.8938043,0.29803285,1.3322374e-32,0.012824165,0.0064120824
2.438,1.9299212,0.0022198628,0.019624868,2.8993952,0.2979878,2.242573e-32,0.012824165,0.0064120824
2.44,1.9422804,0.0022192067,0.019716004,2.904969,0.29794377,1.5370629e-32,0.012824165,0.0064120824
2.442,1.954697,0.002218566,0.019807134,2.9105258,0.29790074,3.91495e-22,0.012824165,0.0064120824
2.444,1.9671708,0.00221794,0.019898254,2.9160652,0.29785872,2.2473464e-32,0.012824165,0.0064120824
2.446,1.9797019,0.0022173293,0.019989366,2.9215877,0.2978177,8.503105e-33,0.012824165,0.0064120824
2.448,1.9922901,0.0022167335,0.02008047,2.927093,0.29777768,8.221794e-21,0.012824165,0.0064120824
2.45,2.0049357,0.0022161524,0.020171566,2.9325812,0.29773867,1.7472696e-32,0.012824165,0.0064120824
2.452,2.0176384,0.002215586,0.020262655,2.938052,0.2977006,8.79936e-33,0.012824165,0.0064120824
2.454,2.0303986,0.0022150339,0.020353734,2.9435055,0.2976635,1.1413454e-32,0.012824165,0.0064120824
2.456,2.0432158,0.0022144965,0.020444807,2.9489417,0.2976274,2.708819e-32,0.012824165,0.0064120824
2.458,2.05609,0.002213973,0.020535871,2.9543607,0.29759225,2.4367002e-32,0.012824165,0.0064120824
2.46,2.069022,0.0022134641,0.020626927,2.9597626,0.29755804,6.030202e-21,0.012824165,0.0064120824
2.462,2.0820107,0.0022129691,0.020717975,2.9651468,0.29752475,2.1006043e-32,0.012824165,0.0064120824
2.464,2.0950568,0.0022124883,0.020809015,2.9705138,0.2974924,1.5925888e-32,0.012824165,0.0064120824
2.466,2.1081603,0.0022120213,0.020900046,2.9758635,0.29746103,1.1364115e-21,0.012824165,0.0064120824
2.468,2.1213207,0.0022115682,0.02099107,2.9811957,0.29743055,3.7554793e-32,0.012824165,0.0064120824
2.47,2.1345384,0.0022111286,0.021082086,2.9865103,0.297401,2.1499088e-32,0.012824165,0.0064120824
2.472,2.147813,0.0022107027,0.021173093,2.9918077,0.29737234,7.529379e-33,0.012824165,0.0064120824
2.474,2.1611452,0.0022102904,0.021264093,2.9970877,0.29734462,2.286466e-21,0.012824165,0.0064120824
2.476,2.1745343,0.0022098913,0.021355085,3.00235,0.29731777,9.861249e-33,0.012824165,0.0064120824
2.478,2.187981,0.0022095058,0.02144607,3.007595,0.29729185,1.1180916e-32,0.012824165,0.0064120824
2.48,2.2014844,0.0022091332,0.021537045,3.0128226,0.29726678,3.8779685e-21,0.012824165,0.0064120824
2.482,2.215045,0.002208774,0.021628011,3.0180326,0.2972426,8.313335e-33,0.012824165,0.0064120824
2.484,2.228663,0.0022084278,0.021718971,3.023225,0.2972193,9.024166e-33,0.012824165,0.0064120824
2.486,2.242338,0.0022080946,0.021809923,3.0284,0.2971969,2.8041806e-22,0.012824165,0.0064120824
2.488,2.2560701,0.0022077742,0.021900866,3.0335572,0.29717535,1.251624e-32,0.012824165,0.0064120824
2.49,2.2698593,0.0022074666,0.0219918,3.038697,0.29715464,1.5658987e-21,0.012824165,0.0064120824
2.492,2.2837057,0.0022071719,0.022082727,3.0438194,0.2971348,2.4499937e-32,0.012824165,0.0064120824
2.494,2.2976093,0.0022068897,0.022173647,3.0489242,0.2971158,1.3182477e-32,0.012824165,0.0064120824
2.496,2.31157,0.00220662,0.022264557,3.0540113,0.29709765,1.5129191e-32,0.012824165,0.0064120824
2.498,2.3255877,0.002206363,0.02235546,3.0590808,0.29708034,1.746242e-32,0.012824165,0.0064120824
2.5,2.3396628,0.002206118,0.022446355,3.0641327,0.29706386,5.4950747e-21,0.012824165,0.0064120824
2.502,2.3537948,0.0022058857,0.022537243,3.0691671,0.2970482,1.2578255e-20,0.012824165,0.0064120824
2.504,2.3679838,0.0022056655,0.022628121,3.074184,0.29703337,3.4119253e-33,0.012824165,0.0064120824
2.506,2.38223,0.0022054575,0.022718992,3.079183,0.29701936,4.9872383e-21,0.012824165,0.0064120824
2.508,2.3965333,0.0022052615,0.022809854,3.0841649,0.29700616,1.8209999e-32,0.012824165,0.0064120824
2.51,2.4108937,0.0022050776,0.022900708,3.0891287,0.29699376,1.2159258e-32,0.012824165,0.0064120824
2.512,2.4253113,0.0022049055,0.022991555,3.0940752,0.2969822,1.7483117e-32,0.012824165,0.0064120824
2.514,2.4397857,0.002204745,0.023082392,3.0990038,0.2969714,5.8152376e-21,0.012824165,0.0064120824
2.516,2.4543173,0.0022045968,0.023173222,3.103915,0.2969614,2.083155e-32,0.012824165,0.0064120824
2.518,2.4689062,0.00220446,0.023264045,3.1088085,0.2969522,1.1778815e-32,0.012824165,0.0064120824
2.52,2.483552,0.002204335,0.02335486,3.1136844,0.29694378,1.862337e-20,0.012824165,0.0064120824
2.522,2.4982548,0.0022042214,0.023445666,3.118543,0.29693612,1.0305367e-31,0.012824165,0.0064120824
2.524,2.5130146,0.0022041195,0.023536462,3.1233835,0.29692924,3.5422294e-32,0.012824165,0.0064120824
2.526,2.5278316,0.002204029,0.023627253,3.1282067,0.29692316,5.19011e-32,0.012824165,0.0064120824
2.528,2.5427055,0.0022039495,0.023718035,3.133012,0.2969178,5.283279e-20,0.012824165,0.0064120824
2.53,2.5576365,0.0022038815,0.023808809,3.1378,0.29691324,2.9846363e-32,0.012824165,0.0064120824
2.532,2.5726244,0.002203825,0.023899574,3.1425705,0.29690942,5.046983e-32,0.012824165,0.0064120824
2.534,2.5876696,0.0022037793,0.023990331,3.1473231,0.29690632,7.713171e-20,0.012824165,0.0064120824
2.536,2.6027715,0.0022037446,0.024081081,3.1520584,0.296904,1.8425403e-20,0.012824165,0.0064120824
2.538,2.6179307,0.002203721,0.024171822,3.156776,0.29690242,2.1148996e-32,0.012824165,0.0064120824
2.54,2.6331468,0.0022037085,0.024262555,3.161476,0.29690158,1.9524404e-32,0.012824165,0.0064120824
2.542,2.6484199,0.002203707,0.02435328,3.1661584,0.29690146,9.2940714e-32,0.012824165,0.0064120824
2.544,2.66375,0.002203716,0.024443997,3.1708233,0.2969021,9.362123e-32,0.012824165,0.0064120824
2.546,2.6791372,0.0022037358,0.024534706,3.1754708,0.2969034,5.0242133e-20,0.012824165,0.0064120824
2.548,2.6945813,0.0022037665,0.024625408,3.1801004,0.29690546,5.2793917e-20,0.012824165,0.0064120824
2.55,2.7100823,0.0022038075,0.024716102,3.184713,0.29690826,2.644262e-32,0.012824165,0.0064120824
2.552,2.7256405,0.0022038592,0.024806786,3.1893077,0.29691172,3.572176e-32,0.012824165,0.0064120824
2.554,2.7412555,0.0022039216,0.024897462,3.193885,0.29691592,3.3391407e-20,0.012824165,0.0064120824
2.556,2.7569275,0.002203994,0.024988132,3.1984448,0.2969208,7.277187e-33,0.012824165,0.0064120824
2.558,2.7726564,0.002204077,0.025078792,3.2029872,0.2969264,2.47456e-32,0.012824165,0.0064120824
2.56,2.7884424,0.0022041705,0.025169443,3.2075121,0.2969327,6.341915e-32,0.012824165,0.0064120824
2.562,2.8042853,0.0022042738,0.025260089,3.2120197,0.29693967,2.697019e-32,0.012824165,0.0064120824
2.564,2.8201852,0.0022043877,0.025350725,3.2165096,0.29694733,1.5410337e-32,0.012824165,0.0064120824
2.566,2.836142,0.0022045115,0.025441352,3.2209823,0.29695565,2.3234971e-32,0.012824165,0.0064120824
2.568,2.8521557,0.0022046454,0.025531974,3.2254374,0.29696468,3.5040983e-31,0.012824165,0.0064120824
2.57,2.8682265,0.0022047893,0.025622586,3.2298753,0.29697436,7.196819e-32,0.012824165,0.0064120824
2.572,2.884354,0.0022049432,0.025713189,3.2342958,0.29698473,5.3917704e-32,0.012824165,0.0064120824
2.574,2.9005387,0.002205107,0.025803784,3.238699,0.29699576,6.475708e-33,0.012824165,0.0064120824
2.576,2.91678,0.0022052804,0.025894372,3.2430847,0.29700744,1.5155513e-32,0.012824165,0.0064120824
2.578,2.9330783,0.0022054638,0.025984952,3.247453,0.29701978,2.6759953e-32,0.012824165,0.0064120824
2.58,2.9494336,0.0022056568,0.026075523,3.251804,0.29703277,1.6670208e-32,0.012824165,0.0064120824
2.582,2.9658458,0.0022058594,0.026166087,3.256138,0.29704642,1.9822143e-31,0.012824165,0.0064120824
2.584,2.982315,0.0022060717,0.026256643,3.2604547,0.29706073,3.5893467e-20,0.012824165,0.0064120824
2.586,2.998841,0.0022062934,0.02634719,3.264754,0.29707566,4.8740768e-20,0.012824165,0.0064120824
2.588,3.0154238,0.0022065248,0.02643773,3.2690363,0.29709122,1.5746771e-32,0.012824165,0.0064120824
2.59,3.0320635,0.0022067656,0.02652826,3.2733014,0.29710743,6.069058e-21,0.012824165,0.0064120824
2.592,3.0487602,0.0022070156,0.026618784,3.277549,0.29712427,6.827407e-33,0.012824165,0.0064120824
2.594,3.0655136,0.002207275,0.0267093,3.2817798,0.29714173,9.273094e-33,0.012824165,0.0064120824
2.596,3.082324,0.0022075437,0.026799805,3.2859933,0.29715982,5.10089e-32,0.012824165,0.0064120824
2.598,3.0991914,0.0022078215,0.026890304,3.2901897,0.2971785,3.0189892e-32,0.012824165,0.0064120824
2.6,3.1161153,0.0022081083,0.026980795,3.294369,0.29719782,2.1267654e-32,0.012824165,0.0064120824
2.602,3.1330965,0.0022084045,0.027071279,3.2985313,0.29721776,1.9756313e-31,0.012824165,0.0064120824
2.604,3.1501343,0.0022087097,0.027161753,3.3026764,0.2972383,4.82529e-32,0.012824165,0.0064120824
2.606,3.167229,0.0022090238,0.02725222,3.3068047,0.29725942,2.961928e-32,0.012824165,0.0064120824
2.608,3.1843803,0.0022093467,0.027342677,3.310916,0.29728115,1.1348547e-31,0.012824165,0.0064120824
2.61,3.2015886,0.0022096788,0.027433127,3.3150103,0.29730347,1.9831799e-32,0.012824165,0.0064120824
2.612,3.218854,0.0022100194,0.02752357,3.3190877,0.2973264,9.171434e-33,0.012824165,0.0064120824
2.614,3.2361758,0.0022103689,0.027614005,3.323148,0.2973499,1.6050533e-20,0.012824165,0.0064120824
2.616,3.2535546,0.0022107272,0.02770443,3.3271916,0.297374,4.2372246e-32,0.012824165,0.0064120824
2.618,3.2709901,0.002211094,0.027794847,3.3312185,0.2973987,4.2695756e-32,0.012824165,0.0064120824
2.62,3.2884827,0.0022114695,0.027885258,3.3352282,0.29742393,4.3355555e-32,0.012824165,0.0064120824
2.622,3.306032,0.0022118536,0.02797566,3.3392215,0.29744974,1.6268248e-31,0.012824165,0.0064120824
2.624,3.323638,0.0022122462,0.028066054,3.3431978,0.29747614,3.7248117e-21,0.012824165,0.0064120824
2.626,3.3413007,0.002212647,0.028156439,3.3471575,0.2975031,4.2056205e-32,0.012824165,0.0064120824
2.628,3.3590202,0.0022130567,0.028246816,3.3511002,0.29753062,2.452788e-32,0.012824165,0.0064120824
2.63,3.3767967,0.0022134744,0.028337186,3.3550265,0.29755872,1.0117408e-21,0.012824165,0.0064120824
2.632,3.39463,0.0022139004,0.028427547,3.358936,0.29758736,1.5854527e-32,0.012824165,0.0064120824
2.634,3.41252,0.002214335,0.0285179,3.362829,0.29761654,2.2267723e-32,0.012824165,0.0064120824
2.636,3.4304667,0.0022147775,0.028608246,3.3667054,0.29764628,1.5586554e-31,0.012824165,0.0064120824
2.638,3.44847,0.002215228,0.028698584,3.3705652,0.29767656,5.1463113e-32,0.012824165,0.0064120824
