Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eSST1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.494,0.60045767,0.40000004,-2.136396e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.496,0.60045767,0.40000004,-2.1424387e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.498,0.60045767,0.40000004,-2.148459e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.5,0.60045767,0.40000004,-2.1544566e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.502,0.60045767,0.40000004,-2.1604318e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.504,0.60045767,0.40000004,-2.1663842e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.506,0.60045767,0.40000004,-2.172314e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.508,0.60045767,0.40000004,-2.1782216e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.51,0.60045767,0.40000004,-2.1841062e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.512,0.60045767,0.40000004,-2.1899684e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.514,0.60045767,0.40000004,-2.195808e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.516,0.60045767,0.40000004,-2.201625e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.518,0.60045767,0.40000004,-2.2074196e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.52,0.60045767,0.40000004,-2.2131914e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.522,0.60045767,0.40000004,-2.2189406e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.524,0.60045767,0.40000004,-2.2246673e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.526,0.60045767,0.40000004,-2.2300304e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.528,0.60045767,0.40000004,-2.2353086e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.53,0.60045767,0.40000004,-2.240558e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.532,0.60045767,0.40000004,-2.245779e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.534,0.60045767,0.40000004,-2.2509712e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.536,0.6004576,0.40000004,-2.2561348e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.538,0.6004576,0.40000004,-2.2612698e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.54,0.6004576,0.40000004,-2.2663762e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.542,0.6004576,0.40000004,-2.271454e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.544,0.6004576,0.40000004,-2.2765032e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.546,0.6004576,0.40000004,-2.2815239e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.548,0.6004576,0.40000004,-2.2865156e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.55,0.6004576,0.40000004,-2.291479e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.552,0.6004576,0.40000004,-2.2964137e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.554,0.6004576,0.40000004,-2.3013198e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.556,0.6004576,0.40000004,-2.3061975e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.558,0.6004576,0.40000004,-2.3110462e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.56,0.6004576,0.40000004,-2.3158666e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.562,0.6004576,0.40000004,-2.3206583e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.564,0.6004576,0.40000004,-2.3254212e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.566,0.6004576,0.40000004,-2.3301556e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.568,0.6004576,0.40000004,-2.3348614e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.57,0.6004576,0.40000004,-2.3395388e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.572,0.6004576,0.40000004,-2.3441873e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.574,0.6004576,0.40000004,-2.3488074e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.576,0.6004576,0.40000004,-2.3533986e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.578,0.6004576,0.40000004,-2.3579614e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.58,0.6004576,0.40000004,-2.3624955e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.582,0.6004576,0.40000004,-2.367001e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.584,0.6004576,0.40000004,-2.371478e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.586,0.6004576,0.40000004,-2.3759261e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.588,0.6004576,0.40000004,-2.380346e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.59,0.6004576,0.40000004,-2.384737e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.592,0.6004576,0.40000004,-2.3890994e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.594,0.6004576,0.40000004,-2.3934332e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.596,0.6004576,0.40000004,-2.3977385e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.598,0.6004576,0.40000004,-2.402015e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.6,0.6004576,0.40000004,-2.406263e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.602,0.6004576,0.40000004,-2.4104825e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.604,0.6004576,0.40000004,-2.4146731e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.606,0.6004576,0.40000004,-2.4188354e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.608,0.6004576,0.40000004,-2.422969e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.61,0.6004576,0.40000004,-2.4270739e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.612,0.6004576,0.40000004,-2.4311502e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.614,0.6004576,0.40000004,-2.4351978e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.616,0.6004576,0.4,-2.4392168e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.618,0.6004576,0.4,-2.4432074e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.62,0.6004576,0.4,-2.4471691e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.622,0.6004576,0.4,-2.4511024e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.624,0.6004576,0.4,-2.455007e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.626,0.6004576,0.4,-2.458883e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.628,0.6004576,0.4,-2.4627305e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.63,0.6004576,0.4,-2.4665492e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.632,0.6004576,0.4,-2.4703395e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.634,0.60045755,0.4,-2.474101e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.636,0.60045755,0.4,-2.477834e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.638,0.60045755,0.4,-2.4815383e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.64,0.60045755,0.4,-2.4852138e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.642,0.60045755,0.4,-2.488861e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.644,0.60045755,0.4,-2.4924796e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.646,0.60045755,0.4,-2.4960694e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.648,0.60045755,0.4,-2.4996305e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.65,0.60045755,0.4,-2.5031632e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.652,0.60045755,0.4,-2.5066673e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.654,0.60045755,0.4,-2.5101428e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.656,0.60045755,0.4,-2.5135896e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.658,0.60045755,0.4,-2.5170077e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.66,0.60045755,0.4,-2.5203972e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.662,0.60045755,0.4,-2.523758e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.664,0.60045755,0.4,-2.5270905e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.666,0.60045755,0.4,-2.5303943e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.668,0.60045755,0.4,-2.5336693e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.67,0.60045755,0.4,-2.5369158e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.672,0.60045755,0.4,-2.5401337e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.674,0.60045755,0.4,-2.5433229e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.676,0.60045755,0.4,-2.5464837e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.678,0.60045755,0.4,-2.5496156e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.68,0.60045755,0.4,-2.5527191e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.682,0.60045755,0.4,-2.555794e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.684,0.60045755,0.4,-2.55884e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.686,0.60045755,0.4,-2.5618576e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.688,0.60045755,0.4,-2.5648468e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.69,0.60045755,0.4,-2.567807e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.692,0.60045755,0.4,-2.5707387e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.694,0.60045755,0.4,-2.573642e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.696,0.60045755,0.4,-2.5765163e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.698,0.60045755,0.4,-2.5793623e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.7,0.60045755,0.4,-2.5821796e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.702,0.60045755,0.4,-2.5849682e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.704,0.60045755,0.4,-2.5877283e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.706,0.60045755,0.4,-2.5904598e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.708,0.60045755,0.4,-2.5931626e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.71,0.60045755,0.4,-2.5958369e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.712,0.60045755,0.4,-2.5984823e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.714,0.60045755,0.4,-2.6010993e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.716,0.60045755,0.4,-2.6036877e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.718,0.60045755,0.4,-2.6062474e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.72,0.60045755,0.4,-2.6087787e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.722,0.60045755,0.4,-2.6112812e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.724,0.60045755,0.4,-2.6137552e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.726,0.60045755,0.4,-2.6162004e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.728,0.6004575,0.4,-2.618617e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.73,0.6004575,0.4,-2.6210052e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.732,0.6004575,0.4,-2.6233646e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.734,0.6004575,0.4,-2.6256954e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.736,0.6004575,0.4,-2.6279978e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.738,0.6004575,0.4,-2.6302713e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.74,0.6004575,0.4,-2.6325164e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.742,0.6004575,0.4,-2.6347327e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.744,0.6004575,0.4,-2.6369205e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.746,0.6004575,0.4,-2.6390796e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.748,0.6004575,0.4,-2.6412101e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.75,0.6004575,0.4,-2.6433122e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.752,0.6004575,0.4,-2.6453855e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.754,0.6004575,0.4,-2.6474303e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.756,0.6004575,0.4,-2.6494462e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.758,0.6004575,0.4,-2.6514337e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.76,0.6004575,0.4,-2.6533926e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.762,0.6004575,0.4,-2.6553229e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.764,0.6004575,0.4,-2.6572244e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.766,0.6004575,0.4,-2.6590974e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.768,0.6004575,0.4,-2.660942e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.77,0.6004575,0.4,-2.6627578e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.772,0.6004575,0.4,-2.6645448e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.774,0.6004575,0.4,-2.6663034e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.776,0.6004575,0.4,-2.6680333e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.778,0.6004575,0.4,-2.6697347e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.78,0.6004575,0.4,-2.6714075e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.782,0.6004575,0.4,-2.6730516e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.784,0.6004575,0.4,-2.674667e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.786,0.6004575,0.4,-2.6762539e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.788,0.6004575,0.4,-2.6778122e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.79,0.6004575,0.4,-2.6793419e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.792,0.6004575,0.4,-2.6808429e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.794,0.6004575,0.4,-2.6823153e-09,1.4314197,0.99999994,0.9919935,0.9999999,0.9959841
0.796,0.6004575,0.4,-2.683759e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.798,0.6004575,0.4,-2.6851743e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.8,0.6004575,0.4,-2.686561e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.802,0.6004575,0.4,-2.6879188e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.804,0.6004575,0.4,-2.6892482e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.806,0.6004575,0.4,-2.690549e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.808,0.6004575,0.4,-2.691821e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.81,0.6004575,0.4,-2.6930647e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.812,0.6004575,0.4,-2.6942795e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.814,0.6004575,0.4,-2.6954656e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.816,0.60045743,0.4,-2.6966234e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.818,0.60045743,0.4,-2.6977525e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.82,0.60045743,0.4,-2.698853e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.822,0.60045743,0.4,-2.6999247e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.824,0.60045743,0.4,-2.700968e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.826,0.60045743,0.4,-2.7019824e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.828,0.60045743,0.4,-2.7029685e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.83,0.60045743,0.4,-2.703926e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.832,0.60045743,0.4,-2.7048546e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.834,0.60045743,0.4,-2.7057547e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.836,0.60045743,0.4,-2.7066263e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.838,0.60045743,0.4,-2.7074691e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.84,0.60045743,0.4,-2.7082836e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.842,0.60045743,0.4,-2.7090692e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.844,0.60045743,0.4,-2.7098261e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.846,0.60045743,0.4,-2.7105547e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.848,0.60045743,0.4,-2.7112546e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.85,0.60045743,0.4,-2.7119258e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.852,0.60045743,0.4,-2.7125684e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.854,0.60045743,0.4,-2.7131823e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.856,0.60045743,0.4,-2.7137679e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.858,0.60045743,0.4,-2.7143245e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.86,0.60045743,0.4,-2.7148528e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.862,0.60045743,0.4,-2.7153522e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.864,0.60045743,0.4,-2.7158231e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.866,0.60045743,0.4,-2.7162654e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.868,0.60045743,0.4,-2.716679e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.87,0.60045743,0.4,-2.7170644e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.872,0.60045743,0.4,-2.7174207e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.874,0.60045743,0.4,-2.7177487e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.876,0.60045743,0.4,-2.7180478e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.878,0.60045743,0.4,-2.7183185e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.88,0.60045743,0.4,-2.7185605e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.882,0.60045743,0.4,-2.7187739e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.884,0.60045743,0.4,-2.7189586e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.886,0.60045743,0.4,-2.719115e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.888,0.60045743,0.4,-2.7192424e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.89,0.60045743,0.4,-2.7193414e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.892,0.60045743,0.4,-2.7194116e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.894,0.60045743,0.4,-2.7194533e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.896,0.60045743,0.4,-2.7194664e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.898,0.60045743,0.4,-2.7194509e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.9,0.6004574,0.4,-2.719407e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.902,0.6004574,0.4,-2.719334e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.904,0.6004574,0.4,-2.7192328e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.906,0.6004574,0.4,-2.7191027e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.908,0.6004574,0.4,-2.7189442e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.91,0.6004574,0.4,-2.718757e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.912,0.6004574,0.4,-2.7185412e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.914,0.6004574,0.4,-2.7182967e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.916,0.6004574,0.4,-2.7180238e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.918,0.6004574,0.4,-2.717722e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.92,0.6004574,0.4,-2.7173919e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.922,0.6004574,0.4,-2.717033e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.924,0.6004574,0.4,-2.7166454e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.926,0.6004574,0.4,-2.7162292e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.928,0.6004574,0.4,-2.7157847e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.93,0.6004574,0.4,-2.7153113e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.932,0.6004574,0.4,-2.7148093e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.934,0.6004574,0.4,-2.7142788e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.936,0.6004574,0.4,-2.7137195e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.938,0.6004574,0.4,-2.7131317e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.94,0.6004574,0.4,-2.7125153e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.942,0.6004574,0.4,-2.7118703e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.944,0.6004574,0.4,-2.7111968e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.946,0.6004574,0.4,-2.7104945e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.948,0.6004574,0.4,-2.7097635e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.95,0.6004574,0.4,-2.7090041e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.952,0.6004574,0.4,-2.708216e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.954,0.6004574,0.4,-2.7073994e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.956,0.6004574,0.4,-2.706554e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.958,0.6004574,0.4,-2.7056801e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.96,0.6004574,0.4,-2.7047775e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.962,0.6004574,0.4,-2.7038463e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.964,0.6004574,0.4,-2.7028866e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.966,0.6004574,0.4,-2.7018983e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.968,0.6004574,0.4,-2.700881e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.97,0.6004574,0.4,-2.6998355e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.972,0.6004574,0.4,-2.6987612e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.974,0.6004574,0.4,-2.6976585e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.976,0.6004574,0.4,-2.696527e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.978,0.6004574,0.4,-2.695367e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
0.98,0.6004574,0.4,-2.6941782e-09,1.4314197,0.99999994,0.9919934,0.9999999,0.9959841
