Time,gENSAL.delta,gENSAL.PELEC,gENSAL.SPEED,iEESGO.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.51,20.321203,0.39996615,-6.9630204e-07,0.3999995,0.9999966,0.9919917,0.99999875,0.99598265
0.512,20.321184,0.39996588,-6.890913e-07,0.3999995,0.9999966,0.99199176,0.99999875,0.99598265
0.514,20.321163,0.3999656,-6.8180435e-07,0.3999995,0.9999966,0.99199176,0.99999875,0.99598265
0.516,20.321144,0.39996535,-6.7444125e-07,0.3999995,0.9999966,0.99199176,0.99999875,0.99598265
0.518,20.321127,0.39996508,-6.670019e-07,0.3999995,0.9999966,0.99199176,0.99999875,0.99598265
0.52,20.321108,0.3999648,-6.594865e-07,0.3999995,0.9999966,0.99199176,0.99999875,0.99598265
0.522,20.321087,0.39996457,-6.518948e-07,0.3999995,0.9999966,0.99199176,0.99999875,0.99598265
0.524,20.321068,0.3999643,-6.44227e-07,0.3999995,0.9999966,0.99199176,0.99999875,0.99598265
0.526,20.32107,0.39996433,-6.405904e-07,0.3999995,0.9999966,0.99199176,0.99999875,0.99598265
0.528,20.321075,0.39996442,-6.376336e-07,0.3999995,0.9999966,0.99199176,0.99999875,0.99598265
0.53,20.32108,0.3999645,-6.346769e-07,0.3999995,0.9999966,0.99199176,0.99999875,0.99598265
0.532,20.321083,0.3999646,-6.317201e-07,0.3999995,0.9999966,0.99199176,0.99999875,0.99598265
0.534,20.321089,0.3999647,-6.2876336e-07,0.3999995,0.9999966,0.99199176,0.99999875,0.99598265
0.536,20.321095,0.39996475,-6.2580665e-07,0.3999995,0.9999966,0.99199176,0.99999875,0.99598265
0.538,20.321098,0.39996484,-6.228499e-07,0.3999995,0.9999966,0.99199176,0.99999875,0.99598265
0.54,20.321104,0.39996493,-6.1989317e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.542,20.321108,0.39996502,-6.169364e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.544,20.321112,0.3999651,-6.1397964e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.546,20.321117,0.3999652,-6.110229e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.548,20.321123,0.39996526,-6.0806616e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.55,20.321127,0.39996535,-6.0510945e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.552,20.32113,0.39996544,-6.021527e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.554,20.321136,0.39996552,-5.991959e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.556,20.321142,0.3999656,-5.962392e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.558,20.321146,0.3999657,-5.9328244e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.56,20.32115,0.39996576,-5.903257e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.562,20.321156,0.39996585,-5.8736896e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.564,20.32116,0.39996594,-5.844122e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.566,20.321165,0.39996603,-5.814555e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.568,20.32117,0.39996612,-5.784987e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.57,20.321175,0.3999662,-5.7554195e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.572,20.321178,0.39996627,-5.7258524e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.574,20.321184,0.39996636,-5.6962847e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.576,20.32119,0.39996645,-5.6667176e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.578,20.321192,0.39996654,-5.63715e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.58,20.321198,0.39996663,-5.607582e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.582,20.321203,0.39996672,-5.578015e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.584,20.321209,0.39996678,-5.5484475e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.586,20.321213,0.39996687,-5.5188804e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.588,20.321217,0.39996696,-5.4893127e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.59,20.321222,0.39996704,-5.459745e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.592,20.321226,0.39996713,-5.430178e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.594,20.321232,0.39996722,-5.40061e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.596,20.321236,0.39996728,-5.371043e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.598,20.321241,0.39996737,-5.3414755e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.6,20.321245,0.39996746,-5.311908e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.602,20.32125,0.39996755,-5.2823407e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.604,20.321257,0.39996764,-5.252773e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.606,20.321259,0.39996773,-5.223206e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.608,20.321264,0.3999678,-5.193638e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.61,20.32127,0.39996788,-5.1640706e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.612,20.321274,0.39996797,-5.1345035e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.614,20.321278,0.39996806,-5.104936e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.616,20.321283,0.39996815,-5.075368e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.618,20.32129,0.39996824,-5.045801e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.62,20.321293,0.3999683,-5.0162333e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.622,20.321299,0.3999684,-4.986666e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.624,20.321302,0.39996848,-4.9570986e-07,0.3999995,0.99999666,0.99199176,0.99999875,0.99598265
0.626,20.321306,0.39996856,-4.927531e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.628,20.321312,0.39996865,-4.897964e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.63,20.321318,0.39996874,-4.868396e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.632,20.321323,0.39996883,-4.838829e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.634,20.321325,0.3999689,-4.8092613e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.636,20.321331,0.39996898,-4.7796937e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.638,20.321337,0.39996907,-4.7501265e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.64,20.32134,0.39996916,-4.720559e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.642,20.321344,0.39996925,-4.6909915e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.644,20.32135,0.39996934,-4.661424e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.646,20.321356,0.3999694,-4.6318567e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.648,20.32136,0.3999695,-4.602289e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.65,20.321365,0.39996958,-4.5727217e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.652,20.32137,0.39996967,-4.5431543e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.654,20.321373,0.39996976,-4.513587e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.656,20.321379,0.39996985,-4.4840195e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.658,20.321384,0.3999699,-4.4544518e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.66,20.321388,0.39997,-4.4248844e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.99598265
0.662,20.321392,0.39997008,-4.395317e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.9959827
0.664,20.321398,0.39997017,-4.3657496e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.9959827
0.666,20.321404,0.39997026,-4.336182e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.9959827
0.668,20.321407,0.39997035,-4.3066146e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.9959827
0.67,20.321411,0.3999704,-4.2770472e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.9959827
0.672,20.321417,0.3999705,-4.2474798e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.9959827
0.674,20.32142,0.3999706,-4.2179124e-07,0.3999995,0.9999967,0.99199176,0.99999875,0.9959827
0.676,20.321426,0.39997068,-4.1883447e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.678,20.321432,0.39997077,-4.1587774e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.68,20.321436,0.39997086,-4.12921e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.682,20.32144,0.39997092,-4.0996426e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.684,20.321445,0.399971,-4.0700752e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.686,20.321451,0.3999711,-4.0405075e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.688,20.321453,0.3999712,-4.01094e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.69,20.321459,0.39997128,-3.9813727e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.692,20.321465,0.39997137,-3.9518054e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.694,20.32147,0.39997143,-3.9222377e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.696,20.321474,0.39997151,-3.8926703e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.698,20.321478,0.3999716,-3.863103e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.7,20.321484,0.3999717,-3.8335355e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.702,20.321487,0.39997178,-3.803968e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.704,20.321493,0.39997187,-3.7744005e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.706,20.321497,0.39997193,-3.744833e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.708,20.321503,0.39997202,-3.7152657e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.71,20.321507,0.3999721,-3.6856983e-07,0.3999995,0.9999967,0.99199176,0.9999988,0.9959827
0.712,20.321512,0.3999722,-3.6561306e-07,0.3999995,0.9999968,0.99199176,0.9999988,0.9959827
0.714,20.321518,0.3999723,-3.6265632e-07,0.3999995,0.9999968,0.99199176,0.9999988,0.9959827
0.716,20.32152,0.39997238,-3.5969958e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.718,20.321526,0.39997244,-3.5674285e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.72,20.321531,0.39997253,-3.537861e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.722,20.321535,0.39997262,-3.5082934e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.724,20.32154,0.3999727,-3.478726e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.726,20.321545,0.3999728,-3.4491586e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.728,20.32155,0.3999729,-3.4195912e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.73,20.321554,0.39997295,-3.3900238e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.732,20.32156,0.39997303,-3.3604562e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.734,20.321564,0.39997312,-3.3308888e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.736,20.321568,0.3999732,-3.3013214e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.738,20.321573,0.3999733,-3.271754e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.74,20.321579,0.3999734,-3.2421863e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.742,20.321583,0.39997345,-3.212619e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.744,20.321587,0.39997354,-3.1830515e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.746,20.321592,0.39997363,-3.1534842e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.748,20.321598,0.39997372,-3.1239168e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.75,20.321602,0.3999738,-3.094349e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.752,20.321606,0.3999739,-3.0647817e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.754,20.321611,0.39997396,-3.0352143e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.756,20.321617,0.39997405,-3.005647e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.758,20.32162,0.39997414,-2.9760793e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.76,20.321627,0.39997423,-2.946512e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.762,20.32163,0.39997432,-2.9169445e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.764,20.321634,0.3999744,-2.887377e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.766,20.32164,0.39997447,-2.8578097e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.768,20.321646,0.39997455,-2.828242e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.77,20.32165,0.39997464,-2.7986746e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.772,20.321653,0.39997473,-2.7691073e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.774,20.32166,0.39997482,-2.73954e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.776,20.321665,0.3999749,-2.7099725e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.778,20.321669,0.39997497,-2.6804048e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.78,20.321672,0.39997506,-2.6508374e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.782,20.321678,0.39997515,-2.62127e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.784,20.321682,0.39997524,-2.5917026e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.786,20.321688,0.39997533,-2.562135e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.788,20.321693,0.39997542,-2.5325676e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.79,20.321697,0.39997548,-2.5030002e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.792,20.321701,0.39997557,-2.4734328e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.794,20.321707,0.39997566,-2.4438654e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.796,20.321712,0.39997575,-2.4142977e-07,0.3999995,0.9999968,0.9919918,0.9999988,0.9959827
0.798,20.321714,0.39997584,-2.3847304e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.8,20.32172,0.39997593,-2.355163e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.802,20.321726,0.399976,-2.3255954e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.804,20.32173,0.39997607,-2.296028e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.806,20.321735,0.39997616,-2.2664605e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.808,20.32174,0.39997625,-2.2368931e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.81,20.321745,0.39997634,-2.2073257e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.812,20.321749,0.39997643,-2.1777582e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.814,20.321754,0.3999765,-2.1481908e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.816,20.32176,0.39997658,-2.1186233e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.818,20.321762,0.39997667,-2.0890559e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.82,20.321768,0.39997676,-2.0594884e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.822,20.321774,0.39997685,-2.029921e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.824,20.32178,0.39997694,-2.0003536e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.826,20.321781,0.399977,-1.970786e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.828,20.321787,0.3999771,-1.9412187e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.83,20.321793,0.39997718,-1.9116511e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.832,20.321796,0.39997727,-1.8820838e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.834,20.321802,0.39997736,-1.8525162e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.836,20.321806,0.39997745,-1.8229488e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.838,20.321812,0.3999775,-1.7933814e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.84,20.321815,0.3999776,-1.7638139e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.842,20.321821,0.39997768,-1.7342465e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.844,20.321825,0.39997777,-1.704679e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.846,20.321829,0.39997786,-1.6751116e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.848,20.321835,0.39997795,-1.6455441e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.85,20.32184,0.399978,-1.6159767e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.852,20.321844,0.3999781,-1.5864092e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.854,20.321848,0.3999782,-1.5568418e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.856,20.321854,0.39997828,-1.5272744e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.858,20.32186,0.39997837,-1.4977068e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.86,20.321863,0.39997846,-1.4681395e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.862,20.321867,0.39997855,-1.4385719e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.864,20.321873,0.3999786,-1.4090045e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.866,20.321877,0.3999787,-1.379437e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.868,20.321882,0.3999788,-1.3498696e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.87,20.321888,0.39997888,-1.3203022e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.872,20.321892,0.39997897,-1.2907347e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.874,20.321896,0.39997905,-1.2611673e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.876,20.321901,0.3999791,-1.2315998e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.878,20.321907,0.3999792,-1.2020324e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.88,20.32191,0.3999793,-1.1724649e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.882,20.321915,0.39997938,-1.1428975e-07,0.3999995,0.99999684,0.9919918,0.9999988,0.9959827
0.884,20.32192,0.39997947,-1.11333e-07,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.886,20.321926,0.39997956,-1.08376256e-07,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.888,20.32193,0.39997962,-1.0541951e-07,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.89,20.321934,0.3999797,-1.02462764e-07,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.892,20.32194,0.3999798,-9.9506025e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.894,20.321943,0.3999799,-9.654928e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.896,20.321949,0.39997998,-9.359253e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.898,20.321955,0.39998007,-9.063579e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.9,20.321959,0.39998013,-8.767904e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.902,20.321962,0.39998022,-8.4722295e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.904,20.321968,0.3999803,-8.176555e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.906,20.321974,0.3999804,-7.88088e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.908,20.321976,0.3999805,-7.5852064e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.91,20.321981,0.39998057,-7.289532e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.912,20.321987,0.39998063,-6.993857e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.914,20.321991,0.39998072,-6.6981826e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.916,20.321997,0.3999808,-6.402508e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.918,20.322,0.3999809,-6.1068334e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.92,20.322006,0.399981,-5.8111592e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.922,20.32201,0.39998108,-5.5154846e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.924,20.322016,0.39998114,-5.21981e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.926,20.322021,0.39998123,-4.9241354e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.928,20.322023,0.39998132,-4.628461e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.93,20.32203,0.3999814,-4.3327866e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.932,20.322035,0.3999815,-4.037112e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.934,20.32204,0.3999816,-3.7414374e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.936,20.322042,0.39998165,-3.445763e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.938,20.322048,0.39998174,-3.1500885e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.94,20.322054,0.39998183,-2.8544141e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.942,20.322058,0.39998192,-2.5587395e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.944,20.322063,0.399982,-2.2630651e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.946,20.322067,0.3999821,-1.9673905e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.948,20.322073,0.39998215,-1.6717161e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.95,20.322077,0.39998224,-1.3760415e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.952,20.322083,0.39998233,-1.080367e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.954,20.322086,0.39998242,-7.846925e-09,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.956,20.32209,0.3999825,-4.8901803e-09,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.958,20.322096,0.3999826,-1.9334352e-09,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.96,20.322102,0.39998266,1.02331e-09,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.962,20.322105,0.39998275,3.980055e-09,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.964,20.32211,0.39998284,6.9368e-09,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.966,20.322115,0.39998293,9.893545e-09,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.968,20.32212,0.39998302,1.285029e-08,0.3999995,0.9999969,0.9919918,0.9999988,0.9959827
0.97,20.322124,0.3999831,1.5807036e-08,0.3999995,0.99999696,0.9919918,0.9999988,0.9959827
0.972,20.32213,0.39998317,1.876378e-08,0.3999995,0.99999696,0.9919918,0.9999988,0.9959827
