Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
3.024,457.44498,0.0013759526,0.046030574,0.23460494,2.1404924e-18,0.012824165,0.0064120824
3.026,459.10367,0.001374485,0.046119593,0.23447978,4.2436574e-18,0.012824165,0.0064120824
3.028,460.7656,0.00137302,0.046208605,0.23435481,7.1240096e-30,0.012824165,0.0064120824
3.03,462.4307,0.0013715578,0.04629761,0.23422998,3.1485795e-18,0.012824165,0.0064120824
3.032,464.099,0.0013700984,0.04638661,0.23410533,2.3534514e-30,0.012824165,0.0064120824
3.034,465.77054,0.0013686419,0.0464756,0.23398086,7.354334e-31,0.012824165,0.0064120824
3.036,467.44525,0.0013671881,0.046564586,0.23385656,6.730654e-31,0.012824165,0.0064120824
3.038,469.1232,0.001365737,0.04665356,0.23373242,2.126928e-18,0.012824165,0.0064120824
3.04,470.80435,0.0013642885,0.046742532,0.23360844,1.2159209e-30,0.012824165,0.0064120824
3.042,472.48868,0.0013628429,0.046831492,0.23348464,6.1785e-19,0.012824165,0.0064120824
3.044,474.1762,0.0013614,0.04692045,0.233361,1.3604761e-19,0.012824165,0.0064120824
3.046,475.86694,0.0013599601,0.047009397,0.23323756,2.1291757e-19,0.012824165,0.0064120824
3.048,477.56088,0.0013585233,0.047098335,0.23311432,5.866842e-19,0.012824165,0.0064120824
3.05,479.25806,0.0013570891,0.04718727,0.23299125,1.3044684e-31,0.012824165,0.0064120824
3.052,480.95837,0.0013556577,0.047276195,0.23286834,7.0043793e-19,0.012824165,0.0064120824
3.054,482.66187,0.0013542292,0.047365114,0.23274562,3.6518393e-30,0.012824165,0.0064120824
3.056,484.36865,0.0013528032,0.047454026,0.23262304,5.961945e-31,0.012824165,0.0064120824
3.058,486.0786,0.00135138,0.04754293,0.23250064,5.2278353e-31,0.012824165,0.0064120824
3.06,487.79175,0.0013499595,0.047631826,0.23237842,7.113713e-18,0.012824165,0.0064120824
3.062,489.5081,0.0013485417,0.047720715,0.23225635,3.6130775e-31,0.012824165,0.0064120824
3.064,491.22766,0.0013471266,0.0478096,0.23213446,1.7538934e-18,0.012824165,0.0064120824
3.066,492.95038,0.0013457141,0.047898475,0.23201273,6.208922e-30,0.012824165,0.0064120824
3.068,494.67636,0.0013443043,0.047987342,0.23189117,6.634303e-31,0.012824165,0.0064120824
3.07,496.4055,0.0013428972,0.048076205,0.23176979,1.57805e-30,0.012824165,0.0064120824
3.072,498.13782,0.0013414928,0.048165057,0.23164855,1.6805161e-18,0.012824165,0.0064120824
3.074,499.87335,0.001340091,0.048253905,0.23152749,4.496197e-30,0.012824165,0.0064120824
3.076,501.6121,0.0013386919,0.048342742,0.2314066,3.8430038e-18,0.012824165,0.0064120824
3.078,503.35403,0.0013372954,0.048431575,0.23128587,4.868859e-30,0.012824165,0.0064120824
3.08,505.09915,0.0013359016,0.0485204,0.2311653,1.0098772e-29,0.012824165,0.0064120824
3.082,506.84753,0.0013345104,0.048609216,0.2310449,1.8522434e-29,0.012824165,0.0064120824
3.084,508.59906,0.0013331218,0.048698027,0.23092468,2.6488947e-30,0.012824165,0.0064120824
3.086,510.35376,0.0013317359,0.04878683,0.2308046,2.579856e-30,0.012824165,0.0064120824
3.088,512.1117,0.0013303525,0.048875626,0.2306847,7.7191395e-18,0.012824165,0.0064120824
3.09,513.87286,0.0013289717,0.048964415,0.23056495,5.1369953e-30,0.012824165,0.0064120824
3.092,515.63715,0.0013275936,0.049053196,0.23044537,2.592993e-30,0.012824165,0.0064120824
3.094,517.40466,0.001326218,0.04914197,0.23032595,1.3121493e-17,0.012824165,0.0064120824
3.096,519.17535,0.001324845,0.049230736,0.2302067,5.3888794e-18,0.012824165,0.0064120824
3.098,520.9493,0.0013234747,0.0493195,0.23008761,8.1771155e-18,0.012824165,0.0064120824
3.1,522.7264,0.0013221068,0.04940825,0.22996868,3.226439e-30,0.012824165,0.0064120824
3.102,524.50665,0.0013207416,0.049496993,0.22984992,1.2004833e-29,0.012824165,0.0064120824
3.104,526.29016,0.0013193788,0.049585734,0.2297313,1.9283935e-31,0.012824165,0.0064120824
3.106,528.07684,0.0013180188,0.049674463,0.22961287,1.14536035e-17,0.012824165,0.0064120824
3.108,529.86676,0.0013166612,0.049763188,0.22949459,1.5702354e-29,0.012824165,0.0064120824
3.11,531.6598,0.0013153062,0.0498519,0.22937647,8.2193356e-30,0.012824165,0.0064120824
3.112,533.4561,0.0013139537,0.049940612,0.22925851,1.1370826e-29,0.012824165,0.0064120824
3.114,535.25555,0.0013126037,0.050029315,0.2291407,3.0705993e-30,0.012824165,0.0064120824
3.116,537.05817,0.0013112562,0.05011801,0.22902305,1.23785145e-29,0.012824165,0.0064120824
3.118,538.864,0.0013099114,0.0502067,0.22890557,2.937578e-29,0.012824165,0.0064120824
3.12,540.6731,0.0013085689,0.05029538,0.22878826,4.308641e-30,0.012824165,0.0064120824
3.122,542.4853,0.001307229,0.050384052,0.22867109,4.988902e-30,0.012824165,0.0064120824
3.124,544.3007,0.0013058916,0.050472718,0.22855408,7.182631e-31,0.012824165,0.0064120824
3.126,546.1193,0.0013045567,0.050561376,0.22843724,8.2852934e-30,0.012824165,0.0064120824
3.128,547.9411,0.0013032242,0.050650027,0.22832055,6.9306908e-18,0.012824165,0.0064120824
3.13,549.7661,0.0013018943,0.05073867,0.22820403,4.293441e-30,0.012824165,0.0064120824
3.132,551.59436,0.0013005668,0.05082731,0.22808765,1.8725492e-29,0.012824165,0.0064120824
3.134,553.4257,0.0012992419,0.050915938,0.22797143,5.460832e-30,0.012824165,0.0064120824
3.136,555.2603,0.0012979193,0.051004563,0.22785537,9.40173e-18,0.012824165,0.0064120824
3.138,557.098,0.0012965993,0.051093176,0.22773947,8.533039e-30,0.012824165,0.0064120824
3.14,558.93896,0.0012952817,0.051181786,0.22762373,1.580835e-30,0.012824165,0.0064120824
3.142,560.78314,0.0012939665,0.051270388,0.22750814,3.43074e-30,0.012824165,0.0064120824
3.144,562.63043,0.0012926537,0.05135898,0.2273927,6.163942e-30,0.012824165,0.0064120824
3.146,564.48096,0.0012913435,0.051447567,0.22727743,2.5165451e-30,0.012824165,0.0064120824
3.148,566.33466,0.0012900357,0.051536147,0.22716232,6.2700187e-32,0.012824165,0.0064120824
3.15,568.1916,0.0012887302,0.05162472,0.22704734,1.9284548e-18,0.012824165,0.0064120824
3.152,570.05164,0.0012874271,0.051713284,0.22693253,7.9108493e-19,0.012824165,0.0064120824
3.154,571.9149,0.0012861266,0.05180184,0.22681788,1.7855842e-20,0.012824165,0.0064120824
3.156,573.7814,0.0012848286,0.051890396,0.2267034,3.2156421e-31,0.012824165,0.0064120824
3.158,575.651,0.0012835332,0.05197894,0.22658908,5.601358e-31,0.012824165,0.0064120824
3.16,577.52386,0.0012822401,0.052067474,0.22647491,5.9379467e-31,0.012824165,0.0064120824
3.162,579.3999,0.0012809495,0.052156005,0.2263609,2.1684345e-18,0.012824165,0.0064120824
3.164,581.2791,0.0012796612,0.052244525,0.22624704,9.911583e-31,0.012824165,0.0064120824
3.166,583.1615,0.0012783753,0.052333042,0.22613335,2.792689e-18,0.012824165,0.0064120824
3.168,585.04706,0.0012770918,0.05242155,0.2260198,7.251495e-18,0.012824165,0.0064120824
3.17,586.93585,0.0012758108,0.05251005,0.2259064,8.464017e-18,0.012824165,0.0064120824
3.172,588.8278,0.0012745319,0.052598543,0.22579317,7.496942e-18,0.012824165,0.0064120824
3.174,590.72296,0.0012732557,0.05268703,0.22568008,7.035789e-30,0.012824165,0.0064120824
3.176,592.6213,0.0012719816,0.05277551,0.22556715,9.808951e-18,0.012824165,0.0064120824
3.178,594.52277,0.00127071,0.05286398,0.22545436,3.0207246e-30,0.012824165,0.0064120824
3.18,596.4275,0.0012694407,0.052952446,0.22534174,1.041672e-29,0.012824165,0.0064120824
3.182,598.3354,0.0012681738,0.053040907,0.22522926,3.9218272e-30,0.012824165,0.0064120824
3.184,600.24646,0.0012669093,0.053129356,0.22511694,1.8235685e-17,0.012824165,0.0064120824
3.186,602.1607,0.001265647,0.0532178,0.22500478,1.1339197e-17,0.012824165,0.0064120824
3.188,604.0781,0.0012643872,0.053306237,0.22489275,3.2996895e-29,0.012824165,0.0064120824
3.19,605.9988,0.0012631295,0.053394664,0.22478089,1.07663945e-29,0.012824165,0.0064120824
3.192,607.92255,0.0012618743,0.053483088,0.22466917,8.997713e-30,0.012824165,0.0064120824
3.194,609.8495,0.0012606214,0.0535715,0.2245576,1.8467376e-17,0.012824165,0.0064120824
3.196,611.77966,0.0012593708,0.05365991,0.22444619,1.34094696e-17,0.012824165,0.0064120824
3.198,613.7131,0.0012581225,0.05374831,0.22433493,2.3550902e-17,0.012824165,0.0064120824
3.2,615.6496,0.0012568765,0.053836703,0.22422381,2.1483862e-17,0.012824165,0.0064120824
3.202,617.58923,0.0012556327,0.05392509,0.22411284,1.3584139e-17,0.012824165,0.0064120824
3.204,619.5322,0.0012543914,0.05401347,0.22400203,2.5867093e-29,0.012824165,0.0064120824
3.206,621.4783,0.0012531523,0.05410184,0.22389136,3.6249726e-30,0.012824165,0.0064120824
3.208,623.42755,0.0012519154,0.054190207,0.22378084,5.941868e-30,0.012824165,0.0064120824
3.21,625.37994,0.0012506808,0.054278564,0.22367048,2.579461e-29,0.012824165,0.0064120824
3.212,627.3356,0.0012494485,0.054366913,0.22356026,6.572757e-30,0.012824165,0.0064120824
3.214,629.29443,0.0012482185,0.054455258,0.2234502,1.205472e-17,0.012824165,0.0064120824
3.216,631.25635,0.0012469908,0.054543592,0.22334027,5.2942445e-30,0.012824165,0.0064120824
3.218,633.22156,0.0012457652,0.054631922,0.2232305,8.262227e-31,0.012824165,0.0064120824
3.22,635.1898,0.001244542,0.054720245,0.22312087,4.785508e-30,0.012824165,0.0064120824
3.222,637.1614,0.001243321,0.05480856,0.22301139,7.770505e-30,0.012824165,0.0064120824
3.224,639.13605,0.0012421022,0.05489687,0.22290206,1.9148234e-17,0.012824165,0.0064120824
3.226,641.11395,0.0012408857,0.05498517,0.22279288,3.8154965e-29,0.012824165,0.0064120824
3.228,643.095,0.0012396714,0.055073462,0.22268385,9.5829474e-30,0.012824165,0.0064120824
3.23,645.0792,0.0012384593,0.055161748,0.22257495,3.244906e-29,0.012824165,0.0064120824
3.232,647.06665,0.0012372495,0.055250026,0.22246622,2.776081e-18,0.012824165,0.0064120824
3.234,649.05725,0.0012360418,0.0553383,0.22235762,3.458289e-18,0.012824165,0.0064120824
3.236,651.051,0.0012348364,0.055426564,0.22224917,8.1471945e-30,0.012824165,0.0064120824
3.238,653.048,0.0012336331,0.055514824,0.22214085,4.5930825e-18,0.012824165,0.0064120824
3.24,655.0481,0.0012324321,0.055603072,0.2220327,1.1981046e-29,0.012824165,0.0064120824
3.242,657.0514,0.0012312332,0.055691317,0.22192468,4.49622e-18,0.012824165,0.0064120824
3.244,659.05786,0.0012300366,0.055779554,0.22181681,6.51928e-30,0.012824165,0.0064120824
3.246,661.0675,0.0012288422,0.055867784,0.22170909,1.6995349e-29,0.012824165,0.0064120824
3.248,663.0803,0.00122765,0.055956006,0.2216015,1.3756762e-30,0.012824165,0.0064120824
3.25,665.0964,0.0012264599,0.05604422,0.22149406,1.2802175e-29,0.012824165,0.0064120824
3.252,667.11554,0.001225272,0.05613243,0.22138678,4.475563e-18,0.012824165,0.0064120824
3.254,669.1379,0.0012240862,0.05622063,0.22127962,2.5632282e-18,0.012824165,0.0064120824
3.256,671.1634,0.0012229026,0.05630882,0.22117262,2.3758778e-18,0.012824165,0.0064120824
3.258,673.19214,0.0012217211,0.05639701,0.22106574,6.4892032e-31,0.012824165,0.0064120824
3.26,675.224,0.0012205418,0.056485187,0.22095904,2.5287822e-31,0.012824165,0.0064120824
3.262,677.25903,0.0012193647,0.05657336,0.22085245,1.5561578e-19,0.012824165,0.0064120824
3.264,679.2973,0.0012181897,0.056661528,0.22074603,5.1557176e-32,0.012824165,0.0064120824
3.266,681.3387,0.0012170171,0.056749687,0.22063975,1.5328208e-30,0.012824165,0.0064120824
3.268,683.3833,0.0012158464,0.056837834,0.22053361,2.532671e-32,0.012824165,0.0064120824
3.27,685.431,0.0012146779,0.05692598,0.22042762,4.0507236e-19,0.012824165,0.0064120824
3.272,687.48193,0.0012135116,0.057014115,0.22032176,2.2889824e-30,0.012824165,0.0064120824
3.274,689.536,0.0012123474,0.057102248,0.22021605,4.221797e-31,0.012824165,0.0064120824
3.276,691.59326,0.0012111852,0.05719037,0.22011048,1.6770416e-29,0.012824165,0.0064120824
3.278,693.65375,0.0012100253,0.057278484,0.22000505,5.634981e-30,0.012824165,0.0064120824
3.28,695.71735,0.0012088674,0.057366595,0.21989976,4.0535307e-30,0.012824165,0.0064120824
3.282,697.7841,0.0012077116,0.057454694,0.21979462,6.721728e-18,0.012824165,0.0064120824
3.284,699.85406,0.001206558,0.05754279,0.21968961,5.172366e-30,0.012824165,0.0064120824
3.286,701.9272,0.0012054064,0.057630878,0.21958475,1.5930064e-30,0.012824165,0.0064120824
3.288,704.0035,0.0012042569,0.05771896,0.21948002,1.1973314e-18,0.012824165,0.0064120824
3.29,706.083,0.0012031096,0.05780703,0.21937545,2.6044984e-30,0.012824165,0.0064120824
3.292,708.1656,0.0012019642,0.057895098,0.219271,6.6527055e-18,0.012824165,0.0064120824
3.294,710.25146,0.001200821,0.057983156,0.2191667,6.8066877e-18,0.012824165,0.0064120824
3.296,712.3404,0.0011996799,0.058071207,0.21906254,4.7042234e-30,0.012824165,0.0064120824
3.298,714.43256,0.0011985408,0.05815925,0.21895851,8.80104e-18,0.012824165,0.0064120824
3.3,716.5279,0.0011974039,0.05824729,0.21885464,1.6982993e-29,0.012824165,0.0064120824
3.302,718.62634,0.001196269,0.05833532,0.2187509,6.627103e-30,0.012824165,0.0064120824
3.304,720.728,0.001195136,0.058423344,0.21864729,1.6252247e-29,0.012824165,0.0064120824
3.306,722.8329,0.0011940051,0.05851136,0.21854381,5.7076658e-18,0.012824165,0.0064120824
3.308,724.9408,0.0011928764,0.058599368,0.21844049,1.456584e-29,0.012824165,0.0064120824
3.31,727.052,0.0011917497,0.05868737,0.2183373,6.837244e-30,0.012824165,0.0064120824
3.312,729.1663,0.001190625,0.058775365,0.21823426,2.1250948e-18,0.012824165,0.0064120824
3.314,731.2838,0.0011895023,0.058863353,0.21813133,1.367444e-17,0.012824165,0.0064120824
3.316,733.4045,0.0011883817,0.058951337,0.21802856,2.155208e-18,0.012824165,0.0064120824
3.318,735.5283,0.001187263,0.05903931,0.21792592,1.18911594e-29,0.012824165,0.0064120824
3.32,737.6553,0.0011861465,0.05912728,0.21782343,4.3961164e-30,0.012824165,0.0064120824
3.322,739.7855,0.001185032,0.059215236,0.21772106,3.9178605e-28,0.012824165,0.0064120824
3.324,741.9188,0.0011839194,0.05930319,0.21761884,4.673775e-18,0.012824165,0.0064120824
3.326,744.0553,0.0011828088,0.059391133,0.21751675,1.0835545e-29,0.012824165,0.0064120824
3.328,746.19495,0.0011817003,0.059479073,0.2174148,1.401315e-17,0.012824165,0.0064120824
3.33,748.3378,0.0011805937,0.059567004,0.21731298,9.331483e-18,0.012824165,0.0064120824
3.332,750.4838,0.0011794892,0.05965493,0.21721129,4.390545e-30,0.012824165,0.0064120824
3.334,752.633,0.0011783866,0.059742846,0.21710975,8.345389e-30,0.012824165,0.0064120824
3.336,754.7853,0.0011772861,0.05983076,0.21700835,2.2226047e-18,0.012824165,0.0064120824
3.338,756.9408,0.0011761875,0.05991866,0.21690707,2.1383976e-29,0.012824165,0.0064120824
3.34,759.0994,0.0011750909,0.06000656,0.21680593,1.4332683e-29,0.012824165,0.0064120824
3.342,761.2612,0.0011739964,0.060094446,0.21670493,9.826322e-31,0.012824165,0.0064120824
3.344,763.4262,0.0011729037,0.06018233,0.21660407,1.3127174e-30,0.012824165,0.0064120824
3.346,765.59436,0.001171813,0.060270205,0.21650334,3.1282844e-30,0.012824165,0.0064120824
3.348,767.7657,0.0011707243,0.060358074,0.21640274,2.79682e-30,0.012824165,0.0064120824
3.35,769.9402,0.0011696375,0.060445935,0.21630228,7.631728e-30,0.012824165,0.0064120824
3.352,772.1178,0.0011685528,0.060533788,0.21620195,3.275279e-30,0.012824165,0.0064120824
3.354,774.2986,0.0011674699,0.060621634,0.21610174,1.7789785e-30,0.012824165,0.0064120824
3.356,776.4826,0.001166389,0.060709473,0.21600167,2.9108998e-30,0.012824165,0.0064120824
3.358,778.6697,0.00116531,0.060797308,0.21590175,6.4972332e-18,0.012824165,0.0064120824
3.36,780.86,0.001164233,0.06088513,0.21580195,2.6748314e-30,0.012824165,0.0064120824
3.362,783.0534,0.0011631579,0.06097295,0.2157023,1.5493052e-30,0.012824165,0.0064120824
3.364,785.25,0.0011620848,0.061060764,0.21560277,3.1322016e-30,0.012824165,0.0064120824
3.366,787.44977,0.0011610135,0.06114857,0.21550336,2.6804418e-19,0.012824165,0.0064120824
3.368,789.6527,0.0011599442,0.061236367,0.21540411,8.4102126e-19,0.012824165,0.0064120824
3.37,791.8588,0.0011588768,0.061324157,0.21530497,4.1913446e-19,0.012824165,0.0064120824
3.372,794.06805,0.0011578114,0.06141194,0.21520598,2.612312e-31,0.012824165,0.0064120824
3.374,796.28046,0.0011567478,0.061499715,0.21510711,5.3378686e-31,0.012824165,0.0064120824
3.376,798.49603,0.0011556861,0.061587486,0.21500838,7.127307e-31,0.012824165,0.0064120824
3.378,800.7148,0.0011546264,0.061675247,0.21490978,7.1866443e-31,0.012824165,0.0064120824
3.38,802.93665,0.0011535685,0.061763003,0.2148113,1.6787385e-30,0.012824165,0.0064120824
3.382,805.16174,0.0011525126,0.061850753,0.21471296,1.1785681e-18,0.012824165,0.0064120824
3.384,807.3899,0.0011514585,0.061938494,0.21461475,4.381442e-18,0.012824165,0.0064120824
3.386,809.6213,0.0011504063,0.06202623,0.21451667,1.06671e-18,0.012824165,0.0064120824
3.388,811.8558,0.001149356,0.062113956,0.21441872,2.3647423e-18,0.012824165,0.0064120824
3.39,814.0935,0.0011483077,0.062201675,0.21432091,1.5217901e-30,0.012824165,0.0064120824
3.392,816.33435,0.0011472611,0.06228939,0.21422322,3.8751437e-30,0.012824165,0.0064120824
3.394,818.5783,0.0011462164,0.062377095,0.21412568,2.3912608e-30,0.012824165,0.0064120824
3.396,820.8255,0.0011451737,0.062464796,0.21402824,1.7357833e-29,0.012824165,0.0064120824
3.398,823.0758,0.0011441327,0.06255249,0.21393095,2.1731325e-18,0.012824165,0.0064120824
3.4,825.3292,0.0011430936,0.062640175,0.21383378,4.703292e-18,0.012824165,0.0064120824
3.402,827.5859,0.0011420564,0.06272785,0.21373674,2.0278407e-29,0.012824165,0.0064120824
3.404,829.84564,0.001141021,0.062815525,0.21363984,1.1959563e-29,0.012824165,0.0064120824
3.406,832.1086,0.0011399875,0.06290319,0.21354306,1.3229136e-17,0.012824165,0.0064120824
3.408,834.37463,0.0011389558,0.062990844,0.21344641,2.4445974e-30,0.012824165,0.0064120824
3.41,836.6439,0.0011379259,0.06307849,0.2133499,8.1643556e-30,0.012824165,0.0064120824
3.412,838.9164,0.001136898,0.063166134,0.2132535,2.6738778e-29,0.012824165,0.0064120824
3.414,841.1919,0.0011358717,0.063253775,0.21315724,3.2708113e-29,0.012824165,0.0064120824
3.416,843.47064,0.0011348474,0.0633414,0.2130611,5.1341374e-29,0.012824165,0.0064120824
3.418,845.75244,0.0011338249,0.06342902,0.21296509,1.4334696e-17,0.012824165,0.0064120824
3.42,848.0375,0.0011328042,0.06351664,0.21286921,2.1166827e-17,0.012824165,0.0064120824
3.422,850.3257,0.0011317853,0.06360425,0.21277346,6.888362e-18,0.012824165,0.0064120824
3.424,852.617,0.0011307682,0.06369185,0.21267784,2.3100336e-18,0.012824165,0.0064120824
3.426,854.91144,0.001129753,0.06377944,0.21258233,7.27087e-30,0.012824165,0.0064120824
3.428,857.2091,0.0011287396,0.06386703,0.21248697,1.480981e-29,0.012824165,0.0064120824
3.43,859.50995,0.0011277279,0.06395461,0.21239172,1.0406756e-17,0.012824165,0.0064120824
3.432,861.81384,0.001126718,0.06404218,0.2122966,1.1729733e-17,0.012824165,0.0064120824
3.434,864.121,0.00112571,0.06412975,0.21220161,1.3263836e-29,0.012824165,0.0064120824
3.436,866.4312,0.0011247037,0.06421731,0.21210675,1.3178471e-17,0.012824165,0.0064120824
3.438,868.7446,0.0011236992,0.06430486,0.21201201,1.6834892e-17,0.012824165,0.0064120824
3.44,871.06116,0.0011226966,0.0643924,0.2119174,5.2224912e-18,0.012824165,0.0064120824
3.442,873.38086,0.0011216956,0.06447995,0.21182291,4.912107e-30,0.012824165,0.0064120824
3.444,875.7037,0.0011206964,0.06456748,0.21172856,5.3206565e-31,0.012824165,0.0064120824
3.446,878.02966,0.0011196991,0.064655,0.21163431,7.3882005e-30,0.012824165,0.0064120824
3.448,880.3589,0.0011187035,0.06474252,0.2115402,2.7798909e-30,0.012824165,0.0064120824
3.45,882.69116,0.0011177097,0.06483003,0.21144623,3.184962e-18,0.012824165,0.0064120824
3.452,885.0266,0.0011167176,0.06491753,0.21135236,6.318012e-18,0.012824165,0.0064120824
3.454,887.36523,0.0011157272,0.06500503,0.21125862,5.5220154e-30,0.012824165,0.0064120824
3.456,889.70703,0.0011147388,0.06509252,0.21116501,1.9725967e-29,0.012824165,0.0064120824
3.458,892.0519,0.0011137519,0.065179996,0.21107152,7.019864e-18,0.012824165,0.0064120824
3.46,894.39996,0.0011127668,0.06526747,0.21097817,8.34407e-18,0.012824165,0.0064120824
3.462,896.7511,0.0011117836,0.06535494,0.21088493,1.2787592e-28,0.012824165,0.0064120824
3.464,899.1055,0.0011108019,0.065442406,0.21079181,3.915912e-30,0.012824165,0.0064120824
3.466,901.463,0.0011098221,0.06552986,0.21069883,7.116242e-31,0.012824165,0.0064120824
3.468,903.82367,0.001108844,0.06561731,0.21060595,1.0260216e-18,0.012824165,0.0064120824
3.47,906.18744,0.0011078676,0.06570475,0.21051322,1.8342232e-28,0.012824165,0.0064120824
