Time,cSVGN1.Q,GEN1.V,LOAD.V,GEN2.V,SHUNT.V,FAULT.V
7.52,0.18627261422631858,0.9248449354157207,0.9120659908930705,0.9369221476322324,0.9326767850516667,0.9226908718171815
7.54,0.18652995752075172,0.924980881493606,0.9122013388957508,0.9370377299856698,0.9328170581907848,0.9228188527216046
7.56,0.18679161383223147,0.9251320361387214,0.912350507988335,0.9371654799600587,0.9329708167071514,0.9229602362494028
7.58,0.1870570400621727,0.9252971244950278,0.912512314874709,0.9373043601484494,0.9331368992946957,0.9231138782987617
7.6,0.18732564216579647,0.9254746728943404,0.9126854204247232,0.9374532082519287,0.9333140002333025,0.9232784914620082
7.62,0.18759668999309495,0.9256628331275085,0.912868175008057,0.9376106046154458,0.9335005190028844,0.9234524975685663
7.64,0.18786951060729085,0.9258598398721443,0.9130589982904843,0.9377751852894309,0.9336949212281589,0.9236343821400306
7.66,0.1881433834012852,0.9260637861066477,0.9132561899088283,0.9379454842851885,0.9338955573042153,0.9238225166795629
7.68,0.18841782911526547,0.9262735839292292,0.9134586589534952,0.9381205029504678,0.9341013315782613,0.9240158195979946
7.7,0.18869213638758217,0.9264873124635984,0.9136646862480872,0.9382987522936205,0.9343105730229949,0.9242126400623056
7.72,0.18896569126876298,0.9267033594564075,0.9138727838487531,0.9384789201367923,0.9345218208406278,0.924411534423516
7.74,0.18923766244823798,0.9269194146513835,0.9140809365008681,0.93865928230749,0.9347331300145127,0.9246105811032344
7.76,0.18950741335171875,0.927133756575261,0.914287565789975,0.9388384469567533,0.9349429520118667,0.9248082487669004
7.78,0.18977423368113536,0.9273444098899396,0.9144909018832038,0.939014871237517,0.9351495619654637,0.9250028316787655
7.8,0.19003782643547387,0.9275506960072195,0.9146902263733021,0.9391878720068024,0.9353522238459167,0.9251936014837758
7.82,0.19029751908710382,0.9277507128245409,0.9148838306309892,0.9393559534829242,0.935549269355176,0.9253789074524303
7.84,0.19055277494622358,0.9279429678146518,0.9150703390158957,0.9395178913148593,0.9357393431460139,0.925557407859287
7.86,0.19080317813069006,0.9281259473993709,0.9152485008596899,0.9396726377806041,0.9359212576163192,0.9257279240257029
7.88,0.191048155490118,0.9282980649648157,0.9154168807691582,0.939818926753751,0.9360936052259508,0.9258890632814565
7.9,0.19128715998441104,0.9284577462342115,0.9155740757719422,0.9399555294406108,0.9362550164362792,0.9260394699105389
7.92,0.1915204572606065,0.928605726766153,0.9157205552280425,0.9400827494341081,0.936405886822276,0.9261795291325962
7.94,0.19174766579430763,0.9287408781609264,0.915855288545781,0.940199668313417,0.9365452016310967,0.926308235013151
7.96,0.1919683386079105,0.9288618842639991,0.9159770957046779,0.9403052466386134,0.9366718060608299,0.9264244434935325
7.98,0.19218253224530657,0.9289685523988278,0.9160858644980424,0.9403994057056725,0.9367856082721914,0.9265280582013585
