Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,gGOV1.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.938,28.849682,0.40003675,0.40003675,-4.034273e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.94,28.849682,0.40003675,0.40003675,-4.0384364e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.942,28.849682,0.40003675,0.40003675,-4.0425997e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.944,28.849682,0.40003675,0.40003675,-4.0467628e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.946,28.849682,0.40003675,0.40003675,-4.050926e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.948,28.849682,0.40003675,0.40003675,-4.0550895e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.95,28.849682,0.40003675,0.40003675,-4.059253e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.952,28.849682,0.40003675,0.40003675,-4.0634162e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.954,28.849682,0.40003675,0.40003675,-4.0675796e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.956,28.849682,0.40003675,0.40003675,-4.071743e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.958,28.849682,0.40003675,0.40003675,-4.0759063e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.96,28.849682,0.40003675,0.40003675,-4.0800697e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.962,28.849682,0.40003675,0.40003675,-4.084233e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.964,28.849682,0.40003675,0.40003675,-4.0883964e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.966,28.849682,0.40003675,0.40003675,-4.0925595e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.968,28.849682,0.40003675,0.40003675,-4.0967228e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.97,28.849682,0.40003675,0.40003675,-4.1008862e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.972,28.849682,0.40003675,0.40003675,-4.1050496e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.974,28.849682,0.40003675,0.40003675,-4.109213e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.976,28.849682,0.40003675,0.40003675,-4.1133763e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.978,28.849682,0.40003675,0.40003675,-4.1175397e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.98,28.849682,0.40003675,0.40003675,-4.121703e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.982,28.849682,0.40003675,0.40003675,-4.1258664e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.984,28.849682,0.40003675,0.40003675,-4.1300297e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.986,28.849682,0.40003675,0.40003675,-4.134193e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.988,28.849682,0.40003675,0.40003675,-4.1383565e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.99,28.849682,0.40003675,0.40003675,-4.1425195e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.992,28.849682,0.40003675,0.40003675,-4.146683e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.994,28.849682,0.40003675,0.40003675,-4.1508462e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.996,28.849682,0.40003675,0.40003675,-4.1550096e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
1.998,28.849682,0.40003675,0.40003675,-4.159173e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
2.0,28.849682,0.40003675,0.40003675,-4.1633363e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
2.0,28.849682,0.091325216,0.40003675,-4.1633363e-17,0.40003675,0.62151164,0.23094955,0.31178892,1e-10
2.002,28.851068,0.09116639,0.40003675,7.719578e-05,0.40003675,0.6164244,0.22958052,0.31144813,1e-10
2.004,28.855238,0.09103854,0.4000367,0.00015441955,0.4000367,0.611561,0.22827016,0.31112164,1e-10
2.006,28.862186,0.090939716,0.4000365,0.0002316638,0.4000365,0.60691106,0.2270157,0.31080884,1e-10
2.008,28.871918,0.09086811,0.40003616,0.00030892147,0.40003616,0.6024646,0.22581455,0.31050903,1e-10
2.01,28.88443,0.090822026,0.40003553,0.00038618591,0.40003553,0.5982122,0.22466418,0.3102216,1e-10
2.012,28.899723,0.09079989,0.40003464,0.0004634509,0.40003464,0.59414464,0.22356223,0.30994603,1e-10
2.014,28.917799,0.09080022,0.40003335,0.0005407105,0.40003335,0.5902533,0.22250637,0.30968165,1e-10
2.016,28.938654,0.090821646,0.4000317,0.0006179593,0.4000317,0.5865299,0.22149445,0.30942798,1e-10
2.018,28.96229,0.09086289,0.40002957,0.00069519196,0.40002957,0.5829665,0.22052442,0.30918452,1e-10
2.02,28.988707,0.090922765,0.40002692,0.00077240367,0.40002692,0.57955563,0.21959424,0.30895075,1e-10
2.022,29.017906,0.091000155,0.4000237,0.00084958965,0.4000237,0.5762901,0.21870206,0.30872622,1e-10
2.024,29.049877,0.09109404,0.40001988,0.0009267456,0.40001988,0.5731629,0.21784607,0.30851048,1e-10
2.026,29.08463,0.09120344,0.4000154,0.0010038674,0.4000154,0.5701676,0.21702453,0.30830312,1e-10
2.028,29.122158,0.09132748,0.4000102,0.001080951,0.4000102,0.567298,0.21623583,0.3081037,1e-10
2.03,29.16246,0.09146532,0.40000427,0.0011579928,0.40000427,0.564548,0.21547838,0.30791187,1e-10
2.032,29.20553,0.09161618,0.39999753,0.0012349891,0.39999753,0.5619121,0.21475068,0.30772728,1e-10
2.034,29.251379,0.091779366,0.39998993,0.0013119368,0.39998993,0.5593847,0.21405132,0.30754954,1e-10
2.036,29.299992,0.09195419,0.39998147,0.0013888325,0.39998147,0.5569608,0.21337894,0.30737832,1e-10
2.038,29.351372,0.092140034,0.39997205,0.0014656731,0.39997205,0.55463535,0.21273223,0.3072133,1e-10
2.04,29.40552,0.09233633,0.39996168,0.0015424559,0.39996168,0.55240375,0.21210997,0.3070542,1e-10
2.042,29.462431,0.09254254,0.3999503,0.0016191779,0.3999503,0.5502615,0.21151097,0.3069007,1e-10
2.044,29.5221,0.092758164,0.3999379,0.0016958365,0.3999379,0.5482043,0.2109341,0.30675256,1e-10
2.046,29.584532,0.09298275,0.39992437,0.0017724292,0.39992437,0.5462281,0.21037832,0.30660948,1e-10
2.048,29.649715,0.09321586,0.39990973,0.0018489535,0.39990973,0.5443291,0.20984256,0.3064712,1e-10
2.05,29.717655,0.09345711,0.39989397,0.0019254072,0.39989397,0.54250354,0.20932586,0.3063375,1e-10
2.052,29.788343,0.09370612,0.39987698,0.0020017878,0.39987698,0.54074794,0.20882732,0.30620816,1e-10
2.054,29.861782,0.09396257,0.39985877,0.0020780934,0.39985877,0.5390589,0.208346,0.30608293,1e-10
2.056,29.937965,0.09422613,0.3998393,0.0021543214,0.3998393,0.5374333,0.2078811,0.3059616,1e-10
2.058,30.016895,0.0944965,0.39981854,0.00223047,0.39981854,0.5358681,0.20743178,0.30584404,1e-10
2.06,30.09856,0.09477343,0.3997965,0.0023065377,0.3997965,0.5343604,0.20699728,0.30572996,1e-10
2.062,30.182964,0.095056646,0.39977303,0.0023825218,0.39977303,0.5329074,0.20657687,0.3056192,1e-10
2.064,30.270105,0.09534594,0.39974824,0.0024584208,0.39974824,0.53150654,0.20616983,0.30551165,1e-10
2.066,30.359972,0.09564108,0.399722,0.0025342328,0.399722,0.53015524,0.20577553,0.30540708,1e-10
2.068,30.45257,0.095941864,0.39969432,0.002609956,0.39969432,0.52885115,0.20539328,0.30530533,1e-10
2.07,30.547888,0.09624813,0.3996652,0.002685589,0.3996652,0.52759206,0.20502253,0.3052063,1e-10
2.072,30.64593,0.09655968,0.39963457,0.0027611295,0.39963457,0.5263757,0.20466267,0.3051098,1e-10
2.074,30.74669,0.096876375,0.39960244,0.0028365762,0.39960244,0.5252001,0.20431313,0.30501568,1e-10
2.076,30.850164,0.09719807,0.39956874,0.0029119274,0.39956874,0.52406335,0.20397341,0.30492383,1e-10
2.078,30.956347,0.09752461,0.39953348,0.0029871815,0.39953348,0.5229635,0.203643,0.30483413,1e-10
2.08,31.06524,0.09785589,0.39949664,0.0030623372,0.39949664,0.5218988,0.20332141,0.30474645,1e-10
2.082,31.176836,0.098191775,0.39945817,0.0031373922,0.39945817,0.5208675,0.20300819,0.30466068,1e-10
2.084,31.291132,0.09853217,0.39941806,0.0032123458,0.39941806,0.51986814,0.20270288,0.30457667,1e-10
2.086,31.408127,0.09887697,0.3993763,0.003287196,0.3993763,0.51889896,0.2024051,0.30449435,1e-10
2.088,31.527813,0.09922607,0.39933285,0.0033619413,0.39933285,0.5179587,0.2021144,0.30441362,1e-10
2.09,31.650185,0.0995794,0.3992877,0.0034365803,0.3992877,0.51704586,0.20183043,0.30433437,1e-10
2.092,31.775246,0.099936865,0.39924085,0.0035111117,0.39924085,0.5161591,0.20155282,0.3042565,1e-10
2.094,31.902985,0.10029839,0.39919224,0.003585534,0.39919224,0.5152972,0.20128123,0.30417994,1e-10
2.096,32.0334,0.10066391,0.39914188,0.0036598456,0.39914188,0.51445895,0.20101531,0.30410457,1e-10
2.098,32.166492,0.101033345,0.39908972,0.0037340454,0.39908972,0.51364315,0.20075473,0.30403036,1e-10
2.1,32.302254,0.101406634,0.3990358,0.0038081317,0.3990358,0.51284873,0.20049922,0.30395716,1e-10
2.102,32.44068,0.10178372,0.39898005,0.0038821031,0.39898005,0.5120747,0.20024845,0.30388495,1e-10
2.104,32.581764,0.10216455,0.3989225,0.0039559584,0.3989225,0.51132,0.20000218,0.30381364,1e-10
2.106,32.72551,0.10254907,0.39886308,0.0040296963,0.39886308,0.51058364,0.19976011,0.30374315,1e-10
2.108,32.871906,0.102937214,0.39880183,0.004103315,0.39880183,0.5098648,0.19952199,0.30367342,1e-10
2.11,33.020947,0.10332895,0.39873868,0.0041768136,0.39873868,0.5091626,0.1992876,0.3036044,1e-10
2.112,33.172634,0.10372422,0.39867365,0.0042501907,0.39867365,0.5084762,0.19905667,0.303536,1e-10
2.114,33.32696,0.104122974,0.39860675,0.004323445,0.39860675,0.5078048,0.19882901,0.30346817,1e-10
2.116,33.483925,0.10452518,0.3985379,0.004396575,0.3985379,0.50714767,0.19860438,0.30340084,1e-10
2.118,33.643513,0.10493079,0.39846715,0.004469579,0.39846715,0.50650406,0.19838259,0.303334,1e-10
2.12,33.805733,0.10533976,0.39839447,0.0045424565,0.39839447,0.5058734,0.19816343,0.30326754,1e-10
2.122,33.97057,0.10575204,0.39831984,0.004615206,0.39831984,0.50525486,0.19794673,0.30320144,1e-10
2.124,34.138027,0.10616761,0.39824325,0.0046878257,0.39824325,0.504648,0.19773228,0.30313566,1e-10
2.126,34.308094,0.10658642,0.39816466,0.0047603147,0.39816466,0.5040521,0.19751994,0.30307013,1e-10
2.128,34.48077,0.10700842,0.39808413,0.004832672,0.39808413,0.50346667,0.19730952,0.3030048,1e-10
2.13,34.656044,0.10743359,0.3980016,0.0049048956,0.3980016,0.5028912,0.19710088,0.30293962,1e-10
2.132,34.83392,0.10786188,0.39791706,0.0049769846,0.39791706,0.502325,0.19689384,0.3028746,1e-10
2.134,35.014393,0.10829324,0.39783055,0.005048938,0.39783055,0.5017678,0.19668828,0.30280963,1e-10
2.136,35.19745,0.10872766,0.39774197,0.0051207542,0.39774197,0.501219,0.19648403,0.30274472,1e-10
2.138,35.383083,0.10916507,0.3976514,0.005192432,0.3976514,0.5006782,0.19628099,0.30267978,1e-10
2.14,35.5713,0.109605454,0.3975588,0.0052639702,0.3975588,0.5001449,0.19607899,0.30261484,1e-10
2.142,35.76209,0.11004876,0.39746416,0.0053353678,0.39746416,0.4996188,0.19587792,0.3025498,1e-10
2.144,35.95545,0.11049495,0.39736748,0.0054066237,0.39736748,0.49909946,0.19567767,0.30248466,1e-10
2.146,36.151367,0.11094398,0.3972687,0.005477736,0.3972687,0.49858648,0.19547811,0.3024194,1e-10
2.148,36.349842,0.11139581,0.39716792,0.005548704,0.39716792,0.49807957,0.19527915,0.30235392,1e-10
2.15,36.550873,0.1118504,0.39706507,0.0056195264,0.39706507,0.49757832,0.19508065,0.30228826,1e-10
2.15,36.550873,0.6464819,0.39706507,0.0056195264,0.39706507,0.83177143,0.8856822,0.9286409,0.90709364
2.152,36.752045,0.6481041,0.39696014,0.0055564004,0.39696014,0.8365745,0.88859147,0.93058234,0.90951943
2.154,36.950935,0.6497018,0.39685324,0.0054928525,0.39685324,0.841186,0.89138263,0.93244475,0.91184664
2.156,37.14753,0.65127486,0.3967445,0.0054288874,0.3967445,0.8456139,0.8940607,0.93423146,0.91407937
2.158,37.341816,0.65282285,0.39663395,0.005364511,0.39663395,0.8498658,0.89663047,0.93594575,0.91622174
2.16,37.533775,0.65434545,0.39652178,0.00529973,0.39652178,0.853949,0.89909655,0.9375907,0.91827756
2.162,37.723396,0.6558425,0.396408,0.0052345498,0.396408,0.85787046,0.90146345,0.9391693,0.92025054
2.164,37.91066,0.6573135,0.39629275,0.0051689767,0.39629275,0.86163694,0.9037353,0.94068426,0.9221441
2.166,38.095562,0.6587584,0.39617613,0.0051030167,0.39617613,0.8652549,0.90591615,0.94213843,0.9239618
2.168,38.27808,0.66017675,0.3960582,0.0050366763,0.3960582,0.8687304,0.9080099,0.9435344,0.92570686
2.17,38.458202,0.6615683,0.39593908,0.0049699615,0.39593908,0.87206954,0.9100203,0.9448746,0.9273823
2.172,38.635918,0.6629329,0.39581883,0.0049028792,0.39581883,0.8752779,0.9119509,0.94616145,0.9289911
2.174,38.81121,0.6642701,0.39569756,0.0048354357,0.39569756,0.8783609,0.91380507,0.94739723,0.93053615
2.176,38.98407,0.66557974,0.3955753,0.004767638,0.3955753,0.88132393,0.91558605,0.94858414,0.9320202
2.178,39.15448,0.66686153,0.39545223,0.0046994924,0.39545223,0.88417184,0.91729695,0.94972426,0.93344575
2.18,39.32243,0.6681152,0.39532834,0.0046310057,0.39532834,0.8869094,0.91894084,0.9508195,0.93481535
2.182,39.48791,0.6693405,0.39520374,0.004562185,0.39520374,0.88954127,0.9205205,0.95187193,0.93613136
2.184,39.65091,0.6705371,0.39507854,0.0044930377,0.39507854,0.89207184,0.9220387,0.9528833,0.93739617
2.186,39.811413,0.6717048,0.39495277,0.00442357,0.39495277,0.8945054,0.923498,0.95385534,0.9386118
2.188,39.969406,0.6728434,0.39482653,0.0043537896,0.39482653,0.8968458,0.9249009,0.95478976,0.93978053
2.19,40.124886,0.6739526,0.39469987,0.004283704,0.39469987,0.89909714,0.9262499,0.95568824,0.9409042
2.192,40.277836,0.675032,0.39457288,0.0042133196,0.39457288,0.901263,0.92754734,0.9565522,0.9419849
2.194,40.428246,0.6760816,0.39444566,0.0041426443,0.39444566,0.903347,0.9287953,0.9573833,0.94302434
2.196,40.576107,0.67710096,0.39431822,0.004071686,0.39431822,0.9053526,0.92999595,0.95818275,0.9440244
2.198,40.721405,0.6780899,0.39419067,0.004000452,0.39419067,0.907283,0.93115133,0.95895207,0.94498664
2.2,40.86414,0.6790482,0.39406306,0.0039289496,0.39406306,0.9091414,0.9322634,0.9596925,0.94591284
2.202,41.00429,0.67997557,0.39393547,0.0038571868,0.39393547,0.9109309,0.933334,0.96040523,0.9468045
2.204,41.141853,0.6808717,0.39380795,0.0037851713,0.39380795,0.91265416,0.93436486,0.9610916,0.94766307
2.206,41.27682,0.6817365,0.39368057,0.003712911,0.39368057,0.91431415,0.9353578,0.96175265,0.9484901
2.208,41.409184,0.6825696,0.3935534,0.003640414,0.3935534,0.91591346,0.93631446,0.9623896,0.94928676
2.21,41.538933,0.6833709,0.3934265,0.003567688,0.3934265,0.9174546,0.9372363,0.96300334,0.9500545
2.212,41.666058,0.68413997,0.3932999,0.0034947412,0.3932999,0.9189401,0.93812495,0.963595,0.95079464
2.214,41.790554,0.6848767,0.3931737,0.003421582,0.3931737,0.92037225,0.93898183,0.9641655,0.9515083
2.216,41.91241,0.6855808,0.39304793,0.0033482183,0.39304793,0.9217533,0.93980825,0.96471584,0.95219666
2.218,42.031624,0.6862521,0.39292264,0.0032746587,0.39292264,0.9230854,0.94060564,0.9652468,0.95286083
2.22,42.148186,0.6868903,0.39279792,0.0032009115,0.39279792,0.9243706,0.9413752,0.96575934,0.9535018
2.222,42.26209,0.68749523,0.3926738,0.003126985,0.3926738,0.92561096,0.94211817,0.9662542,0.95412076
2.224,42.37333,0.6880666,0.39255032,0.003052888,0.39255032,0.92680824,0.94283575,0.9667322,0.95471853
2.226,42.4819,0.68860424,0.39242753,0.0029786287,0.39242753,0.9279644,0.943529,0.9671941,0.95529616
2.228,42.58779,0.68910795,0.39230555,0.002904216,0.39230555,0.9290811,0.94419914,0.96764064,0.9558545
2.23,42.691,0.68957746,0.39218435,0.0028296588,0.39218435,0.93016005,0.94484705,0.9680724,0.9563944
2.232,42.791527,0.6900126,0.392064,0.0027549656,0.392064,0.9312028,0.94547373,0.96849024,0.9569167
2.234,42.889362,0.69041306,0.39194456,0.0026801452,0.39194456,0.932211,0.9460802,0.96889466,0.95742214
2.236,42.984497,0.6907788,0.39182606,0.0026052068,0.39182606,0.933186,0.9466674,0.96928626,0.9579116
2.238,43.076935,0.6911095,0.39170858,0.0025301592,0.39170858,0.9341293,0.94723606,0.9696657,0.95838577
2.24,43.166668,0.691405,0.39159214,0.0024550115,0.39159214,0.9350422,0.94778717,0.9700335,0.9588453
2.242,43.253696,0.6916651,0.39147678,0.0023797727,0.39147678,0.935926,0.94832146,0.97039026,0.9592909
2.244,43.338013,0.69188964,0.39136255,0.0023044522,0.39136255,0.93678206,0.94883966,0.9707364,0.9597232
2.246,43.419617,0.6920784,0.39124948,0.0022290589,0.39124948,0.93761146,0.94934255,0.97107244,0.9601428
2.248,43.498505,0.69223124,0.3911376,0.0021536022,0.3911376,0.9384154,0.9498309,0.9713989,0.9605503
2.25,43.574677,0.692348,0.391027,0.0020780915,0.391027,0.9391949,0.9503053,0.97171617,0.9609463
2.252,43.648125,0.6924284,0.3909177,0.0020025359,0.3909177,0.9399511,0.9507664,0.97202474,0.9613313
2.254,43.71886,0.6924724,0.39080968,0.001926945,0.39080968,0.94068503,0.9512148,0.97232497,0.96170586
2.256,43.78687,0.6924798,0.39070305,0.0018513284,0.39070305,0.94139755,0.9516512,0.9726173,0.9620704
2.258,43.852154,0.69245046,0.39059785,0.0017756954,0.39059785,0.9420897,0.9520761,0.9729022,0.9624255
2.26,43.91472,0.69238424,0.39049405,0.0017000556,0.39049405,0.94276226,0.95249003,0.9731798,0.96277153
2.262,43.97456,0.69228095,0.39039174,0.0016244187,0.39039174,0.9434162,0.95289356,0.9734507,0.96310896
2.264,44.031677,0.69214046,0.39029092,0.0015487942,0.39029092,0.9440522,0.9532872,0.97371507,0.9634383
2.266,44.08607,0.6919627,0.39019164,0.0014731919,0.39019164,0.9446712,0.95367134,0.97397333,0.9637597
2.268,44.137745,0.69174755,0.39009392,0.0013976214,0.39009392,0.9452739,0.9540465,0.97422576,0.96407384
2.27,44.1867,0.6914949,0.3899978,0.0013220926,0.3899978,0.9458609,0.9544132,0.9744726,0.9643809
2.272,44.232937,0.69120455,0.38990334,0.0012466152,0.38990334,0.946433,0.9547717,0.97471416,0.9646813
2.274,44.276455,0.6908764,0.38981053,0.0011711991,0.38981053,0.9469909,0.95512253,0.9749508,0.96497536
2.276,44.317265,0.6905105,0.3897194,0.0010958541,0.3897194,0.94753516,0.955466,0.97518265,0.9652634
2.278,44.35536,0.6901067,0.38963,0.0010205901,0.38963,0.9480664,0.9558025,0.97541,0.9655457
2.28,44.390747,0.68966484,0.3895423,0.000945417,0.3895423,0.94858515,0.9561324,0.9756331,0.96582264
2.282,44.423428,0.6891849,0.38945642,0.00087034475,0.38945642,0.9490921,0.95645607,0.97585213,0.96609443
2.284,44.45341,0.6886668,0.38937232,0.0007953833,0.38937232,0.94958764,0.95677376,0.9760674,0.96636134
2.286,44.480694,0.6881105,0.38929006,0.0007205427,0.38929006,0.95007235,0.9570858,0.976279,0.9666236
2.288,44.50529,0.6875159,0.38920963,0.00064583286,0.38920963,0.95054674,0.9573925,0.9764872,0.9668816
2.29,44.527195,0.68688303,0.38913107,0.00057126384,0.38913107,0.9510112,0.9576941,0.9766922,0.9671353
2.292,44.54642,0.6862118,0.38905442,0.0004968457,0.38905442,0.9514662,0.95799094,0.97689414,0.96738523
2.294,44.56297,0.68550223,0.38897964,0.00042258843,0.38897964,0.9519122,0.9582832,0.97709316,0.9676314
2.296,44.576847,0.6847542,0.38890684,0.00034850216,0.38890684,0.9523496,0.95857114,0.97728944,0.96787405
2.298,44.588062,0.68396777,0.38883597,0.00027459694,0.38883597,0.95277876,0.958855,0.97748315,0.96811336
2.3,44.59662,0.6831429,0.3887671,0.00020088285,0.3887671,0.95320004,0.959135,0.9776744,0.96834964
2.302,44.602528,0.68227965,0.38870022,0.00012736995,0.38870022,0.9536139,0.9594114,0.97786343,0.96858287
2.304,44.60579,0.6813779,0.38863534,5.4068347e-05,0.38863534,0.9540205,0.95968425,0.97805023,0.96881336
2.306,44.60642,0.6804378,0.38857248,-1.9011872e-05,0.38857248,0.9544203,0.9599539,0.978235,0.96904117
2.308,44.60442,0.6794593,0.3885117,-9.1860624e-05,0.3885117,0.9548136,0.96022046,0.9784179,0.96926653
2.31,44.599804,0.67844236,0.38845298,-0.00016446781,0.38845298,0.9552006,0.96048415,0.9785989,0.9694895
2.312,44.592583,0.6773872,0.38839632,-0.00023682338,0.38839632,0.9555817,0.96074504,0.97877824,0.9697103
2.314,44.582752,0.67629373,0.38834178,-0.00030891725,0.38834178,0.9559571,0.9610033,0.9789559,0.969929
2.316,44.57034,0.675162,0.38828933,-0.00038073934,0.38828933,0.956327,0.9612591,0.9791322,0.9701457
2.318,44.55534,0.67399216,0.38823903,-0.00045227964,0.38823903,0.9566918,0.9615126,0.97930694,0.9703605
2.32,44.537773,0.6727842,0.38819084,-0.0005235281,0.38819084,0.9570516,0.9617639,0.9794803,0.9705736
2.322,44.517647,0.6715383,0.38814482,-0.0005944746,0.38814482,0.9574066,0.9620131,0.97965246,0.970785
2.324,44.494972,0.6702544,0.38810095,-0.0006651093,0.38810095,0.95775706,0.9622604,0.9798234,0.9709949
2.326,44.469757,0.6689327,0.38805926,-0.0007354222,0.38805926,0.9581032,0.9625058,0.9799933,0.97120327
2.328,44.44202,0.6675733,0.38801974,-0.0008054032,0.38801974,0.9584452,0.9627495,0.980162,0.9714102
2.33,44.41177,0.6661762,0.38798243,-0.0008750425,0.38798243,0.95878315,0.9629914,0.98032975,0.97161585
2.332,44.379017,0.66474164,0.38794732,-0.0009443301,0.38794732,0.95911735,0.96323186,0.9804965,0.97182024
2.334,44.343777,0.66326976,0.38791442,-0.0010132563,0.38791442,0.95944786,0.96347076,0.9806624,0.9720234
2.336,44.306065,0.66176057,0.38788375,-0.001081811,0.38788375,0.9597748,0.9637082,0.9808274,0.9722255
2.338,44.265884,0.66021436,0.3878553,-0.0011499845,0.3878553,0.96009845,0.9639444,0.9809916,0.9724265
2.34,44.223267,0.6586312,0.38782907,-0.0012177672,0.38782907,0.9604188,0.96417916,0.981155,0.97262645
2.342,44.178207,0.6570113,0.3878051,-0.0012851491,0.3878051,0.9607361,0.9644128,0.98131764,0.9728254
2.344,44.130733,0.6553547,0.38778338,-0.0013521207,0.38778338,0.96105033,0.9646452,0.9814796,0.9730234
