Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,pSS2B.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
6.702,8685.706,1.3805814e-05,0.19907737,0.1,0.023499923,4.6420347e-30,0.012824165,0.0064120824
6.704,8692.874,1.3774608e-05,0.19915532,0.1,0.023473348,1.19022516e-29,0.012824165,0.0064120824
6.706,8700.046,1.3743474e-05,0.19923325,0.1,0.023446806,1.4808909e-17,0.012824165,0.0064120824
6.708,8707.219,1.3712408e-05,0.19931117,0.1,0.023420291,4.402378e-18,0.012824165,0.0064120824
6.71,8714.3955,1.3681414e-05,0.19938909,0.1,0.023393808,6.8587925e-30,0.012824165,0.0064120824
6.712,8721.575,1.365049e-05,0.199467,0.1,0.023367355,5.4079274e-30,0.012824165,0.0064120824
6.714,8728.757,1.3619635e-05,0.1995449,0.1,0.02334093,2.3451087e-18,0.012824165,0.0064120824
6.716,8735.941,1.358885e-05,0.19962282,0.1,0.023314536,7.603113e-31,0.012824165,0.0064120824
6.718,8743.13,1.3558135e-05,0.19970071,0.1,0.023288172,5.386806e-18,0.012824165,0.0064120824
6.72,8750.321,1.35274895e-05,0.19977862,0.1,0.023261838,3.982366e-18,0.012824165,0.0064120824
6.722,8757.515,1.3496913e-05,0.1998565,0.1,0.023235533,1.5237442e-18,0.012824165,0.0064120824
6.724,8764.71,1.3466406e-05,0.1999344,0.1,0.023209259,5.7727286e-30,0.012824165,0.0064120824
6.726,8771.909,1.3435968e-05,0.20001227,0.1,0.023183014,1.6619273e-30,0.012824165,0.0064120824
6.728,8779.111,1.3405599e-05,0.20009014,0.1,0.0231568,6.3559194e-30,0.012824165,0.0064120824
6.73,8786.316,1.3375298e-05,0.20016801,0.1,0.023130614,2.7039302e-30,0.012824165,0.0064120824
6.732,8793.523,1.3345066e-05,0.20024589,0.1,0.023104459,2.859913e-30,0.012824165,0.0064120824
6.734,8800.733,1.3314902e-05,0.20032375,0.1,0.023078332,7.07786e-30,0.012824165,0.0064120824
6.736,8807.946,1.3284807e-05,0.20040159,0.1,0.023052236,1.4996764e-29,0.012824165,0.0064120824
6.738,8815.162,1.3254779e-05,0.20047945,0.1,0.023026168,1.6488067e-30,0.012824165,0.0064120824
6.74,8822.381,1.322482e-05,0.20055729,0.1,0.02300013,1.9630956e-29,0.012824165,0.0064120824
6.742,8829.603,1.3194928e-05,0.20063514,0.1,0.022974122,8.910488e-31,0.012824165,0.0064120824
6.744,8836.827,1.3165104e-05,0.20071296,0.1,0.022948144,9.604124e-19,0.012824165,0.0064120824
6.746,8844.055,1.3135347e-05,0.2007908,0.1,0.022922195,4.207052e-18,0.012824165,0.0064120824
6.748,8851.283,1.3105658e-05,0.20086862,0.1,0.022896275,6.297738e-29,0.012824165,0.0064120824
6.75,8858.517,1.3076035e-05,0.20094644,0.1,0.022870384,2.712195e-18,0.012824165,0.0064120824
6.752,8865.752,1.30464805e-05,0.20102425,0.1,0.022844523,1.1884468e-17,0.012824165,0.0064120824
6.754,8872.99,1.3016992e-05,0.20110206,0.1,0.022818692,4.5977358e-18,0.012824165,0.0064120824
6.756,8880.231,1.298757e-05,0.20117986,0.1,0.022792889,2.0096703e-28,0.012824165,0.0064120824
6.758,8887.476,1.2958215e-05,0.20125768,0.1,0.022767115,4.8700846e-18,0.012824165,0.0064120824
6.76,8894.723,1.29289265e-05,0.20133546,0.1,0.022741372,1.8806135e-18,0.012824165,0.0064120824
6.762,8901.972,1.28997035e-05,0.20141326,0.1,0.022715656,8.250886e-18,0.012824165,0.0064120824
6.764,8909.224,1.2870547e-05,0.20149104,0.1,0.02268997,1.2165801e-17,0.012824165,0.0064120824
6.766,8916.479,1.2841457e-05,0.20156881,0.1,0.022664314,8.489866e-18,0.012824165,0.0064120824
6.768,8923.736,1.2812431e-05,0.2016466,0.1,0.022638686,2.861907e-29,0.012824165,0.0064120824
6.77,8930.997,1.2783473e-05,0.20172437,0.1,0.022613086,1.11167474e-17,0.012824165,0.0064120824
6.772,8938.261,1.2754579e-05,0.20180212,0.1,0.022587517,9.4034786e-30,0.012824165,0.0064120824
6.774,8945.526,1.272575e-05,0.20187989,0.1,0.022561975,3.478406e-18,0.012824165,0.0064120824
6.776,8952.796,1.2696987e-05,0.20195764,0.1,0.022536464,1.3407817e-29,0.012824165,0.0064120824
6.778,8960.068,1.2668289e-05,0.20203538,0.1,0.02251098,1.2852162e-30,0.012824165,0.0064120824
6.78,8967.343,1.2639655e-05,0.20211314,0.1,0.022485526,3.9456083e-30,0.012824165,0.0064120824
6.782,8974.62,1.2611087e-05,0.20219088,0.1,0.0224601,1.5498992e-17,0.012824165,0.0064120824
6.784,8981.9,1.2582584e-05,0.2022686,0.1,0.022434704,9.6971235e-18,0.012824165,0.0064120824
6.786,8989.183,1.2554144e-05,0.20234634,0.1,0.022409335,1.54674e-29,0.012824165,0.0064120824
6.788,8996.469,1.2525768e-05,0.20242406,0.1,0.022383995,6.862922e-18,0.012824165,0.0064120824
6.79,9003.758,1.2497458e-05,0.20250177,0.1,0.022358686,2.0794818e-17,0.012824165,0.0064120824
6.792,9011.049,1.2469211e-05,0.2025795,0.1,0.022333404,1.00382275e-29,0.012824165,0.0064120824
6.794,9018.343,1.2441027e-05,0.20265721,0.1,0.02230815,2.8002037e-29,0.012824165,0.0064120824
6.796,9025.641,1.2412908e-05,0.2027349,0.1,0.022282925,1.1489708e-28,0.012824165,0.0064120824
6.798,9032.94,1.2384852e-05,0.20281261,0.1,0.022257729,5.57915e-29,0.012824165,0.0064120824
6.8,9040.243,1.235686e-05,0.20289029,0.1,0.02223256,6.8116777e-18,0.012824165,0.0064120824
6.802,9047.549,1.2328931e-05,0.20296799,0.1,0.022207422,1.06772225e-29,0.012824165,0.0064120824
6.804,9054.856,1.2301065e-05,0.20304567,0.1,0.02218231,1.14673736e-17,0.012824165,0.0064120824
6.806,9062.168,1.2273262e-05,0.20312335,0.1,0.022157228,3.330967e-30,0.012824165,0.0064120824
6.808,9069.481,1.2245522e-05,0.20320103,0.1,0.022132173,8.7226345e-30,0.012824165,0.0064120824
6.81,9076.798,1.2217844e-05,0.20327869,0.1,0.022107149,3.754272e-18,0.012824165,0.0064120824
6.812,9084.117,1.2190229e-05,0.20335636,0.1,0.02208215,1.110321e-17,0.012824165,0.0064120824
6.814,9091.44,1.2162677e-05,0.20343402,0.1,0.022057181,1.454534e-17,0.012824165,0.0064120824
6.816,9098.765,1.2135187e-05,0.20351167,0.1,0.02203224,1.5534846e-17,0.012824165,0.0064120824
6.818,9106.093,1.2107759e-05,0.20358932,0.1,0.022007328,5.230641e-18,0.012824165,0.0064120824
6.82,9113.424,1.2080393e-05,0.20366697,0.1,0.021982443,4.060931e-18,0.012824165,0.0064120824
6.822,9120.757,1.20530885e-05,0.2037446,0.1,0.021957587,1.4879037e-17,0.012824165,0.0064120824
6.824,9128.093,1.2025846e-05,0.20382224,0.1,0.021932758,2.8193144e-29,0.012824165,0.0064120824
6.826,9135.433,1.1998665e-05,0.20389986,0.1,0.021907957,9.218024e-30,0.012824165,0.0064120824
6.828,9142.773,1.1971546e-05,0.2039775,0.1,0.021883186,4.633971e-18,0.012824165,0.0064120824
6.83,9150.118,1.19444885e-05,0.20405512,0.1,0.021858443,7.891507e-18,0.012824165,0.0064120824
6.832,9157.466,1.1917491e-05,0.20413272,0.1,0.021833725,6.163073e-30,0.012824165,0.0064120824
6.834,9164.815,1.18905555e-05,0.20421033,0.1,0.021809038,5.6521814e-18,0.012824165,0.0064120824
6.836,9172.169,1.1863681e-05,0.20428793,0.1,0.021784376,8.115207e-18,0.012824165,0.0064120824
6.838,9179.525,1.1836866e-05,0.20436554,0.1,0.021759745,1.4307455e-17,0.012824165,0.0064120824
6.84,9186.883,1.18101125e-05,0.20444313,0.1,0.02173514,1.00376836e-29,0.012824165,0.0064120824
6.842,9194.244,1.178342e-05,0.20452072,0.1,0.021710563,2.830014e-29,0.012824165,0.0064120824
6.844,9201.609,1.1756787e-05,0.20459831,0.1,0.021686014,4.1874803e-18,0.012824165,0.0064120824
6.846,9208.976,1.1730214e-05,0.20467588,0.1,0.021661494,4.3439383e-29,0.012824165,0.0064120824
6.848,9216.346,1.1703702e-05,0.20475346,0.1,0.021637,1.7674786e-29,0.012824165,0.0064120824
6.85,9223.719,1.1677249e-05,0.20483102,0.1,0.021612534,9.8500874e-18,0.012824165,0.0064120824
6.852,9231.094,1.1650855e-05,0.2049086,0.1,0.021588096,4.3684196e-29,0.012824165,0.0064120824
6.854,9238.472,1.1624523e-05,0.20498616,0.1,0.021563685,1.2886214e-17,0.012824165,0.0064120824
6.856,9245.853,1.1598248e-05,0.2050637,0.1,0.021539303,4.148256e-18,0.012824165,0.0064120824
6.858,9253.236,1.1572035e-05,0.20514125,0.1,0.021514947,1.2956688e-17,0.012824165,0.0064120824
6.86,9260.623,1.154588e-05,0.20521879,0.1,0.021490619,1.6052947e-17,0.012824165,0.0064120824
6.862,9268.012,1.1519784e-05,0.20529634,0.1,0.021466319,6.0852506e-30,0.012824165,0.0064120824
6.864,9275.404,1.1493747e-05,0.20537387,0.1,0.021442046,8.306331e-18,0.012824165,0.0064120824
6.866,9282.799,1.1467769e-05,0.2054514,0.1,0.0214178,2.0129692e-29,0.012824165,0.0064120824
6.868,9290.196,1.1441849e-05,0.20552893,0.1,0.021393582,1.1200058e-17,0.012824165,0.0064120824
6.87,9297.598,1.14159875e-05,0.20560645,0.1,0.021369392,1.6759676e-29,0.012824165,0.0064120824
6.872,9305.0,1.1390185e-05,0.20568396,0.1,0.02134523,1.4346963e-17,0.012824165,0.0064120824
6.874,9312.406,1.1364441e-05,0.20576146,0.1,0.021321094,5.221412e-29,0.012824165,0.0064120824
6.876,9319.814,1.1338755e-05,0.20583896,0.1,0.021296984,1.4430677e-29,0.012824165,0.0064120824
6.878,9327.227,1.1313127e-05,0.20591646,0.1,0.021272903,6.4889515e-30,0.012824165,0.0064120824
6.88,9334.641,1.1287557e-05,0.20599397,0.1,0.02124885,1.2405863e-17,0.012824165,0.0064120824
6.882,9342.058,1.1262045e-05,0.20607145,0.1,0.021224821,1.5570486e-17,0.012824165,0.0064120824
6.884,9349.478,1.1236591e-05,0.20614894,0.1,0.021200823,2.5460312e-17,0.012824165,0.0064120824
6.886,9356.901,1.1211193e-05,0.20622642,0.1,0.021176849,7.0457375e-18,0.012824165,0.0064120824
6.888,9364.326,1.11858535e-05,0.2063039,0.1,0.021152904,2.2273656e-17,0.012824165,0.0064120824
6.89,9371.755,1.11605705e-05,0.20638137,0.1,0.021128984,1.3842412e-29,0.012824165,0.0064120824
6.892,9379.187,1.1135346e-05,0.20645882,0.1,0.021105094,6.2525896e-18,0.012824165,0.0064120824
6.894,9386.62,1.1110177e-05,0.20653628,0.1,0.021081228,4.291621e-29,0.012824165,0.0064120824
6.896,9394.057,1.1085066e-05,0.20661373,0.1,0.021057392,1.918954e-17,0.012824165,0.0064120824
6.898,9401.496,1.1060011e-05,0.20669119,0.1,0.02103358,2.760175e-29,0.012824165,0.0064120824
6.9,9408.938,1.1035013e-05,0.20676863,0.1,0.021009797,5.2130474e-30,0.012824165,0.0064120824
6.902,9416.384,1.1010071e-05,0.20684607,0.1,0.02098604,1.9210582e-17,0.012824165,0.0064120824
6.904,9423.831,1.0985185e-05,0.20692351,0.1,0.02096231,9.629335e-18,0.012824165,0.0064120824
6.906,9431.282,1.0960356e-05,0.20700094,0.1,0.020938605,6.6599524e-29,0.012824165,0.0064120824
6.908,9438.735,1.0935583e-05,0.20707837,0.1,0.020914929,1.2050591e-28,0.012824165,0.0064120824
6.91,9446.191,1.0910866e-05,0.20715578,0.1,0.020891279,9.538151e-29,0.012824165,0.0064120824
6.912,9453.65,1.0886205e-05,0.2072332,0.1,0.020867657,5.4714364e-30,0.012824165,0.0064120824
6.914,9461.111,1.08616e-05,0.2073106,0.1,0.020844059,3.3070783e-17,0.012824165,0.0064120824
6.916,9468.577,1.083705e-05,0.20738801,0.1,0.020820491,3.4544303e-17,0.012824165,0.0064120824
6.918,9476.044,1.0812555e-05,0.20746541,0.1,0.020796947,7.2437716e-29,0.012824165,0.0064120824
6.92,9483.514,1.0788115e-05,0.2075428,0.1,0.02077343,1.0050548e-29,0.012824165,0.0064120824
6.922,9490.987,1.0763732e-05,0.2076202,0.1,0.02074994,1.322297e-17,0.012824165,0.0064120824
6.924,9498.463,1.0739403e-05,0.20769759,0.1,0.020726476,3.7704397e-29,0.012824165,0.0064120824
6.926,9505.941,1.0715128e-05,0.20777497,0.1,0.02070304,1.7654062e-29,0.012824165,0.0064120824
6.928,9513.423,1.0690909e-05,0.20785233,0.1,0.020679628,1.6022826e-17,0.012824165,0.0064120824
6.93,9520.907,1.0666745e-05,0.20792972,0.1,0.020656245,1.7393802e-29,0.012824165,0.0064120824
6.932,9528.394,1.0642635e-05,0.20800708,0.1,0.020632887,3.6592875e-17,0.012824165,0.0064120824
6.934,9535.883,1.0618579e-05,0.20808443,0.1,0.020609556,2.410325e-17,0.012824165,0.0064120824
6.936,9543.376,1.0594578e-05,0.20816179,0.1,0.02058625,1.8440668e-17,0.012824165,0.0064120824
6.938,9550.871,1.0570631e-05,0.20823914,0.1,0.020562973,4.2027908e-29,0.012824165,0.0064120824
6.94,9558.369,1.0546738e-05,0.20831649,0.1,0.02053972,4.0650817e-29,0.012824165,0.0064120824
6.942,9565.869,1.0522899e-05,0.20839383,0.1,0.020516492,1.772121e-17,0.012824165,0.0064120824
6.944,9573.373,1.0499114e-05,0.20847116,0.1,0.020493293,1.6657307e-28,0.012824165,0.0064120824
6.946,9580.88,1.0475383e-05,0.2085485,0.1,0.02047012,7.016614e-18,0.012824165,0.0064120824
6.948,9588.389,1.0451705e-05,0.20862582,0.1,0.020446971,1.0791511e-28,0.012824165,0.0064120824
6.95,9595.9,1.0428081e-05,0.20870315,0.1,0.02042385,7.205085e-18,0.012824165,0.0064120824
6.952,9603.416,1.0404509e-05,0.20878045,0.1,0.020400755,1.1070517e-17,0.012824165,0.0064120824
6.954,9610.933,1.0380992e-05,0.20885777,0.1,0.020377684,7.2219055e-18,0.012824165,0.0064120824
6.956,9618.453,1.0357527e-05,0.20893507,0.1,0.020354642,1.321272e-30,0.012824165,0.0064120824
6.958,9625.977,1.0334115e-05,0.20901237,0.1,0.020331625,1.2030562e-30,0.012824165,0.0064120824
6.96,9633.502,1.0310756e-05,0.20908967,0.1,0.020308632,1.2153661e-19,0.012824165,0.0064120824
6.962,9641.031,1.0287453e-05,0.20916696,0.1,0.02028567,1.1403288e-18,0.012824165,0.0064120824
6.964,9648.562,1.02642025e-05,0.20924425,0.1,0.020262733,1.4677566e-18,0.012824165,0.0064120824
6.966,9656.097,1.0241004e-05,0.20932153,0.1,0.020239823,1.0944235e-29,0.012824165,0.0064120824
6.968,9663.633,1.0217858e-05,0.2093988,0.1,0.020216938,1.8924557e-17,0.012824165,0.0064120824
6.97,9671.173,1.0194765e-05,0.20947608,0.1,0.020194078,3.8473452e-18,0.012824165,0.0064120824
6.972,9678.715,1.0171724e-05,0.20955335,0.1,0.020171246,4.6161475e-30,0.012824165,0.0064120824
6.974,9686.261,1.0148736e-05,0.20963061,0.1,0.020148437,2.0552732e-17,0.012824165,0.0064120824
6.976,9693.809,1.0125798e-05,0.20970786,0.1,0.020125657,1.3697965e-29,0.012824165,0.0064120824
6.978,9701.359,1.0102914e-05,0.20978512,0.1,0.020102901,1.7751895e-17,0.012824165,0.0064120824
6.98,9708.913,1.0080081e-05,0.20986237,0.1,0.020080172,1.32002094e-17,0.012824165,0.0064120824
6.982,9716.47,1.0057299e-05,0.2099396,0.1,0.020057468,2.2661568e-29,0.012824165,0.0064120824
6.984,9724.029,1.0034569e-05,0.21001685,0.1,0.02003479,2.0129301e-17,0.012824165,0.0064120824
6.986,9731.591,1.001189e-05,0.21009408,0.1,0.020012137,2.5840614e-29,0.012824165,0.0064120824
6.988,9739.155,9.989262e-06,0.2101713,0.1,0.01998951,2.7062565e-17,0.012824165,0.0064120824
6.99,9746.724,9.966687e-06,0.21024852,0.1,0.019966908,8.7272974e-29,0.012824165,0.0064120824
6.992,9754.294,9.944161e-06,0.21032573,0.1,0.019944333,1.7743674e-17,0.012824165,0.0064120824
6.994,9761.866,9.921687e-06,0.21040295,0.1,0.019921781,4.992791e-29,0.012824165,0.0064120824
6.996,9769.442,9.899264e-06,0.21048015,0.1,0.019899258,1.1250229e-17,0.012824165,0.0064120824
6.998,9777.021,9.876891e-06,0.21055736,0.1,0.019876758,3.937696e-18,0.012824165,0.0064120824
7.0,9784.603,9.854569e-06,0.21063456,0.1,0.019854285,2.2484387e-17,0.012824165,0.0064120824
7.002,9792.187,9.832297e-06,0.21071175,0.1,0.019831836,1.400992e-28,0.012824165,0.0064120824
7.004,9799.773,9.810076e-06,0.21078894,0.1,0.019809414,4.250362e-29,0.012824165,0.0064120824
7.006,9807.364,9.787906e-06,0.21086612,0.1,0.019787015,1.9391706e-29,0.012824165,0.0064120824
7.008,9814.956,9.765785e-06,0.2109433,0.1,0.019764643,3.3423262e-17,0.012824165,0.0064120824
7.01,9822.552,9.743714e-06,0.21102047,0.1,0.019742297,8.278894e-30,0.012824165,0.0064120824
7.012,9830.15,9.7216935e-06,0.21109764,0.1,0.019719975,1.2574143e-28,0.012824165,0.0064120824
7.014,9837.751,9.699722e-06,0.2111748,0.1,0.01969768,6.6932355e-29,0.012824165,0.0064120824
7.016,9845.3545,9.677801e-06,0.21125196,0.1,0.01967541,5.2496624e-17,0.012824165,0.0064120824
7.018,9852.961,9.65593e-06,0.21132912,0.1,0.019653164,7.073831e-29,0.012824165,0.0064120824
7.02,9860.57,9.634107e-06,0.21140626,0.1,0.019630942,6.75043e-29,0.012824165,0.0064120824
7.022,9868.183,9.612334e-06,0.2114834,0.1,0.019608747,3.432679e-29,0.012824165,0.0064120824
7.024,9875.797,9.590611e-06,0.21156055,0.1,0.019586578,3.8978418e-17,0.012824165,0.0064120824
7.026,9883.414,9.568937e-06,0.21163768,0.1,0.019564433,3.2501142e-29,0.012824165,0.0064120824
7.028,9891.034,9.547311e-06,0.2117148,0.1,0.019542312,5.8032314e-29,0.012824165,0.0064120824
7.03,9898.658,9.525735e-06,0.21179193,0.1,0.019520218,2.5040727e-17,0.012824165,0.0064120824
7.032,9906.283,9.504207e-06,0.21186906,0.1,0.019498147,8.3844096e-29,0.012824165,0.0064120824
7.034,9913.912,9.482727e-06,0.21194617,0.1,0.019476103,2.5436631e-17,0.012824165,0.0064120824
7.036,9921.544,9.461298e-06,0.21202327,0.1,0.019454082,5.2531713e-29,0.012824165,0.0064120824
7.038,9929.178,9.439916e-06,0.21210039,0.1,0.019432088,1.8203476e-17,0.012824165,0.0064120824
7.04,9936.815,9.418582e-06,0.21217749,0.1,0.019410118,4.943195e-29,0.012824165,0.0064120824
7.042,9944.455,9.397297e-06,0.21225457,0.1,0.019388173,7.463855e-30,0.012824165,0.0064120824
7.044,9952.098,9.37606e-06,0.21233167,0.1,0.019366253,6.141495e-18,0.012824165,0.0064120824
7.046,9959.743,9.354871e-06,0.21240875,0.1,0.019344358,7.764184e-18,0.012824165,0.0064120824
7.048,9967.392,9.333729e-06,0.21248583,0.1,0.019322487,1.03776185e-17,0.012824165,0.0064120824
7.05,9975.042,9.312636e-06,0.2125629,0.1,0.019300641,1.4582493e-29,0.012824165,0.0064120824
7.052,9982.696,9.291591e-06,0.21263997,0.1,0.01927882,1.548136e-17,0.012824165,0.0064120824
7.054,9990.352,9.270593e-06,0.21271704,0.1,0.019257024,2.4111058e-17,0.012824165,0.0064120824
7.056,9998.012,9.249643e-06,0.2127941,0.1,0.019235253,5.357119e-29,0.012824165,0.0064120824
7.058,10005.674,9.22874e-06,0.21287115,0.1,0.019213507,3.7285987e-17,0.012824165,0.0064120824
7.06,10013.338,9.207884e-06,0.2129482,0.1,0.019191785,4.3824623e-29,0.012824165,0.0064120824
7.062,10021.006,9.187075e-06,0.21302526,0.1,0.019170087,6.3092466e-29,0.012824165,0.0064120824
7.064,10028.676,9.166314e-06,0.2131023,0.1,0.019148413,1.6271002e-29,0.012824165,0.0064120824
7.066,10036.349,9.1455995e-06,0.21317933,0.1,0.019126765,7.917457e-29,0.012824165,0.0064120824
7.068,10044.024,9.124932e-06,0.21325636,0.1,0.01910514,1.598299e-28,0.012824165,0.0064120824
7.07,10051.703,9.104311e-06,0.21333338,0.1,0.01908354,1.0695636e-28,0.012824165,0.0064120824
7.072,10059.385,9.0837375e-06,0.2134104,0.1,0.019061966,5.6936344e-17,0.012824165,0.0064120824
7.074,10067.068,9.06321e-06,0.21348742,0.1,0.019040417,7.230891e-29,0.012824165,0.0064120824
7.076,10074.756,9.042728e-06,0.21356444,0.1,0.01901889,5.633037e-17,0.012824165,0.0064120824
7.078,10082.445,9.022294e-06,0.21364143,0.1,0.018997388,6.983743e-29,0.012824165,0.0064120824
7.08,10090.138,9.001906e-06,0.21371844,0.1,0.018975912,1.2191542e-28,0.012824165,0.0064120824
7.082,10097.833,8.981563e-06,0.21379544,0.1,0.01895446,1.1343503e-28,0.012824165,0.0064120824
7.084,10105.531,8.961267e-06,0.21387243,0.1,0.01893303,6.778807e-17,0.012824165,0.0064120824
7.086,10113.232,8.941017e-06,0.21394941,0.1,0.018911626,1.110072e-28,0.012824165,0.0064120824
7.088,10120.936,8.920812e-06,0.2140264,0.1,0.018890247,1.3150454e-28,0.012824165,0.0064120824
7.09,10128.643,8.9006535e-06,0.21410339,0.1,0.018868892,4.2079396e-17,0.012824165,0.0064120824
7.092,10136.352,8.88054e-06,0.21418035,0.1,0.018847559,1.0242389e-28,0.012824165,0.0064120824
7.094,10144.063,8.860473e-06,0.21425731,0.1,0.018826252,1.0836078e-28,0.012824165,0.0064120824
7.096,10151.777,8.84045e-06,0.21433428,0.1,0.01880497,4.04553e-17,0.012824165,0.0064120824
7.098,10159.495,8.820473e-06,0.21441124,0.1,0.01878371,3.9818734e-17,0.012824165,0.0064120824
7.1,10167.216,8.800542e-06,0.2144882,0.1,0.018762475,6.078974e-29,0.012824165,0.0064120824
7.102,10174.9375,8.780656e-06,0.21456514,0.1,0.018741265,3.1383326e-29,0.012824165,0.0064120824
7.104,10182.664,8.760814e-06,0.21464208,0.1,0.018720077,4.9716688e-17,0.012824165,0.0064120824
7.106,10190.393,8.741017e-06,0.21471903,0.1,0.018698916,2.8673587e-17,0.012824165,0.0064120824
7.108,10198.123,8.721266e-06,0.21479596,0.1,0.018677777,5.68078e-29,0.012824165,0.0064120824
7.11,10205.858,8.701559e-06,0.21487288,0.1,0.018656662,6.904689e-29,0.012824165,0.0064120824
7.112,10213.595,8.681896e-06,0.2149498,0.1,0.018635571,2.2017341e-17,0.012824165,0.0064120824
7.114,10221.334,8.662279e-06,0.21502672,0.1,0.018614504,4.4189776e-29,0.012824165,0.0064120824
7.116,10229.077,8.642704e-06,0.21510364,0.1,0.018593462,2.7613734e-17,0.012824165,0.0064120824
7.118,10236.822,8.623176e-06,0.21518055,0.1,0.018572444,2.1654012e-17,0.012824165,0.0064120824
7.12,10244.569,8.603691e-06,0.21525745,0.1,0.018551448,1.3714693e-29,0.012824165,0.0064120824
7.122,10252.32,8.584249e-06,0.21533436,0.1,0.018530477,5.54435e-30,0.012824165,0.0064120824
7.124,10260.074,8.564853e-06,0.21541125,0.1,0.01850953,7.4912595e-18,0.012824165,0.0064120824
7.126,10267.829,8.5455e-06,0.21548814,0.1,0.018488606,2.8388876e-18,0.012824165,0.0064120824
7.128,10275.589,8.526191e-06,0.21556503,0.1,0.018467706,1.8784569e-19,0.012824165,0.0064120824
7.13,10283.351,8.506921e-06,0.2156419,0.1,0.018446825,3.7353504e-18,0.012824165,0.0064120824
7.132,10291.114,8.487695e-06,0.21571878,0.1,0.018425968,5.524031e-18,0.012824165,0.0064120824
7.134,10298.883,8.468512e-06,0.21579565,0.1,0.018405134,1.0766296e-17,0.012824165,0.0064120824
7.136,10306.652,8.449372e-06,0.21587251,0.1,0.018384323,1.9636916e-29,0.012824165,0.0064120824
7.138,10314.425,8.430276e-06,0.21594937,0.1,0.018363535,1.3371864e-17,0.012824165,0.0064120824
7.14,10322.201,8.411222e-06,0.21602623,0.1,0.018342772,1.7709581e-17,0.012824165,0.0064120824
7.142,10329.9795,8.3922105e-06,0.21610308,0.1,0.018322032,1.9370828e-17,0.012824165,0.0064120824
7.144,10337.76,8.373243e-06,0.21617992,0.1,0.018301314,1.8106421e-17,0.012824165,0.0064120824
7.146,10345.544,8.354317e-06,0.21625677,0.1,0.01828062,2.6186126e-17,0.012824165,0.0064120824
7.148,10353.331,8.335435e-06,0.2163336,0.1,0.018259948,1.9584178e-17,0.012824165,0.0064120824
7.15,10361.119,8.316595e-06,0.21641043,0.1,0.0182393,1.4339793e-17,0.012824165,0.0064120824
7.152,10368.912,8.297798e-06,0.21648726,0.1,0.018218677,2.4179444e-17,0.012824165,0.0064120824
7.154,10376.707,8.279042e-06,0.21656409,0.1,0.018198075,8.516667e-29,0.012824165,0.0064120824
7.156,10384.504,8.260329e-06,0.2166409,0.1,0.018177498,3.015802e-17,0.012824165,0.0064120824
7.158,10392.306,8.241658e-06,0.2167177,0.1,0.018156942,2.31203e-17,0.012824165,0.0064120824
7.16,10400.108,8.223029e-06,0.21679452,0.1,0.01813641,2.1112422e-17,0.012824165,0.0064120824
