Time(s); gENROE.delta; gENROE.PELEC; sT5B.EFD; gENROE.PMECH; gENROE.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
7.71084; 34.1374; 0.393725; 1.42373; 0.4; -0.000102411; 0.00714722; 0.00692087; 0.0069132; 1.00013
7.71584; 34.1284; 0.393597; 1.42378; 0.4; -9.86826e-05; 0.00714744; 0.00692148; 0.00691356; 1.00013
7.72084; 34.1197; 0.393477; 1.42383; 0.4; -9.48828e-05; 0.0071477; 0.00692213; 0.00691393; 1.00013
7.72584; 34.1113; 0.393363; 1.42388; 0.4; -9.10153e-05; 0.00714792; 0.00692277; 0.00691431; 1.00013
7.73084; 34.1033; 0.393257; 1.42394; 0.4; -8.70844e-05; 0.00714821; 0.00692351; 0.00691471; 1.00013
7.73584; 34.0956; 0.393158; 1.42401; 0.4; -8.30947e-05; 0.00714855; 0.00692429; 0.00691512; 1.00013
7.74084; 34.0883; 0.393066; 1.42408; 0.4; -7.90502e-05; 0.00714891; 0.00692512; 0.00691555; 1.00013
7.74584; 34.0814; 0.392982; 1.42416; 0.4; -7.49554e-05; 0.00714931; 0.00692598; 0.00691599; 1.00013
7.75084; 34.0748; 0.392906; 1.42424; 0.4; -7.08148e-05; 0.00714973; 0.0069269; 0.00691645; 1.00012
7.75584; 34.0686; 0.392837; 1.42435; 0.4; -6.66327e-05; 0.00715028; 0.00692795; 0.00691694; 1.00012
7.76084; 34.0628; 0.392776; 1.42446; 0.4; -6.24135e-05; 0.00715079; 0.00692895; 0.00691743; 1.00012
7.76584; 34.0574; 0.392722; 1.42455; 0.4; -5.81617e-05; 0.00715128; 0.00693; 0.00691794; 1.00012
7.77084; 34.0523; 0.392676; 1.42465; 0.4; -5.38818e-05; 0.00715176; 0.00693101; 0.00691845; 1.00011
7.77584; 34.0477; 0.392637; 1.42476; 0.4; -4.9578e-05; 0.00715233; 0.00693216; 0.006919; 1.00011
7.78084; 34.0434; 0.392606; 1.4249; 0.4; -4.52548e-05; 0.00715301; 0.00693335; 0.00691956; 1.00011
7.78584; 34.0395; 0.392582; 1.42503; 0.4; -4.09166e-05; 0.00715364; 0.00693456; 0.00692014; 1.0001
7.79084; 34.036; 0.392566; 1.42515; 0.4; -3.65678e-05; 0.00715426; 0.00693576; 0.00692073; 1.0001
7.79585; 34.033; 0.392557; 1.42529; 0.4; -3.22128e-05; 0.00715493; 0.00693702; 0.00692134; 1.00009
7.80085; 34.0303; 0.392556; 1.42542; 0.4; -2.78558e-05; 0.00715561; 0.00693829; 0.00692197; 1.00009
7.80585; 34.0279; 0.392562; 1.42557; 0.4; -2.35013e-05; 0.00715633; 0.0069396; 0.00692262; 1.00009
7.81085; 34.026; 0.392575; 1.42573; 0.4; -1.91534e-05; 0.00715712; 0.00694098; 0.00692329; 1.00008
7.81585; 34.0245; 0.392596; 1.42588; 0.4; -1.48165e-05; 0.00715791; 0.00694236; 0.00692397; 1.00008
7.82085; 34.0234; 0.392624; 1.42604; 0.4; -1.04947e-05; 0.00715868; 0.00694375; 0.00692467; 1.00007
7.82585; 34.0226; 0.392658; 1.4262; 0.4; -6.19216e-06; 0.00715951; 0.0069452; 0.0069254; 1.00007
7.83085; 34.0222; 0.3927; 1.42637; 0.4; -1.91303e-06; 0.00716032; 0.00694662; 0.00692613; 1.00006
7.83585; 34.0223; 0.392749; 1.42654; 0.4; 2.33883e-06; 0.0071612; 0.00694814; 0.00692689; 1.00006
7.84085; 34.0227; 0.392804; 1.42671; 0.4; 6.55907e-06; 0.00716205; 0.00694958; 0.00692766; 1.00005
7.84585; 34.0234; 0.392867; 1.42688; 0.4; 1.07439e-05; 0.0071629; 0.00695109; 0.00692845; 1.00005
7.85085; 34.0246; 0.392935; 1.42706; 0.4; 1.48895e-05; 0.0071638; 0.00695261; 0.00692926; 1.00004
7.85585; 34.0261; 0.393011; 1.42725; 0.4; 1.8992e-05; 0.00716471; 0.00695415; 0.00693009; 1.00003
7.86085; 34.028; 0.393092; 1.42744; 0.4; 2.30478e-05; 0.00716569; 0.00695575; 0.00693094; 1.00003
7.86585; 34.0303; 0.39318; 1.42763; 0.4; 2.70531e-05; 0.00716665; 0.00695733; 0.00693181; 1.00002
7.87085; 34.0329; 0.393274; 1.42781; 0.4; 3.10043e-05; 0.00716751; 0.00695884; 0.00693268; 1.00002
7.87585; 34.0359; 0.393374; 1.428; 0.4; 3.48979e-05; 0.00716849; 0.00696046; 0.00693358; 1.00001
7.88085; 34.0392; 0.39348; 1.4282; 0.4; 3.87305e-05; 0.00716948; 0.00696206; 0.00693449; 1
7.88585; 34.0428; 0.393591; 1.4284; 0.4; 4.24986e-05; 0.00717047; 0.00696368; 0.00693543; 0.999998
7.89085; 34.0468; 0.393708; 1.42859; 0.4; 4.61992e-05; 0.00717146; 0.00696528; 0.00693638; 0.999991
7.89585; 34.0512; 0.393831; 1.42879; 0.4; 4.98288e-05; 0.00717244; 0.00696688; 0.00693734; 0.999985
7.90085; 34.0558; 0.393958; 1.42898; 0.4; 5.33846e-05; 0.00717341; 0.00696847; 0.00693832; 0.999979
7.90585; 34.0608; 0.394091; 1.42919; 0.4; 5.68635e-05; 0.00717445; 0.00697013; 0.00693932; 0.999972
7.91085; 34.066; 0.394228; 1.42939; 0.4; 6.02627e-05; 0.00717545; 0.00697171; 0.00694033; 0.999966
7.91585; 34.0716; 0.394371; 1.42959; 0.4; 6.35793e-05; 0.00717646; 0.00697334; 0.00694136; 0.999959
7.92085; 34.0775; 0.394518; 1.4298; 0.4; 6.68106e-05; 0.00717748; 0.00697493; 0.0069424; 0.999953
7.92585; 34.0837; 0.394669; 1.42999; 0.4; 6.99541e-05; 0.00717845; 0.00697651; 0.00694345; 0.999946
7.93085; 34.0901; 0.394824; 1.4302; 0.4; 7.30071e-05; 0.00717949; 0.00697813; 0.00694452; 0.99994
7.93585; 34.0968; 0.394984; 1.43041; 0.4; 7.59675e-05; 0.00718053; 0.00697973; 0.00694561; 0.999933
7.94085; 34.1038; 0.395147; 1.43061; 0.4; 7.8833e-05; 0.00718154; 0.00698131; 0.00694671; 0.999927
7.94585; 34.111; 0.395314; 1.43081; 0.4; 8.16013e-05; 0.00718253; 0.00698287; 0.00694782; 0.99992
7.95085; 34.1185; 0.395484; 1.43101; 0.4; 8.42703e-05; 0.00718353; 0.00698441; 0.00694894; 0.999914
7.95585; 34.1262; 0.395658; 1.4312; 0.4; 8.68382e-05; 0.0071845; 0.00698594; 0.00695008; 0.999908
7.96085; 34.1341; 0.395835; 1.4314; 0.4; 8.93032e-05; 0.00718549; 0.00698745; 0.00695122; 0.999901
7.96585; 34.1422; 0.396014; 1.4316; 0.4; 9.16636e-05; 0.00718649; 0.00698898; 0.00695238; 0.999895
7.97085; 34.1506; 0.396196; 1.4318; 0.4; 9.39178e-05; 0.00718753; 0.00699052; 0.00695356; 0.999888
7.97585; 34.1592; 0.396381; 1.432; 0.4; 9.60642e-05; 0.0071885; 0.00699198; 0.00695474; 0.999882
7.98085; 34.1679; 0.396568; 1.43218; 0.4; 9.81014e-05; 0.00718941; 0.00699341; 0.00695592; 0.999876
7.98585; 34.1768; 0.396757; 1.43238; 0.4; 0.000100028; 0.00719041; 0.00699488; 0.00695713; 0.99987
7.99085; 34.1859; 0.396948; 1.43257; 0.4; 0.000101844; 0.00719137; 0.00699629; 0.00695834; 0.999864
7.99585; 34.1952; 0.397141; 1.43275; 0.4; 0.000103547; 0.00719228; 0.00699769; 0.00695956; 0.999858
8.00085; 34.2046; 0.397335; 1.43293; 0.4; 0.000105136; 0.00719319; 0.00699904; 0.00696078; 0.999852
8.00585; 34.2141; 0.39753; 1.43312; 0.4; 0.000106612; 0.00719411; 0.0070004; 0.00696202; 0.999846
8.01085; 34.2238; 0.397727; 1.4333; 0.4; 0.000107973; 0.00719502; 0.00700172; 0.00696326; 0.99984
8.01585; 34.2335; 0.397926; 1.43347; 0.4; 0.000109218; 0.0071959; 0.00700302; 0.00696451; 0.999837
8.02085; 34.2434; 0.398124; 1.43346; 0.4; 0.000110345; 0.00719584; 0.00700336; 0.00696563; 0.999832
8.02585; 34.2534; 0.398322; 1.43358; 0.4; 0.000111358; 0.00719645; 0.00700454; 0.00696687; 0.999826
8.03085; 34.2635; 0.398521; 1.43382; 0.4; 0.000112254; 0.00719763; 0.00700575; 0.00696813; 0.999821
8.03585; 34.2736; 0.39872; 1.43399; 0.4; 0.000113033; 0.00719851; 0.00700692; 0.00696938; 0.999816
8.04085; 34.2838; 0.398918; 1.43417; 0.4; 0.000113696; 0.00719942; 0.00700809; 0.00697065; 0.999811
8.04585; 34.2941; 0.399117; 1.43434; 0.4; 0.000114244; 0.00720026; 0.00700922; 0.00697192; 0.999806
8.05085; 34.3044; 0.399314; 1.4345; 0.4; 0.000114675; 0.00720106; 0.00701032; 0.00697319; 0.999801
8.05585; 34.3147; 0.399511; 1.43465; 0.4; 0.000114991; 0.00720182; 0.00701135; 0.00697446; 0.999796
8.06085; 34.3251; 0.399706; 1.4348; 0.4; 0.000115192; 0.00720258; 0.00701241; 0.00697574; 0.999789
8.06585; 34.3355; 0.399901; 1.43513; 0.4; 0.00011528; 0.00720424; 0.00701432; 0.00697715; 0.999785
8.07085; 34.3458; 0.400095; 1.43531; 0.4; 0.000115254; 0.00720514; 0.00701532; 0.00697844; 0.99978
8.07585; 34.3562; 0.400288; 1.43537; 0.4; 0.000115115; 0.00720544; 0.0070162; 0.00697973; 0.999776
8.08085; 34.3666; 0.400479; 1.43549; 0.4; 0.000114864; 0.00720601; 0.00701708; 0.00698102; 0.999772
8.08585; 34.3769; 0.400668; 1.43559; 0.4; 0.000114501; 0.00720653; 0.00701789; 0.0069823; 0.999768
8.09085; 34.3872; 0.400855; 1.43569; 0.4; 0.000114029; 0.00720705; 0.00701866; 0.00698359; 0.999764
8.09585; 34.3974; 0.40104; 1.43581; 0.4; 0.000113448; 0.00720762; 0.00701944; 0.00698487; 0.999761
8.10085; 34.4076; 0.401223; 1.43592; 0.4; 0.00011276; 0.00720819; 0.00702018; 0.00698616; 0.999758
8.10585; 34.4177; 0.401404; 1.43601; 0.4; 0.000111966; 0.00720866; 0.00702081; 0.00698743; 0.999754
8.11085; 34.4278; 0.401581; 1.43611; 0.4; 0.000111067; 0.00720913; 0.00702144; 0.0069887; 0.999751
8.11585; 34.4377; 0.401756; 1.43621; 0.4; 0.000110066; 0.00720965; 0.00702208; 0.00698998; 0.999748
8.12085; 34.4476; 0.401928; 1.43629; 0.4; 0.000108964; 0.00721003; 0.00702256; 0.00699123; 0.999746
8.12585; 34.4573; 0.402097; 1.43638; 0.4; 0.000107762; 0.00721049; 0.00702313; 0.0069925; 0.999743
8.13085; 34.467; 0.402263; 1.43646; 0.4; 0.000106462; 0.00721092; 0.00702359; 0.00699375; 0.999741
8.13585; 34.4765; 0.402425; 1.43652; 0.4; 0.000105067; 0.00721123; 0.00702399; 0.00699499; 0.999739
8.14085; 34.4859; 0.402584; 1.43658; 0.4; 0.000103579; 0.0072115; 0.0070243; 0.00699622; 0.999737
8.14585; 34.4952; 0.40274; 1.43665; 0.4; 0.000101999; 0.00721188; 0.00702471; 0.00699746; 0.999735
8.15085; 34.5043; 0.402891; 1.43671; 0.4; 0.00010033; 0.0072122; 0.00702499; 0.00699868; 0.999733
8.15585; 34.5132; 0.403039; 1.43676; 0.4; 9.85733e-05; 0.00721244; 0.00702525; 0.00699989; 0.999732
8.16085; 34.522; 0.403182; 1.4368; 0.4; 9.67324e-05; 0.00721264; 0.00702543; 0.00700109; 0.999731
8.16585; 34.5306; 0.403322; 1.43685; 0.4; 9.48093e-05; 0.00721288; 0.00702564; 0.00700229; 0.99973
8.17085; 34.5391; 0.403457; 1.43688; 0.4; 9.28065e-05; 0.00721302; 0.00702572; 0.00700347; 0.999729
8.17585; 34.5474; 0.403588; 1.43692; 0.4; 9.07262e-05; 0.00721322; 0.00702588; 0.00700466; 0.999728
8.18085; 34.5554; 0.403715; 1.43695; 0.4; 8.85712e-05; 0.00721339; 0.00702592; 0.00700582; 0.999728
8.18585; 34.5633; 0.403837; 1.43696; 0.4; 8.63441e-05; 0.00721343; 0.00702591; 0.00700697; 0.999727
8.19085; 34.571; 0.403954; 1.43698; 0.4; 8.40474e-05; 0.00721354; 0.00702591; 0.00700812; 0.999727
8.19585; 34.5784; 0.404067; 1.43698; 0.4; 8.16841e-05; 0.00721357; 0.00702582; 0.00700924; 0.999727
8.20085; 34.5857; 0.404175; 1.43699; 0.4; 7.9257e-05; 0.00721359; 0.00702572; 0.00701036; 0.999728
8.20585; 34.5927; 0.404278; 1.43698; 0.4; 7.67687e-05; 0.00721356; 0.00702554; 0.00701146; 0.999728
8.21085; 34.5995; 0.404376; 1.43697; 0.4; 7.4222e-05; 0.00721351; 0.00702534; 0.00701255; 0.999729
8.21585; 34.6061; 0.40447; 1.43695; 0.4; 7.16201e-05; 0.00721343; 0.00702508; 0.00701362; 0.99973
8.22085; 34.6124; 0.404558; 1.43694; 0.4; 6.89657e-05; 0.00721336; 0.00702484; 0.00701469; 0.999731
8.22585; 34.6185; 0.404641; 1.43692; 0.4; 6.6262e-05; 0.00721329; 0.00702455; 0.00701574; 0.999732
8.23085; 34.6243; 0.404719; 1.43689; 0.4; 6.35117e-05; 0.00721312; 0.00702418; 0.00701677; 0.999733
8.23586; 34.6299; 0.404792; 1.43685; 0.4; 6.07181e-05; 0.00721292; 0.00702378; 0.00701778; 0.999735
8.24086; 34.6353; 0.404859; 1.43681; 0.4; 5.78841e-05; 0.00721274; 0.00702336; 0.00701878; 0.999737
8.24586; 34.6403; 0.404922; 1.43677; 0.4; 5.50127e-05; 0.00721255; 0.00702293; 0.00701977; 0.999739
8.25086; 34.6452; 0.404979; 1.43672; 0.4; 5.21071e-05; 0.00721231; 0.00702244; 0.00702074; 0.99974
8.25586; 34.6497; 0.405031; 1.43668; 0.4; 4.91702e-05; 0.00721208; 0.00702195; 0.0070217; 0.999743
8.26086; 34.654; 0.405078; 1.43662; 0.4; 4.62052e-05; 0.00721178; 0.00702138; 0.00702264; 0.999745
8.26586; 34.658; 0.405119; 1.43656; 0.4; 4.32152e-05; 0.00721148; 0.00702082; 0.00702356; 0.999748
8.27086; 34.6618; 0.405155; 1.43649; 0.4; 4.02033e-05; 0.00721113; 0.00702017; 0.00702446; 0.99975
8.27586; 34.6653; 0.405186; 1.4364; 0.4; 3.71726e-05; 0.00721072; 0.00701949; 0.00702535; 0.999753
8.28086; 34.6685; 0.405211; 1.43634; 0.4; 3.41263e-05; 0.0072104; 0.00701885; 0.00702622; 0.999756
8.28586; 34.6714; 0.405231; 1.43626; 0.4; 3.10674e-05; 0.00721003; 0.00701816; 0.00702708; 0.999759
8.29086; 34.6741; 0.405246; 1.43617; 0.4; 2.79988e-05; 0.00720958; 0.0070174; 0.00702791; 0.999763
8.29586; 34.6765; 0.405256; 1.43609; 0.4; 2.49241e-05; 0.00720913; 0.00701665; 0.00702873; 0.999766
8.30086; 34.6786; 0.40526; 1.436; 0.4; 2.18459e-05; 0.00720871; 0.00701587; 0.00702953; 0.99977
8.30586; 34.6804; 0.405259; 1.4359; 0.4; 1.87674e-05; 0.00720823; 0.00701506; 0.00703031; 0.999773
8.31086; 34.6819; 0.405253; 1.4358; 0.4; 1.56915e-05; 0.00720771; 0.0070142; 0.00703108; 0.999777
8.31586; 34.6832; 0.405243; 1.43569; 0.4; 1.26214e-05; 0.00720718; 0.00701333; 0.00703182; 0.999781
8.32086; 34.6842; 0.405226; 1.43559; 0.4; 9.55974e-06; 0.00720666; 0.00701246; 0.00703255; 0.999785
8.32586; 34.6849; 0.405205; 1.43548; 0.4; 6.50991e-06; 0.00720612; 0.00701155; 0.00703326; 0.999789
8.33086; 34.6854; 0.405179; 1.43537; 0.4; 3.47452e-06; 0.00720558; 0.00701066; 0.00703395; 0.999794
8.33586; 34.6856; 0.405148; 1.43526; 0.4; 4.56606e-07; 0.007205; 0.0070097; 0.00703463; 0.999798
8.34086; 34.6855; 0.405112; 1.43514; 0.4; -2.54116e-06; 0.00720442; 0.00700876; 0.00703529; 0.999803
8.34586; 34.6851; 0.405072; 1.43501; 0.4; -5.51574e-06; 0.00720377; 0.00700774; 0.00703592; 0.999807
8.35086; 34.6845; 0.405026; 1.43488; 0.4; -8.46465e-06; 0.00720314; 0.00700675; 0.00703654; 0.999812
8.35586; 34.6836; 0.404976; 1.43477; 0.4; -1.13849e-05; 0.00720255; 0.00700577; 0.00703714; 0.999817
8.36086; 34.6824; 0.404922; 1.43464; 0.4; -1.4274e-05; 0.00720192; 0.00700476; 0.00703772; 0.999822
8.36586; 34.681; 0.404863; 1.43452; 0.4; -1.71292e-05; 0.0072013; 0.00700377; 0.0070383; 0.999827
8.37086; 34.6793; 0.404799; 1.43438; 0.4; -1.99482e-05; 0.00720062; 0.00700271; 0.00703884; 0.999832
8.37586; 34.6774; 0.404732; 1.43425; 0.4; -2.27281e-05; 0.00719995; 0.00700168; 0.00703938; 0.999837
8.38086; 34.6753; 0.40466; 1.4341; 0.4; -2.54666e-05; 0.00719924; 0.00700059; 0.00703988; 0.999842
8.38586; 34.6728; 0.404584; 1.43396; 0.4; -2.81615e-05; 0.00719853; 0.00699953; 0.00704038; 0.999847
8.39086; 34.6702; 0.404504; 1.43382; 0.4; -3.081e-05; 0.00719784; 0.00699844; 0.00704086; 0.999852
8.39586; 34.6673; 0.404421; 1.43368; 0.4; -3.34103e-05; 0.00719711; 0.00699735; 0.00704132; 0.999858
8.40086; 34.6642; 0.404333; 1.43355; 0.4; -3.59597e-05; 0.00719646; 0.00699632; 0.00704177; 0.999863
8.40586; 34.6608; 0.404242; 1.43341; 0.4; -3.84565e-05; 0.00719575; 0.00699523; 0.0070422; 0.999868
8.41086; 34.6572; 0.404147; 1.43326; 0.4; -4.08984e-05; 0.00719504; 0.00699417; 0.00704261; 0.999874
8.41586; 34.6535; 0.404049; 1.43312; 0.4; -4.32833e-05; 0.00719432; 0.00699308; 0.00704301; 0.999879
8.42086; 34.6494; 0.403948; 1.43298; 0.4; -4.56094e-05; 0.00719361; 0.00699202; 0.00704339; 0.999884
8.42586; 34.6452; 0.403843; 1.43284; 0.4; -4.78747e-05; 0.00719289; 0.00699095; 0.00704376; 0.99989
8.43086; 34.6408; 0.403735; 1.4327; 0.4; -5.00774e-05; 0.00719219; 0.00698991; 0.00704412; 0.999895
8.43586; 34.6362; 0.403625; 1.43255; 0.4; -5.22158e-05; 0.00719148; 0.00698886; 0.00704445; 0.999901
8.44086; 34.6314; 0.403511; 1.4324; 0.4; -5.42882e-05; 0.00719069; 0.00698774; 0.00704477; 0.999906
8.44586; 34.6264; 0.403395; 1.43225; 0.4; -5.62932e-05; 0.00718997; 0.0069867; 0.00704508; 0.999912
8.45086; 34.6213; 0.403277; 1.43212; 0.4; -5.8229e-05; 0.00718931; 0.00698571; 0.00704538; 0.999917
8.45586; 34.616; 0.403155; 1.43198; 0.4; -6.00944e-05; 0.00718859; 0.00698466; 0.00704565; 0.999922
8.46086; 34.6105; 0.403032; 1.43184; 0.4; -6.1888e-05; 0.00718792; 0.0069837; 0.00704593; 0.999928
8.46586; 34.6048; 0.402907; 1.43169; 0.4; -6.36084e-05; 0.00718717; 0.00698262; 0.00704618; 0.999933
8.47086; 34.599; 0.402779; 1.43155; 0.4; -6.52546e-05; 0.00718644; 0.00698164; 0.00704642; 0.999938
8.47586; 34.5931; 0.40265; 1.43142; 0.4; -6.68254e-05; 0.0071858; 0.00698069; 0.00704665; 0.999944
8.48086; 34.587; 0.402519; 1.43128; 0.4; -6.83199e-05; 0.00718509; 0.00697971; 0.00704687; 0.999949
8.48586; 34.5808; 0.402387; 1.43115; 0.4; -6.97369e-05; 0.00718442; 0.00697877; 0.00704708; 0.999954
8.49086; 34.5744; 0.402253; 1.43102; 0.4; -7.10757e-05; 0.00718379; 0.00697788; 0.00704728; 0.999959
8.49586; 34.568; 0.402117; 1.43087; 0.4; -7.23356e-05; 0.00718306; 0.0069769; 0.00704746; 0.999964
8.50086; 34.5614; 0.401981; 1.43074; 0.4; -7.35158e-05; 0.00718238; 0.006976; 0.00704763; 0.999969
8.50586; 34.5547; 0.401844; 1.43061; 0.4; -7.46159e-05; 0.00718173; 0.0069751; 0.0070478; 0.999974
8.51086; 34.548; 0.401705; 1.43049; 0.4; -7.56349e-05; 0.00718113; 0.00697428; 0.00704796; 0.999979
8.51586; 34.5411; 0.401566; 1.43037; 0.4; -7.65728e-05; 0.00718052; 0.00697344; 0.00704811; 0.999984
8.52086; 34.5342; 0.401427; 1.43024; 0.4; -7.74291e-05; 0.0071799; 0.00697263; 0.00704825; 0.999989
8.52586; 34.5272; 0.401287; 1.43012; 0.4; -7.82035e-05; 0.00717927; 0.00697179; 0.00704837; 0.999993
8.53086; 34.5201; 0.401146; 1.43; 0.4; -7.88958e-05; 0.00717867; 0.00697104; 0.0070485; 0.999998
8.53586; 34.513; 0.401006; 1.42989; 0.4; -7.95059e-05; 0.00717813; 0.0069703; 0.00704861; 1
8.54086; 34.5058; 0.400865; 1.42977; 0.4; -8.00336e-05; 0.00717753; 0.00696955; 0.00704872; 1.00001
8.54586; 34.4986; 0.400725; 1.42967; 0.4; -8.04792e-05; 0.00717701; 0.00696888; 0.00704882; 1.00001
8.55086; 34.4913; 0.400585; 1.42956; 0.4; -8.08427e-05; 0.00717647; 0.0069682; 0.00704892; 1.00002
8.55586; 34.484; 0.400445; 1.42945; 0.4; -8.11243e-05; 0.00717593; 0.00696755; 0.00704901; 1.00002
8.56086; 34.4767; 0.400306; 1.42935; 0.4; -8.13245e-05; 0.00717539; 0.00696689; 0.00704909; 1.00002
8.56586; 34.4694; 0.400167; 1.42925; 0.4; -8.14434e-05; 0.00717491; 0.00696631; 0.00704917; 1.00003
8.57086; 34.462; 0.400029; 1.42916; 0.4; -8.14816e-05; 0.00717447; 0.00696576; 0.00704925; 1.00003
8.57586; 34.4547; 0.399893; 1.42907; 0.4; -8.14394e-05; 0.00717402; 0.00696523; 0.00704933; 1.00003
8.58086; 34.4474; 0.399757; 1.42898; 0.4; -8.13176e-05; 0.00717356; 0.00696469; 0.00704939; 1.00004
8.58586; 34.4401; 0.399622; 1.42889; 0.4; -8.11171e-05; 0.00717309; 0.00696419; 0.00704945; 1.00004
8.59086; 34.4328; 0.399489; 1.42881; 0.4; -8.08382e-05; 0.00717271; 0.00696376; 0.00704952; 1.00004
8.59586; 34.4255; 0.399357; 1.42873; 0.4; -8.04818e-05; 0.00717231; 0.00696331; 0.00704958; 1.00005
8.60086; 34.4183; 0.399227; 1.42865; 0.4; -8.00489e-05; 0.0071719; 0.00696289; 0.00704963; 1.00005
8.60586; 34.4111; 0.399098; 1.42859; 0.4; -7.95405e-05; 0.00717161; 0.00696259; 0.0070497; 1.00005
8.61086; 34.404; 0.398971; 1.42853; 0.4; -7.89575e-05; 0.00717131; 0.00696226; 0.00704976; 1.00006
8.61586; 34.3969; 0.398846; 1.42845; 0.4; -7.83009e-05; 0.00717089; 0.00696188; 0.00704981; 1.00006
8.62086; 34.3899; 0.398723; 1.4284; 0.4; -7.75721e-05; 0.00717061; 0.00696165; 0.00704987; 1.00006
8.62586; 34.3829; 0.398602; 1.42834; 0.4; -7.67721e-05; 0.00717033; 0.00696137; 0.00704992; 1.00006
8.63086; 34.376; 0.398483; 1.42829; 0.4; -7.59023e-05; 0.00717008; 0.00696119; 0.00704999; 1.00007
8.63586; 34.3692; 0.398367; 1.42825; 0.4; -7.49641e-05; 0.0071699; 0.00696104; 0.00705005; 1.00007
8.64086; 34.3625; 0.398253; 1.4282; 0.4; -7.39587e-05; 0.0071696; 0.00696083; 0.0070501; 1.00007
8.64586; 34.3559; 0.398141; 1.42814; 0.4; -7.28877e-05; 0.00716934; 0.00696069; 0.00705016; 1.00007
8.65086; 34.3494; 0.398033; 1.42812; 0.4; -7.17527e-05; 0.00716919; 0.00696062; 0.00705023; 1.00007
8.65586; 34.343; 0.397926; 1.42809; 0.4; -7.0555e-05; 0.00716904; 0.00696056; 0.0070503; 1.00008
8.66086; 34.3367; 0.397823; 1.42806; 0.4; -6.92965e-05; 0.0071689; 0.00696053; 0.00705037; 1.00008
8.66586; 34.3305; 0.397723; 1.42802; 0.4; -6.79786e-05; 0.00716873; 0.00696049; 0.00705043; 1.00008
8.67087; 34.3245; 0.397625; 1.428; 0.4; -6.66032e-05; 0.00716859; 0.00696051; 0.00705051; 1.00008
8.67587; 34.3185; 0.39753; 1.42799; 0.4; -6.51721e-05; 0.00716855; 0.0069606; 0.00705059; 1.00008
8.68087; 34.3127; 0.397439; 1.42797; 0.4; -6.36868e-05; 0.00716846; 0.00696066; 0.00705067; 1.00008
8.68587; 34.3071; 0.397351; 1.42796; 0.4; -6.21494e-05; 0.00716841; 0.00696079; 0.00705077; 1.00008
8.69087; 34.3016; 0.397265; 1.42795; 0.4; -6.05618e-05; 0.00716836; 0.0069609; 0.00705086; 1.00008
8.69587; 34.2962; 0.397184; 1.42795; 0.4; -5.89256e-05; 0.00716833; 0.00696108; 0.00705096; 1.00008
8.70087; 34.2909; 0.397105; 1.42795; 0.4; -5.72429e-05; 0.00716835; 0.00696128; 0.00705106; 1.00008
8.70587; 34.2859; 0.39703; 1.42796; 0.4; -5.55158e-05; 0.00716841; 0.00696155; 0.00705117; 1.00008
8.71087; 34.2809; 0.396958; 1.42796; 0.4; -5.37463e-05; 0.00716839; 0.00696175; 0.00705128; 1.00008
8.71587; 34.2762; 0.39689; 1.42797; 0.4; -5.19362e-05; 0.00716842; 0.00696202; 0.0070514; 1.00008
8.72087; 34.2716; 0.396825; 1.42798; 0.4; -5.00879e-05; 0.00716849; 0.00696231; 0.00705153; 1.00008
8.72587; 34.2672; 0.396764; 1.42799; 0.4; -4.82031e-05; 0.00716856; 0.00696263; 0.00705166; 1.00008
8.73087; 34.2629; 0.396707; 1.42802; 0.4; -4.62842e-05; 0.0071687; 0.00696301; 0.00705181; 1.00008
8.73587; 34.2588; 0.396653; 1.42806; 0.4; -4.43333e-05; 0.0071689; 0.00696346; 0.00705196; 1.00008
8.74087; 34.2549; 0.396603; 1.42808; 0.4; -4.23525e-05; 0.00716898; 0.00696379; 0.00705211; 1.00008
8.74587; 34.2512; 0.396556; 1.42811; 0.4; -4.03439e-05; 0.00716911; 0.00696424; 0.00705228; 1.00008
8.75087; 34.2477; 0.396514; 1.42815; 0.4; -3.83097e-05; 0.00716934; 0.00696472; 0.00705245; 1.00008
8.75587; 34.2443; 0.396475; 1.42819; 0.4; -3.62521e-05; 0.00716953; 0.00696521; 0.00705263; 1.00008
8.76087; 34.2411; 0.396439; 1.42824; 0.4; -3.41732e-05; 0.00716976; 0.00696573; 0.00705282; 1.00008
8.76587; 34.2382; 0.396408; 1.42827; 0.4; -3.20754e-05; 0.00716994; 0.00696623; 0.00705301; 1.00008
8.77087; 34.2354; 0.39638; 1.42833; 0.4; -2.99608e-05; 0.0071702; 0.00696679; 0.00705322; 1.00008
8.77587; 34.2328; 0.396356; 1.42837; 0.4; -2.78314e-05; 0.00717044; 0.00696734; 0.00705343; 1.00007
8.78087; 34.2304; 0.396336; 1.42841; 0.4; -2.56897e-05; 0.00717064; 0.00696786; 0.00705364; 1.00007
8.78587; 34.2281; 0.396319; 1.42847; 0.4; -2.35377e-05; 0.00717094; 0.00696851; 0.00705388; 1.00007
8.79087; 34.2261; 0.396307; 1.42854; 0.4; -2.13776e-05; 0.00717127; 0.00696913; 0.00705412; 1.00007
8.79587; 34.2243; 0.396297; 1.4286; 0.4; -1.92117e-05; 0.00717157; 0.00696977; 0.00705436; 1.00007
8.80087; 34.2227; 0.396292; 1.42866; 0.4; -1.70422e-05; 0.00717186; 0.0069704; 0.00705462; 1.00006
