Time(s), gENROE.delta, gENROE.PELEC, eSAC1A.EFD, gENROE.PMECH, gENROE.SPEED, GEN1.V, LOAD.V, GEN2.V, FAULT.V
3.3049, 44.0205, 0.53934, 1.33674, 0.4, 0.0013047, 0.968621, 0.971611, 0.986436, 0.97902
3.3059, 44.0438, 0.539528, 1.3371, 0.4, 0.00128835, 0.968614, 0.9716, 0.986428, 0.97901
3.3069, 44.0668, 0.539713, 1.33745, 0.4, 0.00127198, 0.968609, 0.971594, 0.986424, 0.979006
3.3079, 44.0896, 0.539893, 1.33779, 0.4, 0.00125558, 0.968605, 0.971589, 0.98642, 0.979001
3.3089, 44.112, 0.540067, 1.33814, 0.4, 0.00123917, 0.968601, 0.971583, 0.986416, 0.978996
3.3099, 44.1342, 0.540237, 1.33847, 0.4, 0.00122274, 0.968597, 0.971579, 0.986413, 0.978992
3.3109, 44.1561, 0.540401, 1.3388, 0.4, 0.00120629, 0.968594, 0.971574, 0.98641, 0.978988
3.3119, 44.1776, 0.54056, 1.33913, 0.4, 0.00118983, 0.968591, 0.97157, 0.986407, 0.978985
3.3129, 44.1989, 0.540714, 1.33945, 0.4, 0.00117334, 0.968589, 0.971566, 0.986404, 0.978981
3.3139, 44.2199, 0.540862, 1.33977, 0.4, 0.00115684, 0.968587, 0.971562, 0.986401, 0.978978
3.3149, 44.2405, 0.541006, 1.34008, 0.4, 0.00114032, 0.968585, 0.971559, 0.986398, 0.978975
3.3159, 44.2609, 0.541144, 1.34039, 0.4, 0.00112379, 0.968583, 0.971555, 0.986396, 0.978972
3.3169, 44.281, 0.541277, 1.34069, 0.4, 0.00110724, 0.968582, 0.971553, 0.986394, 0.97897
3.3179, 44.3008, 0.541405, 1.34098, 0.4, 0.00109067, 0.968581, 0.97155, 0.986392, 0.978968
3.3189, 44.3203, 0.541528, 1.34127, 0.4, 0.0010741, 0.96858, 0.971548, 0.986391, 0.978966
3.3199, 44.3394, 0.541646, 1.34156, 0.4, 0.00105751, 0.96858, 0.971546, 0.986389, 0.978964
3.3209, 44.3583, 0.541758, 1.34184, 0.4, 0.0010409, 0.96858, 0.971544, 0.986388, 0.978962
3.3219, 44.3769, 0.541866, 1.34211, 0.4, 0.00102429, 0.968581, 0.971543, 0.986387, 0.978961
3.3229, 44.3952, 0.541968, 1.34238, 0.4, 0.00100766, 0.968582, 0.971542, 0.986386, 0.97896
3.3239, 44.4132, 0.542065, 1.34265, 0.4, 0.000991023, 0.968583, 0.971541, 0.986385, 0.978959
3.3249, 44.4309, 0.542156, 1.34291, 0.4, 0.000974375, 0.968584, 0.97154, 0.986385, 0.978959
3.3259, 44.4483, 0.542243, 1.34316, 0.4, 0.000957718, 0.968586, 0.97154, 0.986384, 0.978959
3.3269, 44.4654, 0.542325, 1.34341, 0.4, 0.000941051, 0.968589, 0.97154, 0.986384, 0.978959
3.3279, 44.4822, 0.542401, 1.34365, 0.4, 0.000924376, 0.968591, 0.971541, 0.986384, 0.978959
3.3289, 44.4986, 0.542472, 1.34389, 0.4, 0.000907693, 0.968594, 0.971541, 0.986385, 0.978959
3.3299, 44.5148, 0.542538, 1.34412, 0.4, 0.000891003, 0.968597, 0.971542, 0.986385, 0.97896
3.3309, 44.5307, 0.542599, 1.34434, 0.4, 0.000874306, 0.968601, 0.971543, 0.986386, 0.978961
3.3319, 44.5463, 0.542655, 1.34456, 0.4, 0.000857604, 0.968605, 0.971545, 0.986387, 0.978962
3.3329, 44.5616, 0.542706, 1.34477, 0.4, 0.000840895, 0.968609, 0.971547, 0.986388, 0.978964
3.3339, 44.5766, 0.542751, 1.34498, 0.4, 0.000824182, 0.968614, 0.971549, 0.98639, 0.978965
3.3349, 44.5913, 0.542792, 1.34518, 0.4, 0.000807465, 0.968619, 0.971551, 0.986391, 0.978967
3.3359, 44.6056, 0.542827, 1.34538, 0.4, 0.000790744, 0.968624, 0.971554, 0.986393, 0.97897
3.3369, 44.6197, 0.542857, 1.34557, 0.4, 0.00077402, 0.96863, 0.971557, 0.986395, 0.978972
3.3379, 44.6335, 0.542882, 1.34575, 0.4, 0.000757294, 0.968635, 0.97156, 0.986397, 0.978975
3.3389, 44.647, 0.542902, 1.34593, 0.4, 0.000740565, 0.968642, 0.971564, 0.986399, 0.978978
3.3399, 44.6602, 0.542917, 1.3461, 0.4, 0.000723836, 0.968648, 0.971568, 0.986402, 0.978981
3.3409, 44.673, 0.542927, 1.34627, 0.4, 0.000707106, 0.968655, 0.971572, 0.986405, 0.978984
3.3419, 44.6856, 0.542932, 1.34643, 0.4, 0.000690375, 0.968663, 0.971576, 0.986408, 0.978988
3.3429, 44.6979, 0.542931, 1.34658, 0.4, 0.000673646, 0.96867, 0.971581, 0.986411, 0.978992
3.3439, 44.7099, 0.542926, 1.34673, 0.4, 0.000656917, 0.968678, 0.971586, 0.986414, 0.978996
3.3449, 44.7215, 0.542915, 1.34687, 0.4, 0.00064019, 0.968687, 0.971591, 0.986418, 0.979001
3.3459, 44.7329, 0.5429, 1.34701, 0.4, 0.000623465, 0.968695, 0.971597, 0.986421, 0.979005
3.3469, 44.744, 0.542879, 1.34713, 0.4, 0.000606744, 0.968704, 0.971603, 0.986425, 0.97901
3.3479, 44.7548, 0.542854, 1.34726, 0.4, 0.000590025, 0.968714, 0.971609, 0.986429, 0.979015
3.3489, 44.7652, 0.542823, 1.34737, 0.4, 0.000573311, 0.968723, 0.971615, 0.986434, 0.979021
3.3499, 44.7754, 0.542787, 1.34748, 0.4, 0.000556602, 0.968734, 0.971622, 0.986438, 0.979026
3.3509, 44.7853, 0.542746, 1.34758, 0.4, 0.000539898, 0.968744, 0.971629, 0.986443, 0.979032
3.3519, 44.7948, 0.542701, 1.34768, 0.4, 0.000523199, 0.968755, 0.971637, 0.986448, 0.979038
3.3529, 44.8041, 0.54265, 1.34777, 0.4, 0.000506507, 0.968766, 0.971644, 0.986453, 0.979045
3.3539, 44.8131, 0.542594, 1.34785, 0.4, 0.000489822, 0.968777, 0.971652, 0.986458, 0.979051
3.3549, 44.8217, 0.542533, 1.34793, 0.4, 0.000473145, 0.968789, 0.97166, 0.986464, 0.979058
3.3559, 44.8301, 0.542467, 1.348, 0.4, 0.000456476, 0.968801, 0.971669, 0.98647, 0.979065
3.3569, 44.8382, 0.542396, 1.34806, 0.4, 0.000439815, 0.968813, 0.971677, 0.986476, 0.979073
3.3579, 44.8459, 0.54232, 1.34811, 0.4, 0.000423164, 0.968826, 0.971686, 0.986482, 0.97908
3.3589, 44.8534, 0.54224, 1.34816, 0.4, 0.000406523, 0.968839, 0.971696, 0.986488, 0.979088
3.3599, 44.8606, 0.542154, 1.34821, 0.4, 0.000389892, 0.968852, 0.971705, 0.986495, 0.979096
3.3609, 44.8675, 0.542063, 1.34824, 0.4, 0.000373273, 0.968866, 0.971715, 0.986501, 0.979105
3.3619, 44.874, 0.541968, 1.34827, 0.4, 0.000356665, 0.96888, 0.971725, 0.986508, 0.979113
3.3629, 44.8803, 0.541867, 1.34829, 0.4, 0.000340069, 0.968894, 0.971736, 0.986515, 0.979122
3.3639, 44.8863, 0.541761, 1.34831, 0.4, 0.000323486, 0.968909, 0.971746, 0.986523, 0.979131
3.3649, 44.8919, 0.541651, 1.34832, 0.4, 0.000306917, 0.968924, 0.971757, 0.98653, 0.97914
3.3659, 44.8973, 0.541536, 1.34832, 0.4, 0.000290361, 0.968939, 0.971769, 0.986538, 0.97915
3.3669, 44.9024, 0.541415, 1.34831, 0.4, 0.00027382, 0.968955, 0.97178, 0.986546, 0.979159
3.3679, 44.9072, 0.54129, 1.3483, 0.4, 0.000257294, 0.968971, 0.971792, 0.986554, 0.979169
3.3689, 44.9116, 0.54116, 1.34828, 0.4, 0.000240784, 0.968987, 0.971804, 0.986562, 0.979179
3.3699, 44.9158, 0.541025, 1.34825, 0.4, 0.00022429, 0.969004, 0.971816, 0.98657, 0.97919
3.3709, 44.9197, 0.540885, 1.34822, 0.4, 0.000207813, 0.969021, 0.971829, 0.986579, 0.9792
3.3719, 44.9233, 0.540741, 1.34818, 0.4, 0.000191353, 0.969038, 0.971842, 0.986588, 0.979211
3.3729, 44.9266, 0.540591, 1.34813, 0.4, 0.000174912, 0.969056, 0.971855, 0.986597, 0.979222
3.3739, 44.9296, 0.540437, 1.34808, 0.4, 0.000158488, 0.969074, 0.971868, 0.986606, 0.979234
3.3749, 44.9323, 0.540278, 1.34802, 0.4, 0.000142084, 0.969092, 0.971882, 0.986615, 0.979245
3.3759, 44.9347, 0.540114, 1.34795, 0.4, 0.0001257, 0.96911, 0.971896, 0.986625, 0.979257
3.3769, 44.9368, 0.539945, 1.34787, 0.4, 0.000109335, 0.969129, 0.97191, 0.986634, 0.979269
3.3779, 44.9387, 0.539771, 1.34779, 0.4, 9.29918e-05, 0.969148, 0.971925, 0.986644, 0.979281
3.3789, 44.9402, 0.539593, 1.3477, 0.4, 7.66696e-05, 0.969168, 0.971939, 0.986654, 0.979294
3.3799, 44.9414, 0.539407, 1.3476, 0.4, 6.03693e-05, 0.969185, 0.971949, 0.986661, 0.979302
3.3809, 44.9424, 0.539219, 1.3475, 0.4, 4.40918e-05, 0.969205, 0.971964, 0.986672, 0.979315
3.3819, 44.943, 0.539026, 1.34739, 0.4, 2.78373e-05, 0.969225, 0.97198, 0.986682, 0.979328
3.3829, 44.9434, 0.538828, 1.34727, 0.4, 1.16062e-05, 0.969246, 0.971995, 0.986693, 0.979341
3.3839, 44.9434, 0.538626, 1.34715, 0.4, -4.60064e-06, 0.969267, 0.972011, 0.986704, 0.979354
3.3849, 44.9432, 0.538419, 1.34701, 0.4, -2.07829e-05, 0.969288, 0.972027, 0.986715, 0.979368
3.3859, 44.9427, 0.538208, 1.34688, 0.4, -3.69399e-05, 0.969309, 0.972044, 0.986726, 0.979382
3.3869, 44.9419, 0.537991, 1.34673, 0.4, -5.30712e-05, 0.969331, 0.97206, 0.986737, 0.979396
3.3879, 44.9408, 0.53777, 1.34658, 0.4, -6.91761e-05, 0.969353, 0.972077, 0.986749, 0.97941
3.3889, 44.9394, 0.537544, 1.34642, 0.4, -8.52542e-05, 0.969375, 0.972094, 0.986761, 0.979424
3.3899, 44.9377, 0.537314, 1.34625, 0.4, -0.000101305, 0.969398, 0.972112, 0.986773, 0.979439
3.3909, 44.9357, 0.537079, 1.34607, 0.4, -0.000117328, 0.969421, 0.972129, 0.986785, 0.979454
3.3919, 44.9335, 0.536839, 1.34589, 0.4, -0.000133322, 0.969444, 0.972147, 0.986797, 0.979469
3.3929, 44.9309, 0.536595, 1.3457, 0.4, -0.000149287, 0.969468, 0.972165, 0.986809, 0.979484
3.3939, 44.9281, 0.536346, 1.34551, 0.4, -0.000165223, 0.969491, 0.972184, 0.986822, 0.9795
3.3949, 44.925, 0.536092, 1.34531, 0.4, -0.000181129, 0.969515, 0.972202, 0.986835, 0.979516
3.3959, 44.9216, 0.535834, 1.3451, 0.4, -0.000197004, 0.96954, 0.972221, 0.986847, 0.979531
3.3969, 44.9179, 0.535572, 1.34488, 0.4, -0.000212847, 0.969564, 0.97224, 0.986861, 0.979548
3.3979, 44.9139, 0.535304, 1.34466, 0.4, -0.000228659, 0.969589, 0.972259, 0.986874, 0.979564
3.3989, 44.9096, 0.535032, 1.34443, 0.4, -0.000244439, 0.969614, 0.972279, 0.986887, 0.97958
3.3999, 44.9051, 0.534756, 1.34419, 0.4, -0.000260186, 0.96964, 0.972299, 0.986901, 0.979597
3.4009, 44.9003, 0.534475, 1.34394, 0.4, -0.0002759, 0.969665, 0.972319, 0.986914, 0.979614
3.4019, 44.8952, 0.53419, 1.34369, 0.4, -0.00029158, 0.969691, 0.972339, 0.986928, 0.979631
3.4029, 44.8898, 0.5339, 1.34343, 0.4, -0.000307226, 0.969718, 0.972359, 0.986942, 0.979648
3.4039, 44.8841, 0.533605, 1.34317, 0.4, -0.000322837, 0.969744, 0.97238, 0.986956, 0.979666
3.4049, 44.8782, 0.533307, 1.3429, 0.4, -0.000338412, 0.969771, 0.972401, 0.986971, 0.979683
3.4059, 44.8719, 0.533003, 1.34262, 0.4, -0.000353952, 0.969798, 0.972422, 0.986985, 0.979701
3.4069, 44.8654, 0.532696, 1.34233, 0.4, -0.000369455, 0.969825, 0.972443, 0.987, 0.979719
3.4079, 44.8586, 0.532384, 1.34204, 0.4, -0.000384921, 0.969853, 0.972465, 0.987014, 0.979737
3.4089, 44.8516, 0.532067, 1.34174, 0.4, -0.00040035, 0.96988, 0.972487, 0.987029, 0.979756
3.4099, 44.8442, 0.531746, 1.34143, 0.4, -0.000415741, 0.969908, 0.972509, 0.987044, 0.979774
3.4109, 44.8366, 0.531421, 1.34112, 0.4, -0.000431093, 0.969937, 0.972531, 0.98706, 0.979793
3.4119, 44.8287, 0.531091, 1.3408, 0.4, -0.000446407, 0.969965, 0.972553, 0.987075, 0.979812
3.4129, 44.8205, 0.530757, 1.34047, 0.4, -0.00046168, 0.969994, 0.972576, 0.98709, 0.979831
3.4139, 44.8121, 0.530419, 1.34014, 0.4, -0.000476914, 0.970023, 0.972599, 0.987106, 0.97985
3.4149, 44.8034, 0.530076, 1.3398, 0.4, -0.000492108, 0.970052, 0.972622, 0.987122, 0.97987
3.4159, 44.7944, 0.529729, 1.33945, 0.4, -0.00050726, 0.970082, 0.972645, 0.987138, 0.979889
3.4169, 44.7851, 0.529378, 1.33909, 0.4, -0.000522371, 0.970111, 0.972668, 0.987154, 0.979909
3.4179, 44.7756, 0.529022, 1.33873, 0.4, -0.00053744, 0.970142, 0.972692, 0.98717, 0.979929
3.4189, 44.7657, 0.528663, 1.33836, 0.4, -0.000552466, 0.970172, 0.972716, 0.987186, 0.979949
3.4199, 44.7557, 0.528299, 1.33799, 0.4, -0.00056745, 0.970202, 0.97274, 0.987203, 0.979969
3.4209, 44.7453, 0.52793, 1.33761, 0.4, -0.00058239, 0.970233, 0.972764, 0.987219, 0.97999
3.4219, 44.7347, 0.527558, 1.33722, 0.4, -0.000597286, 0.970264, 0.972788, 0.987236, 0.98001
3.4229, 44.7238, 0.527181, 1.33682, 0.4, -0.000612138, 0.970295, 0.972813, 0.987253, 0.980031
3.4239, 44.7127, 0.5268, 1.33642, 0.4, -0.000626944, 0.970326, 0.972838, 0.98727, 0.980052
3.4249, 44.7012, 0.526416, 1.33602, 0.4, -0.000641705, 0.970358, 0.972863, 0.987287, 0.980073
3.42589, 44.6896, 0.526027, 1.3356, 0.4, -0.000656421, 0.970389, 0.972888, 0.987304, 0.980094
3.42689, 44.6776, 0.525633, 1.33518, 0.4, -0.00067109, 0.970421, 0.972913, 0.987321, 0.980115
3.42789, 44.6654, 0.525236, 1.33475, 0.4, -0.000685712, 0.970454, 0.972939, 0.987339, 0.980137
3.42889, 44.6529, 0.524835, 1.33432, 0.4, -0.000700287, 0.970486, 0.972964, 0.987356, 0.980159
3.42989, 44.6402, 0.524429, 1.33388, 0.4, -0.000714814, 0.970518, 0.97299, 0.987374, 0.98018
3.43089, 44.6272, 0.52402, 1.33343, 0.4, -0.000729292, 0.970551, 0.973016, 0.987392, 0.980202
3.43189, 44.6139, 0.523606, 1.33298, 0.4, -0.000743722, 0.970584, 0.973042, 0.98741, 0.980224
3.43289, 44.6004, 0.523189, 1.33252, 0.4, -0.000758103, 0.970617, 0.973069, 0.987427, 0.980247
3.43389, 44.5866, 0.522767, 1.33205, 0.4, -0.000772434, 0.970651, 0.973095, 0.987446, 0.980269
3.43489, 44.5726, 0.522341, 1.33158, 0.4, -0.000786715, 0.970684, 0.973122, 0.987464, 0.980291
3.43589, 44.5583, 0.521912, 1.3311, 0.4, -0.000800945, 0.970718, 0.973149, 0.987482, 0.980314
3.43689, 44.5438, 0.521478, 1.33061, 0.4, -0.000815124, 0.970752, 0.973176, 0.987501, 0.980337
3.43789, 44.529, 0.521041, 1.33012, 0.4, -0.000829252, 0.970786, 0.973203, 0.987519, 0.98036
