Time(s) " generator.delta" " generator.PELEC" " eSAC2A.EFD" " generator.PMECH" " generator.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
5.7758 " 33.132" " 0.377913" " 1.40746" " 0.4" " -0.000281258" " 1.0014" " 0.992958" " 1.0006" " 0.996761"
5.7808 " 33.1072" " 0.377585" " 1.40757" " 0.4" " -0.000268189" " 1.00139" " 0.992955" " 1.0006" " 0.996758"
5.7858 " 33.0837" " 0.377281" " 1.40771" " 0.4" " -0.000254939" " 1.00139" " 0.992952" " 1.0006" " 0.996754"
5.7908 " 33.0613" " 0.377002" " 1.40786" " 0.4" " -0.000241522" " 1.00138" " 0.992948" " 1.00059" " 0.996751"
5.7958 " 33.0402" " 0.376748" " 1.40803" " 0.4" " -0.000227952" " 1.00137" " 0.992943" " 1.00059" " 0.996746"
5.8008 " 33.0203" " 0.376518" " 1.40822" " 0.4" " -0.000214244" " 1.00136" " 0.992937" " 1.00058" " 0.996741"
5.8058 " 33.0016" " 0.376313" " 1.40843" " 0.4" " -0.000200413" " 1.00134" " 0.992931" " 1.00058" " 0.996736"
5.8108 " 32.9842" " 0.376135" " 1.40865" " 0.4" " -0.000186472" " 1.00133" " 0.992929" " 1.00058" " 0.996734"
5.8158 " 32.9681" " 0.37598" " 1.40889" " 0.4" " -0.000172439" " 1.00132" " 0.992922" " 1.00057" " 0.996728"
5.8208 " 32.9532" " 0.37585" " 1.40914" " 0.4" " -0.000158324" " 1.00131" " 0.992914" " 1.00057" " 0.996721"
5.8258 " 32.9396" " 0.375744" " 1.40941" " 0.4" " -0.000144144" " 1.00129" " 0.992905" " 1.00056" " 0.996714"
5.8308 " 32.9272" " 0.375663" " 1.40969" " 0.4" " -0.000129913" " 1.00128" " 0.992896" " 1.00055" " 0.996706"
5.8358 " 32.9162" " 0.375606" " 1.40998" " 0.4" " -0.000115645" " 1.00126" " 0.992887" " 1.00055" " 0.996698"
5.8408 " 32.9064" " 0.375575" " 1.41029" " 0.4" " -0.000101355" " 1.00124" " 0.992876" " 1.00054" " 0.996689"
5.8458 " 32.8979" " 0.375567" " 1.41061" " 0.4" " -8.7056e-05" " 1.00123" " 0.992866" " 1.00053" " 0.996681"
5.8508 " 32.8907" " 0.375584" " 1.41094" " 0.4" " -7.27634e-05" " 1.00121" " 0.992855" " 1.00053" " 0.996672"
5.8558 " 32.8848" " 0.375624" " 1.41129" " 0.4" " -5.8491e-05" " 1.00119" " 0.992844" " 1.00052" " 0.996662"
5.8608 " 32.8802" " 0.375688" " 1.41165" " 0.4" " -4.42523e-05" " 1.00117" " 0.992832" " 1.00051" " 0.996652"
5.8658 " 32.8769" " 0.375776" " 1.41202" " 0.4" " -3.00615e-05" " 1.00115" " 0.99282" " 1.0005" " 0.996642"
5.8708 " 32.8748" " 0.375887" " 1.4124" " 0.4" " -1.59321e-05" " 1.00113" " 0.992807" " 1.0005" " 0.996632"
5.8758 " 32.874" " 0.376021" " 1.41279" " 0.4" " -1.87757e-06" " 1.00111" " 0.992794" " 1.00049" " 0.996621"
5.8808 " 32.8745" " 0.376177" " 1.4132" " 0.4" " 1.20886e-05" " 1.00109" " 0.99278" " 1.00048" " 0.99661"
5.8858 " 32.8762" " 0.376356" " 1.41361" " 0.4" " 2.59536e-05" " 1.00107" " 0.992767" " 1.00047" " 0.996599"
5.8908 " 32.8791" " 0.376559" " 1.41403" " 0.4" " 3.97042e-05" " 1.00105" " 0.992758" " 1.00046" " 0.996592"
5.8958 " 32.8833" " 0.376782" " 1.41446" " 0.4" " 5.33261e-05" " 1.00103" " 0.992744" " 1.00046" " 0.996581"
5.9008 " 32.8887" " 0.377026" " 1.4149" " 0.4" " 6.6809e-05" " 1.00101" " 0.99273" " 1.00045" " 0.996569"
5.9058 " 32.8954" " 0.377291" " 1.41534" " 0.4" " 8.014e-05" " 1.00099" " 0.992716" " 1.00044" " 0.996558"
5.9108 " 32.9032" " 0.377576" " 1.41579" " 0.4" " 9.3307e-05" " 1.00097" " 0.992701" " 1.00043" " 0.996546"
5.9158 " 32.9122" " 0.377881" " 1.41624" " 0.4" " 0.000106298" " 1.00095" " 0.992686" " 1.00042" " 0.996534"
5.9208 " 32.9223" " 0.378206" " 1.4167" " 0.4" " 0.000119103" " 1.00092" " 0.992671" " 1.00041" " 0.996522"
5.9258 " 32.9336" " 0.37855" " 1.41716" " 0.4" " 0.000131708" " 1.0009" " 0.992655" " 1.0004" " 0.996509"
5.9308 " 32.946" " 0.378913" " 1.41763" " 0.4" " 0.000144105" " 1.00088" " 0.992639" " 1.00039" " 0.996497"
5.9358 " 32.9596" " 0.379294" " 1.4181" " 0.4" " 0.000156281" " 1.00085" " 0.992623" " 1.00038" " 0.996484"
5.9408 " 32.9742" " 0.379692" " 1.41857" " 0.4" " 0.000168227" " 1.00083" " 0.992607" " 1.00037" " 0.996471"
5.9458 " 32.9899" " 0.380107" " 1.41905" " 0.4" " 0.000179932" " 1.0008" " 0.992591" " 1.00036" " 0.996458"
5.9508 " 33.0066" " 0.38054" " 1.41953" " 0.4" " 0.000191386" " 1.00078" " 0.992574" " 1.00035" " 0.996444"
5.9558 " 33.0243" " 0.380988" " 1.42001" " 0.4" " 0.000202581" " 1.00076" " 0.992557" " 1.00034" " 0.996431"
5.9608 " 33.0431" " 0.381451" " 1.42049" " 0.4" " 0.000213507" " 1.00073" " 0.99254" " 1.00033" " 0.996417"
5.9658 " 33.0628" " 0.381929" " 1.42098" " 0.4" " 0.000224156" " 1.00071" " 0.992523" " 1.00032" " 0.996404"
5.9708 " 33.0834" " 0.382422" " 1.42146" " 0.4" " 0.000234518" " 1.00068" " 0.992506" " 1.00031" " 0.99639"
5.9758 " 33.105" " 0.382928" " 1.42195" " 0.4" " 0.000244585" " 1.00066" " 0.992488" " 1.0003" " 0.996376"
5.9808 " 33.1275" " 0.383448" " 1.42243" " 0.4" " 0.000254351" " 1.00063" " 0.992471" " 1.00029" " 0.996362"
5.9858 " 33.1508" " 0.38398" " 1.42292" " 0.4" " 0.000263807" " 1.00061" " 0.992453" " 1.00028" " 0.996348"
5.9908 " 33.175" " 0.384524" " 1.4234" " 0.4" " 0.000272947" " 1.00058" " 0.992435" " 1.00027" " 0.996334"
5.9958 " 33.1999" " 0.385079" " 1.42389" " 0.4" " 0.000281763" " 1.00056" " 0.992417" " 1.00026" " 0.99632"
6.0008 " 33.2257" " 0.385644" " 1.42437" " 0.4" " 0.00029025" " 1.00053" " 0.992399" " 1.00024" " 0.996305"
6.0058 " 33.2522" " 0.38622" " 1.42485" " 0.4" " 0.000298401" " 1.00051" " 0.992381" " 1.00023" " 0.996291"
6.0108 " 33.2794" " 0.386805" " 1.42533" " 0.4" " 0.000306211" " 1.00048" " 0.992363" " 1.00022" " 0.996277"
6.0158 " 33.3073" " 0.387399" " 1.4258" " 0.4" " 0.000313675" " 1.00046" " 0.992345" " 1.00021" " 0.996262"
6.0208 " 33.3359" " 0.388001" " 1.42628" " 0.4" " 0.000320788" " 1.00044" " 0.992327" " 1.0002" " 0.996248"
6.0258 " 33.3651" " 0.388611" " 1.42675" " 0.4" " 0.000327545" " 1.00041" " 0.992309" " 1.00019" " 0.996234"
6.0308 " 33.3949" " 0.389227" " 1.42722" " 0.4" " 0.000333942" " 1.00039" " 0.992291" " 1.00018" " 0.996219"
6.0358 " 33.4252" " 0.389849" " 1.42768" " 0.4" " 0.000339977" " 1.00036" " 0.992273" " 1.00017" " 0.996205"
6.0408 " 33.4561" " 0.390477" " 1.42814" " 0.4" " 0.000345644" " 1.00034" " 0.992254" " 1.00016" " 0.996191"
6.0458 " 33.4874" " 0.39111" " 1.4286" " 0.4" " 0.000350942" " 1.00031" " 0.992236" " 1.00015" " 0.996176"
6.05081 " 33.5193" " 0.391746" " 1.42905" " 0.4" " 0.000355867" " 1.00029" " 0.992218" " 1.00014" " 0.996162"
6.05581 " 33.5515" " 0.392387" " 1.4295" " 0.4" " 0.000360419" " 1.00027" " 0.9922" " 1.00012" " 0.996148"
6.06081 " 33.5842" " 0.39303" " 1.42994" " 0.4" " 0.000364594" " 1.00024" " 0.992183" " 1.00011" " 0.996134"
6.06581 " 33.6172" " 0.393675" " 1.43038" " 0.4" " 0.000368392" " 1.00022" " 0.992165" " 1.0001" " 0.99612"
6.07081 " 33.6505" " 0.394322" " 1.43081" " 0.4" " 0.000371811" " 1.0002" " 0.992147" " 1.00009" " 0.996106"
6.07581 " 33.6841" " 0.39497" " 1.43124" " 0.4" " 0.000374851" " 1.00017" " 0.99213" " 1.00008" " 0.996092"
6.08081 " 33.718" " 0.395619" " 1.43166" " 0.4" " 0.000377512" " 1.00015" " 0.992112" " 1.00007" " 0.996078"
6.08581 " 33.7521" " 0.396266" " 1.43207" " 0.4" " 0.000379793" " 1.00013" " 0.992095" " 1.00006" " 0.996064"
6.09081 " 33.7864" " 0.396913" " 1.43248" " 0.4" " 0.000381696" " 1.00011" " 0.992078" " 1.00005" " 0.996051"
6.09581 " 33.8208" " 0.397559" " 1.43288" " 0.4" " 0.000383221" " 1.00009" " 0.992061" " 1.00004" " 0.996038"
6.10081 " 33.8554" " 0.398202" " 1.43327" " 0.4" " 0.000384368" " 1.00007" " 0.992044" " 1.00003" " 0.996024"
6.10581 " 33.89" " 0.398842" " 1.43366" " 0.4" " 0.000385141" " 1.00004" " 0.992027" " 1.00002" " 0.996011"
6.11081 " 33.9247" " 0.399479" " 1.43404" " 0.4" " 0.00038554" " 1.00002" " 0.992011" " 1.00001" " 0.995998"
6.11581 " 33.9594" " 0.400112" " 1.43441" " 0.4" " 0.000385568" " 1" " 0.991995" " 1" " 0.995985"
6.12081 " 33.9941" " 0.40074" " 1.43478" " 0.4" " 0.000385228" " 0.999984" " 0.991979" " 0.999992" " 0.995973"
6.12581 " 34.0288" " 0.401363" " 1.43514" " 0.4" " 0.000384522" " 0.999964" " 0.991963" " 0.999982" " 0.995961"
6.13081 " 34.0633" " 0.401981" " 1.43549" " 0.4" " 0.000383454" " 0.999945" " 0.991948" " 0.999973" " 0.995948"
6.13581 " 34.0978" " 0.402592" " 1.43583" " 0.4" " 0.000382027" " 0.999927" " 0.991933" " 0.999964" " 0.995936"
6.14081 " 34.1321" " 0.403196" " 1.43616" " 0.4" " 0.000380245" " 0.999909" " 0.991918" " 0.999955" " 0.995925"
6.14581 " 34.1663" " 0.403793" " 1.43648" " 0.4" " 0.000378113" " 0.999891" " 0.991904" " 0.999946" " 0.995913"
6.15081 " 34.2002" " 0.404382" " 1.4368" " 0.4" " 0.000375636" " 0.999874" " 0.991889" " 0.999938" " 0.995902"
6.15581 " 34.2339" " 0.404962" " 1.43711" " 0.4" " 0.000372816" " 0.999857" " 0.991875" " 0.999929" " 0.995891"
6.16081 " 34.2673" " 0.405534" " 1.4374" " 0.4" " 0.000369662" " 0.999841" " 0.991862" " 0.999921" " 0.99588"
6.16581 " 34.3004" " 0.406096" " 1.43769" " 0.4" " 0.000366176" " 0.999826" " 0.991849" " 0.999913" " 0.99587"
6.17081 " 34.3332" " 0.406649" " 1.43797" " 0.4" " 0.000362366" " 0.999811" " 0.991836" " 0.999906" " 0.99586"
6.17581 " 34.3657" " 0.407191" " 1.43824" " 0.4" " 0.000358237" " 0.999796" " 0.991823" " 0.999898" " 0.99585"
6.18081 " 34.3977" " 0.407722" " 1.4385" " 0.4" " 0.000353795" " 0.999782" " 0.991811" " 0.999891" " 0.99584"
6.18581 " 34.4294" " 0.408241" " 1.43875" " 0.4" " 0.000349048" " 0.999768" " 0.9918" " 0.999884" " 0.995831"
6.19081 " 34.4606" " 0.40875" " 1.43899" " 0.4" " 0.000344001" " 0.999756" " 0.991788" " 0.999877" " 0.995822"
6.19581 " 34.4913" " 0.409246" " 1.43922" " 0.4" " 0.000338662" " 0.999743" " 0.991777" " 0.99987" " 0.995814"
6.20081 " 34.5216" " 0.409729" " 1.43944" " 0.4" " 0.000333038" " 0.999731" " 0.991767" " 0.999864" " 0.995805"
6.20581 " 34.5513" " 0.4102" " 1.43965" " 0.4" " 0.000327137" " 0.99972" " 0.991757" " 0.999858" " 0.995797"
6.21081 " 34.5805" " 0.410658" " 1.43985" " 0.4" " 0.000320966" " 0.999709" " 0.991747" " 0.999852" " 0.99579"
6.21581 " 34.6091" " 0.411102" " 1.44004" " 0.4" " 0.000314533" " 0.999699" " 0.991738" " 0.999847" " 0.995783"
6.22081 " 34.6371" " 0.411532" " 1.44022" " 0.4" " 0.000307846" " 0.99969" " 0.991729" " 0.999842" " 0.995776"
6.22581 " 34.6645" " 0.411948" " 1.44038" " 0.4" " 0.000300913" " 0.999681" " 0.991721" " 0.999837" " 0.995769"
6.23081 " 34.6913" " 0.412349" " 1.44054" " 0.4" " 0.000293744" " 0.999673" " 0.991713" " 0.999832" " 0.995763"
6.23581 " 34.7174" " 0.412736" " 1.44068" " 0.4" " 0.000286345" " 0.999665" " 0.991706" " 0.999828" " 0.995757"
6.24081 " 34.7428" " 0.413107" " 1.44082" " 0.4" " 0.000278728" " 0.999658" " 0.991699" " 0.999824" " 0.995752"
6.24581 " 34.7676" " 0.413463" " 1.44094" " 0.4" " 0.000270899" " 0.999652" " 0.991693" " 0.99982" " 0.995747"
6.25081 " 34.7916" " 0.413804" " 1.44105" " 0.4" " 0.000262869" " 0.999646" " 0.991687" " 0.999817" " 0.995742"
6.25581 " 34.8149" " 0.414128" " 1.44115" " 0.4" " 0.000254646" " 0.999641" " 0.991681" " 0.999813" " 0.995738"
6.26081 " 34.8374" " 0.414437" " 1.44124" " 0.4" " 0.00024624" " 0.999637" " 0.991676" " 0.999811" " 0.995734"
6.26581 " 34.8592" " 0.41473" " 1.44131" " 0.4" " 0.00023766" " 0.999633" " 0.991672" " 0.999808" " 0.995731"
6.27081 " 34.8802" " 0.415006" " 1.44138" " 0.4" " 0.000228917" " 0.99963" " 0.991668" " 0.999806" " 0.995728"
6.27581 " 34.9004" " 0.415266" " 1.44143" " 0.4" " 0.000220018" " 0.999628" " 0.991665" " 0.999804" " 0.995725"
6.28081 " 34.9198" " 0.415509" " 1.44148" " 0.4" " 0.000210975" " 0.999626" " 0.991662" " 0.999802" " 0.995723"
6.28581 " 34.9384" " 0.415735" " 1.44151" " 0.4" " 0.000201797" " 0.999625" " 0.991659" " 0.999801" " 0.995721"
6.29081 " 34.9562" " 0.415945" " 1.44153" " 0.4" " 0.000192493" " 0.999624" " 0.991657" " 0.9998" " 0.99572"
6.29581 " 34.9731" " 0.416135" " 1.44154" " 0.4" " 0.000183075" " 0.999622" " 0.991651" " 0.999796" " 0.995715"
6.30081 " 34.9891" " 0.416312" " 1.44153" " 0.4" " 0.000173552" " 0.999622" " 0.991651" " 0.999796" " 0.995714"
6.30581 " 35.0043" " 0.41647" " 1.44152" " 0.4" " 0.000163934" " 0.999624" " 0.991651" " 0.999796" " 0.995715"
6.31081 " 35.0186" " 0.416612" " 1.4415" " 0.4" " 0.00015423" " 0.999626" " 0.991651" " 0.999797" " 0.995715"
6.31581 " 35.0321" " 0.416736" " 1.44146" " 0.4" " 0.000144451" " 0.999628" " 0.991652" " 0.999797" " 0.995716"
6.32081 " 35.0446" " 0.416844" " 1.44142" " 0.4" " 0.000134606" " 0.999632" " 0.991654" " 0.999798" " 0.995717"
6.32581 " 35.0563" " 0.416934" " 1.44136" " 0.4" " 0.000124705" " 0.999636" " 0.991655" " 0.9998" " 0.995719"
6.33081 " 35.0671" " 0.417008" " 1.4413" " 0.4" " 0.000114759" " 0.99964" " 0.991658" " 0.999802" " 0.995721"
6.33581 " 35.077" " 0.417064" " 1.44122" " 0.4" " 0.000104778" " 0.999645" " 0.991661" " 0.999804" " 0.995724"
6.34081 " 35.0859" " 0.417103" " 1.44113" " 0.4" " 9.4771e-05" " 0.999651" " 0.991664" " 0.999806" " 0.995727"
6.34581 " 35.094" " 0.417126" " 1.44103" " 0.4" " 8.47484e-05" " 0.999657" " 0.991668" " 0.999809" " 0.99573"
6.35081 " 35.1012" " 0.417131" " 1.44091" " 0.4" " 7.47198e-05" " 0.999664" " 0.991673" " 0.999812" " 0.995733"
6.35581 " 35.1075" " 0.417121" " 1.44079" " 0.4" " 6.46952e-05" " 0.999672" " 0.991677" " 0.999815" " 0.995737"
6.36081 " 35.1128" " 0.417093" " 1.44066" " 0.4" " 5.46842e-05" " 0.999679" " 0.991682" " 0.999818" " 0.995742"
6.36581 " 35.1173" " 0.417049" " 1.44051" " 0.4" " 4.46965e-05" " 0.999688" " 0.991688" " 0.999822" " 0.995746"
6.37081 " 35.1209" " 0.416989" " 1.44036" " 0.4" " 3.47416e-05" " 0.999697" " 0.991694" " 0.999826" " 0.995751"
6.37581 " 35.1236" " 0.416912" " 1.44019" " 0.4" " 2.48289e-05" " 0.999706" " 0.991701" " 0.99983" " 0.995757"
6.38081 " 35.1254" " 0.41682" " 1.44001" " 0.4" " 1.49677e-05" " 0.999716" " 0.991708" " 0.999835" " 0.995763"
6.38581 " 35.1263" " 0.416712" " 1.43983" " 0.4" " 5.16744e-06" " 0.999727" " 0.991715" " 0.999839" " 0.995768"
6.39081 " 35.1263" " 0.416589" " 1.43963" " 0.4" " -4.56296e-06" " 0.999738" " 0.991723" " 0.999844" " 0.995775"
6.39581 " 35.1254" " 0.416451" " 1.43943" " 0.4" " -1.42146e-05" " 0.999749" " 0.991731" " 0.999849" " 0.995781"
6.40081 " 35.1237" " 0.416297" " 1.43921" " 0.4" " -2.37787e-05" " 0.999761" " 0.991739" " 0.999855" " 0.995788"
6.40581 " 35.1211" " 0.416128" " 1.43899" " 0.4" " -3.32463e-05" " 0.999773" " 0.991748" " 0.99986" " 0.995795"
6.41081 " 35.1177" " 0.415945" " 1.43876" " 0.4" " -4.2609e-05" " 0.999785" " 0.991757" " 0.999866" " 0.995803"
6.41581 " 35.1135" " 0.415746" " 1.43851" " 0.4" " -5.18584e-05" " 0.999795" " 0.991761" " 0.999869" " 0.995806"
6.42081 " 35.1084" " 0.415535" " 1.43827" " 0.4" " -6.09847e-05" " 0.999808" " 0.99177" " 0.999875" " 0.995814"
6.42581 " 35.1025" " 0.41531" " 1.43801" " 0.4" " -6.99819e-05" " 0.999821" " 0.99178" " 0.999881" " 0.995821"
6.43081 " 35.0958" " 0.415072" " 1.43775" " 0.4" " -7.88416e-05" " 0.999835" " 0.99179" " 0.999887" " 0.995829"
6.43581 " 35.0883" " 0.414821" " 1.43749" " 0.4" " -8.75564e-05" " 0.999848" " 0.9918" " 0.999893" " 0.995838"
6.44081 " 35.08" " 0.414557" " 1.43722" " 0.4" " -9.61186e-05" " 0.999863" " 0.99181" " 0.9999" " 0.995846"
6.44581 " 35.071" " 0.414281" " 1.43694" " 0.4" " -0.000104521" " 0.999877" " 0.991821" " 0.999907" " 0.995854"
6.45081 " 35.0612" " 0.413993" " 1.43666" " 0.4" " -0.000112757" " 0.999891" " 0.991832" " 0.999913" " 0.995863"
6.45581 " 35.0507" " 0.413693" " 1.43637" " 0.4" " -0.000120819" " 0.999906" " 0.991843" " 0.99992" " 0.995872"
6.46081 " 35.0394" " 0.413382" " 1.43608" " 0.4" " -0.0001287" " 0.999921" " 0.991854" " 0.999927" " 0.995881"
6.46581 " 35.0275" " 0.41306" " 1.43578" " 0.4" " -0.000136395" " 0.999936" " 0.991865" " 0.999934" " 0.99589"
6.47081 " 35.0149" " 0.412728" " 1.43548" " 0.4" " -0.000143897" " 0.999952" " 0.991877" " 0.999942" " 0.9959"
6.47581 " 35.0016" " 0.412386" " 1.43518" " 0.4" " -0.0001512" " 0.999967" " 0.991889" " 0.999949" " 0.995909"
6.48081 " 34.9877" " 0.412034" " 1.43487" " 0.4" " -0.000158299" " 0.999983" " 0.9919" " 0.999956" " 0.995919"
6.48582 " 34.9731" " 0.411672" " 1.43456" " 0.4" " -0.000165187" " 0.999998" " 0.991912" " 0.999964" " 0.995928"
6.49082 " 34.9579" " 0.411302" " 1.43425" " 0.4" " -0.00017186" " 1.00001" " 0.991924" " 0.999971" " 0.995938"
6.49582 " 34.9421" " 0.410924" " 1.43393" " 0.4" " -0.000178313" " 1.00003" " 0.991937" " 0.999979" " 0.995948"
6.50082 " 34.9258" " 0.410537" " 1.43361" " 0.4" " -0.00018454" " 1.00005" " 0.991949" " 0.999986" " 0.995957"
6.50582 " 34.9089" " 0.410143" " 1.4333" " 0.4" " -0.000190538" " 1.00006" " 0.991961" " 0.999994" " 0.995967"
6.51082 " 34.8915" " 0.409742" " 1.43297" " 0.4" " -0.000196303" " 1.00008" " 0.991973" " 1" " 0.995977"
6.51582 " 34.8736" " 0.409334" " 1.43265" " 0.4" " -0.000201829" " 1.00009" " 0.991986" " 1.00001" " 0.995987"
6.52082 " 34.8552" " 0.40892" " 1.43233" " 0.4" " -0.000207114" " 1.00011" " 0.991998" " 1.00002" " 0.995997"
6.52582 " 34.8363" " 0.4085" " 1.43201" " 0.4" " -0.000212154" " 1.00012" " 0.99201" " 1.00002" " 0.996007"
6.53082 " 34.817" " 0.408074" " 1.43169" " 0.4" " -0.000216946" " 1.00014" " 0.992023" " 1.00003" " 0.996017"
6.53582 " 34.7972" " 0.407644" " 1.43137" " 0.4" " -0.000221487" " 1.00016" " 0.992035" " 1.00004" " 0.996026"
6.54082 " 34.7771" " 0.407209" " 1.43105" " 0.4" " -0.000225774" " 1.00017" " 0.992047" " 1.00005" " 0.996036"
6.54582 " 34.7566" " 0.406771" " 1.43073" " 0.4" " -0.000229805" " 1.00019" " 0.992059" " 1.00005" " 0.996046"
6.55082 " 34.7357" " 0.406328" " 1.43042" " 0.4" " -0.000233577" " 1.0002" " 0.992071" " 1.00006" " 0.996056"
6.55582 " 34.7145" " 0.405883" " 1.4301" " 0.4" " -0.000237089" " 1.00022" " 0.992083" " 1.00007" " 0.996065"
6.56082 " 34.693" " 0.405435" " 1.42979" " 0.4" " -0.00024034" " 1.00023" " 0.992095" " 1.00008" " 0.996075"
6.56582 " 34.6712" " 0.404985" " 1.42949" " 0.4" " -0.000243327" " 1.00025" " 0.992107" " 1.00008" " 0.996084"
6.57082 " 34.6492" " 0.404533" " 1.42918" " 0.4" " -0.00024605" " 1.00026" " 0.992119" " 1.00009" " 0.996093"
6.57582 " 34.6269" " 0.40408" " 1.42888" " 0.4" " -0.000248508" " 1.00027" " 0.99213" " 1.0001" " 0.996102"
6.58082 " 34.6045" " 0.403626" " 1.42858" " 0.4" " -0.000250701" " 1.00029" " 0.992142" " 1.0001" " 0.996111"
6.58582 " 34.5818" " 0.403172" " 1.42829" " 0.4" " -0.000252628" " 1.0003" " 0.992153" " 1.00011" " 0.99612"
6.59082 " 34.559" " 0.402718" " 1.428" " 0.4" " -0.000254289" " 1.00032" " 0.992164" " 1.00012" " 0.996129"
6.59582 " 34.536" " 0.402264" " 1.42772" " 0.4" " -0.000255684" " 1.00033" " 0.992175" " 1.00012" " 0.996138"
6.60082 " 34.5129" " 0.401812" " 1.42744" " 0.4" " -0.000256814" " 1.00034" " 0.992185" " 1.00013" " 0.996146"
6.60582 " 34.4898" " 0.401361" " 1.42717" " 0.4" " -0.00025768" " 1.00035" " 0.992196" " 1.00014" " 0.996154"
6.61082 " 34.4666" " 0.400912" " 1.4269" " 0.4" " -0.000258283" " 1.00037" " 0.992206" " 1.00014" " 0.996162"
6.61582 " 34.4433" " 0.400465" " 1.42664" " 0.4" " -0.000258624" " 1.00038" " 0.992216" " 1.00015" " 0.99617"
6.62082 " 34.42" " 0.40002" " 1.42639" " 0.4" " -0.000258704" " 1.00039" " 0.992226" " 1.00015" " 0.996178"
6.62582 " 34.3967" " 0.399579" " 1.42614" " 0.4" " -0.000258526" " 1.0004" " 0.992235" " 1.00016" " 0.996185"
6.63082 " 34.3734" " 0.399141" " 1.4259" " 0.4" " -0.000258091" " 1.00041" " 0.992245" " 1.00017" " 0.996192"
6.63582 " 34.3502" " 0.398708" " 1.42567" " 0.4" " -0.000257401" " 1.00042" " 0.992254" " 1.00017" " 0.996199"
6.64082 " 34.3271" " 0.398278" " 1.42545" " 0.4" " -0.000256459" " 1.00043" " 0.992262" " 1.00018" " 0.996206"
6.64582 " 34.3041" " 0.397854" " 1.42523" " 0.4" " -0.000255268" " 1.00044" " 0.992271" " 1.00018" " 0.996213"
6.65082 " 34.2811" " 0.397434" " 1.42502" " 0.4" " -0.000253831" " 1.00045" " 0.992279" " 1.00019" " 0.996219"
6.65582 " 34.2584" " 0.39702" " 1.42482" " 0.4" " -0.000252151" " 1.00046" " 0.992287" " 1.00019" " 0.996225"
6.66082 " 34.2357" " 0.396612" " 1.42463" " 0.4" " -0.000250231" " 1.00047" " 0.992295" " 1.00019" " 0.996231"
6.66582 " 34.2133" " 0.39621" " 1.42444" " 0.4" " -0.000248074" " 1.00048" " 0.992302" " 1.0002" " 0.996237"
6.67082 " 34.1911" " 0.395815" " 1.42426" " 0.4" " -0.000245685" " 1.00048" " 0.992309" " 1.0002" " 0.996242"
6.67582 " 34.1691" " 0.395426" " 1.4241" " 0.4" " -0.000243068" " 1.00049" " 0.992316" " 1.00021" " 0.996248"
6.68082 " 34.1473" " 0.395045" " 1.42394" " 0.4" " -0.000240226" " 1.0005" " 0.992322" " 1.00021" " 0.996252"
6.68582 " 34.1258" " 0.394671" " 1.42379" " 0.4" " -0.000237165" " 1.0005" " 0.992328" " 1.00021" " 0.996257"
6.69082 " 34.1046" " 0.394305" " 1.42365" " 0.4" " -0.000233888" " 1.00051" " 0.992334" " 1.00022" " 0.996261"
6.69582 " 34.0837" " 0.393948" " 1.42352" " 0.4" " -0.000230401" " 1.00052" " 0.99234" " 1.00022" " 0.996266"
6.70082 " 34.0631" " 0.393599" " 1.4234" " 0.4" " -0.000226708" " 1.00052" " 0.992345" " 1.00022" " 0.996269"
6.70582 " 34.0429" " 0.393258" " 1.42328" " 0.4" " -0.000222814" " 1.00053" " 0.99235" " 1.00023" " 0.996273"
6.71082 " 34.023" " 0.392927" " 1.42318" " 0.4" " -0.000218725" " 1.00053" " 0.992354" " 1.00023" " 0.996276"
6.71582 " 34.0035" " 0.392605" " 1.42309" " 0.4" " -0.000214446" " 1.00053" " 0.992358" " 1.00023" " 0.99628"
6.72082 " 33.9844" " 0.392293" " 1.423" " 0.4" " -0.000209983" " 1.00054" " 0.992362" " 1.00023" " 0.996282"
6.72582 " 33.9657" " 0.39199" " 1.42293" " 0.4" " -0.000205342" " 1.00054" " 0.992365" " 1.00023" " 0.996285"
6.73082 " 33.9474" " 0.391697" " 1.42286" " 0.4" " -0.000200527" " 1.00054" " 0.992369" " 1.00024" " 0.996287"
6.73582 " 33.9296" " 0.391415" " 1.42281" " 0.4" " -0.000195546" " 1.00054" " 0.992371" " 1.00024" " 0.996289"
6.74082 " 33.9122" " 0.391143" " 1.42276" " 0.4" " -0.000190404" " 1.00055" " 0.992374" " 1.00024" " 0.996291"
6.74582 " 33.8953" " 0.390882" " 1.42273" " 0.4" " -0.000185107" " 1.00055" " 0.992376" " 1.00024" " 0.996292"
6.75082 " 33.8789" " 0.390632" " 1.4227" " 0.4" " -0.000179662" " 1.00055" " 0.992378" " 1.00024" " 0.996294"
6.75582 " 33.863" " 0.390392" " 1.42268" " 0.4" " -0.000174075" " 1.00055" " 0.99238" " 1.00024" " 0.996295"
6.76082 " 33.8476" " 0.390164" " 1.42267" " 0.4" " -0.000168353" " 1.00055" " 0.992381" " 1.00024" " 0.996295"
6.76582 " 33.8327" " 0.389947" " 1.42267" " 0.4" " -0.000162502" " 1.00055" " 0.992382" " 1.00024" " 0.996296"
6.77082 " 33.8183" " 0.389741" " 1.42268" " 0.4" " -0.000156529" " 1.00055" " 0.992382" " 1.00024" " 0.996296"
6.77582 " 33.8045" " 0.389549" " 1.4227" " 0.4" " -0.000150441" " 1.00055" " 0.992387" " 1.00024" " 0.9963"
