Time(s), generator.delta, generator.PELEC, uRST5T.EFD, generator.PMECH, generator.SPEED, GEN1.V, LOAD.V, GEN2.V, FAULT.V
8.07085, 34.2769, 0.398117, 1.43696, 0.4, 4.95566e-05, 0.999682, 0.991814, 0.999878, 0.995833
8.07585, 34.2814, 0.398219, 1.43693, 0.4, 5.06154e-05, 0.99968, 0.991812, 0.999876, 0.995831
8.08085, 34.286, 0.398321, 1.43691, 0.4, 5.1614e-05, 0.999678, 0.99181, 0.999875, 0.99583
8.08585, 34.2907, 0.398425, 1.43688, 0.4, 5.25524e-05, 0.999675, 0.991808, 0.999874, 0.995828
8.09085, 34.2955, 0.398529, 1.43686, 0.4, 5.34297e-05, 0.999673, 0.991806, 0.999873, 0.995827
8.09585, 34.3003, 0.398634, 1.43683, 0.4, 5.42458e-05, 0.999671, 0.991804, 0.999872, 0.995825
8.10085, 34.3052, 0.39874, 1.43681, 0.4, 5.50002e-05, 0.999668, 0.991802, 0.99987, 0.995823
8.10585, 34.3102, 0.398845, 1.43678, 0.4, 5.56926e-05, 0.999666, 0.9918, 0.999869, 0.995822
8.11085, 34.3153, 0.398952, 1.43675, 0.4, 5.6323e-05, 0.999664, 0.991798, 0.999868, 0.99582
8.11585, 34.3204, 0.399058, 1.43672, 0.4, 5.6891e-05, 0.999661, 0.991796, 0.999867, 0.995818
8.12085, 34.3255, 0.399164, 1.4367, 0.4, 5.73969e-05, 0.999659, 0.991794, 0.999865, 0.995817
8.12585, 34.3307, 0.399271, 1.43667, 0.4, 5.78404e-05, 0.999657, 0.991792, 0.999864, 0.995815
8.13085, 34.3359, 0.399377, 1.43664, 0.4, 5.82218e-05, 0.999654, 0.99179, 0.999863, 0.995814
8.13585, 34.3412, 0.399483, 1.43661, 0.4, 5.8541e-05, 0.999652, 0.991787, 0.999862, 0.995812
8.14085, 34.3465, 0.399589, 1.43658, 0.4, 5.87982e-05, 0.99965, 0.991785, 0.999861, 0.99581
8.14585, 34.3518, 0.399694, 1.43655, 0.4, 5.89937e-05, 0.999648, 0.991783, 0.99986, 0.995809
8.15085, 34.3571, 0.399799, 1.43653, 0.4, 5.91276e-05, 0.999645, 0.991781, 0.999858, 0.995807
8.15585, 34.3624, 0.399903, 1.4365, 0.4, 5.92006e-05, 0.999643, 0.991779, 0.999857, 0.995806
8.16085, 34.3677, 0.400007, 1.43647, 0.4, 5.92128e-05, 0.999641, 0.991777, 0.999856, 0.995804
8.16585, 34.3731, 0.400109, 1.43644, 0.4, 5.91648e-05, 0.999639, 0.991776, 0.999855, 0.995803
8.17085, 34.3784, 0.400211, 1.43641, 0.4, 5.90572e-05, 0.999637, 0.991774, 0.999854, 0.995801
8.17585, 34.3837, 0.400312, 1.43638, 0.4, 5.88905e-05, 0.999634, 0.991772, 0.999853, 0.9958
8.18085, 34.389, 0.400411, 1.43635, 0.4, 5.86653e-05, 0.999632, 0.99177, 0.999852, 0.995798
8.18585, 34.3943, 0.40051, 1.43632, 0.4, 5.83822e-05, 0.99963, 0.991768, 0.999851, 0.995797
8.19085, 34.3995, 0.400607, 1.43629, 0.4, 5.80421e-05, 0.999628, 0.991766, 0.99985, 0.995795
8.19585, 34.4047, 0.400703, 1.43626, 0.4, 5.76457e-05, 0.999626, 0.991764, 0.999849, 0.995794
8.20085, 34.4099, 0.400797, 1.43623, 0.4, 5.71936e-05, 0.999625, 0.991763, 0.999848, 0.995793
8.20585, 34.415, 0.40089, 1.4362, 0.4, 5.6687e-05, 0.999623, 0.991761, 0.999847, 0.995791
8.21085, 34.4201, 0.400981, 1.43617, 0.4, 5.61267e-05, 0.999621, 0.991759, 0.999846, 0.99579
8.21585, 34.4251, 0.401071, 1.43614, 0.4, 5.55137e-05, 0.999619, 0.991758, 0.999845, 0.995789
8.22085, 34.4301, 0.401159, 1.43612, 0.4, 5.4849e-05, 0.999618, 0.991756, 0.999844, 0.995788
8.22585, 34.435, 0.401245, 1.43609, 0.4, 5.41339e-05, 0.999616, 0.991755, 0.999843, 0.995787
8.23085, 34.4398, 0.401329, 1.43606, 0.4, 5.33691e-05, 0.999615, 0.991753, 0.999842, 0.995786
8.23586, 34.4446, 0.401411, 1.43603, 0.4, 5.25558e-05, 0.999613, 0.991752, 0.999841, 0.995784
8.24086, 34.4493, 0.401491, 1.436, 0.4, 5.16952e-05, 0.999612, 0.991751, 0.999841, 0.995784
8.24586, 34.4539, 0.401569, 1.43598, 0.4, 5.07887e-05, 0.99961, 0.99175, 0.99984, 0.995783
8.25086, 34.4584, 0.401645, 1.43595, 0.4, 4.98375e-05, 0.999609, 0.991748, 0.999839, 0.995782
8.25586, 34.4629, 0.401719, 1.43592, 0.4, 4.88426e-05, 0.999608, 0.991747, 0.999839, 0.995781
8.26086, 34.4672, 0.401791, 1.4359, 0.4, 4.78057e-05, 0.999607, 0.991746, 0.999838, 0.99578
8.26586, 34.4715, 0.40186, 1.43587, 0.4, 4.67278e-05, 0.999606, 0.991745, 0.999838, 0.995779
8.27086, 34.4756, 0.401927, 1.43585, 0.4, 4.56105e-05, 0.999605, 0.991744, 0.999837, 0.995778
8.27586, 34.4797, 0.401991, 1.43582, 0.4, 4.44551e-05, 0.999604, 0.991743, 0.999836, 0.995778
8.28086, 34.4837, 0.402053, 1.4358, 0.4, 4.32631e-05, 0.999603, 0.991742, 0.999836, 0.995777
8.28586, 34.4875, 0.402112, 1.43577, 0.4, 4.20358e-05, 0.999603, 0.991742, 0.999836, 0.995777
8.29086, 34.4912, 0.402169, 1.43575, 0.4, 4.07749e-05, 0.999602, 0.991741, 0.999835, 0.995776
8.29586, 34.4948, 0.402224, 1.43572, 0.4, 3.94817e-05, 0.999601, 0.99174, 0.999835, 0.995776
8.30086, 34.4983, 0.402276, 1.4357, 0.4, 3.81578e-05, 0.999601, 0.99174, 0.999835, 0.995775
8.30586, 34.5017, 0.402325, 1.43568, 0.4, 3.68047e-05, 0.999601, 0.991739, 0.999834, 0.995775
8.31086, 34.505, 0.402371, 1.43566, 0.4, 3.5424e-05, 0.9996, 0.991739, 0.999834, 0.995774
8.31586, 34.5081, 0.402415, 1.43564, 0.4, 3.40173e-05, 0.9996, 0.991738, 0.999834, 0.995774
8.32086, 34.5111, 0.402456, 1.43562, 0.4, 3.25861e-05, 0.9996, 0.991738, 0.999834, 0.995774
8.32586, 34.5139, 0.402495, 1.4356, 0.4, 3.11321e-05, 0.9996, 0.991738, 0.999834, 0.995774
8.33086, 34.5167, 0.40253, 1.43558, 0.4, 2.96567e-05, 0.9996, 0.991738, 0.999834, 0.995774
8.33586, 34.5193, 0.402563, 1.43556, 0.4, 2.81616e-05, 0.9996, 0.991738, 0.999834, 0.995774
8.34086, 34.5218, 0.402593, 1.43554, 0.4, 2.66485e-05, 0.9996, 0.991738, 0.999834, 0.995774
8.34586, 34.5241, 0.40262, 1.43552, 0.4, 2.51191e-05, 0.999601, 0.991738, 0.999834, 0.995774
8.35086, 34.5263, 0.402645, 1.43551, 0.4, 2.35748e-05, 0.999601, 0.991738, 0.999834, 0.995774
8.35586, 34.5283, 0.402667, 1.43549, 0.4, 2.20174e-05, 0.999602, 0.991738, 0.999834, 0.995774
8.36086, 34.5302, 0.402686, 1.43548, 0.4, 2.04485e-05, 0.999602, 0.991738, 0.999834, 0.995774
8.36586, 34.532, 0.402702, 1.43546, 0.4, 1.88696e-05, 0.999603, 0.991739, 0.999835, 0.995775
8.37086, 34.5336, 0.402715, 1.43545, 0.4, 1.72825e-05, 0.999604, 0.991739, 0.999835, 0.995775
8.37586, 34.5351, 0.402726, 1.43543, 0.4, 1.56888e-05, 0.999604, 0.991739, 0.999835, 0.995775
8.38086, 34.5365, 0.402734, 1.43542, 0.4, 1.40899e-05, 0.999605, 0.99174, 0.999836, 0.995776
8.38586, 34.5376, 0.402739, 1.43541, 0.4, 1.24876e-05, 0.999606, 0.991741, 0.999836, 0.995776
8.39086, 34.5387, 0.402741, 1.4354, 0.4, 1.08835e-05, 0.999607, 0.991741, 0.999836, 0.995777
8.39586, 34.5396, 0.402741, 1.43539, 0.4, 9.2792e-06, 0.999609, 0.991742, 0.999837, 0.995778
8.40086, 34.5404, 0.402738, 1.43538, 0.4, 7.67618e-06, 0.99961, 0.991743, 0.999837, 0.995778
8.40586, 34.541, 0.402733, 1.43537, 0.4, 6.07608e-06, 0.999611, 0.991744, 0.999838, 0.995779
8.41086, 34.5415, 0.402724, 1.43536, 0.4, 4.48032e-06, 0.999612, 0.991745, 0.999839, 0.99578
8.41586, 34.5418, 0.402713, 1.43535, 0.4, 2.89057e-06, 0.999614, 0.991746, 0.999839, 0.99578
8.42086, 34.542, 0.4027, 1.43535, 0.4, 1.30843e-06, 0.999615, 0.991747, 0.99984, 0.995781
8.42586, 34.542, 0.402684, 1.43534, 0.4, -2.64869e-07, 0.999617, 0.991748, 0.999841, 0.995782
8.43086, 34.5419, 0.402666, 1.43533, 0.4, -1.82768e-06, 0.999619, 0.991749, 0.999841, 0.995783
8.43586, 34.5417, 0.402645, 1.43533, 0.4, -3.37869e-06, 0.999621, 0.99175, 0.999842, 0.995784
8.44086, 34.5413, 0.402621, 1.43532, 0.4, -4.91629e-06, 0.999622, 0.991751, 0.999843, 0.995785
8.44586, 34.5408, 0.402595, 1.43532, 0.4, -6.43925e-06, 0.999624, 0.991753, 0.999844, 0.995786
8.45086, 34.5402, 0.402567, 1.43532, 0.4, -7.94606e-06, 0.999626, 0.991754, 0.999845, 0.995788
8.45586, 34.5394, 0.402537, 1.43532, 0.4, -9.43538e-06, 0.999628, 0.991756, 0.999846, 0.995789
8.46086, 34.5385, 0.402504, 1.43531, 0.4, -1.0906e-05, 0.99963, 0.991757, 0.999847, 0.99579
8.46586, 34.5374, 0.402469, 1.43531, 0.4, -1.23565e-05, 0.999633, 0.991759, 0.999848, 0.995791
8.47086, 34.5362, 0.402432, 1.43531, 0.4, -1.37855e-05, 0.999635, 0.99176, 0.999849, 0.995793
8.47586, 34.5349, 0.402393, 1.43531, 0.4, -1.51921e-05, 0.999637, 0.991762, 0.99985, 0.995794
8.48086, 34.5335, 0.402352, 1.43531, 0.4, -1.65748e-05, 0.99964, 0.991764, 0.999851, 0.995795
8.48586, 34.532, 0.402309, 1.43532, 0.4, -1.79327e-05, 0.999642, 0.991766, 0.999852, 0.995797
8.49086, 34.5303, 0.402264, 1.43532, 0.4, -1.92644e-05, 0.999644, 0.991767, 0.999853, 0.995798
8.49586, 34.5285, 0.402217, 1.43532, 0.4, -2.05688e-05, 0.999647, 0.991769, 0.999854, 0.9958
8.50086, 34.5266, 0.402168, 1.43533, 0.4, -2.18449e-05, 0.999649, 0.991771, 0.999855, 0.995801
8.50586, 34.5245, 0.402117, 1.43533, 0.4, -2.30918e-05, 0.999652, 0.991773, 0.999857, 0.995803
8.51086, 34.5224, 0.402065, 1.43533, 0.4, -2.43082e-05, 0.999655, 0.991775, 0.999858, 0.995804
8.51586, 34.5202, 0.402011, 1.43534, 0.4, -2.54934e-05, 0.999657, 0.991777, 0.999859, 0.995806
8.52086, 34.5178, 0.401956, 1.43535, 0.4, -2.66464e-05, 0.99966, 0.991779, 0.99986, 0.995808
8.52586, 34.5154, 0.401899, 1.43535, 0.4, -2.77662e-05, 0.999663, 0.991781, 0.999862, 0.995809
8.53086, 34.5128, 0.401841, 1.43536, 0.4, -2.88523e-05, 0.999666, 0.991783, 0.999863, 0.995811
8.53586, 34.5102, 0.401781, 1.43537, 0.4, -2.99036e-05, 0.999669, 0.991785, 0.999864, 0.995813
8.54086, 34.5074, 0.40172, 1.43537, 0.4, -3.09193e-05, 0.999672, 0.991787, 0.999866, 0.995814
8.54586, 34.5046, 0.401658, 1.43538, 0.4, -3.18988e-05, 0.999674, 0.99179, 0.999867, 0.995816
8.55086, 34.5017, 0.401595, 1.43539, 0.4, -3.28416e-05, 0.999677, 0.991792, 0.999868, 0.995818
8.55586, 34.4987, 0.40153, 1.4354, 0.4, -3.37466e-05, 0.99968, 0.991794, 0.99987, 0.99582
8.56086, 34.4956, 0.401465, 1.43541, 0.4, -3.46135e-05, 0.999683, 0.991796, 0.999871, 0.995821
8.56586, 34.4925, 0.401398, 1.43542, 0.4, -3.54417e-05, 0.999686, 0.991798, 0.999872, 0.995823
8.57086, 34.4892, 0.401331, 1.43543, 0.4, -3.62308e-05, 0.999689, 0.991801, 0.999874, 0.995825
8.57586, 34.4859, 0.401263, 1.43544, 0.4, -3.698e-05, 0.999692, 0.991803, 0.999875, 0.995827
8.58086, 34.4826, 0.401194, 1.43546, 0.4, -3.76892e-05, 0.999695, 0.991805, 0.999877, 0.995829
8.58586, 34.4792, 0.401125, 1.43547, 0.4, -3.83578e-05, 0.999698, 0.991808, 0.999878, 0.99583
8.59086, 34.4757, 0.401055, 1.43548, 0.4, -3.89855e-05, 0.999701, 0.99181, 0.999879, 0.995832
8.59586, 34.4721, 0.400984, 1.43549, 0.4, -3.95721e-05, 0.999704, 0.991812, 0.999881, 0.995834
8.60086, 34.4685, 0.400914, 1.43551, 0.4, -4.01173e-05, 0.999707, 0.991814, 0.999882, 0.995836
8.60586, 34.4649, 0.400842, 1.43552, 0.4, -4.06209e-05, 0.999711, 0.991817, 0.999884, 0.995838
8.61086, 34.4612, 0.400771, 1.43553, 0.4, -4.10825e-05, 0.999714, 0.991819, 0.999885, 0.99584
8.61586, 34.4575, 0.400699, 1.43555, 0.4, -4.15021e-05, 0.999717, 0.991821, 0.999886, 0.995841
8.62086, 34.4538, 0.400627, 1.43556, 0.4, -4.18797e-05, 0.99972, 0.991823, 0.999888, 0.995843
8.62586, 34.45, 0.400555, 1.43557, 0.4, -4.22151e-05, 0.999723, 0.991826, 0.999889, 0.995845
8.63086, 34.4462, 0.400483, 1.43559, 0.4, -4.25084e-05, 0.999726, 0.991828, 0.999891, 0.995847
8.63586, 34.4423, 0.400411, 1.4356, 0.4, -4.27596e-05, 0.999729, 0.99183, 0.999892, 0.995849
8.64086, 34.4385, 0.400339, 1.43562, 0.4, -4.29688e-05, 0.999732, 0.991833, 0.999893, 0.995851
8.64586, 34.4346, 0.400268, 1.43563, 0.4, -4.3136e-05, 0.999735, 0.991835, 0.999895, 0.995852
8.65086, 34.4307, 0.400197, 1.43565, 0.4, -4.32614e-05, 0.999738, 0.991837, 0.999896, 0.995854
8.65586, 34.4268, 0.400126, 1.43566, 0.4, -4.33455e-05, 0.999741, 0.991839, 0.999898, 0.995856
8.66086, 34.4229, 0.400055, 1.43568, 0.4, -4.33882e-05, 0.999743, 0.991841, 0.999899, 0.995858
8.66586, 34.419, 0.399985, 1.43569, 0.4, -4.33898e-05, 0.999746, 0.991844, 0.9999, 0.995859
8.67087, 34.4151, 0.399916, 1.43571, 0.4, -4.33506e-05, 0.999749, 0.991846, 0.999901, 0.995861
8.67587, 34.4112, 0.399847, 1.43573, 0.4, -4.3271e-05, 0.999752, 0.991848, 0.999903, 0.995863
8.68087, 34.4073, 0.399779, 1.43574, 0.4, -4.31516e-05, 0.999755, 0.99185, 0.999904, 0.995864
8.68587, 34.4034, 0.399712, 1.43576, 0.4, -4.29925e-05, 0.999758, 0.991852, 0.999905, 0.995866
8.69087, 34.3995, 0.399645, 1.43577, 0.4, -4.27943e-05, 0.99976, 0.991854, 0.999907, 0.995868
8.69587, 34.3957, 0.399579, 1.43579, 0.4, -4.25575e-05, 0.999763, 0.991856, 0.999908, 0.995869
8.70087, 34.3919, 0.399514, 1.4358, 0.4, -4.22825e-05, 0.999766, 0.991858, 0.999909, 0.995871
8.70587, 34.3881, 0.39945, 1.43582, 0.4, -4.19699e-05, 0.999768, 0.99186, 0.99991, 0.995872
8.71087, 34.3843, 0.399388, 1.43584, 0.4, -4.16204e-05, 0.999771, 0.991862, 0.999911, 0.995874
8.71587, 34.3806, 0.399326, 1.43585, 0.4, -4.12346e-05, 0.999774, 0.991864, 0.999913, 0.995876
8.72087, 34.3769, 0.399265, 1.43587, 0.4, -4.08131e-05, 0.999776, 0.991866, 0.999914, 0.995877
8.72587, 34.3732, 0.399205, 1.43588, 0.4, -4.03565e-05, 0.999779, 0.991868, 0.999915, 0.995879
8.73087, 34.3696, 0.399147, 1.4359, 0.4, -3.98656e-05, 0.999781, 0.99187, 0.999916, 0.99588
8.73587, 34.3661, 0.39909, 1.43591, 0.4, -3.9341e-05, 0.999783, 0.991871, 0.999917, 0.995881
8.74087, 34.3626, 0.399034, 1.43593, 0.4, -3.87837e-05, 0.999786, 0.991873, 0.999918, 0.995883
8.74587, 34.3591, 0.39898, 1.43594, 0.4, -3.81944e-05, 0.999788, 0.991875, 0.999919, 0.995884
8.75087, 34.3557, 0.398927, 1.43595, 0.4, -3.75739e-05, 0.99979, 0.991876, 0.99992, 0.995885
8.75587, 34.3523, 0.398876, 1.43597, 0.4, -3.69231e-05, 0.999792, 0.991878, 0.999921, 0.995887
8.76087, 34.349, 0.398826, 1.43598, 0.4, -3.62428e-05, 0.999794, 0.991879, 0.999922, 0.995888
8.76587, 34.3458, 0.398777, 1.436, 0.4, -3.55339e-05, 0.999796, 0.991881, 0.999923, 0.995889
8.77087, 34.3426, 0.39873, 1.43601, 0.4, -3.47973e-05, 0.999798, 0.991882, 0.999924, 0.99589
8.77587, 34.3395, 0.398685, 1.43602, 0.4, -3.4034e-05, 0.9998, 0.991884, 0.999925, 0.995891
8.78087, 34.3365, 0.398641, 1.43604, 0.4, -3.32449e-05, 0.999802, 0.991885, 0.999925, 0.995892
8.78587, 34.3335, 0.3986, 1.43605, 0.4, -3.24309e-05, 0.999804, 0.991886, 0.999926, 0.995893
8.79087, 34.3307, 0.398559, 1.43606, 0.4, -3.15931e-05, 0.999806, 0.991888, 0.999927, 0.995894
8.79587, 34.3279, 0.39852, 1.43607, 0.4, -3.07325e-05, 0.999807, 0.991889, 0.999928, 0.995895
8.80087, 34.3251, 0.398484, 1.43608, 0.4, -2.98498e-05, 0.999809, 0.99189, 0.999929, 0.995896
8.80587, 34.3225, 0.398448, 1.4361, 0.4, -2.89465e-05, 0.99981, 0.991891, 0.999929, 0.995897
8.81087, 34.3199, 0.398415, 1.43611, 0.4, -2.80233e-05, 0.999812, 0.991892, 0.99993, 0.995898
8.81587, 34.3174, 0.398384, 1.43612, 0.4, -2.70815e-05, 0.999813, 0.991893, 0.999931, 0.995899
8.82087, 34.315, 0.398354, 1.43613, 0.4, -2.61218e-05, 0.999815, 0.991894, 0.999931, 0.9959
8.82587, 34.3127, 0.398326, 1.43614, 0.4, -2.51456e-05, 0.999816, 0.991895, 0.999932, 0.995901
8.83087, 34.3105, 0.3983, 1.43615, 0.4, -2.41539e-05, 0.999817, 0.991896, 0.999932, 0.995901
8.83587, 34.3084, 0.398276, 1.43616, 0.4, -2.31478e-05, 0.999819, 0.991897, 0.999933, 0.995902
8.84087, 34.3063, 0.398254, 1.43616, 0.4, -2.21283e-05, 0.99982, 0.991898, 0.999933, 0.995902
8.84587, 34.3044, 0.398233, 1.43617, 0.4, -2.10966e-05, 0.999821, 0.991899, 0.999934, 0.995903
8.85087, 34.3025, 0.398214, 1.43618, 0.4, -2.00537e-05, 0.999822, 0.991899, 0.999934, 0.995904
8.85587, 34.3008, 0.398198, 1.43619, 0.4, -1.90007e-05, 0.999823, 0.9919, 0.999935, 0.995904
8.86087, 34.2991, 0.398183, 1.4362, 0.4, -1.79389e-05, 0.999824, 0.991901, 0.999935, 0.995905
8.86587, 34.2976, 0.39817, 1.4362, 0.4, -1.68693e-05, 0.999825, 0.991901, 0.999935, 0.995905
8.87087, 34.2961, 0.398159, 1.43621, 0.4, -1.57929e-05, 0.999825, 0.991901, 0.999936, 0.995905
8.87587, 34.2947, 0.39815, 1.43621, 0.4, -1.47107e-05, 0.999826, 0.991902, 0.999936, 0.995906
8.88087, 34.2934, 0.398143, 1.43622, 0.4, -1.3624e-05, 0.999827, 0.991902, 0.999936, 0.995906
8.88587, 34.2923, 0.398137, 1.43622, 0.4, -1.25339e-05, 0.999827, 0.991903, 0.999936, 0.995907
8.89087, 34.2912, 0.398134, 1.43623, 0.4, -1.14415e-05, 0.999828, 0.991903, 0.999937, 0.995907
8.89587, 34.2902, 0.398132, 1.43623, 0.4, -1.03478e-05, 0.999828, 0.991903, 0.999937, 0.995907
8.90087, 34.2893, 0.398132, 1.43624, 0.4, -9.25381e-06, 0.999829, 0.991903, 0.999937, 0.995907
8.90587, 34.2885, 0.398134, 1.43624, 0.4, -8.16076e-06, 0.999829, 0.991904, 0.999937, 0.995907
8.91087, 34.2878, 0.398138, 1.43624, 0.4, -7.06962e-06, 0.99983, 0.991904, 0.999937, 0.995907
8.91587, 34.2873, 0.398143, 1.43624, 0.4, -5.98141e-06, 0.99983, 0.991904, 0.999937, 0.995908
8.92087, 34.2868, 0.398151, 1.43624, 0.4, -4.89721e-06, 0.99983, 0.991904, 0.999937, 0.995908
8.92587, 34.2864, 0.39816, 1.43625, 0.4, -3.81806e-06, 0.99983, 0.991904, 0.999937, 0.995908
8.93087, 34.2861, 0.398171, 1.43625, 0.4, -2.74503e-06, 0.99983, 0.991904, 0.999937, 0.995908
8.93587, 34.2859, 0.398183, 1.43625, 0.4, -1.67897e-06, 0.99983, 0.991904, 0.999937, 0.995907
8.94087, 34.2858, 0.398197, 1.43625, 0.4, -6.20827e-07, 0.99983, 0.991904, 0.999937, 0.995907
8.94587, 34.2858, 0.398213, 1.43624, 0.4, 4.27955e-07, 0.99983, 0.991904, 0.999937, 0.995907
8.95087, 34.2859, 0.39823, 1.43624, 0.4, 1.4671e-06, 0.99983, 0.991903, 0.999937, 0.995907
8.95587, 34.286, 0.398249, 1.43624, 0.4, 2.49533e-06, 0.99983, 0.991903, 0.999937, 0.995907
8.96087, 34.2863, 0.39827, 1.43624, 0.4, 3.51159e-06, 0.99983, 0.991903, 0.999937, 0.995907
8.96587, 34.2867, 0.398292, 1.43624, 0.4, 4.51529e-06, 0.999829, 0.991902, 0.999936, 0.995906
8.97087, 34.2871, 0.398316, 1.43623, 0.4, 5.50538e-06, 0.999829, 0.991902, 0.999936, 0.995906
8.97587, 34.2877, 0.398341, 1.43623, 0.4, 6.48096e-06, 0.999829, 0.991902, 0.999936, 0.995906
8.98087, 34.2883, 0.398367, 1.43623, 0.4, 7.44121e-06, 0.999829, 0.991901, 0.999936, 0.995906
8.98587, 34.289, 0.398395, 1.43622, 0.4, 8.38544e-06, 0.999828, 0.991901, 0.999936, 0.995905
8.99087, 34.2898, 0.398424, 1.43622, 0.4, 9.31267e-06, 0.999828, 0.9919, 0.999935, 0.995905
8.99587, 34.2907, 0.398455, 1.43621, 0.4, 1.02223e-05, 0.999827, 0.9919, 0.999935, 0.995904
9.00087, 34.2916, 0.398487, 1.43621, 0.4, 1.11136e-05, 0.999827, 0.991899, 0.999935, 0.995904
9.00587, 34.2927, 0.398519, 1.4362, 0.4, 1.19857e-05, 0.999826, 0.991899, 0.999934, 0.995904
9.01087, 34.2938, 0.398554, 1.4362, 0.4, 1.28379e-05, 0.999825, 0.991898, 0.999934, 0.995903
9.01587, 34.295, 0.398589, 1.43619, 0.4, 1.36696e-05, 0.999825, 0.991898, 0.999934, 0.995903
9.02087, 34.2963, 0.398625, 1.43618, 0.4, 1.44802e-05, 0.999824, 0.991897, 0.999933, 0.995902
9.02587, 34.2976, 0.398663, 1.43617, 0.4, 1.5269e-05, 0.999823, 0.991896, 0.999933, 0.995902
9.03087, 34.299, 0.398701, 1.43617, 0.4, 1.60354e-05, 0.999823, 0.991896, 0.999933, 0.995901
9.03587, 34.3005, 0.398741, 1.43616, 0.4, 1.67789e-05, 0.999822, 0.991895, 0.999932, 0.995901
9.04087, 34.302, 0.398781, 1.43615, 0.4, 1.74988e-05, 0.999821, 0.991894, 0.999932, 0.9959
9.04587, 34.3036, 0.398823, 1.43614, 0.4, 1.81946e-05, 0.99982, 0.991893, 0.999931, 0.995899
9.05087, 34.3053, 0.398865, 1.43613, 0.4, 1.8866e-05, 0.99982, 0.991893, 0.999931, 0.995899
9.05587, 34.307, 0.398908, 1.43612, 0.4, 1.95123e-05, 0.999819, 0.991892, 0.99993, 0.995898
9.06087, 34.3088, 0.398951, 1.43611, 0.4, 2.01333e-05, 0.999818, 0.991891, 0.99993, 0.995898
9.06587, 34.3107, 0.398995, 1.4361, 0.4, 2.07285e-05, 0.999817, 0.99189, 0.999929, 0.995897
9.07087, 34.3126, 0.39904, 1.43609, 0.4, 2.12974e-05, 0.999816, 0.991889, 0.999929, 0.995896
9.07587, 34.3145, 0.399086, 1.43608, 0.4, 2.18398e-05, 0.999815, 0.991888, 0.999928, 0.995896
9.08087, 34.3165, 0.399132, 1.43607, 0.4, 2.23554e-05, 0.999814, 0.991888, 0.999928, 0.995895
9.08587, 34.3185, 0.399178, 1.43606, 0.4, 2.28436e-05, 0.999813, 0.991887, 0.999927, 0.995894
9.09087, 34.3206, 0.399226, 1.43605, 0.4, 2.33045e-05, 0.999812, 0.991886, 0.999927, 0.995894
9.09587, 34.3227, 0.399273, 1.43604, 0.4, 2.37377e-05, 0.999811, 0.991885, 0.999926, 0.995893
9.10087, 34.3249, 0.399321, 1.43602, 0.4, 2.41431e-05, 0.99981, 0.991884, 0.999926, 0.995892
9.10588, 34.3271, 0.399369, 1.43601, 0.4, 2.45202e-05, 0.99981, 0.991883, 0.999925, 0.995892
9.11088, 34.3293, 0.399417, 1.436, 0.4, 2.48692e-05, 0.999809, 0.991882, 0.999925, 0.995891
9.11588, 34.3315, 0.399465, 1.43599, 0.4, 2.519e-05, 0.999808, 0.991881, 0.999924, 0.99589
9.12088, 34.3338, 0.399514, 1.43597, 0.4, 2.54823e-05, 0.999807, 0.99188, 0.999924, 0.995889
9.12588, 34.3361, 0.399562, 1.43596, 0.4, 2.57461e-05, 0.999806, 0.99188, 0.999923, 0.995889
9.13088, 34.3385, 0.399611, 1.43595, 0.4, 2.59815e-05, 0.999805, 0.991879, 0.999923, 0.995888
9.13588, 34.3408, 0.39966, 1.43594, 0.4, 2.61882e-05, 0.999804, 0.991878, 0.999922, 0.995887
9.14088, 34.3432, 0.399709, 1.43592, 0.4, 2.63664e-05, 0.999803, 0.991877, 0.999922, 0.995887
9.14588, 34.3456, 0.399757, 1.43591, 0.4, 2.65163e-05, 0.999802, 0.991876, 0.999921, 0.995886
9.15088, 34.3479, 0.399805, 1.4359, 0.4, 2.66378e-05, 0.999801, 0.991875, 0.999921, 0.995885
9.15588, 34.3504, 0.399854, 1.43588, 0.4, 2.67311e-05, 0.9998, 0.991874, 0.99992, 0.995885
9.16088, 34.3528, 0.399902, 1.43587, 0.4, 2.67961e-05, 0.999799, 0.991873, 0.99992, 0.995884
9.16588, 34.3552, 0.399949, 1.43585, 0.4, 2.68333e-05, 0.999798, 0.991873, 0.999919, 0.995883
9.17088, 34.3576, 0.399997, 1.43584, 0.4, 2.68426e-05, 0.999797, 0.991872, 0.999919, 0.995883
9.17588, 34.36, 0.400044, 1.43583, 0.4, 2.68243e-05, 0.999796, 0.991871, 0.999918, 0.995882
9.18088, 34.3624, 0.40009, 1.43581, 0.4, 2.67787e-05, 0.999795, 0.99187, 0.999918, 0.995881
9.18588, 34.3648, 0.400137, 1.4358, 0.4, 2.6706e-05, 0.999795, 0.991869, 0.999917, 0.995881
9.19088, 34.3672, 0.400182, 1.43579, 0.4, 2.66065e-05, 0.999794, 0.991868, 0.999917, 0.99588
9.19588, 34.3696, 0.400228, 1.43577, 0.4, 2.64805e-05, 0.999793, 0.991868, 0.999917, 0.99588
9.20088, 34.372, 0.400272, 1.43576, 0.4, 2.63282e-05, 0.999792, 0.991867, 0.999916, 0.995879
9.20588, 34.3744, 0.400316, 1.43574, 0.4, 2.61503e-05, 0.999791, 0.991866, 0.999916, 0.995878
