Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,iEESGO.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.042,0.3547670416733066,0.400050040818782,0.39999950002435436,-2.4638176057052136e-07,0.39999950002435436,0.9999956798897889,0.991990640703765,0.9999981486495496,0.9959818135714128
0.044,0.35476688327784694,0.40004986826579814,0.3999995000285025,-2.577999529093065e-07,0.3999995000285025,0.9999956820703365,0.9919906431290582,0.9999981499800221,0.9959818154055352
0.046,0.3547667177208993,0.40004968915127903,0.39999950003309764,-2.6917723745727483e-07,0.39999950003309764,0.9999956842733434,0.9919906456105192,0.999998151337074,0.9959818172793709
0.048,0.35476654502863136,0.4000495035465328,0.39999950003816076,-2.805121381628743e-07,0.39999950003816076,0.9999956864970369,0.9919906481466257,0.9999981527198092,0.9959818191917283
0.05,0.3547663652281332,0.4000493115195606,0.39999950004371254,-2.9180319489013713e-07,0.39999950004371254,0.9999956887399172,0.99199065073604,0.9999981541274486,0.995981821141567
0.052,0.35476617834740753,0.40004911313543634,0.3999995000497731,-3.0304896271131736e-07,0.3999995000497731,0.9999956910007259,0.991990653377587,0.9999981555593175,0.9959818231279779
0.054,0.35476598441536034,0.40004890845664876,0.39999950005636203,-3.1424801128132477e-07,0.39999950005636203,0.9999956932784168,0.9919906560702355,0.9999981570148317,0.9959818251501694
0.056,0.35476578346179183,0.40004869754341094,0.3999995000634983,-3.2539892428600343e-07,0.3999995000634983,0.9999956955721304,0.9919906588130797,0.9999981584934875,0.9959818272074521
0.058,0.35476557551738785,0.40004848045394054,0.3999995000712009,-3.365002989572086e-07,0.3999995000712009,0.9999956978811713,0.9919906616053253,0.999998159994852,0.9959818292992271
0.06,0.35476536061371156,0.40004825724471044,0.3999995000794876,-3.4755074564817557e-07,0.3999995000794876,0.9999957002049867,0.9919906644462746,0.9999981615185531,0.995981831424974
0.062,0.3547651387831951,0.40004802797067757,0.39999950008837626,-3.585488874632758e-07,0.39999950008837626,0.9999957025431504,0.9919906673353143,0.9999981630642737,0.9959818335842412
0.064,0.3547649100591319,0.4000477926854882,0.399999500097884,-3.694933599368322e-07,0.399999500097884,0.9999957048953457,0.9919906702719058,0.999998164631743,0.9959818357766377
0.066,0.35476467447566895,0.4000475514416632,0.39999950010802726,-3.8038281075629173e-07,0.39999950010802726,0.9999957072613508,0.9919906732555744,0.9999981662207315,0.9959818380018247
0.068,0.354764432067799,0.4000473042907654,0.39999950011882246,-3.912158995254531e-07,0.39999950011882246,0.9999957096410276,0.991990676285901,0.9999981678310451,0.9959818402595086
0.07,0.3547641828713535,0.40004705128355095,0.3999995001302852,-4.019912975635358e-07,0.3999995001302852,0.9999957120343094,0.9919906793625151,0.999998169462521,0.9959818425494356
0.072,0.3547639269229949,0.40004679247010455,0.3999995001424305,-4.1270768773701223e-07,0.3999995001424305,0.9999957144411925,0.9919906824850873,0.9999981711150221,0.9959818448713852
0.074,0.3547636642602098,0.40004652789996137,0.3999995001552733,-4.233637643205618e-07,0.3999995001552733,0.9999957168617263,0.9919906856533242,0.9999981727884346,0.995981847225166
0.076,0.35476339492130154,0.40004625762221824,0.3999995001688276,-4.339582328842499e-07,0.3999995001688276,0.9999957192960055,0.9919906888669615,0.9999981744826637,0.9959818496106113
0.078,0.3547631189453833,0.4000459816856331,0.3999995001831074,-4.444898102047757e-07,0.3999995001831074,0.9999957217441652,0.9919906921257621,0.9999981761976318,0.9959818520275756
0.08,0.3547628363723711,0.40004570013871266,0.3999995001981257,-4.5495722419775713e-07,0.3999995001981257,0.9999957242063733,0.9919906954295092,0.9999981779332742,0.9959818544759309
0.082,0.3547625472429766,0.40004541302979374,0.3999995002138955,-4.6535921386932546e-07,0.3999995002138955,0.999995726682825,0.9919906987780044,0.9999981796895385,0.9959818569555635
0.084,0.35476225159870045,0.400045120407115,0.3999995002304292,-4.7569452928495005e-07,0.3999995002304292,0.9999957291737402,0.9919907021710636,0.9999981814663818,0.9959818594663722
0.086,0.35476194948182505,0.40004482231888056,0.39999950024773856,-4.859619315535927e-07,0.39999950024773856,0.9999957316793574,0.9919907056085145,0.9999981832637685,0.9959818620082656
0.088,0.35476164093540785,0.4000445188133188,0.399999500265835,-4.961601928257926e-07,0.399999500265835,0.9999957341999316,0.9919907090901948,0.9999981850816702,0.9959818645811599
0.09,0.35476132600327426,0.40004420993873324,0.3999995002847296,-5.062880963042076e-07,0.3999995002847296,0.99999573673573,0.9919907126159483,0.9999981869200626,0.9959818671849776
0.092,0.3547610047300107,0.4000438957435491,0.39999950030443276,-5.16344436265037e-07,0.39999950030443276,0.9999957392870307,0.9919907161856253,0.9999981887789254,0.9959818698196454
0.094,0.3547606771609578,0.4000435762763538,0.39999950032495474,-5.26328018089383e-07,0.39999950032495474,0.999995741854119,0.9919907197990784,0.9999981906582409,0.9959818724850936
0.096,0.35476034334220324,0.40004325158593396,0.39999950034630516,-5.362376583035583e-07,0.39999950034630516,0.999995744437286,0.9919907234561632,0.9999981925579932,0.9959818751812538
0.098,0.3547600033205747,0.40004292172130806,0.39999950036849324,-5.460721846269334e-07,0.39999950036849324,0.9999957470368271,0.991990727156736,0.9999981944781673,0.9959818779080593
0.1,0.354759657143633,0.4000425867317545,0.39999950039152776,-5.558304360269361e-07,0.39999950039152776,0.99999574965304,0.9919907309006526,0.9999981964187484,0.995981880665443
0.102,0.3547593048596649,0.40004224666683763,0.3999995004154171,-5.65511262780061e-07,0.3999995004154171,0.999995752286223,0.9919907346877677,0.9999981983797215,0.9959818834533373
0.104,0.3547589465176759,0.4000419015764293,0.3999995004401693,-5.751135265382526e-07,0.3999995004401693,0.9999957549366753,0.9919907385179341,0.9999982003610707,0.995981886271673
0.106,0.3547585821673833,0.4000415515107291,0.39999950046579186,-5.846361004000623e-07,0.39999950046579186,0.9999957576046938,0.9919907423910015,0.9999982023627786,0.995981889120379
0.108,0.35475821185920875,0.4000411965202808,0.3999995004922918,-5.940778689859052e-07,0.3999995004922918,0.9999957602905746,0.9919907463068166,0.9999982043848266,0.9959818919993824
0.11,0.354757835644271,0.4000408366559877,0.39999950051967603,-6.034377285169574e-07,0.39999950051967603,0.9999957629946107,0.9919907502652219,0.9999982064271933,0.9959818949086063
0.112,0.35475745357437877,0.4000404719691237,0.39999950054795075,-6.127145868969873e-07,0.39999950054795075,0.9999957657170914,0.9919907542660554,0.9999982084898559,0.9959818978479713
0.114,0.3547570657020232,0.4000401025113463,0.39999950057712197,-6.219073637970069e-07,0.39999950057712197,0.9999957684583028,0.9919907583091511,0.9999982105727883,0.9959819008173945
0.116,0.3547566720803706,0.40003972833470375,0.39999950060719525,-6.310149907419482e-07,0.39999950060719525,0.9999957712185268,0.9919907623943368,0.9999982126759621,0.9959819038167884
0.118,0.3547562727632548,0.4000393494916438,0.3999995006381756,-6.400364111994068e-07,0.3999995006381756,0.9999957739980402,0.9919907665214357,0.9999982147993458,0.9959819068460625
0.12,0.35475586780516966,0.4000389660350183,0.3999995006700679,-6.489705806698472e-07,0.3999995006700679,0.9999957767971152,0.9919907706902654,0.9999982169429052,0.9959819099051215
0.122,0.35475545726126156,0.4000385780180897,0.3999995007028765,-6.57816466777835e-07,0.3999995007028765,0.9999957796160185,0.9919907749006375,0.9999982191066022,0.9959819129938657
0.124,0.35475504118732176,0.4000381854945335,0.3999995007366054,-6.665730493644969e-07,0.3999995007366054,0.999995782455012,0.9919907791523576,0.9999982212903963,0.9959819161121912
0.126,0.35475461963977856,0.40003778851844124,0.3999995007712582,-6.752393205805928e-07,0.3999995007712582,0.9999957853143517,0.9919907834452255,0.9999982234942433,0.9959819192599896
0.128,0.35475419267568964,0.40003738714432174,0.39999950080683827,-6.838142849798007e-07,0.39999950080683827,0.9999957881942878,0.9919907877790353,0.9999982257180954,0.9959819224371476
0.13,0.35475376035273426,0.40003698142710237,0.39999950084334834,-6.92296959612636e-07,0.39999950084334834,0.9999957910950649,0.9919907921535738,0.9999982279619017,0.995981925643547
0.132,0.35475332272920523,0.4000365714221287,0.39999950088079117,-7.006863741201373e-07,0.39999950088079117,0.9999957940169216,0.9919907965686227,0.9999982302256077,0.9959819288790658
0.134,0.3547528798640012,0.4000361571851634,0.3999995009191688,-7.089815708275718e-07,0.3999995009191688,0.9999957969600906,0.9919908010239568,0.9999982325091556,0.9959819321435758
0.136,0.35475243181661853,0.40003573877238535,0.3999995009584831,-7.17181604837871e-07,0.3999995009584831,0.999995799924799,0.9919908055193449,0.9999982348124838,0.9959819354369454
0.138,0.3547519786471431,0.40003531624038713,0.3999995009987355,-7.252855441246693e-07,0.3999995009987355,0.9999958029112672,0.9919908100545495,0.9999982371355275,0.9959819387590376
0.14,0.3547515204162424,0.4000348896461725,0.3999995010399272,-7.332924696246657e-07,0.3999995010399272,0.9999958059197105,0.9919908146293269,0.9999982394782184,0.9959819421097107
0.142,0.35475105718515737,0.40003445904715335,0.39999950108205906,-7.41201475329462e-07,0.39999950108205906,0.9999958089503371,0.9919908192434269,0.9999982418404845,0.9959819454888181
0.144,0.354750589015694,0.40003402450114567,0.3999995011251315,-7.490116683765759e-07,0.3999995011251315,0.9999958120033505,0.9919908238965935,0.9999982442222507,0.9959819488962088
0.146,0.35475011597021516,0.400033586066367,0.39999950116914457,-7.567221691397016e-07,0.39999950116914457,0.9999958150789474,0.9919908285885642,0.9999982466234378,0.995981952331727
0.148,0.35474963811163224,0.4000331438014301,0.3999995012140982,-7.643321113177709e-07,0.3999995012140982,0.9999958181773188,0.9919908333190708,0.9999982490439641,0.995981955795212
0.15,0.35474915550339664,0.40003269776533884,0.3999995012599918,-7.718406420231695e-07,0.3999995012599918,0.9999958212986495,0.9919908380878383,0.9999982514837439,0.9959819592864987
0.152,0.3547486682094915,0.40003224801748455,0.3999995013068246,-7.79246921868702e-07,0.3999995013068246,0.9999958244431189,0.9919908428945864,0.9999982539426883,0.9959819628054175
0.154,0.3547481762944232,0.4000317946176388,0.39999950135459544,-7.865501250535607e-07,0.39999950135459544,0.9999958276109002,0.9919908477390286,0.9999982564207047,0.9959819663517937
