Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,iEEEG1.PMECH_HP,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.03,28.849642513153118,0.40003588660177125,0.4000000000940589,-1.3664505331793114e-07,0.4000000000940589,0.9999942244274802,0.9919898649984973,0.9999976086998713,0.9959811522512325
0.032,28.849637432866523,0.40003576937123786,0.40000000012098763,-1.455880565151881e-07,0.40000000012098763,0.9999942273488098,0.9919898675048052,0.9999976101755409,0.9959811542124013
0.034,28.849632031185983,0.4000356452056759,0.400000000153207,-1.5449998350490724e-07,0.400000000153207,0.9999942304233836,0.9919898701477059,0.9999976117307326,0.9959811562798646
0.036,28.849626309261314,0.4000355141795707,0.4000000001913334,-1.6337911163862248e-07,0.4000000001913334,0.999994233646929,0.9919898729241651,0.9999976133635484,0.9959811584511753
0.038,28.849620268303998,0.40003537636726333,0.4000000002360089,-1.7222373688455713e-07,0.4000000002360089,0.9999942370151857,0.9919898758311578,0.9999976150720967,0.9959811607238942
0.04,28.84961390958653,0.4000352318429771,0.40000000028790084,-1.8103217378677197e-07,0.40000000028790084,0.9999942405239106,0.9919898788656695,0.999997616854492,0.9959811630955903
0.042,28.849607234441763,0.400035080680843,0.4000000003477,-1.8980275543101685e-07,0.4000000003477,0.9999942441688778,0.9919898820246967,0.9999976187088565,0.9959811655638419
0.044,28.8496002442622,0.4000349229549209,0.4000000004161198,-1.9853383341659804e-07,0.4000000004161198,0.999994247945882,0.9919898853052487,0.9999976206333204,0.9959811681262378
0.046,28.84959294049937,0.4000347587392231,0.40000000049389517,-2.0722377783425015e-07,0.40000000049389517,0.9999942518507396,0.9919898887043477,0.9999976226260233,0.9959811707803778
0.048,28.849585324663153,0.40003458810773307,0.4000000005817812,-2.158709772495567e-07,0.4000000005817812,0.99999425587929,0.9919898922190302,0.9999976246851131,0.9959811735238732
0.05,28.849577398321085,0.4000344111344258,0.4000000006805525,-2.244738386915519e-07,0.4000000006805525,0.9999942600273983,0.9919898958463479,0.9999976268087484,0.9959811763543479
0.052,28.849569163097737,0.400034227893286,0.40000000079100173,-2.3303078764625587e-07,0.40000000079100173,0.999994264290956,0.9919898995833683,0.9999976289950983,0.9959811792694391
0.054,28.849560620674016,0.40003403845832447,0.4000000009139387,-2.4154026805500716e-07,0.4000000009139387,0.9999942686658823,0.991989903427175,0.9999976312423426,0.9959811822667978
