Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,tGOV1.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.028,34.40369987990734,0.40000002475985535,0.40000000002351654,-8.196762068415931e-11,0.40000000002351654,0.99999999131965,0.9919935378361991,0.9999999954994461,0.9959841726563492
0.03,34.40369987685272,0.400000024689718,0.40000000002694314,-8.773070623854109e-11,0.40000000002694314,0.9999999913216332,0.9919935378378387,0.9999999955004223,0.9959841726576392
0.032,34.40369987359095,0.4000000246151576,0.4000000000305941,-9.347552224297938e-11,0.4000000000305941,0.9999999913237468,0.991993537839585,0.9999999955014621,0.9959841726590133
0.034,34.403699870122715,0.4000000245362242,0.40000000003446784,-9.92009906441128e-11,0.40000000003446784,0.9999999913259899,0.9919935378414372,0.9999999955025652,0.9959841726604707
0.036,34.40369986644872,0.4000000244529694,0.4000000000385626,-1.0490604576618327e-10,0.4000000000385626,0.9999999913283616,0.991993537843394,0.999999995503731,0.9959841726620108
0.038,34.40369986256974,0.4000000243654426,0.4000000000428765,-1.1058963421160011e-10,0.4000000000428765,0.9999999913308607,0.9919935378454546,0.9999999955049588,0.9959841726636327
0.04,34.40369985848654,0.4000000242736942,0.40000000004740766,-1.1625071488039488e-10,0.40000000004740766,0.9999999913334865,0.9919935378476183,0.9999999955062484,0.9959841726653361
0.042,34.403699854199964,0.4000000241777742,0.40000000005215425,-1.2188825885997728e-10,0.40000000005215425,0.9999999913362376,0.9919935378498842,0.9999999955075989,0.9959841726671198
0.044,34.40369984971088,0.400000024077732,0.40000000005711434,-1.2750124933434588e-10,0.40000000005711434,0.9999999913391135,0.991993537852251,0.99999999550901,0.9959841726689832
0.046,34.403699845020185,0.4000000239736171,0.400000000062286,-1.3308868165974588e-10,0.400000000062286,0.9999999913421126,0.991993537854718,0.999999995510481,0.9959841726709258
0.048,34.403699840128816,0.4000000238654781,0.4000000000676671,-1.3864956320686864e-10,0.4000000000676671,0.9999999913452337,0.991993537857284,0.9999999955120115,0.9959841726729465
0.05,34.40369983503775,0.4000000237533644,0.40000000007325587,-1.4418291337382164e-10,0.40000000007325587,0.9999999913484762,0.9919935378599483,0.9999999955136006,0.9959841726750446
0.052,34.40369982974799,0.40000002363732473,0.4000000000790501,-1.4968776352992557e-10,0.4000000000790501,0.9999999913518386,0.9919935378627094,0.9999999955152479,0.9959841726772193
0.054,34.403699824260585,0.4000000235174082,0.40000000008504777,-1.551631570870488e-10,0.40000000008504777,0.9999999913553201,0.991993537865567,0.999999995516953,0.9959841726794701
0.056,34.40369981857661,0.4000000233936628,0.4000000000912467,-1.6060814932667538e-10,0.4000000000912467,0.9999999913589194,0.9919935378685197,0.9999999955187151,0.9959841726817961
0.058,34.40369981269718,0.40000002326613754,0.4000000000976448,-1.6602180745610793e-10,0.4000000000976448,0.9999999913626348,0.9919935378715665,0.9999999955205336,0.9959841726841961
0.06,34.40369980662343,0.4000000231348799,0.40000000010423997,-1.7140321061062933e-10,0.40000000010423997,0.9999999913664657,0.9919935378747063,0.9999999955224079,0.9959841726866698
0.062,34.40369980035655,0.40000002299993914,0.40000000011102993,-1.7675144978649159e-10,0.40000000011102993,0.9999999913704108,0.9919935378779382,0.9999999955243375,0.9959841726892161
0.064,34.40369979389774,0.40000002286136305,0.4000000001180124,-1.8206562786037065e-10,0.4000000001180124,0.9999999913744686,0.9919935378812611,0.9999999955263217,0.9959841726918345
0.066,34.40369978724824,0.40000002271919916,0.4000000001251853,-1.8734485956126496e-10,0.4000000001251853,0.9999999913786379,0.9919935378846739,0.9999999955283598,0.9959841726945237
0.068,34.40369978040933,0.4000000225734965,0.4000000001325462,-1.9258827144023244e-10,0.4000000001325462,0.9999999913829174,0.9919935378881755,0.9999999955304512,0.995984172697283
0.07,34.40369977338233,0.40000002242430266,0.4000000001400929,-1.9779500193091657e-10,0.4000000001400929,0.9999999913873061,0.9919935378917647,0.9999999955325952,0.9959841727001116
0.072,34.40369976616855,0.4000000222716658,0.400000000147823,-2.0296420127821197e-10,0.400000000147823,0.9999999913918024,0.9919935378954408,0.9999999955347914,0.9959841727030088
0.074,34.40369975876936,0.4000000221156339,0.4000000001557342,-2.0809503164634703e-10,0.4000000001557342,0.9999999913964052,0.9919935378992024,0.9999999955370389,0.9959841727059736
0.076,34.403699751186174,0.40000002195625445,0.4000000001638242,-2.131866669178503e-10,0.4000000001638242,0.9999999914011126,0.9919935379030482,0.9999999955393369,0.995984172709005
0.078,34.40369974342041,0.40000002179357624,0.4000000001720905,-2.1823829291403885e-10,0.4000000001720905,0.9999999914059239,0.9919935379069774,0.9999999955416852,0.9959841727121023
0.08,34.40369973547351,0.4000000216276465,0.4000000001805305,-2.232491072674809e-10,0.4000000001805305,0.9999999914108373,0.9919935379109889,0.9999999955440827,0.9959841727152645
0.082,34.403699727346975,0.4000000214585139,0.40000000018914217,-2.2821831945442067e-10,0.40000000018914217,0.9999999914158519,0.9919935379150814,0.999999995546529,0.9959841727184908
0.084,34.4036997190423,0.40000002128622597,0.4000000001979227,-2.331451507947782e-10,0.4000000001979227,0.9999999914209661,0.9919935379192537,0.9999999955490232,0.9959841727217802
0.086,34.40369971056104,0.4000000211108304,0.40000000020686977,-2.380288345234839e-10,0.40000000020686977,0.9999999914261778,0.9919935379235048,0.9999999955515646,0.9959841727251317
0.088,34.403699701904756,0.40000002093237574,0.4000000002159808,-2.428686156737495e-10,0.4000000002159808,0.9999999914314867,0.9919935379278335,0.9999999955541529,0.9959841727285448
0.09,34.40369969307504,0.4000000207509099,0.40000000022525334,-2.4766375119812036e-10,0.40000000022525334,0.9999999914368904,0.9919935379322387,0.9999999955567869,0.9959841727320181
0.092,34.40369968407351,0.4000000205664807,0.40000000023468474,-2.5241350993388907e-10,0.40000000023468474,0.9999999914423882,0.991993537936719,0.9999999955594662,0.995984172735551
0.094,34.40369967490182,0.40000002037913684,0.4000000002442725,-2.5711717261174213e-10,0.4000000002442725,0.9999999914479781,0.9919935379412734,0.99999999556219,0.9959841727391423
0.096,34.40369966556164,0.4000000201889258,0.40000000025401417,-2.6177403191196267e-10,0.40000000025401417,0.9999999914536589,0.9919935379459005,0.9999999955649574,0.9959841727427913
0.098,34.40369965605466,0.400000019995896,0.40000000026390686,-2.663833923412166e-10,0.40000000026390686,0.9999999914594292,0.9919935379505994,0.9999999955677681,0.9959841727464968
0.1,34.40369964638261,0.40000001980009575,0.4000000002739482,-2.70944570433586e-10,0.4000000002739482,0.9999999914652872,0.9919935379553687,0.9999999955706211,0.9959841727502581
0.102,34.40369963654724,0.4000000196015731,0.4000000002841354,-2.7545689464897135e-10,0.4000000002841354,0.9999999914712315,0.9919935379602072,0.9999999955735156,0.995984172754074
0.104,34.403699626550306,0.4000000194003765,0.40000000029446586,-2.799197053493138e-10,0.40000000029446586,0.9999999914772607,0.9919935379651138,0.999999995576451,0.9959841727579438
0.106,34.403699616393624,0.4000000191965542,0.400000000304937,-2.843323549628801e-10,0.400000000304937,0.9999999914833735,0.9919935379700874,0.9999999955794269,0.9959841727618665
0.108,34.40369960607899,0.4000000189901545,0.400000000315546,-2.886942077853912e-10,0.400000000315546,0.9999999914895678,0.9919935379751262,0.9999999955824417,0.9959841727658407
0.11,34.40369959560825,0.4000000187812261,0.40000000032629024,-2.930046401680855e-10,0.40000000032629024,0.9999999914958425,0.9919935379802296,0.9999999955854956,0.9959841727698662
0.112,34.40369958498328,0.40000001856981726,0.40000000033716704,-2.972630404852942e-10,0.40000000033716704,0.9999999915021957,0.991993537985396,0.9999999955885872,0.9959841727739412
0.114,34.403699574205945,0.40000001835597687,0.4000000003481736,-3.01468809186321e-10,0.4000000003481736,0.9999999915086264,0.9919935379906242,0.9999999955917159,0.9959841727780654
0.116,34.40369956327816,0.40000001813975283,0.4000000003593073,-3.056213586354798e-10,0.4000000003593073,0.9999999915151323,0.9919935379959129,0.9999999955948812,0.9959841727822372
0.118,34.40369955220186,0.40000001792119433,0.4000000003705653,-3.0972011332177486e-10,0.4000000003705653,0.9999999915217124,0.9919935380012612,0.9999999955980822,0.9959841727864561
0.12,34.40369954097897,0.4000000177003498,0.40000000038194483,-3.137645097573033e-10,0.40000000038194483,0.999999991528365,0.9919935380066676,0.9999999956013179,0.9959841727907209
0.122,34.403699529611465,0.40000001747726766,0.4000000003934432,-3.1775399652913453e-10,0.4000000003934432,0.9999999915350885,0.9919935380121307,0.999999995604588,0.9959841727950307
0.124,34.40369951810135,0.40000001725199713,0.4000000004050577,-3.216880342863405e-10,0.4000000004050577,0.999999991541881,0.9919935380176494,0.9999999956078913,0.9959841727993843
0.126,34.40369950645061,0.40000001702458665,0.40000000041678524,-3.255660958113301e-10,0.40000000041678524,0.9999999915487414,0.9919935380232223,0.9999999956112272,0.9959841728037808
0.128,34.40369949466127,0.4000000167950851,0.4000000004286233,-3.2938766595499954e-10,0.4000000004286233,0.9999999915556677,0.9919935380288484,0.9999999956145951,0.9959841728082193
0.13,34.40369948273538,0.4000000165635413,0.40000000044056905,-3.3315224168428886e-10,0.40000000044056905,0.9999999915626586,0.9919935380345262,0.999999995617994,0.9959841728126987
0.132,34.403699470674994,0.400000016330004,0.4000000004526195,-3.3685933205840367e-10,0.4000000004526195,0.9999999915697121,0.9919935380402544,0.9999999956214234,0.9959841728172178
0.134,34.4036994584822,0.400000016094522,0.400000000464772,-3.405084582698864e-10,0.400000000464772,0.9999999915768268,0.9919935380460316,0.9999999956248821,0.995984172821776
0.136,34.40369944615909,0.40000001585714473,0.40000000047702367,-3.440991536554248e-10,0.40000000047702367,0.9999999915840013,0.9919935380518571,0.9999999956283697,0.9959841728263719
0.138,34.40369943370777,0.40000001561792103,0.40000000048937173,-3.476309637023365e-10,0.40000000048937173,0.9999999915912338,0.9919935380577289,0.9999999956318852,0.9959841728310046
0.14,34.403699421130376,0.40000001537689955,0.4000000005018132,-3.5110344598588157e-10,0.4000000005018132,0.9999999915985225,0.991993538063646,0.9999999956354279,0.9959841728356732
0.142,34.40369940842904,0.400000015134129,0.40000000051434537,-3.5451617031625444e-10,0.40000000051434537,0.999999991605866,0.9919935380696073,0.9999999956389971,0.9959841728403765
0.144,34.403699395605926,0.40000001488965886,0.40000000052696527,-3.5786871852674243e-10,0.40000000052696527,0.9999999916132625,0.9919935380756114,0.9999999956425921,0.9959841728451139
0.146,34.40369938266321,0.4000000146435378,0.4000000005396701,-3.6116068466178903e-10,0.4000000005396701,0.9999999916207107,0.9919935380816567,0.9999999956462117,0.9959841728498836
0.148,34.40369936960309,0.4000000143958153,0.40000000055245705,-3.643916750007722e-10,0.40000000055245705,0.9999999916282085,0.9919935380877422,0.9999999956498555,0.9959841728546851
0.15,34.403699356427744,0.4000000141465398,0.40000000056532314,-3.6756130784400105e-10,0.40000000056532314,0.9999999916357543,0.9919935380938666,0.9999999956535226,0.9959841728595172
0.152,34.403699343139415,0.40000001389576056,0.40000000057826557,-3.706692137375273e-10,0.40000000057826557,0.9999999916433467,0.9919935381000285,0.9999999956572122,0.9959841728643791
0.154,34.40369932974031,0.4000000136435264,0.4000000005912815,-3.737150352872437e-10,0.4000000005912815,0.9999999916509841,0.9919935381062266,0.9999999956609236,0.9959841728692697
0.156,34.40369931623268,0.4000000133898867,0.40000000060436797,-3.7669842733613875e-10,0.40000000060436797,0.9999999916586647,0.9919935381124597,0.9999999956646558,0.9959841728741877
0.158,34.403699302618776,0.4000000131348899,0.40000000061752217,-3.7961905682379016e-10,0.40000000061752217,0.9999999916663869,0.9919935381187264,0.9999999956684082,0.9959841728791323
0.16,34.40369928890086,0.40000001287858533,0.4000000006307412,-3.8247660283175895e-10,0.4000000006307412,0.999999991674149,0.9919935381250256,0.9999999956721802,0.9959841728841027
0.162,34.403699275081216,0.4000000126210215,0.4000000006440222,-3.8527075658575136e-10,0.4000000006440222,0.9999999916819495,0.9919935381313557,0.9999999956759706,0.9959841728890972
0.164,34.40369926116213,0.4000000123622477,0.40000000065736224,-3.880012214080624e-10,0.40000000065736224,0.9999999916897867,0.9919935381377155,0.9999999956797789,0.9959841728941153
0.166,34.403699247145894,0.40000001210231223,0.4000000006707585,-3.906677127240611e-10,0.4000000006707585,0.9999999916976585,0.9919935381441037,0.9999999956836041,0.9959841728991559
