Time(s), gENSAE.delta, gENSAE.PELEC, gENSAE.PMECH, gENSAE.SPEED, GEN1.V, LOAD.V, GEN2.V, FAULT.V
1.42333, 34.4037, 0.4, 0.4, 5.02217e-09, 1, 0.991993, 1, 0.995984
1.42833, 34.4037, 0.4, 0.4, 5.03958e-09, 1, 0.991993, 1, 0.995984
1.43333, 34.4037, 0.4, 0.4, 5.05698e-09, 1, 0.991993, 1, 0.995984
1.43833, 34.4037, 0.4, 0.4, 5.07439e-09, 1, 0.991993, 1, 0.995984
1.44333, 34.4037, 0.4, 0.4, 5.0918e-09, 1, 0.991993, 1, 0.995984
1.44833, 34.4037, 0.4, 0.4, 5.10921e-09, 1, 0.991993, 1, 0.995984
1.45333, 34.4037, 0.4, 0.4, 5.12662e-09, 1, 0.991993, 1, 0.995984
1.45833, 34.4037, 0.4, 0.4, 5.14402e-09, 1, 0.991993, 1, 0.995984
1.46333, 34.4037, 0.4, 0.4, 5.16143e-09, 1, 0.991993, 1, 0.995984
1.46833, 34.4037, 0.4, 0.4, 5.17884e-09, 1, 0.991993, 1, 0.995984
1.47333, 34.4037, 0.4, 0.4, 5.19625e-09, 1, 0.991993, 1, 0.995984
1.47833, 34.4037, 0.4, 0.4, 5.21366e-09, 1, 0.991993, 1, 0.995984
1.48333, 34.4037, 0.4, 0.4, 5.23106e-09, 1, 0.991993, 1, 0.995984
1.48833, 34.4037, 0.4, 0.4, 5.24847e-09, 1, 0.991993, 1, 0.995984
1.49333, 34.4037, 0.4, 0.4, 5.26588e-09, 1, 0.991993, 1, 0.995984
1.49833, 34.4037, 0.4, 0.4, 5.28329e-09, 1, 0.991993, 1, 0.995984
1.50333, 34.4037, 0.4, 0.4, 5.30069e-09, 1, 0.991993, 1, 0.995984
1.50833, 34.4037, 0.4, 0.4, 5.3181e-09, 1, 0.991993, 1, 0.995984
1.51333, 34.4037, 0.4, 0.4, 5.33551e-09, 1, 0.991993, 1, 0.995984
1.51833, 34.4037, 0.4, 0.4, 5.35292e-09, 1, 0.991993, 1, 0.995984
1.52333, 34.4037, 0.4, 0.4, 5.37033e-09, 1, 0.991993, 1, 0.995984
1.52833, 34.4037, 0.4, 0.4, 5.38773e-09, 1, 0.991993, 1, 0.995984
1.53333, 34.4037, 0.4, 0.4, 5.40514e-09, 1, 0.991993, 1, 0.995984
1.53833, 34.4037, 0.4, 0.4, 5.42255e-09, 1, 0.991993, 1, 0.995984
1.54333, 34.4037, 0.4, 0.4, 5.43996e-09, 1, 0.991993, 1, 0.995984
1.54833, 34.4037, 0.4, 0.4, 5.45737e-09, 1, 0.991993, 1, 0.995984
1.55333, 34.4037, 0.4, 0.4, 5.47477e-09, 1, 0.991993, 1, 0.995984
1.55833, 34.4037, 0.4, 0.4, 5.49218e-09, 1, 0.991993, 1, 0.995984
1.56333, 34.4037, 0.4, 0.4, 5.50959e-09, 1, 0.991993, 1, 0.995984
1.56833, 34.4037, 0.4, 0.4, 5.527e-09, 1, 0.991993, 1, 0.995984
1.57333, 34.4037, 0.4, 0.4, 5.5444e-09, 1, 0.991993, 1, 0.995984
1.57833, 34.4037, 0.4, 0.4, 5.56181e-09, 1, 0.991993, 1, 0.995984
1.58333, 34.4037, 0.4, 0.4, 5.57922e-09, 1, 0.991993, 1, 0.995984
1.58833, 34.4037, 0.4, 0.4, 5.59663e-09, 1, 0.991993, 1, 0.995984
1.59333, 34.4037, 0.4, 0.4, 5.61404e-09, 1, 0.991993, 1, 0.995984
1.59833, 34.4037, 0.4, 0.4, 5.63144e-09, 1, 0.991993, 1, 0.995984
1.60333, 34.4037, 0.4, 0.4, 5.64885e-09, 1, 0.991993, 1, 0.995984
1.60833, 34.4037, 0.4, 0.4, 5.66626e-09, 1, 0.991993, 1, 0.995984
1.61333, 34.4037, 0.4, 0.4, 5.68367e-09, 1, 0.991993, 1, 0.995984
1.61833, 34.4037, 0.4, 0.4, 5.70108e-09, 1, 0.991993, 1, 0.995984
1.62333, 34.4037, 0.4, 0.4, 5.71848e-09, 1, 0.991993, 1, 0.995984
1.62833, 34.4037, 0.4, 0.4, 5.73589e-09, 1, 0.991993, 1, 0.995984
1.63333, 34.4037, 0.4, 0.4, 5.7533e-09, 1, 0.991993, 1, 0.995984
1.63833, 34.4037, 0.4, 0.4, 5.77071e-09, 1, 0.991993, 1, 0.995984
1.64333, 34.4037, 0.4, 0.4, 5.78811e-09, 1, 0.991993, 1, 0.995984
1.64833, 34.4037, 0.4, 0.4, 5.80552e-09, 1, 0.991993, 1, 0.995984
1.65333, 34.4037, 0.4, 0.4, 5.82293e-09, 1, 0.991993, 1, 0.995984
1.65833, 34.4037, 0.4, 0.4, 5.84034e-09, 1, 0.991993, 1, 0.995984
1.66333, 34.4037, 0.4, 0.4, 5.85775e-09, 1, 0.991993, 1, 0.995984
1.66833, 34.4037, 0.4, 0.4, 5.87515e-09, 1, 0.991993, 1, 0.995984
1.67333, 34.4037, 0.4, 0.4, 5.89256e-09, 1, 0.991993, 1, 0.995984
1.67833, 34.4037, 0.4, 0.4, 5.90997e-09, 1, 0.991993, 1, 0.995984
1.68333, 34.4037, 0.4, 0.4, 5.92738e-09, 1, 0.991993, 1, 0.995984
1.68833, 34.4037, 0.4, 0.4, 5.94479e-09, 1, 0.991993, 1, 0.995984
1.69333, 34.4037, 0.4, 0.4, 5.96219e-09, 1, 0.991993, 1, 0.995984
1.69833, 34.4037, 0.4, 0.4, 5.9796e-09, 1, 0.991993, 1, 0.995984
1.70333, 34.4037, 0.4, 0.4, 5.99701e-09, 1, 0.991993, 1, 0.995984
1.70833, 34.4037, 0.4, 0.4, 6.01442e-09, 1, 0.991993, 1, 0.995984
1.71333, 34.4037, 0.4, 0.4, 6.03182e-09, 1, 0.991993, 1, 0.995984
1.71833, 34.4037, 0.4, 0.4, 6.04923e-09, 1, 0.991993, 1, 0.995984
1.72333, 34.4037, 0.4, 0.4, 6.06664e-09, 1, 0.991993, 1, 0.995984
1.72833, 34.4037, 0.4, 0.4, 6.08405e-09, 1, 0.991993, 1, 0.995984
1.73333, 34.4037, 0.4, 0.4, 6.10146e-09, 1, 0.991993, 1, 0.995984
1.73833, 34.4037, 0.4, 0.4, 6.11886e-09, 1, 0.991993, 1, 0.995984
1.74333, 34.4037, 0.4, 0.4, 6.13627e-09, 1, 0.991993, 1, 0.995984
1.74833, 34.4037, 0.4, 0.4, 6.15368e-09, 1, 0.991993, 1, 0.995984
1.75333, 34.4037, 0.4, 0.4, 6.17109e-09, 1, 0.991993, 1, 0.995984
1.75833, 34.4037, 0.4, 0.4, 6.1885e-09, 1, 0.991993, 1, 0.995984
1.76333, 34.4037, 0.4, 0.4, 6.2059e-09, 1, 0.991993, 1, 0.995984
1.76833, 34.4037, 0.4, 0.4, 6.22331e-09, 1, 0.991993, 1, 0.995984
1.77333, 34.4037, 0.4, 0.4, 6.24072e-09, 1, 0.991993, 1, 0.995984
1.77833, 34.4037, 0.4, 0.4, 6.25813e-09, 1, 0.991993, 1, 0.995984
1.78333, 34.4037, 0.4, 0.4, 6.27553e-09, 1, 0.991993, 1, 0.995984
1.78833, 34.4037, 0.4, 0.4, 6.29294e-09, 1, 0.991993, 1, 0.995984
1.79333, 34.4037, 0.4, 0.4, 6.31035e-09, 1, 0.991993, 1, 0.995984
1.79833, 34.4037, 0.4, 0.4, 6.32776e-09, 1, 0.991993, 1, 0.995984
1.80333, 34.4037, 0.4, 0.4, 6.34517e-09, 1, 0.991993, 1, 0.995984
1.80833, 34.4037, 0.4, 0.4, 6.36257e-09, 1, 0.991993, 1, 0.995984
1.81333, 34.4037, 0.4, 0.4, 6.37998e-09, 1, 0.991993, 1, 0.995984
1.81833, 34.4037, 0.4, 0.4, 6.39739e-09, 1, 0.991993, 1, 0.995984
1.82333, 34.4037, 0.4, 0.4, 6.4148e-09, 1, 0.991993, 1, 0.995984
1.82833, 34.4037, 0.4, 0.4, 6.4322e-09, 1, 0.991993, 1, 0.995984
1.83333, 34.4037, 0.4, 0.4, 6.44961e-09, 1, 0.991993, 1, 0.995984
1.83833, 34.4037, 0.4, 0.4, 6.46702e-09, 1, 0.991993, 1, 0.995984
1.84333, 34.4037, 0.4, 0.4, 6.48443e-09, 1, 0.991993, 1, 0.995984
1.84833, 34.4037, 0.4, 0.4, 6.50184e-09, 1, 0.991993, 1, 0.995984
1.85333, 34.4037, 0.4, 0.4, 6.51924e-09, 1, 0.991993, 1, 0.995984
1.85833, 34.4037, 0.4, 0.4, 6.53665e-09, 1, 0.991993, 1, 0.995984
1.86333, 34.4037, 0.4, 0.4, 6.55406e-09, 1, 0.991993, 1, 0.995984
1.86833, 34.4037, 0.4, 0.4, 6.57147e-09, 1, 0.991993, 1, 0.995984
1.87333, 34.4037, 0.4, 0.4, 6.58888e-09, 1, 0.991993, 1, 0.995984
1.87833, 34.4037, 0.4, 0.4, 6.60628e-09, 1, 0.991993, 1, 0.995984
1.88333, 34.4037, 0.4, 0.4, 6.62369e-09, 1, 0.991993, 1, 0.995984
1.88833, 34.4037, 0.4, 0.4, 6.6411e-09, 1, 0.991993, 1, 0.995984
1.89333, 34.4037, 0.4, 0.4, 6.65851e-09, 1, 0.991993, 1, 0.995984
1.89833, 34.4037, 0.4, 0.4, 6.67591e-09, 1, 0.991993, 1, 0.995984
1.90333, 34.4037, 0.4, 0.4, 6.69332e-09, 1, 0.991993, 1, 0.995984
1.90833, 34.4037, 0.4, 0.4, 6.71073e-09, 1, 0.991993, 1, 0.995984
1.91333, 34.4037, 0.4, 0.4, 6.72814e-09, 1, 0.991993, 1, 0.995984
1.91833, 34.4037, 0.4, 0.4, 6.74555e-09, 1, 0.991993, 1, 0.995984
1.92333, 34.4037, 0.4, 0.4, 6.76295e-09, 1, 0.991993, 1, 0.995984
1.92833, 34.4037, 0.4, 0.4, 6.78036e-09, 1, 0.991993, 1, 0.995984
1.93333, 34.4037, 0.4, 0.4, 6.79777e-09, 1, 0.991993, 1, 0.995984
1.93833, 34.4037, 0.4, 0.4, 6.81518e-09, 1, 0.991993, 1, 0.995984
1.94333, 34.4037, 0.4, 0.4, 6.83259e-09, 1, 0.991993, 1, 0.995984
1.94833, 34.4037, 0.4, 0.4, 6.84999e-09, 1, 0.991993, 1, 0.995984
1.95333, 34.4037, 0.4, 0.4, 6.8674e-09, 1, 0.991993, 1, 0.995984
1.95833, 34.4037, 0.4, 0.4, 6.88481e-09, 1, 0.991993, 1, 0.995984
1.96333, 34.4037, 0.4, 0.4, 6.90222e-09, 1, 0.991993, 1, 0.995984
1.96833, 34.4037, 0.4, 0.4, 6.91962e-09, 1, 0.991993, 1, 0.995984
1.97333, 34.4037, 0.4, 0.4, 6.93703e-09, 1, 0.991993, 1, 0.995984
1.97833, 34.4037, 0.4, 0.4, 6.95444e-09, 1, 0.991993, 1, 0.995984
1.98333, 34.4037, 0.4, 0.4, 6.97185e-09, 1, 0.991993, 1, 0.995984
1.98833, 34.4037, 0.4, 0.4, 6.98926e-09, 1, 0.991993, 1, 0.995984
1.99333, 34.4037, 0.4, 0.4, 7.00666e-09, 1, 0.991993, 1, 0.995984
1.99833, 34.4037, 0.4, 0.4, 7.02407e-09, 1, 0.991993, 1, 0.995984
2.00333, 34.4037, 0.4, 0.4, 7.04148e-09, 1, 0.991993, 1, 0.995984
2.00333, 34.4037, 0.0913377, 0.4, 7.04148e-09, 0.621517, 0.230955, 0.31179, 2.71364e-07
2.00433, 34.4037, 0.0923438, 0.4, 2.7051e-05, 0.616086, 0.229459, 0.31142, 2.70434e-07
2.00533, 34.4044, 0.0939458, 0.4, 7.19462e-05, 0.607508, 0.22709, 0.310828, 2.68955e-07
2.00633, 34.4061, 0.0950951, 0.4, 0.000107602, 0.601228, 0.225346, 0.310388, 2.67861e-07
2.00733, 34.4084, 0.0961958, 0.4, 0.000143149, 0.595238, 0.223675, 0.309965, 2.66808e-07
2.00833, 34.4113, 0.0972363, 0.4, 0.000178568, 0.589558, 0.222082, 0.309558, 2.65801e-07
2.00933, 34.4148, 0.0982193, 0.4, 0.000213868, 0.584164, 0.220563, 0.309168, 2.64837e-07
2.01033, 34.419, 0.0991473, 0.4, 0.000249054, 0.579038, 0.219113, 0.308793, 2.63913e-07
2.01133, 34.4238, 0.100023, 0.4, 0.000284134, 0.574162, 0.217727, 0.308433, 2.63027e-07
2.01233, 34.4292, 0.100847, 0.4, 0.000319113, 0.569519, 0.216402, 0.308087, 2.62178e-07
2.01333, 34.4353, 0.101624, 0.4, 0.000353997, 0.565093, 0.215134, 0.307754, 2.61362e-07
2.01433, 34.442, 0.102354, 0.4, 0.000388791, 0.560871, 0.21392, 0.307434, 2.60579e-07
2.01533, 34.4493, 0.10304, 0.4, 0.000423501, 0.55684, 0.212756, 0.307126, 2.59826e-07
2.01633, 34.4572, 0.103683, 0.4, 0.000458132, 0.552986, 0.21164, 0.306829, 2.59103e-07
2.01733, 34.4658, 0.104286, 0.4, 0.000492689, 0.5493, 0.210568, 0.306543, 2.58406e-07
2.01833, 34.4749, 0.104851, 0.4, 0.000527176, 0.545771, 0.209539, 0.306268, 2.57736e-07
2.01933, 34.4847, 0.105378, 0.4, 0.000561598, 0.542388, 0.208551, 0.306002, 2.5709e-07
2.02033, 34.4952, 0.105871, 0.4, 0.000595958, 0.539144, 0.207599, 0.305746, 2.56468e-07
2.02133, 34.5062, 0.10633, 0.4, 0.000630262, 0.53603, 0.206684, 0.305499, 2.55869e-07
2.02233, 34.5179, 0.106757, 0.4, 0.000664512, 0.533037, 0.205803, 0.30526, 2.5529e-07
2.02333, 34.5301, 0.107154, 0.4, 0.000698713, 0.53016, 0.204954, 0.30503, 2.54732e-07
2.02433, 34.543, 0.107508, 0.4, 0.000732867, 0.527388, 0.204129, 0.304806, 2.5419e-07
2.02533, 34.5565, 0.107849, 0.4, 0.000766981, 0.524721, 0.203339, 0.304591, 2.5367e-07
2.02633, 34.5706, 0.108164, 0.4, 0.000801054, 0.522151, 0.202577, 0.304383, 2.53167e-07
2.02733, 34.5854, 0.108455, 0.4, 0.000835091, 0.519671, 0.20184, 0.304182, 2.52681e-07
2.02833, 34.6007, 0.108722, 0.4, 0.000869093, 0.517278, 0.201129, 0.303988, 2.52212e-07
2.02933, 34.6166, 0.108966, 0.4, 0.000903064, 0.514966, 0.200441, 0.3038, 2.51757e-07
2.03033, 34.6332, 0.10919, 0.4, 0.000937006, 0.512732, 0.199776, 0.303618, 2.51317e-07
2.03133, 34.6504, 0.109394, 0.4, 0.000970921, 0.510571, 0.199132, 0.303442, 2.50892e-07
2.03233, 34.6682, 0.109579, 0.4, 0.00100481, 0.508479, 0.198509, 0.303272, 2.50479e-07
2.03333, 34.6865, 0.109746, 0.4, 0.00103868, 0.506453, 0.197905, 0.303107, 2.5008e-07
2.03433, 34.7055, 0.109896, 0.4, 0.00107253, 0.504491, 0.197319, 0.302946, 2.49693e-07
2.03533, 34.7252, 0.110031, 0.4, 0.00110636, 0.502588, 0.196752, 0.302791, 2.49317e-07
2.03633, 34.7454, 0.11015, 0.4, 0.00114018, 0.500741, 0.196201, 0.302641, 2.48953e-07
2.03733, 34.7662, 0.110256, 0.4, 0.00117398, 0.498949, 0.195667, 0.302495, 2.48599e-07
2.03833, 34.7876, 0.110348, 0.4, 0.00120776, 0.497209, 0.195149, 0.302353, 2.48256e-07
2.03933, 34.8097, 0.110428, 0.4, 0.00124154, 0.495519, 0.194645, 0.302215, 2.47923e-07
2.04033, 34.8323, 0.110497, 0.4, 0.0012753, 0.493875, 0.194155, 0.302082, 2.476e-07
2.04133, 34.8556, 0.110555, 0.4, 0.00130906, 0.492277, 0.19368, 0.301952, 2.47286e-07
2.04233, 34.8795, 0.110602, 0.4, 0.00134281, 0.490722, 0.193217, 0.301826, 2.4698e-07
2.04333, 34.9039, 0.11064, 0.4, 0.00137655, 0.489209, 0.192767, 0.301703, 2.46683e-07
2.04433, 34.929, 0.110669, 0.4, 0.00141029, 0.487735, 0.192329, 0.301584, 2.46394e-07
2.04533, 34.9547, 0.11069, 0.4, 0.00144402, 0.4863, 0.191903, 0.301469, 2.46113e-07
2.04633, 34.981, 0.110703, 0.4, 0.00147775, 0.484901, 0.191488, 0.301356, 2.4584e-07
2.04733, 35.0079, 0.110709, 0.4, 0.00151147, 0.483537, 0.191084, 0.301246, 2.45573e-07
2.04833, 35.0354, 0.110708, 0.4, 0.0015452, 0.482208, 0.19069, 0.30114, 2.45314e-07
2.04933, 35.0635, 0.110702, 0.4, 0.00157892, 0.480911, 0.190306, 0.301036, 2.45061e-07
2.05033, 35.0923, 0.110689, 0.4, 0.00161264, 0.479645, 0.189932, 0.300934, 2.44815e-07
2.05133, 35.1216, 0.110672, 0.4, 0.00164637, 0.47841, 0.189567, 0.300836, 2.44575e-07
2.05233, 35.1515, 0.11065, 0.4, 0.00168009, 0.477203, 0.189211, 0.30074, 2.44341e-07
2.05333, 35.1821, 0.110623, 0.4, 0.00171381, 0.476025, 0.188864, 0.300646, 2.44113e-07
2.05433, 35.2132, 0.110592, 0.4, 0.00174754, 0.474874, 0.188524, 0.300555, 2.4389e-07
2.05533, 35.245, 0.110558, 0.4, 0.00178127, 0.47375, 0.188193, 0.300466, 2.43673e-07
2.05633, 35.2774, 0.110521, 0.4, 0.001815, 0.47265, 0.18787, 0.300379, 2.43461e-07
2.05733, 35.3103, 0.11048, 0.4, 0.00184873, 0.471576, 0.187554, 0.300294, 2.43254e-07
2.05833, 35.3439, 0.110437, 0.4, 0.00188247, 0.470525, 0.187245, 0.300211, 2.43052e-07
2.05933, 35.3781, 0.110392, 0.4, 0.00191621, 0.469497, 0.186943, 0.30013, 2.42854e-07
2.06033, 35.4129, 0.110345, 0.4, 0.00194996, 0.468491, 0.186648, 0.300051, 2.42661e-07
2.06133, 35.4483, 0.110296, 0.4, 0.00198371, 0.467507, 0.186359, 0.299974, 2.42472e-07
2.06233, 35.4843, 0.110245, 0.4, 0.00201746, 0.466543, 0.186077, 0.299898, 2.42288e-07
2.06333, 35.5209, 0.110193, 0.4, 0.00205122, 0.4656, 0.1858, 0.299824, 2.42107e-07
2.06433, 35.5582, 0.110141, 0.4, 0.00208498, 0.464677, 0.18553, 0.299752, 2.41931e-07
2.06533, 35.596, 0.110087, 0.4, 0.00211875, 0.463772, 0.185265, 0.299681, 2.41758e-07
2.06633, 35.6344, 0.110032, 0.4, 0.00215252, 0.462886, 0.185006, 0.299612, 2.41588e-07
2.06733, 35.6735, 0.109978, 0.4, 0.0021863, 0.462018, 0.184752, 0.299544, 2.41423e-07
2.06833, 35.7131, 0.109922, 0.4, 0.00222008, 0.461168, 0.184503, 0.299478, 2.4126e-07
2.06933, 35.7534, 0.109867, 0.4, 0.00225387, 0.460334, 0.184259, 0.299413, 2.41101e-07
2.07033, 35.7943, 0.109812, 0.4, 0.00228766, 0.459517, 0.18402, 0.29935, 2.40945e-07
2.07133, 35.8358, 0.109757, 0.4, 0.00232145, 0.458715, 0.183785, 0.299287, 2.40792e-07
2.07233, 35.8778, 0.109702, 0.4, 0.00235525, 0.45793, 0.183556, 0.299226, 2.40643e-07
2.07333, 35.9205, 0.109648, 0.4, 0.00238906, 0.457159, 0.18333, 0.299166, 2.40496e-07
2.07433, 35.9638, 0.109594, 0.4, 0.00242287, 0.456403, 0.183109, 0.299107, 2.40351e-07
2.07533, 36.0078, 0.109541, 0.4, 0.00245669, 0.455662, 0.182892, 0.299049, 2.4021e-07
2.07633, 36.0523, 0.109489, 0.4, 0.00249051, 0.454934, 0.182679, 0.298993, 2.40071e-07
2.07733, 36.0974, 0.109438, 0.4, 0.00252433, 0.45422, 0.18247, 0.298937, 2.39934e-07
2.07833, 36.1432, 0.109387, 0.4, 0.00255816, 0.453519, 0.182264, 0.298882, 2.398e-07
2.07933, 36.1895, 0.109338, 0.4, 0.00259199, 0.452831, 0.182062, 0.298828, 2.39669e-07
2.08033, 36.2365, 0.10929, 0.4, 0.00262583, 0.452155, 0.181864, 0.298775, 2.39539e-07
2.08133, 36.284, 0.109243, 0.4, 0.00265967, 0.451492, 0.181669, 0.298724, 2.39412e-07
2.08233, 36.3322, 0.109197, 0.4, 0.00269352, 0.45084, 0.181478, 0.298672, 2.39287e-07
2.08333, 36.381, 0.109153, 0.4, 0.00272736, 0.4502, 0.181289, 0.298622, 2.39164e-07
2.08433, 36.4304, 0.10911, 0.4, 0.00276122, 0.449571, 0.181104, 0.298573, 2.39043e-07
2.08533, 36.4804, 0.109069, 0.4, 0.00279507, 0.448953, 0.180922, 0.298524, 2.38924e-07
2.08633, 36.531, 0.109029, 0.4, 0.00282893, 0.448346, 0.180743, 0.298476, 2.38807e-07
2.08733, 36.5823, 0.10899, 0.4, 0.00286279, 0.44775, 0.180567, 0.298429, 2.38691e-07
2.08833, 36.6341, 0.108954, 0.4, 0.00289666, 0.447163, 0.180393, 0.298382, 2.38578e-07
2.08933, 36.6865, 0.108919, 0.4, 0.00293052, 0.446587, 0.180222, 0.298337, 2.38466e-07
2.09033, 36.7396, 0.108885, 0.4, 0.00296439, 0.44602, 0.180054, 0.298291, 2.38355e-07
2.09133, 36.7933, 0.108854, 0.4, 0.00299827, 0.445462, 0.179888, 0.298247, 2.38246e-07
2.09233, 36.8475, 0.108824, 0.4, 0.00303214, 0.444914, 0.179725, 0.298203, 2.38139e-07
2.09333, 36.9024, 0.108795, 0.4, 0.00306601, 0.444374, 0.179564, 0.29816, 2.38034e-07
2.09433, 36.9579, 0.108769, 0.4, 0.00309989, 0.443844, 0.179406, 0.298117, 2.37929e-07
2.09532, 37.014, 0.108745, 0.4, 0.00313377, 0.443322, 0.17925, 0.298075, 2.37826e-07
2.09632, 37.0707, 0.108722, 0.4, 0.00316765, 0.442808, 0.179096, 0.298033, 2.37725e-07
2.09732, 37.128, 0.108701, 0.4, 0.00320153, 0.442302, 0.178944, 0.297992, 2.37624e-07
2.09832, 37.186, 0.108682, 0.4, 0.00323541, 0.441804, 0.178794, 0.297951, 2.37525e-07
2.09932, 37.2445, 0.108665, 0.4, 0.00326929, 0.441314, 0.178646, 0.297911, 2.37428e-07
2.10032, 37.3037, 0.10865, 0.4, 0.00330318, 0.440832, 0.1785, 0.297871, 2.37331e-07
2.10132, 37.3634, 0.108636, 0.4, 0.00333706, 0.440357, 0.178356, 0.297832, 2.37236e-07
2.10232, 37.4238, 0.108625, 0.4, 0.00337094, 0.439889, 0.178214, 0.297793, 2.37141e-07
2.10332, 37.4848, 0.108616, 0.4, 0.00340482, 0.439428, 0.178073, 0.297755, 2.37048e-07
2.10432, 37.5464, 0.108608, 0.4, 0.00343871, 0.438974, 0.177934, 0.297717, 2.36956e-07
2.10532, 37.6086, 0.108602, 0.4, 0.00347259, 0.438526, 0.177797, 0.297679, 2.36864e-07
2.10632, 37.6714, 0.108598, 0.4, 0.00350647, 0.438085, 0.177662, 0.297642, 2.36774e-07
2.10732, 37.7348, 0.108597, 0.4, 0.00354034, 0.437651, 0.177528, 0.297605, 2.36685e-07
2.10832, 37.7988, 0.108597, 0.4, 0.00357422, 0.437222, 0.177396, 0.297568, 2.36596e-07
2.10932, 37.8635, 0.108599, 0.4, 0.0036081, 0.4368, 0.177265, 0.297532, 2.36509e-07
2.11032, 37.9287, 0.108603, 0.4, 0.00364197, 0.436384, 0.177136, 0.297496, 2.36422e-07
2.11132, 37.9946, 0.108608, 0.4, 0.00367584, 0.435973, 0.177008, 0.29746, 2.36336e-07
2.11232, 38.0611, 0.108616, 0.4, 0.00370971, 0.435568, 0.176881, 0.297425, 2.36251e-07
2.11332, 38.1281, 0.108625, 0.4, 0.00374358, 0.435169, 0.176756, 0.29739, 2.36166e-07
2.11432, 38.1958, 0.108637, 0.4, 0.00377744, 0.434774, 0.176632, 0.297355, 2.36082e-07
2.11532, 38.2641, 0.10865, 0.4, 0.0038113, 0.434386, 0.176509, 0.297321, 2.35999e-07
2.11632, 38.333, 0.108665, 0.4, 0.00384516, 0.434002, 0.176387, 0.297287, 2.35917e-07
2.11732, 38.4026, 0.108682, 0.4, 0.00387901, 0.433623, 0.176267, 0.297253, 2.35835e-07
2.11832, 38.4727, 0.108701, 0.4, 0.00391286, 0.433249, 0.176147, 0.297219, 2.35754e-07
2.11932, 38.5434, 0.108721, 0.4, 0.00394671, 0.43288, 0.176029, 0.297185, 2.35674e-07
2.12032, 38.6148, 0.108744, 0.4, 0.00398055, 0.432515, 0.175912, 0.297152, 2.35594e-07
2.12132, 38.6867, 0.108768, 0.4, 0.00401439, 0.432156, 0.175796, 0.297119, 2.35515e-07
2.12232, 38.7593, 0.108794, 0.4, 0.00404822, 0.4318, 0.17568, 0.297086, 2.35436e-07
2.12332, 38.8325, 0.108822, 0.4, 0.00408205, 0.431449, 0.175566, 0.297053, 2.35358e-07
2.12432, 38.9062, 0.108851, 0.4, 0.00411587, 0.431102, 0.175453, 0.297021, 2.3528e-07
2.12532, 38.9806, 0.108883, 0.4, 0.00414969, 0.430759, 0.17534, 0.296988, 2.35203e-07
2.12632, 39.0556, 0.108916, 0.4, 0.0041835, 0.43042, 0.175229, 0.296956, 2.35126e-07
2.12732, 39.1312, 0.108951, 0.4, 0.00421731, 0.430085, 0.175118, 0.296924, 2.35049e-07
2.12832, 39.2075, 0.108987, 0.4, 0.00425111, 0.429754, 0.175008, 0.296892, 2.34973e-07
2.12932, 39.2843, 0.109025, 0.4, 0.00428491, 0.429426, 0.174899, 0.29686, 2.34898e-07
2.13032, 39.3617, 0.109065, 0.4, 0.0043187, 0.429103, 0.174791, 0.296828, 2.34823e-07
2.13132, 39.4398, 0.109107, 0.4, 0.00435248, 0.428782, 0.174683, 0.296797, 2.34748e-07
2.13232, 39.5184, 0.10915, 0.4, 0.00438626, 0.428466, 0.174576, 0.296766, 2.34673e-07
2.13332, 39.5977, 0.109195, 0.4, 0.00442003, 0.428152, 0.17447, 0.296734, 2.34599e-07
2.13432, 39.6775, 0.109241, 0.4, 0.0044538, 0.427842, 0.174364, 0.296703, 2.34525e-07
2.13532, 39.758, 0.109289, 0.4, 0.00448755, 0.427536, 0.174259, 0.296672, 2.34452e-07
2.13632, 39.8391, 0.109339, 0.4, 0.0045213, 0.427232, 0.174155, 0.296641, 2.34379e-07
2.13732, 39.9208, 0.10939, 0.4, 0.00455504, 0.426931, 0.174051, 0.29661, 2.34306e-07
2.13832, 40.0031, 0.109442, 0.4, 0.00458878, 0.426634, 0.173948, 0.296579, 2.34233e-07
2.13932, 40.086, 0.109497, 0.4, 0.0046225, 0.426339, 0.173845, 0.296548, 2.3416e-07
2.14032, 40.1695, 0.109553, 0.4, 0.00465622, 0.426047, 0.173743, 0.296518, 2.34088e-07
2.14132, 40.2536, 0.10961, 0.4, 0.00468993, 0.425758, 0.173641, 0.296487, 2.34016e-07
2.14232, 40.3383, 0.109669, 0.4, 0.00472363, 0.425472, 0.17354, 0.296456, 2.33944e-07
2.14332, 40.4236, 0.109729, 0.4, 0.00475733, 0.425188, 0.173439, 0.296426, 2.33872e-07
2.14432, 40.5096, 0.109791, 0.4, 0.00479101, 0.424907, 0.173339, 0.296395, 2.33801e-07
2.14532, 40.5961, 0.109854, 0.4, 0.00482469, 0.424629, 0.173239, 0.296365, 2.3373e-07
2.14632, 40.6833, 0.109919, 0.4, 0.00485835, 0.424352, 0.17314, 0.296335, 2.33658e-07
2.14732, 40.771, 0.109985, 0.4, 0.00489201, 0.424079, 0.17304, 0.296304, 2.33587e-07
2.14832, 40.8594, 0.110052, 0.4, 0.00492566, 0.423807, 0.172942, 0.296274, 2.33516e-07
2.14932, 40.9483, 0.110121, 0.4, 0.0049593, 0.423538, 0.172843, 0.296244, 2.33446e-07
2.15032, 41.0379, 0.110191, 0.4, 0.00499293, 0.423271, 0.172745, 0.296213, 2.33375e-07
