Time(s) " gENROE.delta" " gENROE.PELEC" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
6.48582 " 35.8118" " 0.41166" " 0.4" " -0.000105923" " 0.995635" " 0.989309" " 0.99823" " 0.99376"
6.49082 " 35.802" " 0.411418" " 0.4" " -0.000112641" " 0.995653" " 0.989321" " 0.998238" " 0.99377"
6.49582 " 35.7916" " 0.411166" " 0.4" " -0.000119212" " 0.995671" " 0.989334" " 0.998246" " 0.99378"
6.50082 " 35.7805" " 0.410905" " 0.4" " -0.000125632" " 0.995689" " 0.989347" " 0.998254" " 0.993791"
6.50582 " 35.7689" " 0.410635" " 0.4" " -0.000131895" " 0.995708" " 0.98936" " 0.998262" " 0.993801"
6.51082 " 35.7568" " 0.410357" " 0.4" " -0.000137997" " 0.995727" " 0.989373" " 0.998271" " 0.993812"
6.51582 " 35.7441" " 0.410072" " 0.4" " -0.000143933" " 0.995746" " 0.989386" " 0.998279" " 0.993823"
6.52082 " 35.7309" " 0.409778" " 0.4" " -0.000149698" " 0.995765" " 0.9894" " 0.998288" " 0.993834"
6.52582 " 35.7171" " 0.409477" " 0.4" " -0.000155288" " 0.995784" " 0.989414" " 0.998296" " 0.993845"
6.53082 " 35.7029" " 0.40917" " 0.4" " -0.000160699" " 0.995804" " 0.989428" " 0.998305" " 0.993856"
6.53582 " 35.6882" " 0.408855" " 0.4" " -0.000165927" " 0.995824" " 0.989442" " 0.998314" " 0.993868"
6.54082 " 35.673" " 0.408535" " 0.4" " -0.000170969" " 0.995843" " 0.989456" " 0.998323" " 0.993879"
6.54582 " 35.6574" " 0.408208" " 0.4" " -0.00017582" " 0.995863" " 0.98947" " 0.998332" " 0.993891"
6.55082 " 35.6414" " 0.407876" " 0.4" " -0.000180477" " 0.995883" " 0.989484" " 0.998341" " 0.993902"
6.55582 " 35.6249" " 0.407539" " 0.4" " -0.000184938" " 0.995903" " 0.989499" " 0.99835" " 0.993914"
6.56082 " 35.6081" " 0.407197" " 0.4" " -0.000189199" " 0.995923" " 0.989513" " 0.998359" " 0.993926"
6.56582 " 35.5909" " 0.40685" " 0.4" " -0.000193258" " 0.995944" " 0.989528" " 0.998368" " 0.993937"
6.57082 " 35.5733" " 0.406499" " 0.4" " -0.000197112" " 0.995964" " 0.989542" " 0.998378" " 0.993949"
6.57582 " 35.5554" " 0.406145" " 0.4" " -0.000200759" " 0.995984" " 0.989557" " 0.998387" " 0.993961"
6.58082 " 35.5371" " 0.405787" " 0.4" " -0.000204198" " 0.996004" " 0.989571" " 0.998396" " 0.993973"
6.58582 " 35.5186" " 0.405426" " 0.4" " -0.000207425" " 0.996025" " 0.989586" " 0.998405" " 0.993985"
6.59082 " 35.4998" " 0.405063" " 0.4" " -0.000210441" " 0.996045" " 0.989601" " 0.998414" " 0.993996"
6.59582 " 35.4807" " 0.404697" " 0.4" " -0.000213242" " 0.996065" " 0.989615" " 0.998424" " 0.994008"
6.60082 " 35.4614" " 0.40433" " 0.4" " -0.000215829" " 0.996085" " 0.98963" " 0.998433" " 0.99402"
6.60582 " 35.4418" " 0.403961" " 0.4" " -0.0002182" " 0.996106" " 0.989644" " 0.998442" " 0.994032"
6.61082 " 35.4221" " 0.403591" " 0.4" " -0.000220354" " 0.996126" " 0.989659" " 0.998451" " 0.994043"
6.61582 " 35.4022" " 0.40322" " 0.4" " -0.000222292" " 0.996146" " 0.989673" " 0.99846" " 0.994055"
6.62082 " 35.3821" " 0.402849" " 0.4" " -0.000224012" " 0.996166" " 0.989688" " 0.998469" " 0.994067"
6.62582 " 35.3618" " 0.402477" " 0.4" " -0.000225515" " 0.996185" " 0.989702" " 0.998478" " 0.994078"
6.63082 " 35.3415" " 0.402106" " 0.4" " -0.0002268" " 0.996205" " 0.989716" " 0.998487" " 0.99409"
6.63582 " 35.321" " 0.401736" " 0.4" " -0.000227869" " 0.996225" " 0.98973" " 0.998496" " 0.994101"
6.64082 " 35.3005" " 0.401366" " 0.4" " -0.000228721" " 0.996244" " 0.989744" " 0.998504" " 0.994112"
6.64582 " 35.2798" " 0.400999" " 0.4" " -0.000229358" " 0.996263" " 0.989758" " 0.998513" " 0.994124"
6.65082 " 35.2592" " 0.400633" " 0.4" " -0.00022978" " 0.996282" " 0.989772" " 0.998522" " 0.994135"
6.65582 " 35.2385" " 0.400268" " 0.4" " -0.000229989" " 0.996301" " 0.989786" " 0.99853" " 0.994146"
6.66082 " 35.2178" " 0.399907" " 0.4" " -0.000229986" " 0.99632" " 0.989799" " 0.998539" " 0.994157"
6.66582 " 35.1971" " 0.399548" " 0.4" " -0.000229772" " 0.996338" " 0.989813" " 0.998547" " 0.994167"
6.67082 " 35.1764" " 0.399192" " 0.4" " -0.000229349" " 0.996357" " 0.989826" " 0.998555" " 0.994178"
6.67582 " 35.1558" " 0.39884" " 0.4" " -0.00022872" " 0.996375" " 0.989839" " 0.998563" " 0.994188"
6.68082 " 35.1352" " 0.398491" " 0.4" " -0.000227886" " 0.996393" " 0.989852" " 0.998571" " 0.994199"
6.68582 " 35.1147" " 0.398146" " 0.4" " -0.00022685" " 0.99641" " 0.989865" " 0.998579" " 0.994209"
6.69082 " 35.0944" " 0.397806" " 0.4" " -0.000225613" " 0.996427" " 0.989877" " 0.998587" " 0.994219"
6.69582 " 35.0741" " 0.39747" " 0.4" " -0.00022418" " 0.996444" " 0.98989" " 0.998595" " 0.994229"
6.70082 " 35.054" " 0.397139" " 0.4" " -0.000222552" " 0.996461" " 0.989902" " 0.998602" " 0.994239"
6.70582 " 35.034" " 0.396814" " 0.4" " -0.000220732" " 0.996478" " 0.989914" " 0.99861" " 0.994249"
6.71082 " 35.0143" " 0.396494" " 0.4" " -0.000218725" " 0.996494" " 0.989926" " 0.998617" " 0.994258"
6.71582 " 34.9947" " 0.39618" " 0.4" " -0.000216533" " 0.99651" " 0.989937" " 0.998624" " 0.994267"
6.72082 " 34.9753" " 0.395871" " 0.4" " -0.000214159" " 0.996526" " 0.989948" " 0.998631" " 0.994276"
6.72582 " 34.9561" " 0.395569" " 0.4" " -0.000211608" " 0.996541" " 0.989959" " 0.998638" " 0.994285"
6.73082 " 34.9372" " 0.395274" " 0.4" " -0.000208882" " 0.996556" " 0.98997" " 0.998645" " 0.994294"
6.73582 " 34.9185" " 0.394985" " 0.4" " -0.000205987" " 0.996571" " 0.989981" " 0.998651" " 0.994302"
6.74082 " 34.9001" " 0.394704" " 0.4" " -0.000202925" " 0.996586" " 0.989991" " 0.998658" " 0.994311"
6.74582 " 34.882" " 0.394429" " 0.4" " -0.000199702" " 0.9966" " 0.990002" " 0.998664" " 0.994319"
6.75082 " 34.8641" " 0.394162" " 0.4" " -0.000196322" " 0.996614" " 0.990012" " 0.99867" " 0.994327"
6.75582 " 34.8466" " 0.393902" " 0.4" " -0.000192788" " 0.996627" " 0.990021" " 0.998676" " 0.994335"
6.76082 " 34.8294" " 0.393651" " 0.4" " -0.000189106" " 0.99664" " 0.990031" " 0.998682" " 0.994342"
6.76582 " 34.8126" " 0.393407" " 0.4" " -0.00018528" " 0.996653" " 0.99004" " 0.998688" " 0.994349"
6.77082 " 34.7961" " 0.393172" " 0.4" " -0.000181315" " 0.996666" " 0.990049" " 0.998693" " 0.994357"
6.77582 " 34.7799" " 0.392945" " 0.4" " -0.000177216" " 0.996678" " 0.990057" " 0.998698" " 0.994364"
6.78082 " 34.7642" " 0.392726" " 0.4" " -0.000172988" " 0.996689" " 0.990066" " 0.998704" " 0.99437"
6.78582 " 34.7488" " 0.392517" " 0.4" " -0.000168636" " 0.996701" " 0.990074" " 0.998709" " 0.994377"
6.79082 " 34.7338" " 0.392315" " 0.4" " -0.000164164" " 0.996712" " 0.990082" " 0.998714" " 0.994383"
6.79582 " 34.7192" " 0.392125" " 0.4" " -0.000159579" " 0.996725" " 0.990094" " 0.998722" " 0.994393"
6.80082 " 34.7051" " 0.391942" " 0.4" " -0.000154887" " 0.996736" " 0.990101" " 0.998726" " 0.994399"
6.80582 " 34.6914" " 0.391768" " 0.4" " -0.000150091" " 0.996746" " 0.990108" " 0.99873" " 0.994405"
6.81082 " 34.6781" " 0.391603" " 0.4" " -0.000145197" " 0.996755" " 0.990115" " 0.998734" " 0.99441"
6.81582 " 34.6652" " 0.391448" " 0.4" " -0.000140211" " 0.996765" " 0.990121" " 0.998738" " 0.994415"
6.82082 " 34.6528" " 0.391302" " 0.4" " -0.000135139" " 0.996774" " 0.990127" " 0.998742" " 0.99442"
6.82582 " 34.6409" " 0.391166" " 0.4" " -0.000129985" " 0.996782" " 0.990133" " 0.998746" " 0.994425"
6.83082 " 34.6294" " 0.391039" " 0.4" " -0.000124755" " 0.996791" " 0.990139" " 0.998749" " 0.994429"
6.83582 " 34.6184" " 0.390922" " 0.4" " -0.000119455" " 0.996799" " 0.990144" " 0.998752" " 0.994433"
6.84082 " 34.6079" " 0.390814" " 0.4" " -0.000114091" " 0.996806" " 0.990149" " 0.998756" " 0.994437"
6.84582 " 34.5979" " 0.390717" " 0.4" " -0.000108668" " 0.996813" " 0.990154" " 0.998759" " 0.994441"
6.85082 " 34.5883" " 0.390628" " 0.4" " -0.000103192" " 0.99682" " 0.990158" " 0.998761" " 0.994445"
6.85582 " 34.5793" " 0.39055" " 0.4" " -9.76686e-05" " 0.996827" " 0.990162" " 0.998764" " 0.994448"
6.86082 " 34.5708" " 0.390481" " 0.4" " -9.21037e-05" " 0.996833" " 0.990166" " 0.998766" " 0.994451"
6.86582 " 34.5627" " 0.390422" " 0.4" " -8.65027e-05" " 0.996839" " 0.99017" " 0.998769" " 0.994454"
6.87082 " 34.5552" " 0.390373" " 0.4" " -8.08716e-05" " 0.996844" " 0.990173" " 0.998771" " 0.994457"
6.87582 " 34.5482" " 0.390334" " 0.4" " -7.52157e-05" " 0.996849" " 0.990176" " 0.998773" " 0.99446"
6.88082 " 34.5417" " 0.390304" " 0.4" " -6.95411e-05" " 0.996854" " 0.990179" " 0.998775" " 0.994462"
6.88582 " 34.5357" " 0.390284" " 0.4" " -6.3853e-05" " 0.996859" " 0.990182" " 0.998777" " 0.994464"
6.89082 " 34.5302" " 0.390273" " 0.4" " -5.81574e-05" " 0.996863" " 0.990184" " 0.998778" " 0.994466"
6.89582 " 34.5252" " 0.390272" " 0.4" " -5.24596e-05" " 0.996867" " 0.990186" " 0.99878" " 0.994468"
6.90082 " 34.5207" " 0.39028" " 0.4" " -4.67653e-05" " 0.99687" " 0.990188" " 0.998781" " 0.99447"
6.90582 " 34.5168" " 0.390297" " 0.4" " -4.10798e-05" " 0.996874" " 0.99019" " 0.998782" " 0.994471"
6.91082 " 34.5133" " 0.390324" " 0.4" " -3.54086e-05" " 0.996877" " 0.990191" " 0.998783" " 0.994472"
6.91582 " 34.5104" " 0.39036" " 0.4" " -2.97571e-05" " 0.996879" " 0.990193" " 0.998784" " 0.994473"
6.92083 " 34.508" " 0.390405" " 0.4" " -2.41306e-05" " 0.996882" " 0.990194" " 0.998785" " 0.994474"
6.92583 " 34.5061" " 0.390459" " 0.4" " -1.85345e-05" " 0.996884" " 0.990194" " 0.998785" " 0.994475"
6.93083 " 34.5046" " 0.390522" " 0.4" " -1.29737e-05" " 0.996886" " 0.990195" " 0.998786" " 0.994475"
6.93583 " 34.5037" " 0.390594" " 0.4" " -7.45352e-06" " 0.996887" " 0.990195" " 0.998786" " 0.994476"
6.94083 " 34.5033" " 0.390674" " 0.4" " -1.97899e-06" " 0.996889" " 0.990196" " 0.998787" " 0.994476"
6.94583 " 34.5034" " 0.390762" " 0.4" " 3.44499e-06" " 0.99689" " 0.990196" " 0.998787" " 0.994476"
6.95083 " 34.5039" " 0.390859" " 0.4" " 8.81357e-06" " 0.996891" " 0.990195" " 0.998787" " 0.994476"
6.95583 " 34.505" " 0.390964" " 0.4" " 1.4122e-05" " 0.996891" " 0.990195" " 0.998787" " 0.994476"
6.96083 " 34.5065" " 0.391077" " 0.4" " 1.93654e-05" " 0.996892" " 0.990194" " 0.998786" " 0.994476"
6.96583 " 34.5084" " 0.391197" " 0.4" " 2.45395e-05" " 0.996892" " 0.990194" " 0.998786" " 0.994475"
6.97083 " 34.5109" " 0.391326" " 0.4" " 2.96397e-05" " 0.996892" " 0.990193" " 0.998786" " 0.994474"
6.97583 " 34.5138" " 0.391461" " 0.4" " 3.46615e-05" " 0.996891" " 0.990191" " 0.998785" " 0.994474"
6.98083 " 34.5171" " 0.391604" " 0.4" " 3.96007e-05" " 0.996891" " 0.99019" " 0.998785" " 0.994473"
6.98583 " 34.5209" " 0.391754" " 0.4" " 4.44533e-05" " 0.99689" " 0.990189" " 0.998784" " 0.994472"
6.99083 " 34.5251" " 0.391911" " 0.4" " 4.9215e-05" " 0.996889" " 0.990187" " 0.998783" " 0.994471"
6.99583 " 34.5298" " 0.392074" " 0.4" " 5.38821e-05" " 0.996888" " 0.990185" " 0.998782" " 0.994469"
7.00083 " 34.5348" " 0.392244" " 0.4" " 5.84509e-05" " 0.996887" " 0.990183" " 0.998781" " 0.994468"
7.00583 " 34.5403" " 0.39242" " 0.4" " 6.29174e-05" " 0.996886" " 0.990181" " 0.99878" " 0.994466"
7.01083 " 34.5462" " 0.392602" " 0.4" " 6.72783e-05" " 0.996884" " 0.990179" " 0.998779" " 0.994465"
7.01583 " 34.5524" " 0.39279" " 0.4" " 7.15301e-05" " 0.996882" " 0.990177" " 0.998778" " 0.994463"
7.02083 " 34.559" " 0.392984" " 0.4" " 7.56694e-05" " 0.996881" " 0.990175" " 0.998777" " 0.994461"
7.02583 " 34.566" " 0.393182" " 0.4" " 7.96932e-05" " 0.996879" " 0.990172" " 0.998775" " 0.99446"
7.03083 " 34.5734" " 0.393388" " 0.4" " 8.35986e-05" " 0.996879" " 0.990175" " 0.998777" " 0.994462"
7.03583 " 34.5811" " 0.393596" " 0.4" " 8.73808e-05" " 0.996877" " 0.990172" " 0.998776" " 0.99446"
7.04083 " 34.5891" " 0.39381" " 0.4" " 9.10394e-05" " 0.996875" " 0.99017" " 0.998775" " 0.994458"
7.04583 " 34.5975" " 0.394027" " 0.4" " 9.45712e-05" " 0.996873" " 0.990167" " 0.998773" " 0.994456"
7.05083 " 34.6062" " 0.394249" " 0.4" " 9.79738e-05" " 0.99687" " 0.990164" " 0.998772" " 0.994454"
7.05583 " 34.6151" " 0.394475" " 0.4" " 0.000101245" " 0.996868" " 0.990161" " 0.99877" " 0.994452"
7.06083 " 34.6244" " 0.394704" " 0.4" " 0.000104382" " 0.996865" " 0.990158" " 0.998769" " 0.99445"
7.06583 " 34.6339" " 0.394937" " 0.4" " 0.000107384" " 0.996863" " 0.990155" " 0.998767" " 0.994447"
7.07083 " 34.6437" " 0.395172" " 0.4" " 0.000110249" " 0.99686" " 0.990152" " 0.998765" " 0.994445"
7.07583 " 34.6538" " 0.395411" " 0.4" " 0.000112974" " 0.996857" " 0.990149" " 0.998764" " 0.994443"
7.08083 " 34.6641" " 0.395652" " 0.4" " 0.000115558" " 0.996854" " 0.990146" " 0.998762" " 0.99444"
7.08583 " 34.6746" " 0.395896" " 0.4" " 0.000118" " 0.996851" " 0.990142" " 0.99876" " 0.994438"
7.09083 " 34.6853" " 0.396141" " 0.4" " 0.000120298" " 0.996849" " 0.990139" " 0.998759" " 0.994435"
7.09583 " 34.6962" " 0.396389" " 0.4" " 0.000122452" " 0.996846" " 0.990136" " 0.998757" " 0.994433"
7.10083 " 34.7074" " 0.396638" " 0.4" " 0.00012446" " 0.996843" " 0.990132" " 0.998755" " 0.99443"
7.10583 " 34.7186" " 0.396889" " 0.4" " 0.000126322" " 0.99684" " 0.990129" " 0.998753" " 0.994428"
7.11083 " 34.7301" " 0.39714" " 0.4" " 0.000128036" " 0.996837" " 0.990126" " 0.998751" " 0.994425"
7.11583 " 34.7417" " 0.397393" " 0.4" " 0.000129603" " 0.996834" " 0.990122" " 0.998749" " 0.994423"
7.12083 " 34.7534" " 0.397646" " 0.4" " 0.000131022" " 0.996831" " 0.990119" " 0.998748" " 0.99442"
7.12583 " 34.7653" " 0.397899" " 0.4" " 0.000132292" " 0.996828" " 0.990116" " 0.998746" " 0.994418"
7.13083 " 34.7773" " 0.398153" " 0.4" " 0.000133414" " 0.996825" " 0.990112" " 0.998744" " 0.994415"
7.13583 " 34.7893" " 0.398406" " 0.4" " 0.000134388" " 0.996822" " 0.990109" " 0.998742" " 0.994413"
7.14083 " 34.8015" " 0.398659" " 0.4" " 0.000135213" " 0.996819" " 0.990105" " 0.99874" " 0.99441"
7.14583 " 34.8137" " 0.398912" " 0.4" " 0.000135891" " 0.996817" " 0.990102" " 0.998739" " 0.994408"
7.15083 " 34.8259" " 0.399163" " 0.4" " 0.000136421" " 0.996814" " 0.990099" " 0.998737" " 0.994405"
7.15583 " 34.8382" " 0.399413" " 0.4" " 0.000136805" " 0.996811" " 0.990096" " 0.998735" " 0.994403"
7.16083 " 34.8505" " 0.399662" " 0.4" " 0.000137043" " 0.996809" " 0.990092" " 0.998733" " 0.9944"
7.16583 " 34.8629" " 0.39991" " 0.4" " 0.000137135" " 0.996806" " 0.990089" " 0.998732" " 0.994398"
7.17083 " 34.8752" " 0.400155" " 0.4" " 0.000137084" " 0.996804" " 0.990086" " 0.99873" " 0.994396"
7.17583 " 34.8876" " 0.400399" " 0.4" " 0.000136889" " 0.996801" " 0.990083" " 0.998728" " 0.994394"
7.18083 " 34.8999" " 0.40064" " 0.4" " 0.000136553" " 0.996799" " 0.99008" " 0.998727" " 0.994391"
7.18583 " 34.9122" " 0.400879" " 0.4" " 0.000136077" " 0.996797" " 0.990077" " 0.998725" " 0.994389"
7.19083 " 34.9244" " 0.401115" " 0.4" " 0.000135462" " 0.996795" " 0.990075" " 0.998724" " 0.994387"
7.19583 " 34.9366" " 0.401349" " 0.4" " 0.00013471" " 0.996793" " 0.990072" " 0.998723" " 0.994385"
7.20083 " 34.9486" " 0.401579" " 0.4" " 0.000133823" " 0.996791" " 0.99007" " 0.998721" " 0.994383"
7.20583 " 34.9606" " 0.401806" " 0.4" " 0.000132802" " 0.99679" " 0.990067" " 0.99872" " 0.994382"
7.21083 " 34.9726" " 0.402029" " 0.4" " 0.00013165" " 0.996788" " 0.990065" " 0.998719" " 0.99438"
7.21583 " 34.9844" " 0.402249" " 0.4" " 0.000130369" " 0.996787" " 0.990062" " 0.998718" " 0.994378"
7.22083 " 34.996" " 0.402465" " 0.4" " 0.00012896" " 0.996786" " 0.99006" " 0.998716" " 0.994377"
7.22583 " 35.0076" " 0.402677" " 0.4" " 0.000127428" " 0.996785" " 0.990058" " 0.998715" " 0.994375"
7.23083 " 35.019" " 0.402885" " 0.4" " 0.000125772" " 0.996784" " 0.990056" " 0.998715" " 0.994374"
7.23583 " 35.0302" " 0.403088" " 0.4" " 0.000123998" " 0.996783" " 0.990054" " 0.998714" " 0.994372"
7.24083 " 35.0413" " 0.403287" " 0.4" " 0.000122106" " 0.996783" " 0.990053" " 0.998713" " 0.994371"
7.24583 " 35.0522" " 0.403479" " 0.4" " 0.0001201" " 0.99678" " 0.990046" " 0.998709" " 0.994366"
7.25083 " 35.0629" " 0.403668" " 0.4" " 0.000117984" " 0.99678" " 0.990045" " 0.998708" " 0.994365"
7.25583 " 35.0734" " 0.403852" " 0.4" " 0.000115758" " 0.99678" " 0.990044" " 0.998708" " 0.994364"
7.26083 " 35.0838" " 0.404031" " 0.4" " 0.000113428" " 0.99678" " 0.990043" " 0.998707" " 0.994364"
7.26583 " 35.0939" " 0.404205" " 0.4" " 0.000110994" " 0.99678" " 0.990042" " 0.998707" " 0.994363"
7.27083 " 35.1037" " 0.404374" " 0.4" " 0.000108462" " 0.996781" " 0.990041" " 0.998707" " 0.994363"
7.27583 " 35.1134" " 0.404537" " 0.4" " 0.000105833" " 0.996782" " 0.990041" " 0.998707" " 0.994362"
7.28083 " 35.1228" " 0.404694" " 0.4" " 0.000103111" " 0.996783" " 0.99004" " 0.998707" " 0.994362"
7.28583 " 35.132" " 0.404845" " 0.4" " 0.000100299" " 0.996784" " 0.99004" " 0.998707" " 0.994362"
7.29083 " 35.1409" " 0.404991" " 0.4" " 9.74017e-05" " 0.996785" " 0.99004" " 0.998707" " 0.994362"
7.29583 " 35.1495" " 0.405131" " 0.4" " 9.44215e-05" " 0.996787" " 0.99004" " 0.998707" " 0.994363"
7.30083 " 35.1579" " 0.405264" " 0.4" " 9.13621e-05" " 0.996789" " 0.990041" " 0.998708" " 0.994363"
7.30583 " 35.1659" " 0.405392" " 0.4" " 8.82271e-05" " 0.996791" " 0.990041" " 0.998708" " 0.994364"
7.31083 " 35.1737" " 0.405513" " 0.4" " 8.50199e-05" " 0.996794" " 0.990042" " 0.998709" " 0.994364"
7.31583 " 35.1812" " 0.405628" " 0.4" " 8.17445e-05" " 0.996796" " 0.990043" " 0.99871" " 0.994365"
7.32083 " 35.1885" " 0.405737" " 0.4" " 7.84047e-05" " 0.996799" " 0.990044" " 0.998711" " 0.994366"
7.32583 " 35.1954" " 0.40584" " 0.4" " 7.50039e-05" " 0.996802" " 0.990045" " 0.998712" " 0.994367"
7.33083 " 35.202" " 0.405935" " 0.4" " 7.1546e-05" " 0.996805" " 0.990046" " 0.998713" " 0.994368"
7.33583 " 35.2082" " 0.406025" " 0.4" " 6.80347e-05" " 0.996809" " 0.990048" " 0.998714" " 0.99437"
7.34083 " 35.2142" " 0.406108" " 0.4" " 6.44739e-05" " 0.996813" " 0.99005" " 0.998715" " 0.994372"
7.34583 " 35.2198" " 0.406184" " 0.4" " 6.08676e-05" " 0.996817" " 0.990052" " 0.998716" " 0.994373"
7.35083 " 35.2252" " 0.406254" " 0.4" " 5.72192e-05" " 0.996821" " 0.990054" " 0.998718" " 0.994375"
7.35583 " 35.2301" " 0.406317" " 0.4" " 5.35332e-05" " 0.996825" " 0.990056" " 0.99872" " 0.994377"
7.36084 " 35.2348" " 0.406373" " 0.4" " 4.9813e-05" " 0.99683" " 0.990059" " 0.998721" " 0.994379"
7.36584 " 35.2391" " 0.406423" " 0.4" " 4.60626e-05" " 0.996835" " 0.990061" " 0.998723" " 0.994381"
7.37084 " 35.2431" " 0.406466" " 0.4" " 4.22859e-05" " 0.99684" " 0.990064" " 0.998725" " 0.994384"
7.37584 " 35.2467" " 0.406503" " 0.4" " 3.84867e-05" " 0.996845" " 0.990067" " 0.998727" " 0.994386"
7.38084 " 35.25" " 0.406533" " 0.4" " 3.4669e-05" " 0.996851" " 0.99007" " 0.99873" " 0.994389"
7.38584 " 35.253" " 0.406557" " 0.4" " 3.08365e-05" " 0.996857" " 0.990074" " 0.998732" " 0.994392"
7.39084 " 35.2556" " 0.406573" " 0.4" " 2.69931e-05" " 0.996863" " 0.990077" " 0.998734" " 0.994395"
7.39584 " 35.2578" " 0.406584" " 0.4" " 2.31428e-05" " 0.996869" " 0.990081" " 0.998737" " 0.994398"
7.40084 " 35.2597" " 0.406588" " 0.4" " 1.9289e-05" " 0.996875" " 0.990085" " 0.998739" " 0.994401"
7.40584 " 35.2613" " 0.406585" " 0.4" " 1.54358e-05" " 0.996882" " 0.990089" " 0.998742" " 0.994405"
7.41084 " 35.2625" " 0.406576" " 0.4" " 1.15869e-05" " 0.996889" " 0.990093" " 0.998745" " 0.994408"
7.41584 " 35.2634" " 0.406561" " 0.4" " 7.74602e-06" " 0.996896" " 0.990098" " 0.998748" " 0.994412"
7.42084 " 35.2639" " 0.40654" " 0.4" " 3.91668e-06" " 0.996903" " 0.990102" " 0.998751" " 0.994416"
7.42584 " 35.2641" " 0.406512" " 0.4" " 1.02649e-07" " 0.99691" " 0.990107" " 0.998754" " 0.99442"
7.43084 " 35.2639" " 0.406478" " 0.4" " -3.69262e-06" " 0.996918" " 0.990112" " 0.998757" " 0.994424"
7.43584 " 35.2634" " 0.406438" " 0.4" " -7.46526e-06" " 0.996926" " 0.990117" " 0.99876" " 0.994428"
7.44084 " 35.2626" " 0.406392" " 0.4" " -1.1212e-05" " 0.996934" " 0.990122" " 0.998764" " 0.994432"
7.44584 " 35.2614" " 0.406341" " 0.4" " -1.49294e-05" " 0.996942" " 0.990128" " 0.998767" " 0.994437"
7.45084 " 35.2599" " 0.406283" " 0.4" " -1.8614e-05" " 0.99695" " 0.990133" " 0.998771" " 0.994441"
7.45584 " 35.2581" " 0.40622" " 0.4" " -2.22625e-05" " 0.996959" " 0.990139" " 0.998775" " 0.994446"
7.46084 " 35.2559" " 0.406151" " 0.4" " -2.58717e-05" " 0.996967" " 0.990144" " 0.998778" " 0.994451"
7.46584 " 35.2534" " 0.406077" " 0.4" " -2.94381e-05" " 0.996976" " 0.99015" " 0.998782" " 0.994455"
7.47084 " 35.2506" " 0.405997" " 0.4" " -3.29586e-05" " 0.996985" " 0.990156" " 0.998786" " 0.99446"
7.47584 " 35.2475" " 0.405913" " 0.4" " -3.64303e-05" " 0.996994" " 0.990162" " 0.99879" " 0.994465"
7.48084 " 35.244" " 0.405822" " 0.4" " -3.98502e-05" " 0.997004" " 0.990169" " 0.998794" " 0.99447"
7.48584 " 35.2403" " 0.405728" " 0.4" " -4.32151e-05" " 0.997013" " 0.990175" " 0.998798" " 0.994476"
7.49084 " 35.2362" " 0.405628" " 0.4" " -4.65224e-05" " 0.997023" " 0.990182" " 0.998802" " 0.994481"
7.49584 " 35.2319" " 0.405523" " 0.4" " -4.97691e-05" " 0.997032" " 0.990188" " 0.998806" " 0.994486"
7.50084 " 35.2273" " 0.405414" " 0.4" " -5.29527e-05" " 0.997042" " 0.990195" " 0.998811" " 0.994492"
7.50584 " 35.2224" " 0.4053" " 0.4" " -5.60704e-05" " 0.997052" " 0.990202" " 0.998815" " 0.994497"
7.51084 " 35.2172" " 0.405182" " 0.4" " -5.91196e-05" " 0.997062" " 0.990209" " 0.99882" " 0.994503"
7.51584 " 35.2117" " 0.40506" " 0.4" " -6.2098e-05" " 0.997072" " 0.990216" " 0.998824" " 0.994509"
7.52084 " 35.206" " 0.404934" " 0.4" " -6.50031e-05" " 0.997083" " 0.990223" " 0.998829" " 0.994514"
7.52584 " 35.2" " 0.404804" " 0.4" " -6.78329e-05" " 0.997093" " 0.99023" " 0.998833" " 0.99452"
7.53084 " 35.1938" " 0.40467" " 0.4" " -7.05847e-05" " 0.997103" " 0.990237" " 0.998838" " 0.994526"
7.53584 " 35.1873" " 0.404533" " 0.4" " -7.32567e-05" " 0.997114" " 0.990244" " 0.998842" " 0.994532"
7.54084 " 35.1806" " 0.404392" " 0.4" " -7.58469e-05" " 0.997124" " 0.990252" " 0.998847" " 0.994538"
7.54584 " 35.1737" " 0.404248" " 0.4" " -7.83534e-05" " 0.997135" " 0.990259" " 0.998852" " 0.994544"
7.55084 " 35.1665" " 0.404101" " 0.4" " -8.07743e-05" " 0.997146" " 0.990266" " 0.998856" " 0.99455"
7.55584 " 35.1591" " 0.403952" " 0.4" " -8.31078e-05" " 0.997156" " 0.990274" " 0.998861" " 0.994556"
7.56084 " 35.1515" " 0.403799" " 0.4" " -8.53525e-05" " 0.997167" " 0.990281" " 0.998866" " 0.994562"
7.56584 " 35.1437" " 0.403644" " 0.4" " -8.75066e-05" " 0.997178" " 0.990289" " 0.998871" " 0.994568"
7.57084 " 35.1358" " 0.403486" " 0.4" " -8.9569e-05" " 0.997189" " 0.990297" " 0.998875" " 0.994574"
7.57584 " 35.1276" " 0.403326" " 0.4" " -9.1538e-05" " 0.9972" " 0.990304" " 0.99888" " 0.994581"
7.58084 " 35.1193" " 0.403165" " 0.4" " -9.34128e-05" " 0.997211" " 0.990312" " 0.998885" " 0.994587"
7.58584 " 35.1108" " 0.403001" " 0.4" " -9.51919e-05" " 0.997222" " 0.99032" " 0.99889" " 0.994593"
