Time,gENROU.delta,gENROU.PELEC,gENROU.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.564,34.334225,0.40000004,-2.4883504e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.566,34.334225,0.40000004,-2.4933922e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.568,34.334225,0.40000004,-2.498403e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.57,34.334225,0.40000004,-2.503383e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.572,34.334225,0.40000004,-2.5083322e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.574,34.334225,0.40000004,-2.5132505e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.576,34.334225,0.40000004,-2.518138e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.578,34.334225,0.40000004,-2.5229945e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.58,34.334225,0.40000004,-2.5278202e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.582,34.334225,0.40000004,-2.5326148e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.584,34.334225,0.40000004,-2.5373788e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.586,34.334225,0.40000004,-2.5421119e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.588,34.334225,0.40000004,-2.5468139e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.59,34.334225,0.40000004,-2.5514852e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.592,34.334225,0.40000004,-2.5561255e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.594,34.334225,0.40000004,-2.560735e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.596,34.334225,0.40000004,-2.5653137e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.598,34.334225,0.40000004,-2.5698614e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6,34.334225,0.40000004,-2.5743783e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.602,34.334225,0.40000004,-2.5788642e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.604,34.334225,0.40000004,-2.5833193e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.606,34.334225,0.40000004,-2.5877438e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.608,34.334225,0.40000004,-2.5921372e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.61,34.334225,0.40000004,-2.5964995e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.612,34.334225,0.40000004,-2.600831e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.614,34.334225,0.40000004,-2.6051319e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.616,34.334225,0.40000004,-2.6094018e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.618,34.334225,0.40000004,-2.6136409e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.62,34.334225,0.40000004,-2.6178488e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.622,34.334225,0.40000004,-2.6220262e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.624,34.334225,0.40000004,-2.6261724e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.626,34.334225,0.40000004,-2.630288e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.628,34.334225,0.40000004,-2.6343725e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.63,34.334225,0.40000004,-2.6384264e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.632,34.334225,0.40000004,-2.6424491e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.634,34.334225,0.40000004,-2.646441e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.636,34.334225,0.40000004,-2.6504023e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.638,34.334225,0.4,-2.6543325e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.64,34.33422,0.4,-2.6582319e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.642,34.33422,0.4,-2.6621003e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.644,34.33422,0.4,-2.665938e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.646,34.33422,0.4,-2.6697446e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.648,34.33422,0.4,-2.6735205e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.65,34.33422,0.4,-2.6772655e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.652,34.33422,0.4,-2.6809797e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.654,34.33422,0.4,-2.6846627e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.656,34.33422,0.4,-2.6883151e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.658,34.33422,0.4,-2.6919367e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.66,34.33422,0.4,-2.6955271e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.662,34.33422,0.4,-2.699087e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.664,34.33422,0.4,-2.7026157e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.666,34.33422,0.4,-2.7061138e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.668,34.33422,0.4,-2.7095808e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.67,34.33422,0.4,-2.713017e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.672,34.33422,0.4,-2.7164224e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.674,34.33422,0.4,-2.7197968e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.676,34.33422,0.4,-2.7231404e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.678,34.33422,0.4,-2.726453e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.68,34.33422,0.4,-2.7297349e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.682,34.33422,0.4,-2.7329858e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.684,34.33422,0.4,-2.736206e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.686,34.33422,0.4,-2.7393952e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.688,34.33422,0.4,-2.7425535e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.69,34.33422,0.4,-2.7456808e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.692,34.33422,0.4,-2.7487774e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.694,34.33422,0.4,-2.7518432e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.696,34.33422,0.4,-2.7548779e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.698,34.33422,0.4,-2.757882e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.7,34.33422,0.4,-2.7608549e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.702,34.33422,0.4,-2.7637972e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.704,34.33422,0.4,-2.7667084e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.706,34.33422,0.4,-2.769589e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.708,34.33422,0.4,-2.7724385e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.71,34.33422,0.4,-2.7752571e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.712,34.33422,0.4,-2.778045e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.714,34.33422,0.4,-2.7808018e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.716,34.33422,0.4,-2.7835279e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.718,34.33422,0.4,-2.786223e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.72,34.33422,0.4,-2.7888873e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.722,34.33422,0.4,-2.7915208e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.724,34.33422,0.4,-2.7941234e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.726,34.334217,0.4,-2.796695e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.728,34.334217,0.4,-2.799236e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.73,34.334217,0.4,-2.8017457e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.732,34.334217,0.4,-2.8042249e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.734,34.334217,0.4,-2.806673e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.736,34.334217,0.4,-2.8090903e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.738,34.334217,0.4,-2.8114766e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.74,34.334217,0.4,-2.8138323e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.742,34.334217,0.4,-2.8161569e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.744,34.334217,0.4,-2.8184508e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.746,34.334217,0.4,-2.8207137e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.748,34.334217,0.4,-2.8229457e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.75,34.334217,0.4,-2.8251468e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.752,34.334217,0.4,-2.827317e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.754,34.334217,0.4,-2.8294564e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.756,34.334217,0.4,-2.831565e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.758,34.334217,0.4,-2.8336427e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.76,34.334217,0.4,-2.8356895e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.762,34.334217,0.4,-2.8377054e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.764,34.334217,0.4,-2.8396903e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.766,34.334217,0.4,-2.8416445e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.768,34.334217,0.4,-2.8435678e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.77,34.334217,0.4,-2.84546e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.772,34.334217,0.4,-2.8473217e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.774,34.334217,0.4,-2.8491522e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.776,34.334217,0.4,-2.8509521e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.778,34.334217,0.4,-2.852721e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.78,34.334217,0.4,-2.8544591e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.782,34.334217,0.4,-2.8561662e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.784,34.334217,0.4,-2.8578424e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.786,34.334217,0.4,-2.8594878e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.788,34.334217,0.4,-2.8611022e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.79,34.334217,0.4,-2.8626859e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.792,34.334217,0.4,-2.8642386e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.794,34.334217,0.4,-2.8657605e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.796,34.334217,0.4,-2.8672515e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.798,34.334217,0.4,-2.8687117e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.8,34.334217,0.4,-2.870141e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.802,34.334217,0.4,-2.8715392e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.804,34.334217,0.4,-2.8729068e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.806,34.334217,0.4,-2.8742435e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.808,34.334217,0.4,-2.8755491e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.81,34.334213,0.4,-2.8768241e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.812,34.334213,0.4,-2.878068e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.814,34.334213,0.4,-2.8792813e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.816,34.334213,0.4,-2.8804634e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.818,34.334213,0.4,-2.8816147e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.82,34.334213,0.4,-2.8827352e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.822,34.334213,0.4,-2.883825e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.824,34.334213,0.4,-2.8848837e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.826,34.334213,0.4,-2.8859115e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.828,34.334213,0.4,-2.8869085e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.83,34.334213,0.4,-2.8878746e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.832,34.334213,0.4,-2.8888099e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.834,34.334213,0.4,-2.889714e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.836,34.334213,0.4,-2.8905875e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.838,34.334213,0.4,-2.8914302e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.84,34.334213,0.4,-2.892242e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.842,34.334213,0.4,-2.8930227e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.844,34.334213,0.4,-2.8937728e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.846,34.334213,0.4,-2.8944918e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.848,34.334213,0.4,-2.89518e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.85,34.334213,0.4,-2.8958373e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.852,34.334213,0.4,-2.896464e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.854,34.334213,0.4,-2.8970595e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.856,34.334213,0.4,-2.8976241e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.858,34.334213,0.4,-2.898158e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.86,34.334213,0.4,-2.898661e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.862,34.334213,0.4,-2.8991332e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.864,34.334213,0.4,-2.8995744e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.866,34.334213,0.4,-2.8999847e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.868,34.334213,0.4,-2.9003642e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.87,34.334213,0.4,-2.9007126e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.872,34.334213,0.4,-2.9010303e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.874,34.334213,0.4,-2.9013172e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.876,34.334213,0.4,-2.9015732e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.878,34.334213,0.4,-2.9017981e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.88,34.334213,0.4,-2.9019924e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.882,34.334213,0.4,-2.9021556e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.884,34.334213,0.4,-2.9022882e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.886,34.334213,0.4,-2.9023897e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.888,34.334213,0.4,-2.9024605e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.89,34.33421,0.4,-2.9025002e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.892,34.33421,0.4,-2.9025091e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.894,34.33421,0.4,-2.9024874e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.896,34.33421,0.4,-2.9024345e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.898,34.33421,0.4,-2.9023508e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.9,34.33421,0.4,-2.9022362e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.902,34.33421,0.4,-2.9020908e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.904,34.33421,0.4,-2.9019145e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.906,34.33421,0.4,-2.9017073e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.908,34.33421,0.4,-2.9014693e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.91,34.33421,0.4,-2.9012002e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.912,34.33421,0.4,-2.9009004e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.914,34.33421,0.4,-2.9005698e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.916,34.33421,0.4,-2.900208e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.918,34.33421,0.4,-2.8998157e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.92,34.33421,0.4,-2.8993923e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.922,34.33421,0.4,-2.8989382e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.924,34.33421,0.4,-2.898453e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.926,34.33421,0.4,-2.8979372e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.928,34.33421,0.4,-2.8973903e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.93,34.33421,0.4,-2.8968126e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.932,34.33421,0.4,-2.896204e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.934,34.33421,0.4,-2.8955645e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.936,34.33421,0.4,-2.8948943e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.938,34.33421,0.4,-2.894193e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.94,34.33421,0.4,-2.893461e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.942,34.33421,0.4,-2.8926979e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.944,34.33421,0.4,-2.891904e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.946,34.33421,0.4,-2.8910794e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.948,34.33421,0.4,-2.8902238e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.95,34.33421,0.4,-2.8893374e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.952,34.33421,0.4,-2.88842e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.954,34.33421,0.4,-2.8874718e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.956,34.33421,0.4,-2.8864926e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.958,34.33421,0.4,-2.8854827e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.96,34.33421,0.4,-2.8844418e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.962,34.33421,0.4,-2.8833702e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.964,34.33421,0.4,-2.8822675e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.966,34.334206,0.4,-2.881134e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.968,34.334206,0.4,-2.8799696e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.97,34.334206,0.4,-2.8787743e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.972,34.334206,0.4,-2.8775484e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.974,34.334206,0.4,-2.8762914e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.976,34.334206,0.4,-2.8750036e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.978,34.334206,0.4,-2.8736846e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.98,34.334206,0.4,-2.872335e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.982,34.334206,0.4,-2.8709546e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.984,34.334206,0.4,-2.8695433e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.986,34.334206,0.4,-2.868101e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.988,34.334206,0.4,-2.8666278e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.99,34.334206,0.4,-2.865124e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.992,34.334206,0.4,-2.863589e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.994,34.334206,0.4,-2.8620233e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.996,34.334206,0.4,-2.8604266e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.998,34.334206,0.4,-2.8587992e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.0,34.334206,0.4,-2.8571407e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.002,34.334206,0.4,-2.8554514e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.004,34.334206,0.4,-2.8537315e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.006,34.334206,0.4,-2.8519804e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.008,34.334206,0.4,-2.8501985e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.01,34.334206,0.4,-2.8483857e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.012,34.334206,0.4,-2.8465421e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.014,34.334206,0.4,-2.8446676e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.016,34.334206,0.4,-2.8427622e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.018,34.334206,0.4,-2.840826e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.02,34.334206,0.4,-2.8388587e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.022,34.334206,0.4,-2.8368607e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.024,34.334206,0.4,-2.834832e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.026,34.334206,0.4,-2.832772e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.028,34.334206,0.4,-2.8306815e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.03,34.334206,0.4,-2.82856e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.032,34.334206,0.4,-2.8264076e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.034,34.334206,0.4,-2.8242242e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.036,34.334206,0.4,-2.8220102e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.038,34.334206,0.4,-2.819765e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.04,34.3342,0.4,-2.8174891e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.042,34.3342,0.4,-2.8151825e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.044,34.3342,0.4,-2.8128448e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.046,34.3342,0.4,-2.8104763e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.048,34.3342,0.4,-2.8080769e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.05,34.3342,0.4,-2.8038476e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.052,34.3342,0.4,-2.79889e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.054,34.3342,0.4,-2.7939324e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.056,34.3342,0.4,-2.7889746e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.058,34.3342,0.4,-2.784017e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.06,34.3342,0.4,-2.7790594e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.062,34.3342,0.4,-2.7741016e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.064,34.3342,0.4,-2.769144e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.066,34.3342,0.4,-2.7641864e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.068,34.3342,0.4,-2.7592286e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.07,34.3342,0.4,-2.754271e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.072,34.3342,0.4,-2.7493134e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.074,34.3342,0.4,-2.7443559e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.076,34.3342,0.4,-2.739398e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.078,34.3342,0.4,-2.7344405e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.08,34.3342,0.4,-2.7294829e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.082,34.3342,0.4,-2.724525e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.084,34.3342,0.4,-2.7195675e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.086,34.3342,0.4,-2.7146099e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.088,34.3342,0.4,-2.7096523e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.09,34.3342,0.4,-2.7046945e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.092,34.3342,0.4,-2.6997369e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.094,34.3342,0.4,-2.6947793e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.096,34.3342,0.39999998,-2.6898215e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.098,34.3342,0.39999998,-2.6848639e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.1,34.3342,0.39999998,-2.6799063e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.102,34.3342,0.39999998,-2.6749487e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.104,34.3342,0.39999998,-2.669991e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.106,34.3342,0.39999998,-2.6650333e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.108,34.3342,0.39999998,-2.6600757e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.11,34.3342,0.39999998,-2.655118e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.112,34.3342,0.39999998,-2.6501603e-09,0.99999994,0.9919934,0.9999999,0.9959841
