Time,gENSAE.delta,gENSAE.PELEC,gENSAE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.546,87.58051,0.00059517816,0.15301149,0.15429752,5.498416e-29,0.012824165,0.0064120824
5.548,87.67668,0.00059499923,0.1530924,0.15427431,4.4511634e-17,0.012824165,0.0064120824
5.55,87.772896,0.00059482054,0.1531733,0.15425114,9.130436e-18,0.012824165,0.0064120824
5.552,87.86916,0.0005946421,0.15325421,0.154228,3.900121e-30,0.012824165,0.0064120824
5.554,87.96548,0.0005944639,0.1533351,0.1542049,1.6315103e-29,0.012824165,0.0064120824
5.556,88.061844,0.00059428596,0.153416,0.15418182,1.10367505e-27,0.012824165,0.0064120824
5.558,88.158264,0.0005941083,0.15349688,0.15415877,1.1266004e-28,0.012824165,0.0064120824
5.56,88.25474,0.00059393095,0.15357776,0.15413575,1.2504186e-28,0.012824165,0.0064120824
5.562,88.35126,0.00059375376,0.15365863,0.15411277,4.187974e-28,0.012824165,0.0064120824
5.564,88.44783,0.0005935769,0.1537395,0.15408981,1.3108521e-28,0.012824165,0.0064120824
5.566,88.54445,0.00059340027,0.15382037,0.15406688,9.947635e-18,0.012824165,0.0064120824
5.568,88.64112,0.0005932239,0.15390122,0.15404399,1.5932063e-17,0.012824165,0.0064120824
5.57,88.73785,0.00059304776,0.15398207,0.15402111,1.2541349e-17,0.012824165,0.0064120824
5.572,88.834625,0.0005928719,0.15406291,0.15399827,5.991105e-30,0.012824165,0.0064120824
5.574,88.93145,0.0005926963,0.15414375,0.15397547,4.7682525e-17,0.012824165,0.0064120824
5.576,89.02832,0.0005925209,0.15422459,0.15395269,4.9368602e-29,0.012824165,0.0064120824
5.578,89.12525,0.00059234584,0.15430541,0.15392993,3.171609e-17,0.012824165,0.0064120824
5.58,89.22223,0.000592171,0.15438624,0.15390722,2.5582296e-29,0.012824165,0.0064120824
5.582,89.31926,0.0005919964,0.15446706,0.15388453,5.0092406e-29,0.012824165,0.0064120824
5.584,89.416336,0.000591822,0.15454787,0.15386187,2.4255356e-29,0.012824165,0.0064120824
5.586,89.513466,0.000591648,0.15462868,0.15383923,5.0963784e-29,0.012824165,0.0064120824
5.588,89.61065,0.0005914741,0.15470947,0.15381664,1.9549421e-17,0.012824165,0.0064120824
5.59,89.70788,0.00059130054,0.15479028,0.15379407,1.0955791e-28,0.012824165,0.0064120824
5.592,89.80516,0.0005911272,0.15487106,0.15377152,4.2003753e-29,0.012824165,0.0064120824
5.594,89.9025,0.00059095415,0.15495186,0.153749,2.7281613e-29,0.012824165,0.0064120824
5.596,89.99988,0.00059078133,0.15503263,0.15372652,2.899198e-29,0.012824165,0.0064120824
5.598,90.09731,0.00059060875,0.1551134,0.15370406,1.8971001e-29,0.012824165,0.0064120824
5.6,90.1948,0.0005904364,0.15519416,0.15368164,3.470325e-29,0.012824165,0.0064120824
5.602,90.292336,0.00059026433,0.15527493,0.15365924,8.022141e-18,0.012824165,0.0064120824
5.604,90.38992,0.0005900925,0.15535569,0.15363687,4.7218807e-30,0.012824165,0.0064120824
5.606,90.48756,0.0005899209,0.15543644,0.15361454,1.5195453e-29,0.012824165,0.0064120824
5.608,90.58525,0.0005897496,0.15551718,0.15359223,3.1456232e-29,0.012824165,0.0064120824
5.61,90.68299,0.0005895785,0.15559793,0.15356995,9.362721e-31,0.012824165,0.0064120824
5.612,90.78078,0.0005894077,0.15567866,0.1535477,3.486885e-30,0.012824165,0.0064120824
5.614,90.87862,0.0005892371,0.15575938,0.15352549,8.788617e-18,0.012824165,0.0064120824
5.616,90.97651,0.00058906677,0.1558401,0.15350328,2.4043036e-18,0.012824165,0.0064120824
5.618,91.074455,0.0005888967,0.15592082,0.15348113,2.3114908e-30,0.012824165,0.0064120824
5.62,91.17245,0.00058872683,0.15600152,0.15345898,4.5278068e-30,0.012824165,0.0064120824
5.622,91.270485,0.0005885572,0.15608224,0.15343688,7.6647427e-31,0.012824165,0.0064120824
5.624,91.36858,0.0005883879,0.15616293,0.1534148,3.3100313e-31,0.012824165,0.0064120824
5.626,91.46673,0.00058821874,0.15624362,0.15339276,1.1628788e-32,0.012824165,0.0064120824
5.628,91.564926,0.00058804994,0.15632431,0.15337074,9.562353e-31,0.012824165,0.0064120824
5.63,91.66317,0.00058788137,0.156405,0.15334876,3.198527e-30,0.012824165,0.0064120824
5.632,91.76147,0.00058771303,0.15648568,0.15332681,2.4983727e-18,0.012824165,0.0064120824
5.634,91.85981,0.0005875449,0.15656635,0.15330487,8.462675e-30,0.012824165,0.0064120824
5.636,91.95821,0.0005873771,0.15664701,0.15328297,3.9740425e-30,0.012824165,0.0064120824
5.638,92.05666,0.0005872095,0.15672767,0.15326111,5.3680497e-30,0.012824165,0.0064120824
5.64,92.15516,0.00058704213,0.15680833,0.15323927,1.3546401e-29,0.012824165,0.0064120824
5.642,92.25371,0.000586875,0.15688898,0.15321745,4.9166377e-30,0.012824165,0.0064120824
5.644,92.35231,0.00058670813,0.15696962,0.15319566,8.793155e-30,0.012824165,0.0064120824
5.646,92.450966,0.00058654154,0.15705027,0.15317391,1.3822499e-29,0.012824165,0.0064120824
5.648,92.54967,0.0005863751,0.1571309,0.15315218,5.5597716e-29,0.012824165,0.0064120824
5.65,92.64842,0.000586209,0.15721153,0.15313049,1.2276726e-17,0.012824165,0.0064120824
5.652,92.74722,0.0005860431,0.15729214,0.15310882,1.6364432e-28,0.012824165,0.0064120824
5.654,92.84608,0.00058587745,0.15737276,0.15308718,1.2397302e-17,0.012824165,0.0064120824
5.656,92.944984,0.000585712,0.15745337,0.15306556,2.1978497e-17,0.012824165,0.0064120824
5.658,93.04394,0.00058554683,0.15753397,0.15304399,8.046434e-30,0.012824165,0.0064120824
5.66,93.142944,0.00058538193,0.15761457,0.15302242,2.6543304e-17,0.012824165,0.0064120824
5.662,93.242004,0.0005852172,0.15769517,0.15300089,4.868931e-28,0.012824165,0.0064120824
5.664,93.34111,0.00058505277,0.15777576,0.15297939,2.6275206e-29,0.012824165,0.0064120824
5.666,93.44027,0.0005848885,0.15785635,0.15295792,9.2686697e-29,0.012824165,0.0064120824
5.668,93.539474,0.00058472453,0.15793692,0.15293647,1.7334618e-28,0.012824165,0.0064120824
5.67,93.63873,0.0005845608,0.15801749,0.15291506,1.9888565e-28,0.012824165,0.0064120824
5.672,93.738045,0.0005843973,0.15809806,0.15289368,2.7162808e-17,0.012824165,0.0064120824
5.674,93.8374,0.000584234,0.15817861,0.15287232,6.377891e-29,0.012824165,0.0064120824
5.676,93.93682,0.00058407104,0.15825917,0.15285099,5.4181912e-17,0.012824165,0.0064120824
5.678,94.03628,0.00058390823,0.15833972,0.15282969,1.5769307e-17,0.012824165,0.0064120824
5.68,94.135796,0.00058374566,0.15842026,0.15280841,8.825943e-29,0.012824165,0.0064120824
5.682,94.23535,0.0005835833,0.1585008,0.15278716,1.8313274e-17,0.012824165,0.0064120824
5.684,94.33497,0.00058342126,0.15858133,0.15276594,2.5793489e-28,0.012824165,0.0064120824
5.686,94.43463,0.0005832594,0.15866186,0.15274476,4.599726e-30,0.012824165,0.0064120824
5.688,94.53435,0.0005830978,0.15874238,0.1527236,9.803357e-29,0.012824165,0.0064120824
5.69,94.63412,0.00058293645,0.1588229,0.15270245,2.1873569e-28,0.012824165,0.0064120824
5.692,94.73393,0.0005827753,0.1589034,0.15268135,3.231808e-17,0.012824165,0.0064120824
5.694,94.83379,0.0005826144,0.1589839,0.15266027,1.3310968e-17,0.012824165,0.0064120824
5.696,94.933716,0.0005824537,0.15906441,0.15263921,3.2390824e-17,0.012824165,0.0064120824
5.698,95.03368,0.00058229326,0.1591449,0.1526182,3.247562e-29,0.012824165,0.0064120824
5.7,95.1337,0.00058213307,0.15922539,0.1525972,3.69589e-17,0.012824165,0.0064120824
5.702,95.23377,0.00058197306,0.15930587,0.15257622,2.9083128e-30,0.012824165,0.0064120824
5.704,95.333885,0.00058181334,0.15938635,0.15255529,5.080359e-30,0.012824165,0.0064120824
5.706,95.43406,0.00058165385,0.15946682,0.15253438,6.503694e-29,0.012824165,0.0064120824
5.708,95.53428,0.0005814946,0.15954728,0.15251349,6.814847e-29,0.012824165,0.0064120824
5.71,95.63455,0.0005813355,0.15962775,0.15249263,1.8023447e-29,0.012824165,0.0064120824
5.712,95.73487,0.0005811767,0.1597082,0.1524718,1.8326233e-17,0.012824165,0.0064120824
5.714,95.83524,0.0005810181,0.15978865,0.152451,2.0220753e-28,0.012824165,0.0064120824
5.716,95.93567,0.0005808598,0.15986909,0.15243022,6.3253456e-29,0.012824165,0.0064120824
5.718,96.03614,0.0005807017,0.15994953,0.15240948,1.2002713e-28,0.012824165,0.0064120824
5.72,96.136665,0.00058054377,0.16002996,0.15238875,1.667345e-29,0.012824165,0.0064120824
5.722,96.23724,0.00058038614,0.16011038,0.15236805,4.077886e-29,0.012824165,0.0064120824
5.724,96.33787,0.0005802287,0.1601908,0.15234739,3.2774417e-29,0.012824165,0.0064120824
5.726,96.43854,0.0005800715,0.16027123,0.15232675,1.2727076e-29,0.012824165,0.0064120824
5.728,96.53927,0.00057991454,0.16035163,0.15230614,1.8520819e-17,0.012824165,0.0064120824
5.73,96.640045,0.0005797578,0.16043204,0.15228556,8.962092e-18,0.012824165,0.0064120824
5.732,96.74087,0.00057960127,0.16051243,0.152265,9.0919714e-18,0.012824165,0.0064120824
5.734,96.84175,0.000579445,0.16059282,0.15224446,2.223782e-17,0.012824165,0.0064120824
5.736,96.94267,0.0005792889,0.16067322,0.15222396,8.91752e-18,0.012824165,0.0064120824
5.738,97.043655,0.0005791331,0.16075361,0.15220349,1.0058294e-29,0.012824165,0.0064120824
5.74,97.144684,0.00057897746,0.16083397,0.15218304,4.5041523e-18,0.012824165,0.0064120824
5.742,97.245766,0.0005788221,0.16091435,0.15216263,2.2179059e-29,0.012824165,0.0064120824
5.744,97.34689,0.000578667,0.16099471,0.15214223,4.5974905e-18,0.012824165,0.0064120824
5.746,97.448074,0.00057851203,0.16107507,0.15212186,2.3565671e-29,0.012824165,0.0064120824
5.748,97.54931,0.0005783573,0.16115543,0.15210152,8.677813e-18,0.012824165,0.0064120824
5.75,97.65059,0.0005782029,0.16123578,0.1520812,1.1752001e-30,0.012824165,0.0064120824
5.752,97.75192,0.00057804864,0.16131613,0.15206093,2.752234e-18,0.012824165,0.0064120824
5.754,97.8533,0.0005778946,0.16139646,0.15204066,1.8481019e-31,0.012824165,0.0064120824
5.756,97.954735,0.00057774084,0.16147679,0.15202042,3.3232175e-31,0.012824165,0.0064120824
5.758,98.05622,0.0005775872,0.16155712,0.15200022,1.0547101e-30,0.012824165,0.0064120824
5.76,98.15775,0.0005774339,0.16163744,0.15198004,2.3661424e-30,0.012824165,0.0064120824
5.762,98.25934,0.00057728076,0.16171776,0.1519599,9.876167e-30,0.012824165,0.0064120824
5.764,98.36097,0.00057712785,0.16179806,0.15193976,6.333273e-30,0.012824165,0.0064120824
5.766,98.46266,0.0005769752,0.16187838,0.15191966,1.016142e-30,0.012824165,0.0064120824
5.768,98.56439,0.0005768227,0.16195866,0.15189959,3.1666577e-18,0.012824165,0.0064120824
5.77,98.66618,0.0005766705,0.16203897,0.15187955,4.464338e-29,0.012824165,0.0064120824
5.772,98.76802,0.0005765185,0.16211925,0.15185952,6.2725846e-18,0.012824165,0.0064120824
5.774,98.8699,0.0005763667,0.16219954,0.15183954,2.4421564e-29,0.012824165,0.0064120824
5.776,98.97184,0.00057621516,0.16227981,0.15181957,1.2482024e-29,0.012824165,0.0064120824
5.778,99.07383,0.0005760638,0.16236009,0.15179963,8.9672615e-18,0.012824165,0.0064120824
5.78,99.175865,0.0005759127,0.16244034,0.15177973,1.8074318e-29,0.012824165,0.0064120824
5.782,99.277954,0.0005757618,0.16252062,0.15175983,4.4731317e-17,0.012824165,0.0064120824
5.784,99.3801,0.0005756111,0.16260086,0.15173997,5.492732e-29,0.012824165,0.0064120824
5.786,99.482285,0.00057546067,0.16268112,0.15172014,2.625107e-29,0.012824165,0.0064120824
5.788,99.584526,0.00057531043,0.16276136,0.15170033,2.804998e-29,0.012824165,0.0064120824
5.79,99.68682,0.0005751604,0.1628416,0.15168056,4.0398344e-30,0.012824165,0.0064120824
5.792,99.78916,0.0005750106,0.16292183,0.1516608,2.018151e-29,0.012824165,0.0064120824
5.794,99.89155,0.000574861,0.16300206,0.15164107,1.5504063e-29,0.012824165,0.0064120824
5.796,99.993996,0.00057471165,0.16308229,0.15162137,1.2424066e-17,0.012824165,0.0064120824
5.798,100.09648,0.0005745625,0.1631625,0.1516017,2.767538e-17,0.012824165,0.0064120824
5.8,100.19903,0.00057441357,0.16324271,0.15158205,2.160709e-29,0.012824165,0.0064120824
5.802,100.30162,0.00057426485,0.16332291,0.15156242,3.818134e-17,0.012824165,0.0064120824
5.804,100.40427,0.00057411636,0.16340311,0.15154283,1.096637e-28,0.012824165,0.0064120824
5.806,100.50696,0.0005739681,0.1634833,0.15152326,4.178717e-29,0.012824165,0.0064120824
5.808,100.6097,0.00057382,0.1635635,0.15150371,3.4589467e-17,0.012824165,0.0064120824
5.81,100.712494,0.00057367224,0.16364369,0.15148419,2.036913e-29,0.012824165,0.0064120824
5.812,100.815346,0.0005735246,0.16372386,0.1514647,1.3782109e-28,0.012824165,0.0064120824
5.814,100.918236,0.0005733772,0.16380404,0.15144524,1.1596647e-28,0.012824165,0.0064120824
5.816,101.02119,0.00057323,0.1638842,0.15142581,2.2306095e-17,0.012824165,0.0064120824
5.818,101.124176,0.00057308306,0.16396436,0.15140639,7.446867e-29,0.012824165,0.0064120824
5.82,101.22723,0.00057293626,0.16404451,0.151387,3.2684712e-17,0.012824165,0.0064120824
5.822,101.33032,0.00057278975,0.16412467,0.15136763,2.4073367e-29,0.012824165,0.0064120824
5.824,101.43347,0.0005726434,0.1642048,0.15134831,7.63279e-29,0.012824165,0.0064120824
5.826,101.53667,0.0005724973,0.16428496,0.151329,9.070084e-18,0.012824165,0.0064120824
5.828,101.639915,0.0005723514,0.16436508,0.15130971,1.5248072e-29,0.012824165,0.0064120824
5.83,101.74322,0.0005722057,0.16444522,0.15129045,4.0165823e-29,0.012824165,0.0064120824
5.832,101.846565,0.00057206023,0.16452534,0.15127122,1.6031268e-17,0.012824165,0.0064120824
5.834,101.94996,0.000571915,0.16460545,0.15125202,1.8593084e-28,0.012824165,0.0064120824
5.836,102.05341,0.00057176995,0.16468556,0.15123284,8.656436e-18,0.012824165,0.0064120824
5.838,102.15691,0.00057162513,0.16476567,0.15121368,7.44167e-30,0.012824165,0.0064120824
5.84,102.26046,0.0005714805,0.16484578,0.15119454,1.8041975e-17,0.012824165,0.0064120824
5.842,102.36406,0.00057133613,0.16492587,0.15117544,1.9222069e-29,0.012824165,0.0064120824
5.844,102.46771,0.0005711919,0.16500597,0.15115637,1.0400957e-28,0.012824165,0.0064120824
5.846,102.57141,0.00057104795,0.16508605,0.15113732,1.6221581e-17,0.012824165,0.0064120824
5.848,102.67516,0.0005709042,0.16516612,0.1511183,5.704239e-30,0.012824165,0.0064120824
5.85,102.77897,0.00057076063,0.1652462,0.1510993,3.1922033e-30,0.012824165,0.0064120824
5.852,102.88282,0.00057061727,0.16532627,0.15108031,1.1353365e-18,0.012824165,0.0064120824
5.854,102.98672,0.00057047413,0.16540633,0.15106137,2.239028e-29,0.012824165,0.0064120824
5.856,103.090675,0.00057033123,0.1654864,0.15104245,6.1963347e-30,0.012824165,0.0064120824
5.858,103.19467,0.0005701885,0.16556644,0.15102354,5.991209e-18,0.012824165,0.0064120824
5.86,103.29873,0.000570046,0.1656465,0.15100467,2.0002052e-29,0.012824165,0.0064120824
5.862,103.40283,0.0005699037,0.16572653,0.15098582,3.72884e-30,0.012824165,0.0064120824
5.864,103.50699,0.0005697616,0.16580656,0.150967,4.512527e-18,0.012824165,0.0064120824
5.866,103.61119,0.00056961976,0.1658866,0.1509482,2.2570492e-18,0.012824165,0.0064120824
5.868,103.71545,0.0005694781,0.16596662,0.15092944,6.534691e-30,0.012824165,0.0064120824
5.87,103.81975,0.00056933664,0.16604663,0.15091069,9.827054e-18,0.012824165,0.0064120824
5.872,103.9241,0.0005691954,0.16612665,0.15089196,8.387667e-30,0.012824165,0.0064120824
5.874,104.02851,0.0005690544,0.16620666,0.15087327,1.6002407e-30,0.012824165,0.0064120824
5.876,104.132965,0.0005689135,0.16628666,0.1508546,2.8507237e-18,0.012824165,0.0064120824
5.878,104.23747,0.0005687729,0.16636665,0.15083596,3.190638e-31,0.012824165,0.0064120824
5.88,104.342026,0.0005686325,0.16644666,0.15081733,5.2934824e-31,0.012824165,0.0064120824
5.882,104.44663,0.0005684923,0.16652663,0.15079874,3.439215e-30,0.012824165,0.0064120824
5.884,104.551285,0.0005683523,0.16660662,0.15078017,4.0895623e-18,0.012824165,0.0064120824
5.886,104.656,0.00056821253,0.1666866,0.15076163,3.837652e-30,0.012824165,0.0064120824
5.888,104.76075,0.00056807295,0.16676657,0.15074311,3.3889946e-30,0.012824165,0.0064120824
5.89,104.86556,0.00056793354,0.16684653,0.15072462,2.7439473e-29,0.012824165,0.0064120824
5.892,104.97041,0.00056779437,0.16692649,0.15070614,6.0594533e-30,0.012824165,0.0064120824
5.894,105.075325,0.0005676554,0.16700643,0.15068771,1.8564516e-29,0.012824165,0.0064120824
5.896,105.18028,0.00056751666,0.1670864,0.15066929,1.8781035e-29,0.012824165,0.0064120824
5.898,105.28529,0.0005673781,0.16716634,0.15065089,2.6444797e-29,0.012824165,0.0064120824
5.9,105.39035,0.00056723977,0.16724627,0.15063253,2.5610282e-29,0.012824165,0.0064120824
5.902,105.49546,0.00056710164,0.1673262,0.15061419,1.0094572e-17,0.012824165,0.0064120824
5.904,105.60062,0.0005669637,0.16740613,0.15059586,1.782304e-17,0.012824165,0.0064120824
5.906,105.705826,0.00056682597,0.16748604,0.15057757,1.7457633e-29,0.012824165,0.0064120824
5.908,105.81109,0.0005666884,0.16756596,0.1505593,3.517361e-29,0.012824165,0.0064120824
5.91,105.9164,0.0005665511,0.16764587,0.15054105,7.7145754e-29,0.012824165,0.0064120824
5.912,106.02175,0.000566414,0.16772577,0.15052284,3.071781e-29,0.012824165,0.0064120824
5.914,106.12717,0.0005662771,0.16780567,0.15050465,1.870745e-29,0.012824165,0.0064120824
5.916,106.23262,0.00056614034,0.16788557,0.15048647,2.120596e-28,0.012824165,0.0064120824
5.918,106.338135,0.00056600384,0.16796546,0.15046833,1.8478295e-17,0.012824165,0.0064120824
5.92,106.443695,0.0005658675,0.16804534,0.15045021,6.2977464e-29,0.012824165,0.0064120824
5.922,106.54931,0.00056573143,0.16812521,0.15043211,5.3208466e-28,0.012824165,0.0064120824
5.924,106.65497,0.0005655955,0.16820508,0.15041405,7.7477676e-29,0.012824165,0.0064120824
5.926,106.76068,0.0005654598,0.16828495,0.150396,1.25186564e-17,0.012824165,0.0064120824
5.928,106.86644,0.0005653243,0.16836482,0.15037799,1.8583684e-17,0.012824165,0.0064120824
5.93,106.97225,0.000565189,0.16844468,0.15035999,3.4978752e-29,0.012824165,0.0064120824
5.932,107.07811,0.0005650539,0.16852452,0.15034202,3.668978e-17,0.012824165,0.0064120824
5.934,107.18402,0.000564919,0.16860437,0.15032406,1.8250599e-17,0.012824165,0.0064120824
5.936,107.289986,0.00056478434,0.1686842,0.15030615,4.7613767e-17,0.012824165,0.0064120824
5.938,107.395996,0.0005646498,0.16876404,0.15028825,6.9483325e-28,0.012824165,0.0064120824
5.94,107.50206,0.00056451553,0.16884387,0.15027037,2.0287291e-17,0.012824165,0.0064120824
5.942,107.60817,0.0005643814,0.16892369,0.15025252,7.7131604e-29,0.012824165,0.0064120824
5.944,107.71433,0.00056424754,0.1690035,0.1502347,8.012434e-29,0.012824165,0.0064120824
5.946,107.82055,0.00056411384,0.16908333,0.1502169,2.0354673e-17,0.012824165,0.0064120824
5.948,107.92681,0.0005639804,0.16916312,0.15019913,1.0185059e-28,0.012824165,0.0064120824
5.95,108.03313,0.0005638471,0.16924293,0.15018138,2.619949e-28,0.012824165,0.0064120824
5.952,108.13949,0.00056371395,0.16932273,0.15016365,3.8708435e-29,0.012824165,0.0064120824
5.954,108.2459,0.00056358107,0.16940251,0.15014595,4.8817148e-29,0.012824165,0.0064120824
5.956,108.35236,0.0005634484,0.1694823,0.15012828,6.8029714e-29,0.012824165,0.0064120824
5.958,108.45888,0.0005633159,0.16956209,0.15011062,2.0485492e-29,0.012824165,0.0064120824
5.96,108.56544,0.00056318357,0.16964185,0.15009299,1.8671041e-17,0.012824165,0.0064120824
5.962,108.67206,0.0005630515,0.16972162,0.15007539,6.594626e-29,0.012824165,0.0064120824
5.964,108.77872,0.0005629196,0.16980138,0.15005781,5.9555908e-30,0.012824165,0.0064120824
5.966,108.88543,0.00056278787,0.16988115,0.15004025,2.8489186e-17,0.012824165,0.0064120824
5.968,108.992195,0.0005626564,0.1699609,0.15002273,3.021608e-29,0.012824165,0.0064120824
5.97,109.099014,0.00056252506,0.17004064,0.15000522,1.019141e-28,0.012824165,0.0064120824
5.972,109.20588,0.0005623939,0.17012039,0.14998773,2.1456047e-29,0.012824165,0.0064120824
5.974,109.31279,0.000562263,0.17020012,0.14997028,9.877181e-30,0.012824165,0.0064120824
5.976,109.419754,0.0005621323,0.17027985,0.14995284,3.5876286e-29,0.012824165,0.0064120824
5.978,109.52677,0.0005620018,0.17035958,0.14993542,5.3297952e-30,0.012824165,0.0064120824
5.98,109.633835,0.00056187145,0.1704393,0.14991805,8.388789e-30,0.012824165,0.0064120824
5.982,109.74095,0.0005617413,0.17051901,0.14990069,9.100594e-18,0.012824165,0.0064120824
5.984,109.848114,0.0005616114,0.17059872,0.14988334,3.8788823e-30,0.012824165,0.0064120824
5.986,109.95533,0.00056148163,0.17067842,0.14986603,1.8149353e-17,0.012824165,0.0064120824
5.988,110.06259,0.0005613521,0.17075813,0.14984874,4.957071e-30,0.012824165,0.0064120824
5.99,110.16991,0.0005612227,0.17083782,0.14983147,2.4786614e-18,0.012824165,0.0064120824
5.992,110.277275,0.0005610936,0.1709175,0.14981423,7.8394504e-30,0.012824165,0.0064120824
5.994,110.38469,0.00056096463,0.17099719,0.14979702,2.283531e-18,0.012824165,0.0064120824
5.996,110.49216,0.0005608359,0.17107686,0.14977983,4.290101e-31,0.012824165,0.0064120824
