Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,pSS2A.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.118,34.40369955125435,0.40000001790117934,0.4,-3.114417763381497e-10,2.093483083356377e-09,0.9999999915229705,0.991993538002142,0.9999999955986356,0.9959841727871681
0.12,34.403699539967995,0.40000001767900334,0.4,-3.1556908499005764e-10,2.171353942123882e-09,0.9999999915296917,0.9919935380075978,0.9999999956019022,0.9959841727914728
0.122,34.403699528534005,0.4000000174545281,0.4,-3.1964383053925475e-10,2.2502669865800006e-09,0.9999999915364859,0.9919935380131122,0.999999995605204,0.9959841727958236
0.124,34.403699516954276,0.40000001722779993,0.4,-3.236654861723783e-10,2.330190248492884e-09,0.9999999915433521,0.9919935380186844,0.9999999956085406,0.9959841728002202
0.126,34.40369950523073,0.400000016998867,0.4,-3.276335361047997e-10,2.4110915223148843e-09,0.9999999915502884,0.9919935380243127,0.999999995611911,0.9959841728046612
0.128,34.403699493365316,0.40000001676777575,0.4,-3.315474756541206e-10,2.4929384023669564e-09,0.9999999915572936,0.9919935380299958,0.9999999956153142,0.9959841728091455
0.13,34.40369948135997,0.40000001653457384,0.4,-3.3540681117532345e-10,2.5756983124110175e-09,0.9999999915643658,0.991993538035733,0.99999999561875,0.9959841728136726
0.132,34.40369946921668,0.4000000162993083,0.4,-3.3921106012129764e-10,2.659338531690289e-09,0.9999999915715035,0.9919935380415228,0.9999999956222174,0.9959841728182413
0.134,34.40369945693744,0.40000001606202584,0.4,-3.4295975104932446e-10,2.7438262211880027e-09,0.9999999915787053,0.9919935380473637,0.9999999956257156,0.9959841728228505
0.136,34.40369944452425,0.40000001582277495,0.4,-3.466524235194796e-10,2.829128468029543e-09,0.9999999915859696,0.9919935380532547,0.9999999956292438,0.9959841728274991
0.138,34.40369943197914,0.40000001558160175,0.4,-3.5028862826108007e-10,2.915212286073526e-09,0.9999999915932946,0.9919935380591947,0.9999999956328014,0.9959841728321862
