Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eSST1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.364,52.035175,0.5245409,0.4000000059604645,0.002413649,1.3494633,0.9283167,0.94757354,0.97041297,0.95899004
0.366,52.12154,0.5256895,0.4000000059604645,0.0023841918,1.3492968,0.9282754,0.9475286,0.9703814,0.9589516
0.368,52.206837,0.52681774,0.4000000059604645,0.002354471,1.3491317,0.9282348,0.9474843,0.97035027,0.95891374
0.37,52.29106,0.52792555,0.4000000059604645,0.002324492,1.3489683,0.928195,0.94744074,0.9703196,0.9588765
0.372,52.374203,0.52901286,0.4000000059604645,0.0022942594,1.3488064,0.9281559,0.9473979,0.97028947,0.95883983
0.374,52.45625,0.5300796,0.4000000059604645,0.002263778,1.3486459,0.92811763,0.9473558,0.97025985,0.9588038
0.376,52.537193,0.5311257,0.4000000059604645,0.0022330524,1.3484869,0.9280802,0.94731456,0.97023076,0.9587684
0.378,52.617027,0.5321511,0.4000000059604645,0.0022020878,1.3483294,0.9280436,0.947274,0.97020215,0.95873374
0.38,52.695744,0.53315574,0.4000000059604645,0.0021708887,1.3481733,0.92800784,0.9472344,0.97017413,0.95869976
0.382,52.773335,0.5341395,0.4000000059604645,0.0021394605,1.3480185,0.92797303,0.9471956,0.9701467,0.95866644
0.384,52.849785,0.5351024,0.4000000059604645,0.0021078077,1.3478651,0.9279391,0.9471576,0.9701199,0.9586339
0.386,52.925095,0.53604436,0.4000000059604645,0.0020759352,1.347713,0.92790616,0.94712055,0.9700936,0.9586021
0.388,52.999252,0.53696525,0.4000000059604645,0.0020438484,1.3475622,0.9278741,0.94708437,0.970068,0.958571
0.39,53.07225,0.5378651,0.4000000059604645,0.0020115518,1.3474127,0.9278431,0.9470491,0.970043,0.9585407
0.392,53.144085,0.5387439,0.4000000059604645,0.0019790502,1.3472644,0.92781305,0.94701475,0.9700186,0.95851123
0.394,53.214745,0.5396015,0.4000000059604645,0.0019463489,1.3471172,0.9277841,0.9469814,0.9699949,0.9584825
0.396,53.28422,0.5404379,0.4000000059604645,0.0019134528,1.3469713,0.92775613,0.946949,0.9699719,0.95845467
0.398,53.352512,0.54125303,0.4000000059604645,0.0018803667,1.3468264,0.92772925,0.9469176,0.96994954,0.9584276
0.4,53.41961,0.5420469,0.4000000059604645,0.0018470958,1.3466827,0.9277035,0.9468872,0.96992785,0.95840144
0.402,53.485504,0.54281944,0.4000000059604645,0.001813645,1.3465401,0.9276788,0.9468578,0.9699069,0.9583761
0.404,53.55019,0.54357064,0.4000000059604645,0.0017800194,1.3463985,0.9276553,0.9468295,0.96988666,0.95835173
0.406,53.613667,0.5443005,0.4000000059604645,0.0017462238,1.3462579,0.92763287,0.94680226,0.96986717,0.9583282
0.408,53.67592,0.54500884,0.4000000059604645,0.0017122634,1.3461183,0.9276117,0.94677603,0.96984845,0.95830554
0.41,53.736946,0.5456958,0.4000000059604645,0.0016781432,1.3459797,0.9275917,0.94675094,0.96983045,0.95828384
0.412,53.796745,0.54636127,0.4000000059604645,0.0016438682,1.3458419,0.92757285,0.9467269,0.96981317,0.9582631
0.414,53.85531,0.54700524,0.4000000059604645,0.0016094433,1.3457052,0.92755526,0.94670403,0.9697967,0.9582433
0.416,53.91263,0.5476277,0.4000000059604645,0.0015748737,1.3455693,0.92753893,0.9466823,0.96978104,0.9582245
0.418,53.968697,0.5482286,0.4000000059604645,0.0015401645,1.3454341,0.92752385,0.9466617,0.9697662,0.9582066
0.42,54.023518,0.54880804,0.4000000059604645,0.0015053205,1.3452998,0.9275101,0.9466422,0.96975213,0.9581897
0.422,54.07708,0.5493659,0.4000000059604645,0.001470347,1.3451663,0.92749757,0.946624,0.96973884,0.9581739
0.424,54.129383,0.54990214,0.4000000059604645,0.001435249,1.3450336,0.9274864,0.9466069,0.96972644,0.95815897
0.426,54.18042,0.55041677,0.4000000059604645,0.0014000315,1.3449016,0.9274765,0.946591,0.9697148,0.95814514
0.428,54.230186,0.5509099,0.4000000059604645,0.0013646994,1.3447703,0.927468,0.9465763,0.9697041,0.9581323
0.43,54.27868,0.5513814,0.4000000059604645,0.0013292581,1.3446397,0.92746085,0.9465629,0.9696942,0.9581205
0.432,54.32589,0.5518313,0.4000000059604645,0.0012937123,1.3445096,0.92745507,0.94655067,0.96968514,0.9581098
0.434,54.371822,0.5522596,0.4000000059604645,0.0012580673,1.3443803,0.92745066,0.94653964,0.969677,0.95810014
0.436,54.416473,0.55266637,0.4000000059604645,0.0012223282,1.3442514,0.9274477,0.9465299,0.9696697,0.95809156
0.438,54.45983,0.55305153,0.4000000059604645,0.0011864997,1.3441231,0.92744607,0.94652146,0.96966326,0.958084
0.44,54.5019,0.5534151,0.4000000059604645,0.0011505872,1.3439955,0.92744595,0.94651425,0.9696578,0.95807755
0.442,54.542675,0.5537572,0.4000000059604645,0.0011145956,1.3438683,0.9274472,0.94650835,0.9696531,0.95807225
0.444,54.582153,0.5540777,0.4000000059604645,0.0010785299,1.3437414,0.9274499,0.9465037,0.96964943,0.95806795
0.446,54.62033,0.55437666,0.4000000059604645,0.0010423952,1.3436152,0.92745405,0.9465004,0.9696466,0.95806485
