Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,sEXS.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.27,46.980736,0.42968136,0.4000000059604645,0.003561791,-0.03380034,0.9239543,0.94630134,0.9695969,0.9579461
0.272,47.108833,0.4313143,0.4000000059604645,0.0035543332,-0.042280354,0.92371887,0.9461423,0.969492,0.95781434
0.274,47.23665,0.43293205,0.4000000059604645,0.0035464964,-0.05069622,0.9234818,0.9459823,0.96938634,0.95768166
0.276,47.364178,0.43453452,0.4000000059604645,0.003538284,-0.059047744,0.92324317,0.94582117,0.96927994,0.95754814
0.278,47.491405,0.43612158,0.4000000059604645,0.0035296998,-0.06733474,0.9230029,0.94565916,0.9691728,0.95741373
0.28,47.618317,0.43769312,0.4000000059604645,0.0035207474,-0.07555702,0.92276114,0.94549614,0.96906495,0.9572785
0.282,47.7449,0.43924898,0.4000000059604645,0.0035114305,-0.083714426,0.9225179,0.9453322,0.9689565,0.9571425
0.284,47.87114,0.4407891,0.4000000059604645,0.0035017529,-0.09180678,0.9222732,0.9451675,0.96884733,0.9570057
0.286,47.99703,0.44231337,0.4000000059604645,0.003491718,-0.09983392,0.92202705,0.94500184,0.96873754,0.9568681
0.288,48.122547,0.44382167,0.4000000059604645,0.00348133,-0.107795715,0.9217796,0.94483536,0.96862715,0.9567298
0.29,48.24768,0.4453139,0.4000000059604645,0.0034705922,-0.11569201,0.9215307,0.94466805,0.9685161,0.95659083
0.292,48.37243,0.44678992,0.4000000059604645,0.0034595088,-0.12352268,0.9212805,0.9445,0.9684046,0.9564511
0.294,48.49677,0.4482497,0.4000000059604645,0.0034480835,-0.13128759,0.9210291,0.9443312,0.9682924,0.9563108
0.296,48.62069,0.44969308,0.4000000059604645,0.00343632,-0.13898662,0.92077637,0.94416165,0.96817976,0.95616984
0.298,48.744183,0.45112,0.4000000059604645,0.0034242223,-0.14661965,0.9205225,0.9439915,0.96806663,0.9560282
0.3,48.867233,0.45253035,0.4000000059604645,0.0034117945,-0.15418658,0.9202674,0.9438206,0.9679529,0.95588607
0.302,48.98983,0.45392406,0.4000000059604645,0.00339904,-0.16168733,0.9200112,0.94364905,0.96783876,0.9557433
0.304,49.111965,0.45530102,0.4000000059604645,0.0033859632,-0.16912179,0.9197539,0.9434769,0.9677242,0.9556
0.306,49.23362,0.45666116,0.4000000059604645,0.003372568,-0.17648986,0.9194956,0.9433042,0.96760917,0.9554562
0.308,49.35479,0.4580044,0.4000000059604645,0.003358858,-0.1837915,0.9192362,0.9431309,0.96749365,0.9553119
0.31,49.47546,0.45933062,0.4000000059604645,0.0033448373,-0.19102661,0.9189758,0.9429571,0.96737784,0.9551671
0.312,49.595615,0.4606398,0.4000000059604645,0.0033305103,-0.19819516,0.9187144,0.9427828,0.9672616,0.9550219
0.314,49.715252,0.46193185,0.4000000059604645,0.0033158807,-0.20529707,0.91845214,0.942608,0.967145,0.9548763
0.316,49.834362,0.46320668,0.4000000059604645,0.0033009525,-0.21233228,0.918189,0.94243276,0.9670281,0.9547302
0.318,49.952923,0.46446425,0.4000000059604645,0.00328573,-0.21930078,0.91792494,0.9422571,0.9669108,0.9545838
0.32,50.07093,0.46570444,0.4000000059604645,0.003270217,-0.2262025,0.91766006,0.94208103,0.96679324,0.954437
0.322,50.18838,0.46692723,0.4000000059604645,0.0032544178,-0.23303746,0.9173944,0.94190454,0.9666754,0.9542899
0.324,50.305252,0.46813256,0.4000000059604645,0.0032383364,-0.2398056,0.917128,0.94172776,0.96655726,0.9541425
0.326,50.42154,0.46932036,0.4000000059604645,0.0032219768,-0.2465069,0.9168609,0.9415507,0.96643895,0.95399475
0.328,50.53723,0.47049057,0.4000000059604645,0.0032053434,-0.25314137,0.9165931,0.9413732,0.96632034,0.9538468
0.33,50.652325,0.47164312,0.4000000059604645,0.0031884403,-0.25970903,0.9163246,0.94119555,0.96620154,0.9536986
0.332,50.766804,0.472778,0.4000000059604645,0.0031712714,-0.26620984,0.9160555,0.9410176,0.9660826,0.9535501
0.334,50.880653,0.47389513,0.4000000059604645,0.003153841,-0.27264383,0.9157858,0.9408395,0.9659634,0.95340145
0.336,50.993877,0.47499448,0.4000000059604645,0.0031361533,-0.27901104,0.91551554,0.94066113,0.9658441,0.9532526
0.338,51.10646,0.47607598,0.4000000059604645,0.0031182126,-0.2853115,0.91524476,0.9404826,0.96572465,0.95310366
0.34,51.21839,0.47713962,0.4000000059604645,0.003100023,-0.29154518,0.9149735,0.940304,0.9656051,0.95295453
0.342,51.329662,0.47818536,0.4000000059604645,0.0030815885,-0.29771218,0.91470176,0.9401252,0.9654854,0.9528053
0.344,51.44026,0.47921315,0.4000000059604645,0.0030629137,-0.3038125,0.9144296,0.9399463,0.96536565,0.9526559
0.346,51.55019,0.48022297,0.4000000059604645,0.0030440025,-0.30984622,0.91415703,0.93976736,0.9652458,0.9525065
0.348,51.65943,0.4812148,0.4000000059604645,0.0030248591,-0.3158134,0.91388416,0.93958837,0.9651259,0.95235705
0.35,51.767982,0.48218855,0.4000000059604645,0.0030054878,-0.3217141,0.9136109,0.9394093,0.965006,0.95220757
0.352,51.875828,0.48314425,0.4000000059604645,0.0029858933,-0.32754835,0.9133373,0.9392303,0.96488607,0.952058
0.354,51.982964,0.4840819,0.4000000059604645,0.0029660792,-0.3333163,0.91306347,0.9390513,0.96476614,0.9519085
0.356,52.089386,0.48500142,0.4000000059604645,0.00294605,-0.33901796,0.9127894,0.93887234,0.9646462,0.95175904
0.358,52.19508,0.48590282,0.4000000059604645,0.00292581,-0.34465343,0.9125151,0.9386934,0.96452636,0.9516096
0.36,52.300045,0.4867861,0.4000000059604645,0.0029053632,-0.35022283,0.9122406,0.9385146,0.96440655,0.95146024
0.362,52.404266,0.4876512,0.4000000059604645,0.0028847142,-0.35572627,0.911966,0.9383359,0.96428674,0.95131093
0.364,52.507744,0.48849818,0.4000000059604645,0.0028638672,-0.3611638,0.91169125,0.9381573,0.96416706,0.9511618
0.366,52.610466,0.48932695,0.4000000059604645,0.0028428263,-0.36653557,0.9114164,0.93797886,0.9640475,0.95101273
0.368,52.712425,0.4901376,0.4000000059604645,0.0028215959,-0.37184167,0.9111415,0.93780065,0.963928,0.95086384
0.37,52.813618,0.49093005,0.4000000059604645,0.00280018,-0.37708226,0.91086656,0.93762255,0.96380866,0.95071507
0.372,52.91404,0.49170431,0.4000000059604645,0.0027785832,-0.38225743,0.9105916,0.93744475,0.96368945,0.9505665
0.374,53.01368,0.49246043,0.4000000059604645,0.0027568096,-0.38736734,0.9103167,0.9372671,0.96357036,0.9504181
0.376,53.11253,0.49319836,0.4000000059604645,0.0027348637,-0.39241213,0.9100418,0.9370898,0.9634515,0.95026994
0.378,53.21059,0.49391815,0.4000000059604645,0.0027127494,-0.3973919,0.90976703,0.9369128,0.9633328,0.95012206
0.38,53.307846,0.49461976,0.4000000059604645,0.002690471,-0.40230682,0.9094923,0.936736,0.9632143,0.94997436
0.382,53.404305,0.49530324,0.4000000059604645,0.0026680331,-0.40715706,0.9092178,0.93655956,0.963096,0.94982696
0.384,53.499947,0.4959686,0.4000000059604645,0.0026454395,-0.41194278,0.9089434,0.9363834,0.96297795,0.9496798
0.386,53.594772,0.49661586,0.4000000059604645,0.0026226947,-0.41666412,0.9086692,0.9362077,0.96286017,0.949533
0.388,53.68878,0.49724504,0.4000000059604645,0.002599803,-0.42132127,0.9083952,0.93603235,0.96274257,0.9493864
0.39,53.78196,0.4978561,0.4000000059604645,0.0025767686,-0.42591438,0.9081214,0.93585736,0.9626253,0.94924027
0.392,53.874306,0.49844915,0.4000000059604645,0.0025535955,-0.43044364,0.90784794,0.9356828,0.96250826,0.9490944
0.394,53.965816,0.49902418,0.4000000059604645,0.0025302882,-0.43490925,0.9075747,0.93550867,0.96239156,0.9489489
0.396,54.056488,0.49958122,0.4000000059604645,0.0025068508,-0.4393114,0.90730184,0.935335,0.96227515,0.94880384
0.398,54.146313,0.5001203,0.4000000059604645,0.0024832876,-0.44365022,0.90702933,0.93516177,0.9621591,0.9486591
0.4,54.235287,0.5006414,0.4000000059604645,0.0024596027,-0.44792596,0.9067571,0.93498904,0.9620433,0.9485148
0.402,54.323406,0.5011446,0.4000000059604645,0.0024358004,-0.4521388,0.9064853,0.9348168,0.9619279,0.94837093
0.404,54.410664,0.50162995,0.4000000059604645,0.0024118847,-0.456289,0.90621394,0.93464506,0.96181285,0.9482275
0.406,54.49706,0.5020975,0.4000000059604645,0.00238786,-0.4603767,0.905943,0.9344739,0.9616981,0.9480845
0.408,54.58259,0.50254726,0.4000000059604645,0.0023637305,-0.46440217,0.9056725,0.9343032,0.9615838,0.94794196
0.41,54.667248,0.5029793,0.4000000059604645,0.0023395,-0.46836558,0.9054025,0.9341332,0.9614699,0.9477999
0.412,54.751034,0.5033936,0.4000000059604645,0.0023151732,-0.47226718,0.905133,0.93396366,0.96135634,0.94765836
0.414,54.833942,0.5037902,0.4000000059604645,0.0022907536,-0.47610718,0.904864,0.93379474,0.9612432,0.9475173
0.416,54.91597,0.5041693,0.4000000059604645,0.002266246,-0.47988582,0.9045956,0.9336265,0.9611305,0.9473767
0.418,54.997112,0.5045307,0.4000000059604645,0.0022416539,-0.48360336,0.90432775,0.93345875,0.96101826,0.9472367
0.42,55.077366,0.5048747,0.4000000059604645,0.0022169817,-0.48725998,0.9040605,0.93329173,0.9609064,0.94709724
0.422,55.15673,0.5052013,0.4000000059604645,0.0021922335,-0.49085596,0.9037938,0.9331253,0.960795,0.9469583
0.424,55.235207,0.5055104,0.4000000059604645,0.0021674135,-0.49439156,0.9035278,0.9329596,0.96068406,0.9468199
0.426,55.312786,0.5058022,0.4000000059604645,0.0021425255,-0.497867,0.9032624,0.9327946,0.9605736,0.9466821
0.428,55.38947,0.50607675,0.4000000059604645,0.0021175735,-0.5012825,0.9029977,0.9326302,0.96046364,0.9465449
0.43,55.465252,0.50633407,0.4000000059604645,0.002092562,-0.5046384,0.9027337,0.9324665,0.9603541,0.9464083
0.432,55.540134,0.5065742,0.4000000059604645,0.0020674944,-0.50793487,0.90247035,0.93230355,0.9602451,0.94627225
0.434,55.614113,0.5067973,0.4000000059604645,0.0020423753,-0.51117224,0.90220773,0.9321413,0.9601366,0.94613683
0.436,55.687183,0.50700337,0.4000000059604645,0.0020172081,-0.5143508,0.9019459,0.93197984,0.9600286,0.946002
0.438,55.75935,0.5071925,0.4000000059604645,0.0019919975,-0.51747066,0.9016848,0.931819,0.95992106,0.9458679
0.44,55.83061,0.5073647,0.4000000059604645,0.0019667468,-0.52053225,0.90142447,0.93165904,0.95981413,0.9457344
0.442,55.900955,0.50752014,0.4000000059604645,0.0019414602,-0.5235358,0.90116495,0.93149984,0.9597077,0.94560146
