Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.446,54.00593,0.5559845,0.4000000059604645,0.00090657524,0.9350605,0.9510669,0.9726929,0.96187156
0.448,54.03791,0.55622554,0.4000000059604645,0.00087001786,0.935081,0.95107466,0.9726976,0.9618777
0.45,54.06857,0.55644464,0.4000000059604645,0.00083341013,0.935103,0.9510837,0.9727033,0.96188504
0.452,54.097916,0.55664194,0.4000000059604645,0.00079675723,0.93512654,0.95109415,0.97270983,0.96189344
0.454,54.12594,0.5568173,0.4000000059604645,0.00076006417,0.9351516,0.9511059,0.9727173,0.96190304
0.456,54.15264,0.5569709,0.4000000059604645,0.0007233361,0.93517816,0.951119,0.97272575,0.96191376
0.458,54.178017,0.5571027,0.4000000059604645,0.00068657816,0.9352063,0.95113343,0.9727351,0.9619256
0.46,54.202072,0.55721265,0.4000000059604645,0.0006497954,0.9352359,0.9511492,0.9727454,0.9619387
0.462,54.224804,0.557301,0.4000000059604645,0.0006129929,0.9352671,0.95116633,0.9727567,0.96195287
0.464,54.24621,0.55736756,0.4000000059604645,0.00057617575,0.9352999,0.95118487,0.97276896,0.9619682
0.466,54.26629,0.55741256,0.4000000059604645,0.00053934904,0.93533415,0.9512047,0.9727821,0.9619847
0.468,54.28504,0.5574359,0.4000000059604645,0.00050251774,0.93536997,0.95122594,0.9727962,0.9620024
0.47,54.30247,0.5574377,0.4000000059604645,0.00046568693,0.9354074,0.95124847,0.9728113,0.96202123
0.472,54.318573,0.55741805,0.4000000059604645,0.00042886168,0.9354464,0.9512724,0.9728273,0.9620412
0.474,54.333347,0.55737686,0.4000000059604645,0.00039204696,0.9354869,0.9512977,0.9728443,0.96206236
0.476,54.346798,0.55731434,0.4000000059604645,0.00035524782,0.935529,0.9513244,0.97286224,0.96208465
0.478,54.358925,0.5572304,0.4000000059604645,0.00031846922,0.9355727,0.9513524,0.9728811,0.96210814
0.48,54.369728,0.5571253,0.4000000059604645,0.00028171614,0.9356179,0.9513818,0.9729009,0.96213275
0.482,54.37921,0.55699885,0.4000000059604645,0.00024499354,0.9356648,0.9514125,0.9729217,0.96215856
0.484,54.38737,0.55685127,0.4000000059604645,0.00020830642,0.9357131,0.9514446,0.9729434,0.9621855
0.486,54.394207,0.5566825,0.4000000059604645,0.00017165965,0.93576306,0.95147806,0.9729661,0.9622136
0.488,54.399727,0.5564928,0.4000000059604645,0.00013505817,0.93581456,0.9515128,0.97298974,0.96224284
0.49,54.403934,0.5562821,0.4000000059604645,9.850691e-05,0.93586767,0.951549,0.97301424,0.96227324
0.492,54.406822,0.55605054,0.4000000059604645,6.201074e-05,0.93592227,0.9515864,0.97303975,0.9623048
